sample_idx,site_id,factor_name,factor_col,track,value,detected,B,R,threshold_type,upper_limit,lower_limit,standard_source
4841,4842,铬,Cr_mgkg,production,54.85,True,1,0.999,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4850,4851,铬,Cr_mgkg,production,43.47,True,1,0.9118,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4851,4852,铬,Cr_mgkg,production,46.44,True,1,0.9364,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4852,4853,铬,Cr_mgkg,production,43.16,True,1,0.9092,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4853,4854,铬,Cr_mgkg,production,29.88,True,1,0.7763,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4854,4855,铬,Cr_mgkg,production,55.8,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4855,4856,铬,Cr_mgkg,production,51.5,True,1,0.9751,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4856,4857,铬,Cr_mgkg,production,39.46,True,1,0.8762,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4857,4858,铬,Cr_mgkg,production,135.9,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4858,4859,铬,Cr_mgkg,production,32.71,True,1,0.8084,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4859,4860,铬,Cr_mgkg,production,85.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4860,4861,铬,Cr_mgkg,production,27.92,True,1,0.7525,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4861,4862,铬,Cr_mgkg,production,84.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4862,4863,铬,Cr_mgkg,production,45.56,True,1,0.9293,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4863,4864,铬,Cr_mgkg,production,30.1,True,1,0.7788,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4864,4865,铬,Cr_mgkg,production,33.36,True,1,0.8154,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4865,4866,铬,Cr_mgkg,production,107.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4866,4867,铬,Cr_mgkg,production,25.95,True,1,0.7272,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4867,4868,铬,Cr_mgkg,production,72.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4868,4869,铬,Cr_mgkg,production,47.7,True,1,0.9464,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4869,4870,铬,Cr_mgkg,production,98.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4870,4871,铬,Cr_mgkg,production,85.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4871,4872,铬,Cr_mgkg,production,106.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4872,4873,铬,Cr_mgkg,production,60.3,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4877,4878,铬,Cr_mgkg,production,17.06,True,1,0.5886,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4878,4879,铬,Cr_mgkg,production,25.12,True,1,0.716,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4879,4880,铬,Cr_mgkg,production,18.54,True,1,0.6151,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4880,4881,铬,Cr_mgkg,production,12.95,True,1,0.5047,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4881,4882,铬,Cr_mgkg,production,15.56,True,1,0.5599,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4882,4883,铬,Cr_mgkg,production,28.46,True,1,0.7592,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4883,4884,铬,Cr_mgkg,production,42.26,True,1,0.9014,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4884,4885,铬,Cr_mgkg,production,54.56,True,1,0.997,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4896,4897,铬,Cr_mgkg,production,63.15,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4897,4898,铬,Cr_mgkg,production,30.94,True,1,0.7886,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4898,4899,铬,Cr_mgkg,production,57.03,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4900,4901,铬,Cr_mgkg,production,99.33,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4901,4902,铬,Cr_mgkg,production,62.97,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4902,4903,铬,Cr_mgkg,production,49.23,True,1,0.9582,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4903,4904,铬,Cr_mgkg,production,56.97,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4904,4905,铬,Cr_mgkg,production,87.17,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4913,4914,铬,Cr_mgkg,production,93.26,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4914,4915,铬,Cr_mgkg,production,86.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4915,4916,铬,Cr_mgkg,production,81.25,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4916,4917,铬,Cr_mgkg,production,101.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4917,4918,铬,Cr_mgkg,production,64.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4918,4919,铬,Cr_mgkg,production,71.75,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4919,4920,铬,Cr_mgkg,production,86.76,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4920,4921,铬,Cr_mgkg,production,81.5,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4921,4922,铬,Cr_mgkg,production,77.75,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4922,4923,铬,Cr_mgkg,production,58.99,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4923,4924,铬,Cr_mgkg,production,60.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4924,4925,铬,Cr_mgkg,production,16.01,True,1,0.5687,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4925,4926,铬,Cr_mgkg,production,75.74,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4941,4942,铬,Cr_mgkg,production,45.12,True,1,0.9256,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4942,4943,铬,Cr_mgkg,production,50.68,True,1,0.9691,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4943,4944,铬,Cr_mgkg,production,61.92,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4944,4945,铬,Cr_mgkg,production,65.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4945,4946,铬,Cr_mgkg,production,59.77,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4946,4947,铬,Cr_mgkg,production,65.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4947,4948,铬,Cr_mgkg,production,78.12,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4948,4949,铬,Cr_mgkg,production,48.51,True,1,0.9527,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4950,4951,铬,Cr_mgkg,production,130.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4951,4952,铬,Cr_mgkg,production,88.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4952,4953,铬,Cr_mgkg,production,78.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4961,4962,铬,Cr_mgkg,production,83.4,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4962,4963,铬,Cr_mgkg,production,99.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4963,4964,铬,Cr_mgkg,production,91.3,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4964,4965,铬,Cr_mgkg,production,98.9,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4965,4966,铬,Cr_mgkg,production,33.7,True,1,0.819,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4966,4967,铬,Cr_mgkg,production,42.5,True,1,0.9035,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4971,4972,铬,Cr_mgkg,production,39.66,True,1,0.878,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4972,4973,铬,Cr_mgkg,production,49.39,True,1,0.9594,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4973,4974,铬,Cr_mgkg,production,40.5,True,1,0.8857,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4974,4975,铬,Cr_mgkg,production,50.66,True,1,0.969,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4975,4976,铬,Cr_mgkg,production,46.07,True,1,0.9334,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4976,4977,铬,Cr_mgkg,production,90.97,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4977,4978,铬,Cr_mgkg,production,62.26,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4979,4980,铬,Cr_mgkg,production,95.06,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4980,4981,铬,Cr_mgkg,production,94.87,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4981,4982,铬,Cr_mgkg,production,99.66,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4982,4983,铬,Cr_mgkg,production,88.39,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4983,4984,铬,Cr_mgkg,production,95.41,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4984,4985,铬,Cr_mgkg,production,88.11,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4985,4986,铬,Cr_mgkg,production,91.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4986,4987,铬,Cr_mgkg,production,40.2,True,1,0.883,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4987,4988,铬,Cr_mgkg,production,40.8,True,1,0.8884,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4988,4989,铬,Cr_mgkg,production,48.6,True,1,0.9534,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4989,4990,铬,Cr_mgkg,production,44.2,True,1,0.918,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4990,4991,铬,Cr_mgkg,production,48.4,True,1,0.9518,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4991,4992,铬,Cr_mgkg,production,22.57,True,1,0.6797,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4992,4993,铬,Cr_mgkg,production,70.49,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4993,4994,铬,Cr_mgkg,production,69.75,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4994,4995,铬,Cr_mgkg,production,61.01,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4995,4996,铬,Cr_mgkg,production,78.53,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4996,4997,铬,Cr_mgkg,production,73.76,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4997,4998,铬,Cr_mgkg,production,63.07,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4998,4999,铬,Cr_mgkg,production,84.27,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
4999,5000,铬,Cr_mgkg,production,81.26,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5000,5001,铬,Cr_mgkg,production,73.27,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5001,5002,铬,Cr_mgkg,production,79.79,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5002,5003,铬,Cr_mgkg,production,58.16,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5003,5004,铬,Cr_mgkg,production,73.09,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5004,5005,铬,Cr_mgkg,production,62.95,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5005,5006,铬,Cr_mgkg,production,99.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5011,5012,铬,Cr_mgkg,production,72.99,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5012,5013,铬,Cr_mgkg,production,78.91,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5013,5014,铬,Cr_mgkg,production,85.43,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5014,5015,铬,Cr_mgkg,production,76.31,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5015,5016,铬,Cr_mgkg,production,74.28,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5016,5017,铬,Cr_mgkg,production,65.72,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5017,5018,铬,Cr_mgkg,production,233.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5018,5019,铬,Cr_mgkg,production,46.8,True,1,0.9393,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5020,5021,铬,Cr_mgkg,production,56.4,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5028,5029,铬,Cr_mgkg,production,61.32,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5029,5030,铬,Cr_mgkg,production,101.69,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5033,5034,铬,Cr_mgkg,production,45.0,True,1,0.9247,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5034,5035,铬,Cr_mgkg,production,68.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5035,5036,铬,Cr_mgkg,production,41.0,True,1,0.8902,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5040,5041,铬,Cr_mgkg,production,46.8,True,1,0.9393,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5041,5042,铬,Cr_mgkg,production,56.8,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5042,5043,铬,Cr_mgkg,production,106.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5043,5044,铬,Cr_mgkg,production,106.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5044,5045,铬,Cr_mgkg,production,87.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5045,5046,铬,Cr_mgkg,production,113.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5046,5047,铬,Cr_mgkg,production,102.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5047,5048,铬,Cr_mgkg,production,90.7,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5048,5049,铬,Cr_mgkg,production,56.9,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5049,5050,铬,Cr_mgkg,production,48.1,True,1,0.9495,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5050,5051,铬,Cr_mgkg,production,89.3,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5051,5052,铬,Cr_mgkg,production,202.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5053,5054,铬,Cr_mgkg,production,69.96,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5054,5055,铬,Cr_mgkg,production,72.29,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5059,5060,铬,Cr_mgkg,production,41.41,True,1,0.8939,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5060,5061,铬,Cr_mgkg,production,235.44,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5061,5062,铬,Cr_mgkg,production,22.55,True,1,0.6794,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5062,5063,铬,Cr_mgkg,production,87.65,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5063,5064,铬,Cr_mgkg,production,92.73,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5064,5065,铬,Cr_mgkg,production,93.8,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5065,5066,铬,Cr_mgkg,production,90.7,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5066,5067,铬,Cr_mgkg,production,87.65,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5067,5068,铬,Cr_mgkg,production,81.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5068,5069,铬,Cr_mgkg,production,94.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5069,5070,铬,Cr_mgkg,production,116.97,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5070,5071,铬,Cr_mgkg,production,101.26,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5073,5074,铬,Cr_mgkg,production,66.71,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5074,5075,铬,Cr_mgkg,production,77.56,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5075,5076,铬,Cr_mgkg,production,70.37,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5077,5078,铬,Cr_mgkg,production,91.7,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5078,5079,铬,Cr_mgkg,production,63.39,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5079,5080,铬,Cr_mgkg,production,70.24,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5080,5081,铬,Cr_mgkg,production,68.04,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5081,5082,铬,Cr_mgkg,production,68.98,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5082,5083,铬,Cr_mgkg,production,67.82,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5083,5084,铬,Cr_mgkg,production,63.72,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5084,5085,铬,Cr_mgkg,production,67.09,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5085,5086,铬,Cr_mgkg,production,65.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5086,5087,铬,Cr_mgkg,production,72.25,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5088,5089,铬,Cr_mgkg,production,67.51,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5089,5090,铬,Cr_mgkg,production,85.11,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5090,5091,铬,Cr_mgkg,production,92.81,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5091,5092,铬,Cr_mgkg,production,63.43,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5092,5093,铬,Cr_mgkg,production,137.22,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5093,5094,铬,Cr_mgkg,production,63.19,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5094,5095,铬,Cr_mgkg,production,70.13,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5101,5102,铬,Cr_mgkg,production,64.88,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5102,5103,铬,Cr_mgkg,production,82.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5103,5104,铬,Cr_mgkg,production,62.5,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5104,5105,铬,Cr_mgkg,production,80.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5105,5106,铬,Cr_mgkg,production,73.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5106,5107,铬,Cr_mgkg,production,61.3,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5107,5108,铬,Cr_mgkg,production,64.9,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5108,5109,铬,Cr_mgkg,production,96.3,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5109,5110,铬,Cr_mgkg,production,103.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5110,5111,铬,Cr_mgkg,production,71.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5111,5112,铬,Cr_mgkg,production,106.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5112,5113,铬,Cr_mgkg,production,56.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5113,5114,铬,Cr_mgkg,production,56.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5114,5115,铬,Cr_mgkg,production,66.4,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5115,5116,铬,Cr_mgkg,production,71.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5116,5117,铬,Cr_mgkg,production,79.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5117,5118,铬,Cr_mgkg,production,79.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5118,5119,铬,Cr_mgkg,production,69.81,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5119,5120,铬,Cr_mgkg,production,71.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5120,5121,铬,Cr_mgkg,production,98.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5121,5122,铬,Cr_mgkg,production,69.9,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5122,5123,铬,Cr_mgkg,production,37.5,True,1,0.8576,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5123,5124,铬,Cr_mgkg,production,66.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5124,5125,铬,Cr_mgkg,production,85.82,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5125,5126,铬,Cr_mgkg,production,68.8,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5126,5127,铬,Cr_mgkg,production,97.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5127,5128,铬,Cr_mgkg,production,80.47,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5128,5129,铬,Cr_mgkg,production,68.67,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5129,5130,铬,Cr_mgkg,production,69.09,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5130,5131,铬,Cr_mgkg,production,67.32,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5131,5132,铬,Cr_mgkg,production,68.51,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5132,5133,铬,Cr_mgkg,production,78.69,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5133,5134,铬,Cr_mgkg,production,94.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5134,5135,铬,Cr_mgkg,production,104.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5135,5136,铬,Cr_mgkg,production,133.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5136,5137,铬,Cr_mgkg,production,111.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5137,5138,铬,Cr_mgkg,production,92.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5138,5139,铬,Cr_mgkg,production,95.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5139,5140,铬,Cr_mgkg,production,115.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
5140,5141,铬,Cr_mgkg,production,63.0,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
