序号,英文标题,中文标题,中文摘要
P07082,Chapter 7 Strategies for Reclaiming and Ameliorating Saline Soil in the Yellow River Delta Region,第7章 黄河三角洲地区盐碱土壤复垦与改良策略,黄河三角洲位于北纬37°21′至38°12′和东经118°07′至119°10′之间，是世界上最大的未开发三角洲之一。本章探讨了该地区盐碱土复垦和改良的策略。关键策略包括改善排水、节水型作物管理、淋洗、耕作、施用土壤改良剂、添加粪肥和化肥、种植适宜作物（玉米、牧草、饲料）以及栽种耐盐树种进行造林。
P08420,Dynamic interaction processes of rare earth metal mixtures in terrestrial organisms interpreted by toxicokinetic and toxicodynamic model,基于毒代动力学和毒效动力学模型解释陆生生物中稀土金属混合物的动态相互作用过程,尽管在解释稀土元素（REEs）混合毒性方面取得了进展，但在从动态角度解释其混合效应方面仍存在巨大的知识空白。在此，我们研究了不同暴露时间下La-Ce混合物对Enchytraeus crypticus的影响。La和Ce的单一及混合毒性随时间增加，反映在LC50/MT50值的降低上。以浓度加性为参考模型，利用MIXTOX建模工具量化了La与Ce之间的相互作用，显示出随时间变化的模式，即在1天和2天后表现为拮抗效应，之后为加性效应。使用基于过程的毒代动力学和毒效动力学（TK-TD）模型拟合了暴露于REE混合物的生物体内La/Ce的动态积累和毒性，以揭示元素之间如何相互作用。总的来说，随着彼此水平的增加，La/Ce的估算吸收、消除和损伤速率常数下降，表明由于竞争效应抑制了吸收并随后降低了La/Ce的毒性。La和Ce在TK和TD过程中的相互作用似乎是对观察到的拮抗效应的原因。我们的研究表明，REEs的混合毒性和相互作用是随时间变化的过程，应用TK-TD模型可以为此动态效应提供更多的见解。
P09154,China Regional 250m Normalized Difference Vegetation Index Dataset,中国区域250米归一化植被指数数据集,
P10730,Bioconversion of wastewater from sweet potato starch production to Paenibacillus polymyxa biofertilizer for tea plants,甘薯淀粉生产废水的生物转化：用于茶树的多粘类芽孢杆菌生物肥料,
P00788,Soil aggregate fraction-based 14C analysis and its application in the study of soil organic carbon turnover under forests of different ages,基于土壤团聚体分级14C分析及其在不同林龄土壤有机碳周转研究中的应用,
P00794,"Biogeochemical sequestration of carbon within phytoliths of wetland plants: A case study of Xixi wetland, China",湿地植物植硅体中的碳生物地球化学封存：以中国西溪湿地为例,作为重要的长期陆地碳封存机制，植硅体内的碳生物地球化学封存可能在全球碳循环和气候变化中发挥重要作用。本研究旨在探讨湿地植物产生的植硅体内碳生物封存的潜力。结果表明，湿地植物植硅体内的包裹碳含量在0.49%至3.97%之间，变异系数(CV)为810%。数据还表明，草本沼泽植物生物量的植硅体包裹碳含量不仅取决于生物量中的植硅体含量，还取决于植物生长期间植硅体内的碳包裹效率。草本沼泽植物植硅体碳生物封存的通量范围为0.003至0.077 t-e-CO2 ha-1 a-1。在中国，草本沼泽植物的植硅体每年可能封存0.04×106至1.05×106 t CO2当量。在全球范围内，假设沼泽面积为1.48×108 ha，且草本沼泽植物具有最大的植硅体碳生物封存通量(0.077 t-e-CO2 ha-1 a-1)，沼泽植物植硅体每年将封存约1.14×107 t CO2当量。如果其他湿地植物具有与草本沼泽植物相似的PhytOC产生通量(0.077 t-e-CO2 ha-1 a-1)，世界湿地植物植硅体每年可能封存约4.39×107 t-e-CO2。数据表明，管理湿地生态系统（例如选择植物物种）以最大化P
P01047,"Fractal features of soil particle-size distribution and total soil nitrogen distribution in a typical watershed in the source area of the middle Dan River, China",丹江中游水源区典型流域土壤粒径分布与全氮分布的分形特征,"该研究利用分形标度理论分析了丹江中游地区不同植物群落下土壤粒径分布（PSD）的分形维数。共采集了78个点的296个土壤样品，测定了0-60 cm深度四个土层的PSD和土壤全氮（TSN）。该地区土壤主要由粉粒和细砂组成。所选六个植物群落的分形维数在2.73到2.89之间，草地和林地的Dm值（2.73-2.78）低于耕地（2.81-2.89）。随着深度增加，TSN含量呈明显下降趋势。TSN的空间格局随土地利用类型显著变化。有机氮是土壤氮的主要成分。分形维数与粉粒和粘粒含量呈强正相关（n=78, R2=0.96, P<0.01），Dm值的增加对应更高的粉粘含量。在20-60 cm深度，Dm值和TSN含量均与粉粘含量呈正相关。结果表明，分形维数分析是量化评估同类土壤退化程度的有效方法，但人为干扰会显著影响不同土地利用类型下的分形维数。耕地易发生土壤退化，特别是在陡坡上。因此，需要采取改进的保护措施以提高和保持水土质量，防止丹江中游地区的进一步土壤退化。"
P03137,"Health Risk Assessment of Heavy Metals in Rice to the Population in Zhejiang, China",浙江人群水稻重金属健康风险评估,环境中的有毒重金属污染可能导致大米受到污染。本研究分析了采自中国浙江的大米中选定的重金属（砷、镉、汞和铅）及其积累情况，以评估对当地成年人和儿童的潜在健康风险。发现大米中的平均含量如下：砷 0.080 mg/kg，镉 0.037 mg/kg，汞 0.005 mg/kg，铅 0.060 mg/kg。结合大米消费数据计算了估计每日摄入量（EDIs）。通过大米估计的成年人和儿童的砷、镉、汞和铅的平均摄入量分别为 0.49、0.23、0.03 和 0.37 mg/kg bw/day（成人）以及 0.34、0.29、0.04 和 0.47 mg/kg bw/day（儿童）。砷、镉、汞和铅的 97.5 百分位数（P97.5）每日摄入量，成人分别为 1.02、0.64、0.37 和 1.26 mg/kg bw/day，儿童分别为 0.63、0.83、0.47 和 1.63 mg/kg bw/day。平均水平上的风险评估表明，通过食用大米接触这些元素带来的健康风险不存在。然而，儿童镉和铅以及成人汞的 P97.5 水平估算值已超过各自的安全限值。
P04016,"Heavy Metal Pollution of Lakes along the Mid-Lower Reaches of the Yangtze River in China: Intensity, Sources and Spatial Patterns",长江中下游湖泊重金属污染：强度、来源与空间格局,长江中下游的湖泊组成了世界上独特的浅水湖群，其重金属污染日益严重。以往的研究主要集中在单个湖泊，对该地区湖泊群重金属污染的区域格局探讨有限。本文探讨了湖泊沉积物重金属污染的来源、强度和空间格局。共选取了45个样本湖泊，并测量了每个湖泊沉积物中关键金属元素的浓度。聚类分析（CA）、主成分分析（PCA）和地累积指数分析允许分析目标湖泊的污染来源和强度。结果表明，样本湖泊之间存在显著的空间差异。被典型城市景观包围的长江下游上段湖泊受到强烈或极严重污染，沉积物中Pb、Zn、Cu和Cd浓度较高。这归因于湖泊流域内产生的大量未经处理的工业排放和市政污水。相反，太湖三角洲地区湖泊的重金属污染明显较低，归因于产业结构调整和有效的环境保护措施的实施。长江中游被农业地区包围的湖泊总体上未受重金属污染或受到中度污染。我们的结果表明，中国中部的湖泊需要立即关注，并应努力实施管理计划，以防止水质进一步恶化。
P04366,Enhancement of the Controlled-Release Properties of Chitosan Membranes by Crosslinking with Suberoyl Chloride,利用辛二酰氯交联提高壳聚糖膜的控释性能,使用一种新型交联剂辛二酰氯对 N-邻苯二甲酰化壳聚糖进行交联，并改善了壳聚糖膜的性能。合成了具有不同交联度的膜。通过傅里叶变换红外光谱和 13C 固态核磁共振光谱对衍生物进行了表征，表明交联度范围为 0 到 7.4%。通过交联度的适度变化，大量植物营养素（包括大量元素 N、P、K，微量元素 Zn2+ 和 Cu2+）和植物生长调节剂（萘乙酸）的渗透性发生了变化，表明可以通过这种方式调节控释性能。保持了天然壳聚糖的成膜能力，同时改善了机械性能、疏水性和可控渗透性。仅添加少量的辛二酰氯即可实现这些显著改善；过度交联会导致膜的渗透性变差。因此，可以优化交联膜的机械性能和渗透性。
P05248,Mitigating nitrous oxide emissions from a maize-cropping black soil in northeast China by a combination of reducing chemical N fertilizer application and applying manure in autumn,通过减少化学氮肥施用和秋季施用有机肥相结合来缓解中国东北玉米种植黑土的氧化亚氮排放,农业土壤中的氧化亚氮（N2O）排放主要由化学氮肥投入引起，是中国陆地生态系统N2O的主要来源。因此，通过优化氮肥施用来减少农业土壤N2O排放正受到越来越多的关注。此外，有机肥在中国的使用越来越普遍，以提高作物产量/质量并防止或减少土壤退化。然而，在中国东北，有机肥和化学肥通常都在春季施用，这促进了N2O的排放，并且可能不是最佳方案。因此，我们假设减少化学氮肥的施用量并在秋季施用有机肥可能是缓解该地区农田土壤N2O排放的有效策略。为了验证这一假设，我们在东北建立了一个田间试验，研究不同化学氮肥施用量与秋季施用动物粪肥的组合对N2O排放和玉米产量的影响。结果显示，在每次施用化学氮肥后会出现脉冲通量，但在秋季施用有机肥或次年春季土壤解冻期间未出现。化学氮肥的排放因子在2010年和2011年平均分别为1.07%和1.14%。此外，通过比较九对施肥处理，发现累积N2O-N排放的相对增加与尿素施用的相对增加成正比，而与秋季施用有机肥的量无关。这些发现表明，通过在秋季供应有机肥并在次年减少化学氮肥的总量，可以缓解中国东北施肥农田土壤的N2O排放。
P05342,Changes in Forest Soil Properties in Different Successional Stages in Lower Tropical China,低纬度热带地区不同演替阶段森林土壤性质的变化,背景：天然林演替常影响土壤物理化学性质。本研究对中国南方鼎湖山自然保护区老林（old-growth forest）演替序列中选定的土壤理化性质进行了调查。方法/主要发现：旨在评估森林演替变化对土壤性质的影响。研究采集了三个不同演替阶段森林类型（分别为马尾松林(PMF)、针阔混交林(PBMF)和季风常绿阔叶林(MEBF)，代表演替的早期、中期和晚期阶段）0–20 cm深度的土壤样品，并于1999年至2009年间分析了土壤储水量(SWS)、土壤有机质(SOM)、土壤微生物生物量碳(SMBC)、pH、NH4+-N、有效钾(K)、有效磷(P)以及微量元素（有效铜(Cu)、有效锌(Zn)、有效铁(Fe)和有效硼(B)）。结果显示，在演替晚期(MEBF)阶段，SWS、SOM、SMBC、Cu、Zn、Fe和B浓度较高。相反，P和pH值在MEBF中较低，而在PMF（早期演替阶段）中较高。随着林龄增加，pH、NH4+-N、P和K呈下降趋势，而SOM、Zn、Cu、Fe和B呈增加趋势。三种森林类型的土壤pH值均低于4.5，表明表层土壤呈酸性，这是鼎湖山的一个稳定趋势。结论/意义：研究结果表明，老林（old-g
P06899,Management experience of industrial contaminated sites in western countries and its implications for China,西方国家工业污染场地管理经验及其对中国的借鉴,
P00016,"Environmental Occurrence and Distribution of Short Chain Chlorinated Paraffins in Sediments and Soils from the Liaohe River Basin, China",中国辽河流域沉积物和土壤中短链氯化石蜡的环境存在与分布,
P00311,Geochemical baselines of heavy metals in the sediments of two large freshwater lakes in China: implications for contamination character and history,中国两个大型淡水湖沉积物中重金属的地球化学基线：污染特征与历史的启示,本研究旨在估算中国太湖和滇池两个大型淡水湖表层沉积物中各种重金属的地球化学基线浓度，并评估两个湖泊周围重金属污染的特征和历史。沉积物中的重金属浓度通过实地调查获得，并辅以已发表的数据。采用累积频率和归一化统计方法获得基线。在太湖，As、Sb、Hg、Co、Cr、Cu、Ni、Pb和Zn的基线浓度分别为9.92、1.67、0.14、22.62、100.56、31.63、31.97、33.05和97.01 mg/kg；在滇池，分别为24.60、4.29、0.25、36.78、135.68、90.05、50.76、73.56和208.76 mg/kg。太湖这些重金属的基线浓度相当于瑞典和欧洲湖泊确定的工业化前浓度。相反，滇池的基线浓度远高于工业化前的数值。发现Li、Fe、Sc、Ti、V和Al是合适的归一化参考元素，除Hg外，可用其中一种元素预测重金属的基线浓度。大多数重金属在累积曲线上有一个拐点，而在太湖只发现Cu和Pb有两个拐点，在滇池发现Sb、Pb和Zn有两个拐点，这表明太湖的Cu和Pb以及滇池的Sb、Pb和Zn有显著的人为输入，这与太湖和滇池周边的产业结构总体一致。
P00591,"Toxic heavy metal contamination and risk assessment of street dust in small towns of Shanghai suburban area, China",中国上海郊区小城镇街道灰尘中有毒重金属污染及风险评估,本文旨在量化上海郊区小城镇街道灰尘中的重金属浓度，并与城区进行比较，探讨其季节和空间变化，并评估其对水体环境和当地人群的风险。在不同季节从上海三个小城镇和城区采集了街道灰尘样本。通过原子吸附分光光度计测定重金属水平。采用潜在生态风险指数法和健康风险评估模型分别评估对水体和当地居民的潜在风险。小城镇街道灰尘中的平均金属浓度远高于土壤背景值，但仍低于城区。除Cr、Ni和Zn浓度外，未观察到明显的季节性变化。较高的金属浓度往往位于城镇中心和乡镇道路。综合金属污染程度较高，构成了强烈的潜在生态风险。儿童的健康风险大于成人。致癌风险概率在可接受水平以下。儿童的危害指数接近安全水平。研究区域的街道灰尘已受到重金属污染。这些元素的污染更多与污染源有关，而不是季节变化。这六种金属的组合可能会威胁水环境，并对儿童构成非致癌健康风险，但对成人则不会。
P00592,"Plant communities in relation to flooding and soil characteristics in the water level fluctuation zone of the Three Gorges Reservoir, China",三峡水库消落带植物群落与洪水及土壤特征的关系,随着三峡水库的蓄水，145米至175米高程之间的消落带原有植被因淹没时间反转（冬季洪水）和长期淹没（近半年）而消失。为了更好地理解环境因素与恢复的植物群落之间的关系，以重建植物多样性丰富的河岸带，我们于2010年6月在消落带的11个地点进行了实地调查，测定了植被组成、洪水特征、重金属和土壤主要养分。随后，采用典范对应分析探讨了植物种类组成与洪水特征、重金属污染和土壤养分之间的关系。结果表明，消落带植被主要由一年生植物（如稗草和鬼针草）和多年生植物（如狗牙根）组成，植物物种丰富度和多样性与洪水持续时间、重金属污染以及包括总磷、有效磷、有效钾和硝酸盐在内的养分呈负相关。我们的结果表明，植物种类主要通过土壤种子库和残留个体的再生恢复，受到环境因素综合效应的影响。
P00790,Characteristics of carbon storage in Shanghai’s urban forest,上海城市森林碳储量特征,在过去三十年中，由于城市化进程的加快，中国城市森林得到了迅速发展。因此，城市森林在区域和国家层面的碳固存中发挥着越来越重要的作用。作为中国城市化程度最高的城市之一，上海的森林覆盖率从1990年代的3%增加到2009年的13%。基于CITY-green模型和上海第二次土壤调查，估算城市区域森林生物量碳（FBC）为0.48 Tg，城市和郊区森林土壤有机碳（SOC）（0-100 cm土层）为2.48 Tg。与其他中国大城市相比，这些值相对处于中等和较低水平。对于上海不同的土地利用类型，SOC密度从13.8（潮滩）到38.6 t ha-1（农田）不等。平均而言，上海森林SOC密度低于农田，高于草坪和花园。在上海，新建城市公园的SOC密度通常低于老公园。北部和东南部郊区（如宝山、杨浦和南汇区）的绿地SOC密度高于中心商业区（虹口、普陀、长宁和闸北区）和新开发的浦东新区。上海及其他中国城市的城市森林碳估算仍存在不确定性。因此，本文也讨论了未来的研究方向。
P01916,"One century sedimentary record of lead and zinc pollution in Yangzong Lake, a highland lake in southwestern China",中国西南高原湖泊阳宗海近百年来铅锌污染的沉积记录,重建微量金属污染的历史和来源可能有助于我们调节当前的污染物排放。对于面临微量金属污染的中国西南高原湖泊来说，这一点尤为重要。我们展示了自19世纪70年代以来阳宗海（中国西南的一个高原湖泊）沉积物中11种金属的积累记录。基于主成分分析、地球化学归一化和铅同位素比值区分了铅（Pb）和锌的污染。几乎所有的金属以及粒度组成在1980年代中期之前显示出大致恒定的值，表明流域内的碎屑输入稳定。1980年代中期以来金属浓度的波动以及粒度组成的变化表明，随着流域内人为干扰的加强，土壤侵蚀增加。在地球化学归一化之后，Pb和Zn在公元1990年之前显示出恒定值，然后随着208Pb/206Pb和207Pb/206Pb比值的变化逐渐增加，表明发生了Pb和Zn污染。结合阳宗海沉积物中208Pb/206Pb和207Pb/206Pb比值的数据、含铅汽油、铅锌矿和煤炭以及消费或生产历史趋势，我们推断阳宗海Pb和Zn污染的加剧主要是由矿石开采和冶炼引起的。
P03125,"Groundwater Nitrogen Pollution and Assessment of Its Health Risks: A Case Study of a Typical Village in Rural-Urban Continuum, China",城乡结合带典型村庄地下水氮污染及其健康风险评估：以中国为例,保护地下水免受氮污染是中国重要的公共健康问题和主要的国家环境问题。本研究于2009年至2010年间对上海市某典型城乡结合带村庄的29口井进行了水质监测。总氮和硝态氮表现出季节性变化，居民区氨氮波动较大但无明显季节性模式。水中的亚硝态氮不稳定且处于较高水平。居民区的总氮和硝态氮显著低于农业区。大多数井的地下水质量属于中国国家水标准的III类和IV类，不适合人类饮用。健康风险评估显示，硝态氮带来的致癌风险最大，风险值介于 19 x 10^-6 到 80 x 10^-6 之间，占研究区域总风险的90%以上。
P03128,"Integrated Assessment of Heavy Metal Contamination in Sediments from a Coastal Industrial Basin, NE China",中国东北沿海工业盆地沉积物重金属污染的综合评估,本研究旨在调查中国东北沿海工业城市城市河流、河口和锦州湾沉积物的金属污染现状。研究收集了来自河流、河口和海湾的40个表层沉积物样品和锦州湾的1个沉积物岩芯，并分析了Cu、Zn、Pb、Cd、Ni和Mn的重金属浓度。数据显示，采样沉积物中的重金属含量存在显著变化，且所有重金属浓度的平均值均高于中国海洋沉积物质量国家标准值（GB 18668-2002）。这是世界上受影响最严重的沿海系统之一。相关性分析和地质统计分析表明，Cu、Zn、Pb和Cd具有非常相似的空间分布模式，来源于工业活动，而Mn的浓度主要由自然因素引起。河口是污染最严重的区域，具有极高的潜在生态风险；然而，随着距河口向海距离的增加，污染程度降低。这项研究清楚地强调了迫切需要努力控制工业排放以及沿海地区特别严重的重金属污染，并应立即采取措施尽量减少污染率和未来污染问题的程度。
P04874,Wet and dry deposition of atmospheric nitrogen at ten sites in Northern China,中国北方十个站点大气氮的干湿沉降,活性氮物种的排放可通过大气沉降影响周围的生态系统。然而，在中国北方的大范围内，针对单个氮物种的湿沉降和干沉降的长期和多站点测量研究很少。因此，中国北方各种氮物种的大气沉降量仍然不确定。在这项研究中，在中国北方的十个选定站点进行了为期三年的观测活动，研究了不同氮物种的湿沉降和干沉降。结果表明，中国北方的氮沉降水平很高，十个站点三年的平均值为 60.6 kg N ha-1 yr-1。沉降水平显示出时空变化，范围为 28.5–100.4 kg N ha-1 yr-1。在年总沉降量中，40% 通过降水沉降，其余 60% 为干沉降形式。与气态氮物种相比，颗粒态氮物种不是干沉降氮的主要贡献者；它们对总通量的贡献约为 10%。按年度计算，氧化态物种占氮总沉降量的 21%，这意味着其他形式的气态氮（如 NH3）构成了总通量的主要部分。在某些城市和工业区，NO3- 对氮沉降的贡献有所增加，可能是由于化石燃料的燃烧。正如预期的那样，由于湿沉降率高和气态 NH3 干沉降，中国北方的总氮沉降显著高于欧洲、北美和东亚国家级监测网络报告的值。综上所述，这些结果表明，应减少 NH3 排放，以减轻中国北方的高氮沉降及
P05455,"Characters and Influencing Factors of the Distribution of Cultivated Available Soil Fe, Mn, Cu and Zn in Xichang City, Sichuan Province, China",中国四川省西昌市耕作土壤有效态铁、锰、铜、锌分布特征及影响因素,探索土壤有效微量元素的空间分布可以为科学制定施肥方案提供坚实的基础。本研究调查了中国四川省西昌市耕作土壤中有效微量元素的特征及影响因素。共采集了302个耕作土壤样品，分别分析了有效Fe、Mn、Cu和Zn的含量。利用描述性统计和地统计学分析数据。采用克里金法计算未观测点并生成等高线图。利用方差分析研究影响因素。有效Fe、Mn、Cu和Zn的平均值分别为37.62、2.89、3.47和14.80 mg·kg-1，处于丰富或中等水平。有效微量元素含量呈现中等空间相关性，受随机因素和结构性因素影响。微量元素的空间分布总体呈带状，且表现出显著差异。地形、母质、灌溉水、土地利用类型、pH值和有机质含量在不同程度上对微量元素的有效性有显著影响。
P06637,Combined cadmium and elevated ozone affect concentrations of cadmium and antioxidant systems in wheat under fully open-air conditions,完全开放空气条件下镉与臭氧对小麦中镉浓度及抗氧化系统的影响,臭氧和重金属对环境的污染日益增加。关于它们对植物尤其是作物联合效应的理解仍然有限。本文利用自由空气浓度富集系统，研究了在镉胁迫下，升高O3对小麦氧化应激和镉生物积累的影响。在中国江苏江都的田间实验中，小麦种植在含有不同浓度镉的土壤盆栽中（分别为0、2和10 mg kg-1），并在环境和升高O3水平（比环境O3高50%）下生长。结果表明，相对于污染土壤，升高O3导致小麦组织（茎、壳和粒）中的镉浓度更高。镉和升高O3的联合暴露强烈影响了抗氧化同工酶POD、APX和CAT，并加速了小麦叶片的氧化应激。结果表明，升高O3水平会导致食品质量和安全的下降。
P06683,Rapid Assessment of Intertidal Wetland Sediments,潮间带湿地沉积物的快速评估,沿海地区的城市化对生态价值极高的潮间带湿地构成了严重威胁。本文提出了一种实用的方法，称为潮间带湿地沉积物快速评估（RAITWS），用于评估潮间带湿地的沉积物质量。RAITWS包括构建参照组、选择环境变量子集、将测试点与参照组匹配、预测测试点的底栖动物群落结构（如大型无脊椎动物）、评估观测值与期望值的比率（O/E比率）、使用一系列动态数值模型量化环境变量以及解释O/E结果。该方法将现有的快速生物评估方法从静态应用扩展到动态应用。特别是，RAITWS为评估因附近沿海开发而发生生态变化的潮间带湿地提供了一种快速方法。
P10179,"Toxic heavy metal contamination and risk assessment of street dust in small towns of Shanghai suburban area, China",中国上海郊区小城镇街道灰尘的有毒重金属污染及风险评估,
P11167,Physically simulating the effect of lateral vapor source-building separation on soil vapor intrusion: Influences of surface pavements and soil heterogeneity,物理模拟侧向蒸气源-建筑物分离对土壤蒸气入侵的影响：地表铺装和土壤非均质性的影响,土壤气体浓度在侧向扩散传输中的衰减决定了污染场地土壤蒸气入侵（挥发性化学物质的主要暴露途径）中污染羽流的影响区域。在本研究中，我们利用物理和数学模型来调查土壤地质非均质性和不透水地表铺装在确定污染土壤气体浓度衰减中的作用。结果表明，如果底部为低渗透性土壤层，顶部为高渗透性层，则侧向扩散的土壤气体浓度衰减最为显著，其次是具有均匀土壤性质的情况，无论地表覆盖如何，底部为高渗透性土壤层且顶部为低渗透性层的情况下，侧向衰减最不显著。与土壤非均质性相比，地表条件的影响较小，且地表覆盖的封盖效应只能起到决定浅层土壤气体浓度分布的作用。最后，物理实验结果被用来检查先前开发的包括层状和地表条件影响的解析蒸气入侵模型。
P02532,Influence of Temperature and Oil Content on the Soil/Air Partition Coefficient for Hexachlorobenzene in Oil-Contaminated Rice Paddy Field Soil,温度和油含量对石油污染水稻土中六氯苯土壤/气分配系数的影响,
P04818,Removal of Heavy Metal from Contaminated Soil with Chelating Agents,利用螯合剂去除污染土壤中的重金属,
P04922,Machine learning modelling for predicting soil liquefaction susceptibility,预测土壤液化易感性的机器学习建模,本研究介绍了应用于基于1999年台湾集集地震的标准贯入试验(SPT)数据预测土壤液化势的两种机器学习技术。第一种机器学习技术采用基于多层感知器(MLP)并利用Levenberg-Marquardt反向传播算法训练的人工神经网络(ANN)。第二种机器学习技术采用基于统计学习理论并使用分类技术的支持向量机(SVM)。ANN和SVM模型已被开发用于利用修正SPT值 $[ ( N _ { 1 } ) _ { 6 0 } ]$ 和循环应力比(CSR)预测液化势。此外，研究还尝试简化模型，仅利用两个参数 $[ ( N _ { 1 } ) _ { 6 0 }$ 和峰值地面加速度 $\left( a _ { \mathrm { m a x } } / \mathrm { g } \right) ]$ 来预测液化势。构建的ANN和SVM模型也被应用于全球范围内不同的地震实例。本文还重点突出了SVM模型相对于ANN模型的优势。
P06460,Fate and distribution of nitrogen in soil and plants irrigated with landfill leachate,垃圾渗滤液灌溉下土壤和植物中氮的归宿与分布,垃圾渗滤液含有高浓度的氨态物质，可作为植物潜在的氮源。研究使用芸苔和黑麦草种子进行生物测定以评估渗滤液样品的植物毒性。随后在温室中进行了土壤柱实验，研究渗滤液对植物生长的影响。在12周内，用EC50水平的渗滤液灌溉两种草（雀稗和香根草）和两种树（黄槿和潺槿木姜子）。检查了它们的生长表现和氮的分布，并与施用化肥的土壤柱进行了比较。除了雀稗外，接受渗滤液和肥料的植物比仅接受水的植物生长得更好。在渗滤液灌溉下，潺槿木姜子 和香根草的生长与施肥处理没有显著差异。渗滤液灌溉显著增加了土壤中NHx-N的水平。虽然渗滤液样品中NOx-N低于1 mg N L-1，但灌溉后土壤NOx-N含量增加了9倍，可能是硝化作用的结果。在实验期间，EC50水平的渗滤液灌溉提供了1920 kg N ha-1的氮输入，其中多达1050 kg N ha-1保留在土壤和生物量中，具体取决于植被类型。添加的营养物数量似乎超过了同化能力。如果将渗滤液灌溉用于水回用，从业者在确定施用率时应注意氮饱和的可能后果。
P06575,Cancer mortality in a Chinese population surrounding a multi-metal sulphide mine in Guangdong province: an ecologic study,广东省多金属硫矿周围中国人群的癌症死亡率：一项生态学研究,"背景：位于中国广东省东南部的大宝山矿面临多金属污染物排入当地河流（横石河）及周边区域的高风险。在接触这些金属约30年后，对当地居民随后的健康影响和风险知之甚少。在本研究中，我们评估了大宝山附近中国人群长期环境接触多种重金属与癌症死亡风险之间的关系。方法：进行了一项生态学研究。2000年至2007年间，居住在横石河地区周围九个农业村庄的总人口为194,131人。测定了当地环境样本（水和农作物）中的重金属浓度，以及来自高暴露区（HEA）和低暴露区（LEA）各1152名当地居民的全血重金属浓度。我们基于不同参考人群（区、县和省）的年龄和性别特异性癌症死亡率计算了比率比和标准化死亡比。使用简单、多元线性和岭回归模型评估了九个村庄中接触多种重金属与癌症死亡率之间的关联，并调整了年龄和性别因素。结果：高暴露区（HEA）受试者（n=563）的几何平均血镉和血铅水平分别为24.10 μg/L和38.91 μg/dL，而低暴露区（LEA）受试者（n=589）分别为1.87 μg/L和4.46 μg/dL（P < 0.001）。与LEA相比，HEA中所有癌症的死亡率在男性（比率比=2.13；95%置信区间"
P00453,Grazing effects on seasonal dynamics and interannual variabilities of spectral reflectance in semi-arid grassland in Inner Mongolia,放牧对内蒙古半干旱草地光谱反射季节动态和年际变化的影响,检测土地管理对草地表面反射率季节动态和年际变化的影响具有重要科学和实践意义，因为它有助于监测放牧对草地生态系统的影响。我们于2005年和2006年的生长季，在中国内蒙古五个不同放牧强度的样点使用便携式高分辨率光谱仪进行了光谱反射率测量。通过对测量的表面反射率光谱以及推导出的可见光反照率和NDVI进行分析，我们发现放牧影响反射光谱的形状，并影响可见光反照率和NDVI的季节模式；放牧样点的可见光反照率和NDVI比未放牧样点对降水更敏感。此外，我们观察到总短波和可见光（PAR）反照率之间存在明确的线性关系，2005年和2006年的相关系数R分别为0.83和0.94；NDVI与总短波反照率之间也存在线性关系，相关系数R=-0.92。因此，在解决不同放牧强度问题时，NDVI光谱仪测量和总短波反照率总辐射表测量可以互换。
P02396,A novel environmentally friendly soybean seed-coating agent,一种新型环境友好型大豆种子包衣剂,本研究制备了一种新型大豆种子包衣剂，其主要成分为羧甲基壳聚糖，辅以微量元素、微量肥料、渗透剂等，具有高性价比和环境友好性。该包衣剂高效有效，能更好地保护种子和作物。本文通过一系列试验研究了包衣膜对大豆发芽势、发芽率、幼苗生长、拒食率、安全性能及田间生长的影响。该包衣剂的增产效果在实验室和田间试验中进行了测试。测试结果表明，与传统大豆种子包衣剂相比，使用新型种子包衣剂处理的大豆种子产量增加了17.95%，成本降低了25.75%。新型种子包衣剂的拒食试验表明，通过分析叶片取食面积和选择性拒食率，确定其具有优异的拒食效果和独特的害虫防治功效。对Sprague-Dawley (SD)大鼠的急性毒性试验证实，其对公众安全，在使用和处理过程中符合环境要求，因此可能显示出明显的经济和环境效益。
P06437,Differential Transport of Atrazine and Glyphosate in Undisturbed Sandy Soil Column,原状砂土柱中阿特拉津和草甘膦的差异运移,
P10413,Study on Characteristics and Countermeasures of Heavy Metal Pollution in Yangtze River Delta,长三角重金属污染特征及对策研究,随着经济的快速发展与生态环境的恶化，重金属污染已成为长江三角洲地区的一个严重的环境问题。典型的重金属污染事件发生于上海、南京、台州、无锡及宁波。本研究重点关注长江三角洲地区重金属污染的特性，并提出了控制重金属污染的五项制度创新和三项保障体系。该研究结果对于中国其他地区的重金属污染控制具有重要的意义。
P10498,Optimization of 16S rDNA V6-V8 fragment PCR reaction conditions of soil microbe,土壤微生物16SrDNA V6-V8区PCR反应条件优化,"为建立最佳的土壤微生物16SrDNAV6-V8区PCR反应体系和条件，直接从土壤中提取微生物总DNA,经纯化后作为脱氧核糖核酸(DNA)模板，研究了退火温度、引物、dNTPs、Taq聚合酶浓度、Mg2+、模板DNA对扩增反应的影响。结果表明,最佳反应体系为：在20 μL反应体系中,正向引物和反向引物的最适浓度均为0.5μmol/L,dNTPs最适浓度0.2mmol/L,Taq聚合酶量为1 U,Mg2+最适浓度2.0 mmol/L,DNA模板量为10~15 ng。"
