序号,英文标题,中文标题,中文摘要
P09650,Risk Analysis of Heavy Metal Contamination in Farmland Soil Around a Bauxite Residue Disposal Area in Guangxi,广西某赤泥堆场周边土壤重金属污染风险,
P09664,Source Apportionment of Heavy Metals in Farmland Soils Around Mining Area Based on UNMIX Model,基于 UNMIX 模型的矿区周边农田土壤重金属源解析,采集了云南省会泽县铅锌矿区周边42个农田土壤样品，测定了14种元素的含量，应用UNMIX模型进行了土壤重金属源解析的研究，并利用ArcGIS地统计分析模块中的反距离加权插值法分析了污染严重的6种重金属的空间分布，进一步验证源解析结果。结果表明：①研究区土壤中Pb、Zn、Cd污染较为严重，均超过当地土壤背景值的数十倍；②UNMIX模型解析出的3个土壤重金属污染来源分别为工业活动造成的人为污染源(源1)，源贡献率为16.32%；燃煤和施肥导致的污染源(源2)，源贡献率为68.26%；矿山开采导致的人为污染源及土壤母质造成的自然污染源的综合污染源(源3)，源贡献率为15.42%；③研究区的农田土壤重金属污染的空间分布格局与当地的土地利用类型和UNMIX模型解析的结果基本吻合，说明UNMIX模型可以很好地应用于矿区周边农田土壤重金属源解析研究。
P09708,Risk assessment and prediction for toxic heavy metals in chestnut and growth soil from China,中国板栗及其生长土壤中有毒重金属的风险评估与预测,
P10722,Report on the National Soil Pollution Survey,全国土壤污染状况调查公报,根据国务院决定，2005年4月至2013年12月，我国开展了首次全国土壤污染状况调查。调查范围为中华人民共和国境内（未含香港特别行政区、澳门特别行政区和台湾地区）的陆地国土。全国土壤环境状况总体不容乐观，部分地区土壤污染较重，耕地土壤环境质量堪忧，工矿业废弃地土壤环境问题突出。全国土壤总的超标率为16.1%，其中轻微、轻度、中度和重度污染点位比例分别为11.2%、2.3%、1.5%和1.1%。污染类型以无机型为主，有机型次之，复合型污染比重较小。
P10993,Feasible and effective reuse of municipal sludge for vegetation restoration: physiochemical characteristics and microbial diversity,市政污泥植被修复利用的可行性与有效性：理化特性与微生物多样性,大量市政污泥给全球城市带来了环境问题。本研究将市政污泥与建筑垃圾残渣混合作为基质种植臭椿。测量了臭椿的生长、基质特性和基质微生物多样性，以探索市政污泥回收利用的潜在途径。结果显示，与园土相比，混合基质呈弱碱性，且养分含量较高，这有利于臭椿的生长，使其在混合基质中生长更好。虽然混合基质中主要重金属含量显著高于园土，但符合中国土壤环境质量标准（GB15618-1995）的二级标准。不同基质显示出多样的微生物多样性。变形菌门在所有样本中都是最优势的微生物门，在含有市政污泥的样本中相对丰度更高。种植臭椿后，混合基质中酸杆菌门和芽单胞菌门的相对丰度增加。因此，建筑垃圾残渣的添加和臭椿的生长导致了差异。种植臭椿的混合基质中的微生物群落既对植物友好又对环境友好。这些结果表明，这种混合基质是市政污泥植被恢复再利用和循环的一条潜在可行且有效的途径。
P11034,"Heavy metals in agricultural soils from a typical township in Guangdong Province, China: Occurrences and spatial distribution",广东省典型乡镇农业土壤中的重金属： occurrence及空间分布,"为研究中国珠三角典型产业转移承接区高岗镇农业土壤中重金属（Cu, Pb, Zn, Hg, Ni, Cd, As, 和 Cr）的污染水平、来源及空间分布特征，于2016年8月共采集162个表层土壤样品，并使用电感耦合等离子体质谱仪、电感耦合等离子体发射光谱仪和原子荧光光谱仪进行测定。此外，通过污染指数、富集因子、多元统计方法和地统计学分析系统分析了重金属含量。结果表明，Cd, Pb, Zn, Ni, Cu 和 Hg 的平均浓度高于广东省土壤背景值，且污染指数和富集因子的相对高值表明这些元素（Cd, Pb, Zn 和 Hg）在土壤中具有累积趋势。多元统计方法和地统计学分析的所有结果显示，污染严重分布在工业区、河流和密集道路网区域。高岗镇农业土壤中的八种重金属来自三个不同的来源。砷、铬、铜和镍主要来源于母质。农业活动和交通活动是镉、铅和锌的主要来源。汞主要来源于工业活动。"
P11036,How Serratia marcescens HB-4 absorbs cadmium and its implication on phytoremediation,粘质沙雷氏菌 HB-4 吸附镉的机制及其在植物修复中的意义,从中国湖南省重金属污染土壤中分离出一株具有高镉吸附能力的新型粘质沙雷氏菌 HB-4。当进水 Cd 浓度不高于 5.0 mg/L 时，S. marcescens HB-4 可将废水中的 Cd 浓度降低至 0.1 mg/L 以下，处理后达到中国《污水综合排放标准》(GB8978-1996)。自然死亡的 S. marcescens HB-4 仍保持超过 80% 的 Cd 吸附能力。扫描电镜 (SEM)、透射电镜 (TEM) 和能谱 (EDS) 结果表明，Cd 吸附机制可解释为胞外吸附、周质积累和胞内吸收的协同作用。积累的 Cd 颗粒为纳米级，可用 EDTA 洗脱而不破坏细胞完整性。SDS-聚丙烯酰胺凝胶电泳实验显示，重金属结合蛋白（特别是铁结合蛋白）、转运蛋白、氨基酸和组氨酸周质结合蛋白以及氧化还原酶负责 Cd 的去除。S. marcescens HB-4 与蕺菜联合修复 Cd 污染土壤的盆栽实验表明，蕺菜地上和地下部分的镉含量分别增加了 34.48% 和 59.13% (w/w)。与未结合 S. marcescens HB-4 的对照组相比，蕺菜的镉积累量增加了 44.27%。这项工作证明
P11068,Minimum data set for evaluation of stand density effects on soil quality in Larix principis-rupprechtii plantations in North China,评估华北落叶松人工林林分密度对土壤质量影响的最小数据集,
P11069,Correction of in-situ portable X-ray fluorescence (PXRF) data of soil heavy metal for enhancing spatial prediction,土壤重金属原位便携式X射线荧光光谱数据校正以增强空间预测,便携式X射线荧光光谱仪（PXRF）测量的重金属数据（特别是原位PXRF数据）通常受到土壤水分（SM）、土壤有机质（SOM）和土壤粒径（SPZ）等多种土壤因素的影响。因此，可能需要进行校正。然而，传统的校正方法（如非空间线性回归LR）无法有效校正相关土壤因素对PXRF分析的空间非平稳影响，且对离群值不稳健。本研究在中国武汉市城郊农业区，利用稳健地理加权回归（RGWR）对土壤铅（Pb）的原位和异位PXRF数据进行校正，并将RGWR校正后的PXRF数据精度与LR和GWR等方法进行了比较。此外，为了找到利用校正后的PXRF数据进行更准确空间预测的合适方法，比较了将校正后的PXRF数据作为硬数据一部分的稳健普通克里金（ROK-CPXRF）和将其作为辅助软数据的稳健普通协同克里金（RCoK-CPXRF）。结果表明：（i）在原位和异位PXRF数据上，RGWR的校正精度均高于LR和GWR；（ii）RGWR校正后的原位PXRF数据精度提升至接近RGWR校正后的异位PXRF数据精度；（iii）在样本量相同的情况下，ROK-CPXRF的预测精度高于RCoK-CPXRF。结论认为，本研究提出的方法可极大地促进
P11085,Delineation of soil contaminant plumes at a co-contaminated site using BP neural networks and geostatistics,基于BP神经网络和地统计学的复合污染场地土壤污染羽刻画,
P11112,"Heavy metal pollution and comprehensive ecological risk assessment of surface soil in different functional areas of Shenzhen, China",深圳市不同功能区土壤表层重金属污染及其综合生态风险评价,在综合考虑深圳市城市功能区分异特征的基础上，进行全市表层土壤系统采样，全面监测土壤表层8种重金属元素污染状况... 结果表明: 1) Mn、Ni、Cr和Pb受人为活动影响较低，Cd、Zn、Cu和As受人为活动影响较大... 2) 深圳市土壤重金属污染风险较高的元素为Cd、Zn、Cu和Pb... 3) 内梅罗指数法和潜在生态危害指数法的侧重点不同...
P00035,"Nature Portfolio Reporting Summary: Soil viral composition and spatial distribution across five land use types in Xiamen, China",Nature Portfolio报告摘要：中国厦门五种土地利用类型下的土壤病毒组成与空间分布,
P00685,"Ecological and human health risk assessments in the context of soil heavy metal pollution in a typical industrial area of Shanghai, China",上海典型工业区土壤重金属污染背景下的生态与人体健康风险评估,本研究旨在识别中国上海典型工业区土壤中重金属的浓度、来源及潜在的生态与健康风险。研究于2016年6月和7月从宝钢工业区采集了28个表层土壤样品，并分析了砷、镉、铬、铜、铅、镍、锌和汞的含量。利用经典多元统计和地质统计分析方法检测重金属来源，并计算生态风险指数（RI）和危害指数（HI）以评估潜在的生态和健康风险。结果显示显著的污染水平，源于工业生产过程，与工业区功能区的空间布局密切相关。生态风险评估表明，浓度范围为2045至3417 mg kg−1的极高浓度区构成了300至600范围内的相当大的生态风险。影响生态风险的主要因素是毒性而非浓度。健康风险评估表明，非致癌风险主要由铬引起，成人平均HI值为6.48，儿童为39.01。因此，儿童面临更高的土壤重金属威胁。镍、铬、镉和砷的平均致癌风险值分别为7.97E-09、5.2E-07、2.1E-10和2.1E-09，均低于阈值（1.0E − 04）。这些结果为钢铁工业区重金属污染的控制和环境管理提供了基础信息。
P00687,Analysis of soil risk characteristics by comprehensive assessment in an industrial area of China,中国某工业区土壤风险特性的综合评估分析,工业区土壤污染对中国环境保护构成了重大挑战。本研究开发了一种针对工业区土壤风险的综合评估方法。综合评估涵盖了土壤污染的生态和人体健康风险，以及不同类型风险受体的脆弱性。综合生态风险评估整合了潜在生态风险评估和景观脆弱性评估。综合社会风险评估通过引入人口空间分布细化了人体健康风险评估。研究以中国某典型工业区为对象，展示了土壤综合风险的定量化与空间评估。结果表明，土壤综合生态风险和社会风险的空间分布存在差异。研究区域内，土壤综合生态风险的高风险区主要集中在农田和自然保护区。居住区和工业区受土壤综合生态风险的影响较小。相比之下，土壤综合社会风险的空间分布与人类活动表现出明显的趋同趋势。风险受体的脆弱性评估为土壤污染风险评估提供了适宜的补充。
P00690,"Concentrations and health risks of heavy metals in soils and crops around the Pingle manganese (Mn) mine area in Guangxi Province, China",广西平乐锰矿区周边土壤和作物中重金属的浓度及健康风险,农田中的重金属浓度及其生态风险是全球广泛关注的问题。为了调查中国广西平乐锰矿区（已废弃20年）周边农田中重金属（Mn、Pb、Zn、Cu和Cd）的现状及对作物（玉米、青豆、红薯、柿子、木薯和板栗）的健康风险，进行了实地调查。结果显示，Mn、Pb、Zn、Cu和Cd的浓度范围分别为2706.54–6760.16、229.37–275.84、160.39–215.48、58.11–75.30和5.78–6.98 mg kg-1，分别是其背景值的15.38–38.41、11.76–14.15、2.12–2.85、2.09–2.71和21.64–28.75倍。这些浓度大多超过了中国环保部制定的土壤环境质量标准（二级）。基于单因子污染指数、尼梅罗综合污染指数和潜在生态风险指数的污染评估表明，采样土壤受到这些重金属的严重污染，尤其是Pb和Cd。同样，作物中富含Pb和Cd，浓度分别为10.22–41.78和2.33–5.37 mg kg-1，远高于国家食品标准的限值。作物中的Cd的生物富集因子值在重金属中最高，六种作物的平均值为0.66，表明Cd容易在这些作物中积累。评估显示，生活在受矿区影响的成年人的
P01122,Combining emission inventory and isotope ratio analyses for quantitative source apportionment of heavy metals in agricultural soil,结合排放清单和同位素比率分析对农田土壤重金属进行定量源解析,结合了两种定量方法（排放清单和同位素比率分析），对中国太湖地区李河流域农田土壤中重金属的来源贡献进行解析。基于排放清单方法的源解析表明，对于镉、铬、铜、铅和锌，大气沉降的平均输入百分比最高（62-85%），其次是灌溉（12-27%）和施肥（1-14%）。因此，这些重金属主要来源于工业活动和交通排放。对于镍，灌溉和施肥的合并输入百分比比大气沉降高约20%，表明镍主要来源于农业活动。基于同位素比率分析，大气沉降占进入土壤的铅的57-93%，平均值为69.3%，表明这是研究区内铅进入土壤的主要来源。灌溉和施肥对土壤铅污染的平均贡献范围在0%到10%之间，表明它们的作用微乎其微。总体而言，使用这两种方法获得的结果相似。这项研究为研究区农田土壤中重金属的源解析提供了一种可靠的方法，显然具有在未来其他地区应用的潜力。
P01931,"Distributions and risks of Cu, Cd, Pb and Zn in soils and rice in the North River Basin, South China",中国南方北江流域土壤和水稻中铜、镉、铅和锌的分布与风险,作为中国最大的工业和人口中心，珠江三角洲正面临来自当地采矿和电力行业的重金属污染威胁日益严重。本研究调查了四个典型点水稻土壤和水稻中铜、镉、铅 和锌 的分布及潜在健康风险。佛冈、大宝山、韶关和乐昌土壤的内梅罗综合污染指数 (PN) 分别为 8.40、9.10、4.64 和 10.28，表明所有四个采样点均存在严重污染。大米中 Cu、Cd、Pb 和 Zn 的平均浓度分别为其最大允许水平的 2.23、10.98、29.84 和 1.62 倍，表明对人类有潜在的健康风险。由于 Cd 从土壤到根部的迁移率很高，并且随后转移到谷粒，因此具有较高的生物有效性。Pb 由于从根部到谷粒的转运率较低，主要积累在根部。成人和儿童的 Cd 和 Pb 的最大健康风险指数出现在韶关点，可能是由于大气沉降造成的污染。在几乎所有位点，Cd 和 Pb 的健康风险指数均高于 Cu 和 Zn，表明对当地人群构成重大健康风险。
P02103,Assessment of soil heavy metals for eco-environment and human health in a rapidly urbanization area of the upper Yangtze Basin,长江上游快速城市化地区土壤重金属的生态环境与人体健康风险评估,
P02110,Analysis of influencing factors on soil Zn content using generalized additive model,基于广义加性模型的土壤锌含量影响因素分析,
P02112,China’s most typical nonferrous organic-metal facilities own specific microbial communities,中国最典型的有色金属有机金属设施拥有特定的微生物群落,有色金属开采设施（NMMFs）是世界上最大的且潜在毒性最大的共存金属（类）和浮选药剂（FRs）来源，其微生物的多样性和功能尚未得到探索。本研究首次调查了中国广西两种类型（活跃和废弃）NMMFs中栖息的不同细菌群落的多样性和推断功能。结果表明，细菌的结构和多样性与矿山类型、金属（类）和FRs浓度相关；与pH、Cu、Pb和Mn的组合相关性最好。联合微生物群落可能在NMMFs微生物生活中起着关键作用。活跃矿山特有的Arenimonas是一种嗜酸菌，具有应对极端条件的功能，而废弃矿山特有的Latescibacteria可以降解有机物。这种细菌联合体为开发目前难以生物修复的共污染场所的成本有效的修复策略提供了新的见解。
P02813,Remediation of sandy soil contaminated by heavy metals with Na2EDTA washing enhanced with organic reducing agents: element distribution and spectroscopic analysis,有机还原剂增强Na2EDTA淋洗修复重金属污染砂质土壤：元素分布与光谱分析,
P03033,Distribution characteristics of cadmium and lead in particle size fractions of farmland soils in a lead-zinc mine area in Southwest China,中国西南某铅锌矿区农田土壤不同粒径组分中镉和铅的分布特征,镉和铅是铅锌矿区的主要污染元素。以往有研究关注会泽铅锌矿区的重金属污染及风险评估。本研究分析了会泽铅锌矿区0-60 cm深度的土壤团聚体组成、化学性质、镉和铅的含量及化学形态。在铅锌矿周边采集了0-20、20-40和40-60 cm深度的农业土壤样品。粒径组分通过大团聚体（0.25-2 mm）、微团聚体（0.053-0.25 mm）、粉粒（0.002-0.053 mm）和胶体（<0.002 mm）的团聚体组成来确定。结果显示：大团聚体占比最大（52.4%），胶体占比最小（1.8%）。随着粒径减小，土壤团聚体中的pH、有机质含量、阳离子交换量和游离氧化铁增加。虽然胶体中总镉、总铅和有效态含量最高，但大团聚体对土壤总镉（48.18%）、总铅（53.48%）和有效态铅（47.42%）含量的贡献最大，而胶体对有效态镉（47.21%）的贡献最大。镉和铅主要以残渣态存在，其次是铁锰氧化物态和可交换态。胶体中镉和铅的残渣态和可交换态具有较高的分布因子（DF > 33）。此外，镉和铅的形态与pH和磷含量密切相关，可交换态铅含量与有机质含量、阳离子交换量和游离氧化铁含量密切相关。结论：镉和铅主要存在于微
P03091,Spatial interpolation model of soil organic carbon density considering land-use and spatial heterogeneity,综合土地利用及空间异质性的土壤有机碳空间插值模型,土壤有机碳密度( SOCD) 是土壤碳储量的重要参数，也是评价农田土壤质量的重要指标，准确预测区域 SOCD 空间分布对发展精确农业有重要意义。本文使用江汉平原地区242 个农田土壤样本数据，探究平原地区土地利用类型对 SOCD 空间分布的影响，以及当 SOCD 空间分布规律呈现空间异质性且存在空间异常值的情况下，虚拟变量回归克里格法( DV_RK) 、均值中心化克里格法( MC_OK1) 和中位数中心化克里格法( MC_OK2) 这3 种结合土地利用的克里格法在 SOCD 空间预测中的应用。
P03255,Pollution Assessment of Heavy Metals in Soils and Plants around a Molybdenum Mine in Central China,中国中部某钼矿周边土壤及植物重金属污染评价,尽管金属采矿造成的环境问题日益突出，但伴生重金属的污染往往容易被忽视。通常，钼矿品位较低，因此高含量的伴生重金属容易对周边地区造成污染。本文研究了废弃钼尾矿库周边不同土地利用类型（裸地、麦地、油菜地和苹果苗圃地）土壤和不同植物（栽培作物和野生艾蒿）中Mo及其伴生Cu、Cd、Pb和Zn的总量及形态。结果表明，该区域农田大块土壤中Cu和Zn的平均总浓度超过了中国《土壤环境质量标准》的二级标准，Cd和Pb的平均浓度超过了三级标准，Mo的平均浓度超过了陕西省的土壤背景值。艾蒿和幼苗根际土壤中有效重金属的百分比显著高于作物根际土壤。本研究测试的植物中，重金属主要积累在根部。艾蒿中Cu、Cd和Pb的浓度超过了普通植物中这些金属的限值。根据中国食品污染物标准限值，裸地边缘玉米的Cd和Pb污染指数分别为3.12和2.48，油菜的Pb污染指数为3.42。基于三级标准的土壤污染评价显示，裸地和麦田污染严重，油菜地和苗圃地中度污染。本研究表明，与钼矿相关的重金属已污染了周边的土壤和植物，其中裸地的污染最为严重。
P03522,Reducing Arsenic Concentration in Panax notoginseng via Contaminant Immobilization in Soil Using Fe–Ce Oxide,利用铁-铈氧化物固定土壤污染物以降低三七中的砷浓度,三七是一种名贵的中药材，目前正因土壤污染面临砷污染的问题。我们之前的研究表明，Fe(0)和沸石对三七中砷的积累有一定的抑制作用。为了进一步降低植物中砷的积累，本研究测试了一种具有高砷吸附能力的合成铁材料（铁-铧氧化物[FC]）用于砷修复。在研究中，将FC施用于砷污染土壤后，在其中种植三七。评估了处理土壤的砷淋失行为和三七中砷的积累。结果表明，在高砷浓度的土壤中，FC比Fe(0)和沸石更有效地固定了砷。当FC施用量为0.5 %(w/w)时，三七根（主要药用部分）的砷浓度降低了56%，根生物量增加了55%。结果表明，FC可将非特异性吸附砷组分(F1)和特异性吸附砷组分(F2)分别降低22-31%和5-17%，从而将毒性特征淋洗程序可淋洗砷浓度降低41-67%。本研究首次报道了植物根表面的铁膜形成及其作为屏障阻碍三七吸收砷的功能。铁膜的出现使周皮和木质部-韧皮部中的砷浓度分别降低了66-80%和43-70%。我们的发现将有助于在三七种植区开发砷污染控制技术，并为基于FC的砷固定技术奠定基础。
P03637,Risk Assessment of Heavy Metal Distribution in Soil of a Typical Tourist Island in South China,华南典型旅游岛土壤重金属分布风险评价,本研究测量了三脚洲岛20个表层土壤样品中七种重金属（Hg、Cd、Pb、Cu、As、Cr和Zn）的浓度，以揭示长期人类活动后无人岛土壤重金属的分布，并分析其相关的生态风险。测量结果显示，Zn浓度最高（88.07 mg/kg），其次是Pb、Cr、Cu、As、Hg和Cd。此外，Pb（73.86 mg/kg）和Hg（0.17 mg/kg）的平均浓度分别超过背景值1.23倍和1.31倍。基于污染因子指数和地累积指数的分析表明，大部分污染程度较低，但Hg和Pb较高。土壤重金属的潜在生态风险指数（RI）平均值为80.95，表明潜在生态风险相对较低。就单项金属生态指数而言，Hg最高，其次是Cd、Pb、Cu、As、Cr和Zn。Hg的平均Ei值为52.31，表明其对环境构成中等风险。基于金属分布，生活污水排放和农业投入很可能是该岛金属污染的主要来源。
P03638,Risk Assessment Method of Heavy Metal Pollution in Agricultural Soil,农业土壤重金属污染风险评估方法,农业土壤重金属污染具有区域性和长期性特征。科学合理的污染评估是环境污染风险控制和后续修复策略的前提。本文列出了常用污染风险评估方法的优缺点，并提出了推荐的方法和建议。
P03663,"Heavy Metal Pollution and Ecological Risk Assessment of Farmland Soil, Jilin Province",吉林省农田土壤重金属污染状况及潜在生态风险评价,采集吉林省农田土壤样品 122 个，采用污染指数法和潜在生态危害指数法分析吉林省农田土壤中 6 种重金属污染状况。结果表明：吉林省农田土壤重金属污染具有低生态危害，根据内梅罗综合污染指数结果显示，有 1.64%、8.20%和 34.43%土壤样品分别处于重度污染、中度污染和轻度污染水平；样品中 Zn、Cu、Hg 和 As 基本无污染；土壤样品有 13.93%出现 Cd超过国家土壤二级质量标准，平均超标 1.65 倍，主要集中吉林省南部通化集安一带，Cd 生态危害指数处于较重污染和中度污染的样品比例分别为 3.28%和 9.84%。
P05136,Remediation of Heavy Metal-Contaminated Soils by Phosphate Fertilizers,磷肥修复重金属污染土壤,
P05137,Transmembrane Transport Theory and Synergistic Remediation Technology for the Bioremediation of Oil-Polluted Soil,石油污染土壤生物修复的跨膜转运理论与协同修复技术,
P05328,Nickel contamination of laterite soil by hydraulic fracturing flowback water: geochemical behaviour and policy implications,水力压裂返排水对红壤镍污染：地球化学行为及政策启示,意外泄漏的返排水可能导致严重的土壤污染。镍（Ni）是返排水中常见的重金属成分之一。然而，Ni在白云石衍生的红壤返排水中的行为和机理尚不明确。本研究选取了中国寒武纪白云石地层的红壤，利用柱实验和合成返排水研究了Ni的迁移。结果表明，Ni的行为受离子强度和土壤碳酸盐含量的影响。在低白云石含量的红壤中，随着溶液pH降低和离子强度增加，土壤表面正电荷增加，氯络合和竞争吸附反应增强，最终促进了Ni的迁移。含3%白云石土壤的Ni回收率从10%增加到61%。在高白云石含量的红壤中，Ni-Ca碳酸复盐和Ni-Al层状双氢氧化物的形成严重抑制了Ni的迁移，最大回收率为13%。包含线性平衡、非线性动力学和不可逆动力学机制的多反应传输模型有效地描述了两个红壤柱的穿透曲线，并捕捉了溶液组成对Ni迁移的影响。这些结果有助于理解和预测意外泄漏到周围红壤区的返排水中Ni的命运，并为页岩气开发下的土壤污染管理政策提供参考。
P05434,Predicting Spatial Variations in Soil Nutrients with Hyperspectral Remote Sensing at Regional Scale,区域尺度高光谱遥感预测土壤养分空间变异,"快速获取土壤养分的空间分布对农田土壤生产力安全、粮食安全和农业管理具有重要意义。为此，我们在位于中国珠江三角洲北部的增城市采集了1297个土壤样品，并测量了土壤全氮（TN）、有效磷（AP）和有效钾（AK）的含量。利用中国环境一号卫星的高光谱遥感图像（115个波段）作为辅助变量，并使用皮尔逊相关分析和主成分分析进行降维。基于降维后的辅助变量，结合逐步线性回归（SLR）、支持向量机（SVM）、随机森林（RF）和反向传播神经网络（BPNN）模型对研究区的土壤TN、AP和AK进行预测；324个独立点用于验证预测性能。BPNN模型在所有方法中表现出最好的预测精度，结合普通克里金法（OK）绘制了土壤养分的空间变异图。结果表明，与SLR、SVM和RF模型相比，具有双隐层的BPNN模型对土壤TN（RMSE = 0.409 mg kg-1, R2 = 44.24%）、土壤AP（RMSE = 40.808 mg kg-1, R2 = 42.91%）和土壤AK（RMSE = 67.464 mg kg-1, R2 = 48.53%）具有更好的预测精度。反向传播神经网络-普通克里金（BPNNOK）模型显示出最好"
P05442,"Impact of Long-Term Reclaimed Water Irrigation on Trace Elements Contents in Agricultural Soils in Beijing, China",长期再生水灌溉对北京农田土壤痕量元素含量的影响,农业土壤再生水灌溉的迅速增加要求调查其对土壤健康的影响。本研究在中国北京东南郊区进行了不同长期再生水灌溉时间（分别为98年、196年和236年）的模拟实验。以未灌溉土壤为对照。分析了0-600 cm剖面不同深度的7种痕量元素（As、Cd、Cr、Cu、Hg、Pb和Zn）的环境行为。结果表明，在长期再生水灌溉下，0-30和200-300 cm土层更容易积累痕量元素，尽管在0-600 cm剖面上的积累并不特别明显。相关分析表明，痕量元素的浓度和分布与粘粒组分和有机质（OM）显著相关，而与氧化还原电位（Eh）无关。潜在生态风险评价表明，长期再生水灌溉并未导致生态风险显著增加。然而，Cd和Hg被确定为研究区潜在生态风险最高的金属，应仔细监测表层0-30 cm土壤中的痕量元素含量。未来需要阐明长期再生水灌溉下痕量元素的环境风险，因为它们可能会在土壤中随时间缓慢积累。
P05704,Long-term and high-concentration heavy-metal contamination strongly influences the microbiome and functional genes in Yellow River sediments,长期高浓度重金属污染强烈影响黄河沉积物的微生物组和功能基因,全世界正面临土壤重金属污染的严峻挑战。该研究利用宏基因组测序、16S rRNA测序和定量PCR（qPCR）技术，在自然条件下检查了受污染沉积物中微生物的适应机制。结果表明，作为黄河支流的东大河（DDG）沉积物支持的细菌生物量较少，且丰富度低于位于黄河上游未受污染的玛曲（MQ）地区沉积物。此外，两个地点的微生物结构存在差异。宏基因组测序和功能基因注释显示，DDG沉积物含有更多与DNA重组、DNA损伤修复和重金属抗性相关的基因。KEGG通路分析表明，DDG沉积物含有更多与重金属抗性和还原相关的酶。此外，变形菌门、拟杆菌门和厚壁菌门这些拥有大量金属抗性基因的细菌门，被发现在受污染沉积物中是核心功能门。并且，DDG沉积物具有更高的病毒丰度，表明病毒介导的重金属抗性基因转移可能是一种适应机制。综上所述，DDG沉积物的微生物组已进化成一个抗长期重金属污染的整合系统。
P06473,"Bioavailability and soil-to-crop transfer of heavy metals in farmland soils: A case study in the Pearl River Delta, South China",农田土壤中重金属的生物有效性及土壤-作物转移：中国南方珠三角案例研究,土壤中的重金属通过食物链转移对人体健康构成巨大威胁。本研究基于中国南方四会和顺德两个农业区的数据，调查了农田土壤中重金属的发生、生物有效性及土壤-作物转移。对农田土壤中的六种重金属（砷、铜、汞、锰、镍和铅）进行了定量分析。除顺德土壤中的汞外，所有重金属的平均单项污染指数（PI）均低于 1（PI 1.51 ± 0.46），表明农田土壤处于清洁或轻微污染状态。砷、铜、镍和铅主要以非生物有效形态存在。大部分汞被认为是潜在生物可利用的，而锰则被发现具有较大的生物有效性。土壤 pH 是影响土壤结合重金属生物有效性的重要因素。四会和顺德蔬菜中的重金属浓度在食品卫生标准范围内，而四会的大米受到了铅的污染（PI 10.3 ± 23.4）。土壤重金属总浓度与其相应的作物浓度不相关，而在土壤生物有效浓度之间观察到显著的相关性。结果支持了这样一种观点，即土壤中受测重金属的生物有效性在很大程度上对其作物吸收负责。基于生物有效浓度的土壤-作物转移因子表明，研究区土壤中的铜、砷和汞比其他重金属更容易在蔬菜中积累，需要通过食用受污染作物进一步进行人体健康评估。
P06992,"Source identification of potentially hazardous elements and their relationships with soil properties in agricultural soil of the Pinggu district of Beijing, China: Multivariate statistical analysis and redundancy analysis",北京平谷区农业土壤中潜在有害元素的来源识别及其与土壤性质的关系：多元统计分析和冗余分析,从北京平谷区采集了370份农业土壤样品，以区分潜在有害元素的自然和人为来源，并研究PHEs与土壤性质之间的关系。检测了土壤中潜在有害元素的浓度，其中位数值（mg/kg）依次为：V (81.4) > Zn (75.5) > Cr (68.4) > Ni (27.7) > Cu (27.1) > Co (12.6) > Cd (0.240) > Hg (0.096)。应用多元统计方法进行源解析。确定Co、Ni、Cr和V主要来源于土壤母质，而Cd、Cu、Zn和Hg主要来自农业耕作。空间变异方法证实了这些结果。此外，冗余分析线性模型的结果表明，Co、Ni、Cr和V与Fe2O3和Al2O3密切相关，而Cd、Cu、Zn、Hg与P、N和有机质相关。还对评估区域土壤中的元素进行了生态风险评估。
P07477,Effects of fertilization and other management measures on soil acidification in major Chinese croplands,主要中国农田施肥及其他管理措施对土壤酸化的影响,我们应用改进的VSD+模型评估了中国四种典型种植制度（单作玉米(M)、小麦-玉米(W-M)、小麦-水稻(W-R)和水稻-水稻(R-R)）在优势土壤上的农田酸化情况，因为其对粮食生产具有潜在威胁。通过考虑当前情况及田间（养分）管理的可能改进，设计了五种情景：i) 一切照旧(BAU)；ii) 2020年后不增加氮肥(N2020)；iii) 100%作物秸秆还田(100%RR)；iv) 施用有机氮替代30%的化学氮肥(30%MR)；v) 2020年后整合N2020和30%MR并实行100%RR (INMR)。结果表明，在所研究的钙质土壤中，碳酸钙缓冲系统可在150多年内保持高pH值。在非钙质土壤中，预测BAU情景下未来几十年盐基饱和度和pH值将中度至强烈下降。我们预测，按照BAU情景，到2050年约13%的农田可能遭受铝毒害。与BAU相比，N2020、100%RR和30%MR情景分别将酸化速率降低了16%、47%和99%。INMR是减少酸化的最有效策略，并导致2050年农田无铝毒害。小麦-玉米种植系统需要同时改进有机肥和田间管理以应对酸化。
