序号,英文标题,中文标题,中文摘要
P05973,The impact of urban land expansion on soil quality in rapidly urbanizing regions in China: Kunshan as a case study,中国快速城市化地区城市土地扩张对土壤质量的影响：以昆山为例,在中国经济快速发展和城市化阶段，大多数城市都面临着环境污染、空间压力、绿化退化等严重问题。昆山是中国经济最活跃的地区之一，城市化与环境安全的冲突尤为突出。本文利用1982、1991、1995和2003年的Landsat数据测量了昆山市的城市土地扩张，分析了1981、1991、1995和2004年的土地利用模式变化以及不同用途土壤中养分的变化，以研究城市土地扩张对土壤特征的影响。为了深入了解土壤养分、重金属含量和污染情况，进行了实地调查、采样和实验室分析，并采用地累积因子法和修正的内梅罗综合指数法对结果进行了评估。结果表明，土壤中的有机质、全氮、速效氮和有效磷含量（除速效钾外）均有所增加，As、Cd、Cr、Cu、Pb、Ni、Hg、Se和Zn的平均含量分别为8.61、0.12、83.53、32.49、29.93、30.45、0.27、0.24和93.3 mg/kg，表明土壤质量下降。
P05985,"Heavy metals pollution and the identification of their sources in soil over Xiaoqinling gold-mining region, Shaanxi, China",小秦岭金矿区土壤重金属污染及其来源识别,为了确定中国陕西小秦岭金矿带土壤中重金属的污染特征并识别其来源，在该区域采集了133个土壤样品，并在邻近点采集了1个背景样品，分析了所有样品中汞(Hg)、铅(Pb)、铜和砷(As)的浓度。结果表明，该区域土壤受到了这些重金属的污染，其浓度高于背景区。此外，结果显示这些重金属具有特定的空间分布特征。其中，Hg、Pb和Cu浓度较高的样品主要采自双桥河冲洪积台地、黄土塬梁沟壑区和山前冲洪积倾斜台地，这些区域正是金矿活动区。与此同时，As浓度较高的样品主要分布在农业活动强烈的潼关县周边黄土塬梁沟壑区。进一步地，通过分析重金属浓度的相关性并对比金属浓度分布图与土地利用类型，确定了各景观单元中土壤重金属Hg、Pb、Cu和As的来源。在黄河-渭河冲积平原区，这些重金属主要来源于农业活动；而在其他景观单元中，As也主要来源于农业活动，其他重金属则相反地来源于金矿相关活动。有趣的是，黄河-渭河冲积平原区样品中As浓度与Hg、Pb或Cu浓度的相关系数为正，而在其他景观单元样品中则为负。这一结果表明，该相关性可作为指标，有效指示金矿或农业活动对土壤重金属的影响，并识别各景观单元中重金属的主要来源。鉴于人类活
P06071,"Identifying Sources and Assessing Potential Risk of Heavy Metals in Soils from Direct Exposure to Children in a Mine-Impacted City, Changsha, China",识别受采矿影响城市（中国长沙）土壤中重金属的来源并评估儿童直接暴露的潜在风险,
P06163,Heavy metal pollution of the world largest antimony mine-affected agricultural soils in Hunan province (China),湖南省世界最大锑矿影响区农业土壤的重金属污染,"目的：本研究涉及中国世界最大锑矿周边农业土壤中10种重金属（Sb, As, Cd, Cr, Cu, Hg, Mn, Ni, Pb 和 Zn）的分布。旨在探索锑矿影响区农业土壤重金属污染的程度和空间分布，并将数据与中国及其他国家采矿和冶炼地点的土壤金属浓度进行了比较。材料与方法：共采集29个环境样品。测定了pH、总有机碳和阳离子交换量等土壤特征参数。金属含量经王水消解后测定。Cd, Cu, Ni, Pb, Zn采用ICP-MS测定；As, Sb, Hg采用原子荧光光谱法测定；Fe, Al, Cr, Mn采用ICP-AES测定。结果与讨论：几乎所有重金属的浓度均远高于相应的自然背景值，特别是Sb，且随采样点变化。富集因子显示Sb (235.8), Cd (51.8), Hg (13.8), As (3.13), Zn (2.91), Pb (2.46), 和 Cr (1.67) 在该区域显著累积。综合污染指数（IPI>3）表明土壤受到严重污染。多元分析表明Cd, Cu, Pb, Zn, Mn来源于硫化物成矿作用；Cr, As, Hg, Al, Sb主要源于采矿冶炼活动及有机质；Ni主要源于"
P06323,A novel approach for soil contamination assessment from heavy metal pollution: A linkage between discharge and adsorption,重金属土壤污染评估的新方法：排放与吸附之间的联系,土壤重金属污染保护需要对特定地点的污染物排放与环境影响之间的联系进行科学评估。然而，由于环境政策中缺乏评估工具，这种联系通常被忽视。例如，中国一些发达的沿海城市已将高污染工业强行转移到欠发达的内陆地区，而未考虑污染转移的影响。本文开发了一个土壤吸附分数（SAF）模型，以描述重金属排放与土壤吸附之间的排放-吸附关系。以中国南部两个相邻城市（广州和韶关）为例进行了案例研究。结果表明，韶关镉的平均SAF为5.38×10^-3，广州为1.28×10^-3，即韶关释放的镉对土壤环境的威胁是广州的4.2倍。进一步分析表明，污染途径和水资源的丰度是影响SAF的主要因素。将重金属污染工业从沿海地区迁往内陆地区会加剧土壤污染。这些结果有助于推动针对特定地点的重金属污染控制政策。
P06336,Soil heavy-metal distribution and transference to soybeans surrounding an electroplating factory,电镀厂周边土壤重金属分布及其向大豆的转移,土壤和作物的重金属污染是一个经常被忽视但日益严重的问题。本研究针对中国长江三角洲地区某电镀厂周边的大豆生产土壤，旨在识别重金属在土壤中的迁移性和空间分布、向植物组织的转移以及植物酶活性的变化。结果表明，该区域的土壤和大豆作物存在系统性的镍和锌污染。锌和铜呈梯度分布，且它们在土壤和大豆叶片中的浓度密切相关，表明其相似的空间分布受到工厂污染的影响。土壤重金属污染物的组合影响了大豆叶片中重金属污染物的总量。在大豆叶片中，过氧化物酶活性与镍、铜、锌及其离子冲量（植物-土壤污染指标）显著相关。过氧化物酶活性可作为大豆叶片重金属积累的适宜生物标志物。
P06422,"Spatial Variability of Soil Organic Carbon Under Maize Monoculture in the Song-Nen Plain, Northeast China",松嫩平原玉米连作下土壤有机碳的空间变异,土壤有机碳(SOC)及其与景观属性的关系对于评估当前区域、大陆和全球碳储量非常重要。在位于中国东北松嫩平原的Nongan县，收集了玉米单作条件下451个地点0-20 cm表层土壤的SOC数据，涉及四种主要土壤类型：始成土、砂性土、黑钙土和黑土。利用地理信息系统(GIS)和地统计学研究了土壤有机碳的空间特征。探讨了其他土壤物理化学性质、海拔、坡度和土壤类型对SOC的影响。SOC浓度呈正态分布，算术平均值为14.91 g kg^-1。SOC的实验半方差函数拟合为球状模型。土壤有机碳与容重(r = -0.374**)、pH (r = 0.549**)、全氮(r = 0.781**)、有效磷(r = -0.109*)、交换性钾(r = 0.565**)和阳离子交换量(r = 0.313**)之间存在显著相关性。一般来说，较低的SOC浓度与高海拔显著相关(r = -0.429**)。土壤有机碳与坡度呈显著负相关(r = -0.195**)。统计上，始成土样品的SOC浓度最高，而砂性土样品的SOC值最低。
P06427,Soil Quality Assessment Using Weighted Fuzzy Association Rules,基于加权模糊关联规则的土壤质量评价,模糊关联规则（FARs）在区域土壤质量评价中具有强大的作用，这是土地规划和利用前的关键步骤；然而，从土壤质量数据库中挖掘的传统FARs忽略了规则的重要性变异性，往往存在冗余且并非最优。在本研究中，我们开发了一种对传统FARs应用不同权重的方法，以提高土壤质量评价的准确性。挖掘了用于土壤质量评价的FARs后，根据规则对降低土壤质量评价模型复杂性和提高FARs可理解性的重要程度，剔除了冗余规则。随后引入全局权重（每个权重代表一个FAR在土壤质量评价中的重要性），并使用梯度下降优化方法进行优化。该方法应用于中国广东省土壤资源条件的评价。当挖掘15条规则时，新方法的准确率为87%，而传统方法为76%。当挖掘32条规则时，准确率上升到96%，而传统方法为88%。这些结果表明，所提出的方法提高了FARs的可理解性并具有很高的准确性。
P06436,"Spatial Prediction and Uncertainty Assessment of Soil Organic Carbon in Hebei Province, China",中国河北省土壤有机碳的空间预测与不确定性评估,"为了量化河北省SOC（土壤有机碳）的空间分布，本研究比较了五种模型：多元线性回归（MLR）、泛克里金（UK）、回归克里金（RK）、结合克里金的人工神经网络（ANN-kriging）和回归树（RT）。建模基于359个SOC密度数据点（体积SOC总量，SOCD），以及源自100 m × 100 m分辨率DEM的 Relief 参数和根据 NOAA AVHRR 数据计算的 NDVI，以绘制 SOCD（深度 1 m）的空间分布。MLR 方法只能解释 19.5% 的总 SOCD 变异，UK 方法产生的 SOCD 范围比 MLR 方法更宽。UK 方法和 RK 方法分别解释了 53% 和 65% 的总变异，并检测到该省东南部较低的 SOCD 局部变异。ANN-kriging 和 RT 制图均解释了 67% 的总变异。与 ANN-kriging 相比，RT 方法具有较低的均方根预测误差。顺序指示模拟（SIS）应用于评估未采样位置的表层土壤 SOCD（0–20 cm）的不确定性。在 SOCD 波动最大的山区，SIS 生成的 1,000 次实现的条件方差较大，而在 SOCD 一致较低的平原地区，不确定性较"
P06512,Biodegradation of cypermethrin by a newly isolated actinomycetes HU-S-01 from wastewater sludge,一株从废水污泥中分离的新型放线菌 HU-S-01 对氯氰菊酯的生物降解,
P08931,"Estimation of heavy metal soil contamination distribution, hazard probability, and population at risk by machine learning prediction modeling in Guangxi, China",基于机器学习预测模型的广西土壤重金属污染分布、危害概率及风险人口估算,由于多种污染源的叠加，中国广西许多地区的土壤重金属浓度已被检测到超过推荐的最大允许值。然而，整个广西省重金属污染分布、危害概率和风险人口数量在很大程度上仍然不清楚。在本研究中，基于根据土地利用类型确定的不同标准风险值，利用机器学习预测模型，基于中国广西省的658个表层土壤样本，识别高风险区域并估算Cr和Ni的风险人口。我们的结果表明，源自碳酸盐岩的土壤Cr和Ni污染在广西省相对严重，且其在土壤形成过程中的共富集与Fe和Mn氧化物及碱性土壤环境有关。我们建立的模型在预测污染分布（R^2 > 0.85）和危害概率（AUC>0.85）方面表现优异。Cr和Ni的污染呈现出从中西部向周边地区逐渐递减的模式，广西省Cr和Ni的污染面积（I_geo > 0）分别占总面积约24.46%和29.24%，但只有10.4%和8.51%的总面积被归类为Cr和Ni高风险区。我们估计大约有144万和147万人潜在暴露于Cr和Ni污染的风险中，主要集中在南宁、来宾和贵港。这些地区是广西人口稠密的主要农业区，因此从食品安全角度来看，这些地区的重金属污染定位和风险控制紧迫且必要。
P10219,Effect of long-term fertilization on total soil arsenic in China,中国长期施肥对土壤总砷的影响,
P00796,The impact of land use/cover change on storage and quality of soil organic carbon in mid-subtropical mountainous area of southern China,土地利用/覆被变化对中国南方中亚热带山地土壤有机碳储量和质量的影响,土地利用/覆被变化（LUCC）被广泛认为是全球碳循环最重要的驱动力之一。研究调查了中国南方中亚热带山区将原生森林转换为人工林、次生林、果园和耕地对土壤有机碳（SOC）储量和质量的影响。结果表明，LUCC导致SOC储量和质量大幅下降。原生森林储存了相当可观的SOC和轻组有机碳（LFOC）（分别为142.2 t hm−2和14.8 t hm−2）。当原生森林转换为人工林、次生林、果园和耕地时，SOC储量分别下降了25.6%、28.7%、38.0%、31.8%和51.2%。转换为林地人工林和次生林时，LFOC储量下降了52.2%至57.2%，而转换为经济林、果园和耕地时，LFOC储量下降了82.1%至84.2%。转换后，LFOC与SOC的比率（0-60 cm）从13.3%下降到约3.0%至10.7%。与亚表层土壤相比，表层20 cm处储存的SOC和LFOC对LUCC更为敏感。此外，LUCC引起的碳储量下降大于全球平均水平，这可用脆弱的自然环境和特殊的人类管理实践来解释。因此，通过保护脆弱环境、恢复植被覆盖和在亚热带山区进行造林来增强土壤碳固存、缓解大气CO2升高并发展生态服务是明智的。
P02844,"Soil carbon sequestrations by nitrogen fertilizer application, straw return and no-tillage in China’s cropland",中国农田施用氮肥、秸秆还田和免耕的土壤碳固存,土壤作为全球最大的碳库，在固存大气二氧化碳方面发挥了巨大作用。尽管自20世纪80年代以来已经评估了全球碳固存潜力，但关于中国农田土壤碳固存（SCS）的研究很少... [full abstract text based on input]
P06105,Characterization of soil heavy metal contamination and potential health risk in metropolitan region of northern China,中国北方都市圈土壤重金属污染特征及潜在健康风险,
P06243,The role of soil organic matter in maintaining the productivity and yield stability of cereals in China,土壤有机质在维持中国谷物生产力和产量稳定性中的作用,土壤有机质（SOM）在农业系统中的作用通常与温室气体减排潜力一起被广泛研究。然而，农田SOM积累与作物生产力及产量稳定性之间的联系尚未明确建立。本文收集了中国大陆1949-1998年省级年度作物生产力（产量、总耕地面积）数据，以及1979-1982年第二次全国土壤普查中测定的农田SOM平均含量数据。分别评估了1949-1998年总体平均及不同时期的谷物生产力。将单一稳定阶段内的产量变异性和波动年份间的变异性计算为产量稳定性的负向指标。大多数省份的SOM与谷物生产力之间的相关性非常显著，但这种显著性随时间推移逐渐减弱。此外，平均产量变异性与农田SOM水平呈极显著负相关。研究结果支持了我们先前的假设，即中国农田的碳固存可以通过提高作物生产力和稳定产量来提供双赢效益。这为通过促进农田碳固存来缓解温室气体排放并增强中国农业粮食安全提供了坚实的科学基础。
P06410,"Spatial, sources and risk assessment of heavy metal contamination of urban soils in typical regions of Shenyang, China",沈阳典型区域城市土壤重金属污染的空间分布、来源及风险评价,采集并分析了中国沈阳七个行政区不同功能区的36个地表土壤样品。结果表明，沈阳土壤中Cd、Cu、Pb和Zn的平均浓度分别为0.42、51.26、75.29和140.02 mg/kg，远高于其自然背景值。在功能区和行政区中，工业区和铁西区显示出最高的金属浓度。皮尔逊相关分析显示，Cd、Cu、Pb和Zn（除Cd-Cu外）之间存在1%水平的密切相关性。主成分分析（PCA）结合重金属相关性显示，重金属污染可能来源于交通和工业活动。污染指数（PI）和综合污染指数（IPI）表明，金属污染程度为Pb > Cd > Zn > Cu，且Cd、Cu、Pb和Zn属于中度或高度污染水平。潜在生态风险指数（RI）进一步表明，沈阳正遭受严重的金属污染。这些结果对于制定适当的管理策略以通过各种修复实践减少沈阳的非点源污染具有重要意义。
P07964,EFFECTS OF Pb AND Cd STRESS ON THE PHOTOSYNTHETIC PHYSIOLOGICAL CHARACTERS OF POTATO IN HEAVY METAL POLLUTION OF SOIL,土壤重金属污染中Pb和Cd胁迫对马铃薯光合生理特性的影响,研究Pb和Cd胁迫对马铃薯光合生理特性的影响。以'西薯1号'品种为试验材料进行单因素随机区组试验。随着浓度的增加和处理时间的延长，马铃薯的光合速率(Pn)、气孔导度(Gs)、蒸腾速率、胞间CO2浓度和SPAD值均下降。随着Pb和Cd浓度的持续增加，大多数光合生理指标趋于稳定。但在高浓度Cd处理下，SPAD值急剧下降。马铃薯光合系统对Pb和Cd具有一定的耐受性，且Cd对马铃薯光合作用的影响大于Pb。
P10628,Phylogenetic and genome analyses of antimony-oxidizing bacteria isolated from antimony mined soil,锑矿土壤中分离的锑氧化细菌的系统发育和基因组分析,锑氧化细菌在锑的生物地球化学循环中起着重要作用，它们将毒性更强的Sb(III)转化为毒性较弱的Sb(V)。目前关于介导Sb(III)氧化的细菌种类和机制知之甚少。在这项研究中，从锑矿土壤中分离出了25株抗Sb(III)的细菌。在这些菌株中，有6株是Sb(III)氧化细菌，包括不动杆菌JL7、丛毛单胞菌JL25、丛毛单胞菌JL40、丛毛单胞菌S44、寡养单胞菌JL9和贪噬菌JL23。菌株S44显示出最高的Sb(III)氧化率，能够在3天内好氧氧化50 mM的Sb(III)为Sb(V)。菌株S44的全基因组测序揭示了大量编码推定金属(类金属)抗性蛋白的基因，包括2个推定的As(III)/Sb(III)外排泵蛋白ArsB。基于我们的研究，在不同细菌谱系中都发现了Sb(III)抗性和氧化的能力。因此，微生物氧化Sb(III)可能广泛分布于不同的细菌谱系中，介导环境中高浓度锑的解毒。
P00192,"Persistent Toxic Substances in Agricultural Soils of Lishui County, Jiangsu Province, China",中国江苏省溧水县农田土壤中的持久性有毒物质,
P00271,Assessment of heavy metal contamination of roadside soils in Southwest China,中国西南地区路边土壤重金属污染评价,2005年10月，从四条不同通车时间的道路路缘到距道路约200米处采集了表层土壤（0-20厘米）样品。为了评估和比较道路交通污染，使用电感耦合等离子体原子吸收光谱法测定了As、Cd、Cr、Cu、Ni、Pb和Zn的总浓度。结果显示，除As、Cu和Pb外，重金属的平均浓度普遍高于区域元素背景值。大多数土壤样品受到Cd或Ni的中度或高度污染，但所有地点As、Pb和Zn的污染指数值低于其他重金属。在四条道路中，由于通车时间较长，大理路的重金属污染较严重，而其他道路观察到低污染或无污染。然而，综合污染指数显示该地区所有土壤样品总体呈低污染或无污染水平，污染程度依次为大理路、大宝高速公路、320国道、思小高速公路。因子分析发现这些重金属具有相同的污染源。
P06099,A Comparative Analysis of Environmental Quality Assessment Methods for Heavy Metal-Contaminated Soils,重金属污染土壤环境质量评价方法的比较分析,本文采用四种评价方法（两种污染指数和两种模糊数学模型）对南京某铁合金厂周边四种土壤的环境质量进行了研究。单项指数法评价各土壤环境质量均为IV类（中度污染）；综合指数模型评价A、B、C、D四种土壤分别为IV、III（轻度污染）、III和III类。与单项指数法相比，综合指数模型兼顾了主导参数和所有因子对综合环境质量的平均贡献。利用两种模糊数学方法（单因子决定和加权平均模型），环境风险分别被判定为IV、III、II（清洁）和II类。然而，这两种方法之间对各类污染等级的隶属度仍存在差异。在模糊数学方法中，使用隶属函数描述不同污染程度之间的界限，并根据污染贡献为因子分配不同的权重。引入隶属度和因子权重使得模糊数学模型在环境风险评估领域更为合理。
P00190,"Effect of Elsholtzia Splendens, Soil Amendments, and Soil Managements on Cu, Pb, Zn and Cd Fractionation and Solubilization in Soil under Field Conditions",海州香薷、土壤改良剂及土壤管理对田间条件下土壤中铜、铅、锌和镉的形态及溶解性的影响,
P03295,Copper Pollution in Soil-Plant Systems and its Ecological Health Effects,土壤－植物系统的铜污染及其生态健康效应,
P00090,"Potential Risks of Copper, Zinc, and Cadmium Pollution due to Pig Manure Application in a Soil–Rice System under Intensive Farming: A Case Study of Nanhu, China",集约化养殖条件下猪粪施用对土壤-水稻系统中铜、锌、镉污染的潜在风险：以中国南湖为例,
P11671,Comparisons of extraction and purification methods of soil microorganism DNA from rhizosphere soil,根际土壤微生物DNA提取与纯化方法的比较,
P05844,"Biodiversity and seasonal variation of the cyanobacterial assemblage in a rice paddy field in Fujian, China",福建稻田蓝藻群落生物多样性及季节变化研究,
P06463,"Potential Risks of Copper, Zinc, and Cadmium Pollution due to Pig Manure Application in a Soil–Rice System under Intensive Farming: A Case Study of Nanhu, China",集约化养殖下猪粪施用对稻田系统铜锌镉污染的潜在风险：中国南湖案例研究,
P09837,"The quantity, properties, biodegradability and disinfection byproduct formation potential of grassland soil DOM from 30 provinces across China were assessed",中国30个省份草地土壤DOM的数量、性质、可生物降解性及消毒副产物形成潜力评估,
P10197,"Elemental Geochemistry of a Soil Chronosequence on Basalt on Northern Hainan Island, China",中国海南岛北部玄武岩土壤年代序列的元素地球化学特征,
P02316,Storage and sequestration potential of topsoil organic carbon in China's paddy soils,中国水稻土表层土壤有机碳的储存与固碳潜力,农业土壤中的碳（C）储存与固存被认为是陆地碳循环和全球气候变化研究中的重要问题。基础碳储量和固存潜力是一个地区或国家为履行《京都议定书》承诺而采取战略或政策的标准之一。水稻土占全球农田的很大一部分。然而，关于这类土壤的固碳和储存潜力的信息很少。本文利用1979-1982年进行的第二次全国土壤普查数据以及此后建立的全国耕地土壤监测系统数据，估算了中国水稻土表层土壤有机碳（SOC）库及其固存潜力。结果表明，SOC密度范围为12至226 t C ha-1，面积加权平均密度为44 t C ha-1，这与美国草原相当，且高于中国和美国旱作农田土壤的密度。估算的表层土壤SOC库总量为1.3 Pg，其中上层耕层贡献0.85 Pg，犁底层贡献0.45 Pg。该库的大小占中国1米深土壤剖面总储存量的约2%，占表层土壤总库的约4%，而水稻土面积仅占总土地面积的3.4%。从地理上看，水稻土中的碳库主要集中在中国东南部；从发生学角度看，主要集中在铁积累型和铁淋溶型水稻土亚类中。与旱作农业相比，中国基于灌溉的水稻种植显著增加了水稻土中的SOC储存（0.3 Pg）。由此产生的总固碳量相当于1990年代中国二氧化碳
P02328,"Heavy Metal Pollution in China: Origin, Pattern and Control",中国重金属污染：来源、格局与控制,目标、范围与背景。重金属是造成中国人类和环境严重威胁的污染物之一。本综述旨在汇集国际上关于重金属污染源、重金属在环境中的分布以及污染控制措施的信息，这些信息大多以中文发表。方法。主要汇编了科学期刊、大学期刊和政府发布的信息，重点关注镉、铜、铅和锌。部分还包括铝、砷、铬、铁、汞、锰和镍。结果与讨论。在土壤中，镉、铜、铅和锌的平均含量分别为 0.097、22.6、26.0 和 74.2 mg/kg。在长江流域的水中，镉、铜、铅和锌的浓度分别为 0.080、7.91、15.7 和 18.7 μg/L。就人类活动而言，重金属污染来自三个来源：工业排放、废水和固体废物。在某些情况下，土壤、水和空气等环境受到重金属的污染。在污水灌溉区的土壤中，镉、铜、铅和锌的含量甚至分别达到 3.16、99.3、84.1 和 147 mg/kg。这些污染物污染饮用水和食物，并威胁人类健康。观察到源于地质和环境污染的某些疾病具有长期和不可逆转的影响。结论。在中国，重金属的地质背景水平较低，但随着人类的活动，在某些情况下土壤、水、空气和植物受到重金属的污染，甚至通过食物链影响人类健康。建议与展望。修复和改善环境质量是
P05685,Lead poisoning combined with cadmium in sheep and horses in the vicinity of non-ferrous metal smelters,有色金属冶炼厂附近绵羊和马的铅镉联合中毒,本研究基于实验室检查结果和临床症状，对甘肃省白银市有色金属冶炼厂附近农田中的绵羊和马进行了铅镉联合中毒的诊断。测定了白银冶炼厂周围及对照区土壤、水、牧草、饲料以及受影响绵羊和马的血液、毛发和组织中铅、镉、铜、锌的浓度，并测量了血液学指标。受影响区域的土壤、牧草、水和饲料中这些元素的浓度显著高于对照区（P<0.01）。牧草中铅和镉的含量分别是对照区的9.3倍和690倍，饲料中分别是10倍和35.6倍。受影响绵羊和马的血液、毛发和组织中铅和镉的浓度显著高于参考值和对照动物（P<0.01）。受影响动物出现的贫血属于低色素性小红细胞性模式。根据牧草摄入率估算的铅和镉摄入水平表明，通过摄入靠近冶炼厂生长的植被，马摄入铅和镉的量约为6.0 mg/kg体重/天和1.1 mg/kg体重/天，绵羊约为21.4 mg/kg体重/天和4.0 mg/kg体重/天，超过了马1.7 mg/kg体重/天的致死剂量和绵羊4.4 mg/kg体重/天（铅）及1.0 mg/kg体重/天（镉）的致死剂量。因此，认为该地区绵羊和马的疾病是由铅镉联合中毒引起的，主要由工业活动造成的环境重金属污染所致。
P10159,SOIL SPATIAL ANALYSIS AND AGRICULTURAL LAND USE OPTIMIZATION BY USING GIS,基于GIS的土壤空间分析与农业土地利用优化,
P10176,Land use induced changes of organic carbon storage in soils of China,中国土地利用引起的土壤有机碳储量变化,基于中国第二次全国土壤普查的数据和改进的土壤碳容重方法，我们估算了土地利用导致的土壤有机碳变化，并比较了中国农田土壤和非农田土壤中土壤有机碳（SOC）的空间分布和储量。结果显示，约57%的农田土类（约占总土壤表面的31%）相对于其非农田对应物经历了显著的碳损失，范围从10%到40%。最显著的碳损失发生在从中国东北到西南的半干旱/半湿润带内的非灌溉土壤（旱地）中，最大损失发生在东北中国。相反，中国西北部的水稻土和灌溉土壤的SOC有所增加。中国南方的森林土壤、中国西北的草原和荒漠土壤以及中国东部的灌溉土壤未观察到显著变化。据估计，中国非耕种条件下的SOC储量和密度分别为~77.4Pg（10^15 g）和~8.8 kg C m^-2，而当前条件下的SOC储量约为70.3 Pg，平均SOC密度约为~8.0 kg C m^-2。这表明由于人类活动的增加，SOC损失了约7.1Pg，SOC密度减少了约0.8 kg C m^-2，其中有机层的损失贡献了约77%。中国土地利用引起的SOC总损失占世界SOC减少量的约9.5%。这相当于大气CO2增加了约3.5 ppmv。由于中国目前约78%的耕种土壤已退化
P00182,Adsorption and Mobility of Acetochlor and Butachlor on Soil,乙草胺和丁草胺在土壤上的吸附与迁移,
P05659,SPATIAL-TEMPORAL VARIATION OF HEAVY METAL ELEMENTS CONTENT IN COVERING SOIL OF RECLAMATION AREA IN FUSHUN COAL MINE,抚顺煤矿复垦区覆盖土壤重金属元素含量的时空变化,在位于中国东北辽宁省抚顺煤矿的复垦试验区（煤矸石填充复垦为农田），采用网格法采集覆盖土壤样品。样品取自不同位置，包括三种类型的覆盖土壤、三个不同深度的土层以及四种不同覆盖年限的覆土。本文研究了复垦土壤中重金属元素含量的时空变化规律。结果表明，重金属元素含量逐年下降；60cm深层的重金属含量高于30cm层和表层的主要原因是肥料和厩肥的施用；金属元素主要来源于外部环境；在覆土的耕作层中不存在来源于母质（煤矸石）的金属污染。
P00181,Predictive Mapping of Soil Salinity and Alkalinity in Complex Pedogenic Environments Utilizing Machine Learning Models,复杂成土环境中土壤盐碱化的机器学习预测制图,土壤盐渍化威胁土壤健康，准确的空间监测对于高效利用土壤资源和质量改善至关重要。然而，由于多种成土要素影响土壤属性，在具有复杂环境协变量的区域，土壤盐渍化往往表现出强烈的空间异质性，pH值和土壤含盐量（SSC）存在显著的极值差异，且分布严重偏斜。本研究旨在分析大安市土壤盐渍化的空间分布，并确定最适合研究区的预测模型。利用Sentinel-2遥感影像获取研究区光谱指数，并收集多种环境协变量。采用极限梯度提升（XGB）和随机森林（RF）两种机器学习模型预测土壤盐渍化，并量化其不确定性进行对比分析。采用50次重复计算的平均值作为最终结果，评估两种模型对SSC和pH预测的准确性和稳定性，有效消除了复杂环境下土壤数据严重偏斜导致的建模误差，有助于更好地筛选最佳专题模型和协变量。在SSC和pH预测中，RF模型的判定系数(R²)分别为0.76和0.75，不确定性分别为2.42 g/kg和0.14。同样，XGB模型的R²分别为0.44和0.74，不确定性分别为3 g/kg和0.16。实验结果表明，在复杂环境下，RF模型在预测SSC和pH分布方面更有效、更稳定。预测研究区SSC和pH从西北向东南逐渐增加，
P03093,Draft of soil environmental function regionalization of China.,中国土壤环境功能区划方案,针对我国土壤环境功能分类分区管理的重大需求，本文讨论了土壤环境功能的广义与狭义概念及其对应属性。基于土壤环境质量对功能的约束分析，阐明了其与土壤环境质量区划关系。在比较不同土壤环境功能区划方法与指标基础上，以土壤环境质量适宜性和土壤环境功能分类为依据，构建了土壤环境功能区划指标体系，提出了全国土壤环境功能区划方案，具体归纳了4个一级功能类型，10个二级功能类型，划分为75个土壤环境功能区。根据不同区域的功能分区现状，提出了相应的管理对策，为我国土壤污染防治规划与区域风险管控提供科学依据。
P03661,Soil pollution of abandoned tailings in one zinc antimony mine and heavy metal accumulation characteristics of dominant plants,某锌锑矿废弃尾矿土壤污染及优势植物重金属积累特征,
P04734,Study on Soil Heavy Metal Content and Ecological Risk Assessment of Jiaozhou Bay of China,中国胶州湾土壤重金属含量及生态风险评估研究,
P10142,Tolerance of Cultivated Plants to Cadmium and their Utilization in Polluted Farmland Soils,栽培植物对镉的耐受性及其在污染农田土壤中的利用,为了农业生态调控及安全高效利用镉污染农田，本研究在南方进行了为期7年的微区试验，评估了几种主要栽培植物对镉的耐受性。研究表明，水稻和玉米等谷物虽然对镉毒害具有很强的生理耐受性，但其籽粒极易受到污染并失去食用价值，因此不适合在污染土壤中种植。油菜、花生和甘蔗等其他植物对镉污染也有很强的生理耐受性，且其产品中的镉储量很小。当土壤镉含量小于50 mg/kg时，植物油和蔗汁中的镉浓度分别小于0.05 mg/kg和0.15 mg/kg，对食用品质影响不大。因此，这些作物可在轻微镉污染农田中种植，但其秸秆和油料残渣及蔗渣因镉含量高，不宜作为肥料或饲料，应作为污染物妥善处理。棉花、红麻、苎麻和桑树等纤维作物对土壤镉污染具有不同程度的耐受性，且镉几乎不通过这些作物进入人类食物链，因此可作为敏感作物在污染区的替代作物。
P03095,"Spatial variation and source identification of heavy metals in sediments in Shaanxi section of Weihe River, Northwest China",渭河陕西段沉积物重金属空间分布及来源解析,为了了解渭河陕西段河道沉积物重金属空间分布特征，本研究对渭河陕西段干流及其支流17个采样点沉积物中的10种重金属元素(Cd、Sb、As、Co、Cu、Pb、Ni、Cr、Zn、Mn)含量进行测定及来源辨析。结果表明: 重金属元素Cd、Sb、As、Co、Cu、Pb、Ni、Cr、Zn、Mn的平均含量分别为0.10、1.24、11.73、11.95、24.90、24.91、29.31、54.18、72.74、626.85 mg/kg，除Cd的变异系数大于1以外，其他元素的变异系数均低于0.5。 其中，Cd、Pb、Cr含量于灞河入渭处达到峰值，Co和Mn在黑河入渭处达到峰值，Cu和Zn在清姜河入渭处达到峰值，Sb、As和Ni分别于沙王渡、咸阳铁桥和林家村处达到峰值。 相关性分析、主成分分析和聚类分析表明，Cd、Co、Cu、Pb、Ni、Cr、Zn、Mn主要来源于以工业源和生活源为主的污染源; Sb、As主要来源于农业和地球化学污染源。
