序号,英文标题,中文标题,中文摘要
P02309,Ecological Construction Mode of Soil and Water Conservation in the Three Gorges Reservoir Area,三峡库区水土保持生态建设模式,
P02997,Zinc oxide nanoparticles alleviate the arsenic toxicity and decrease the accumulation of arsenic in rice (Oryza sativa L.),氧化锌纳米颗粒缓解砷毒性并降低水稻(Oryza sativa L.)中砷的积累,背景：与其他谷物相比，水稻在芽和籽粒中积累砷（As）的能力尤为突出，砷是一种无阈值的1类人类致癌物。纳米氧化锌因其吸附能力和作为营养元素逐渐用于农业生产。进行了一项实验，以探讨氧化锌纳米颗粒对水稻砷毒性和生物积累的影响。水稻幼苗用不同水平的nZnO（0、10、20、50、100 mg/L）和As（0和2 mg/L）处理7天。结果：研究表明，2 mg/L的砷处理代表了一种胁迫条件，这通过表型图像、幼苗干重、叶绿素和水稻芽的抗氧化酶活性得到了证明。添加nZnO（10-100 mg/L）增强了水稻幼苗的生长和光合作用。与对照组相比，芽和根中的砷浓度分别降低了40.7%和31.6%。暴露于不同处理时，亚砷酸盐[As (III)]是根（98.5-99.5%）和芽（95.0-99.6%）中的主要形态。根中植物螯合肽（PCs）含量的上调诱导了更多的As (III)-PC络合，并通过添加nZnO减少了As (III)向芽的转运。结论：结果证实，nZnO可以改善水稻生长并减少芽中砷的积累，并且在100 mg/L的浓度下表现最好。
P03005,Dose–response evaluation of urinary cadmium and kidney injury biomarkers in Chinese residents and dietary limit standards,中国居民尿镉与肾损伤生物标志物的剂量-反应评估及膳食限量标准,
P03304,Biochar remediation of soil: linking biochar production with function in heavy metal contaminated soils,生物炭修复土壤：将生物炭生产与重金属污染土壤中的功能联系起来,本研究重点关注施用于重金属（HM）污染土壤的生物炭对土壤物理化学、生物和微生物过程的改变。旨在突出生物炭修复能力可能开发的农学和环境问题。文献表明生物炭可以诱导土壤修复，然而，目前尚不清楚土壤过程如何在机制上与生物炭生产联系在一起，以及这些过程是否可以被操纵以增强土壤修复。文献往往未能有助于深入理解生物炭改变土壤功能的机制。显然，生物炭原料、热解条件、施用量和土壤类型等因素是决定生物炭土壤功能的关键。开发这些因素是为了增强我们对生产路径以及生物炭在重金属土壤修复中益处的认识。尽管有大量关于土壤中生物炭的研究，但对长期影响的了解仍然很少，特别是在修复中重新施用的必要性和需求方面。
P03456,Identification of Industrial Sewage Sludge based on Heavy Metal Profiles: A Case Study of Printing and Dyeing Industry,基于重金属特征谱的工业污泥识别：以印染行业为例,工业污泥的非法处置造成了严重的环境污染。开发基于污泥自身携带的特征指纹的工业污泥识别技术，是一种有助于厘清非法企业责任的有前途的方法。本研究测定了中国东部地区行业（包括印染行业和其他行业）及市政污水处理厂污泥的重金属组成和形态，并通过主成分分析（PCA）和线性判别分析（LDA）评估了其分类性能。结果表明，重金属组成和形态可以有效地区分印染行业和其他行业的污泥，准确率分别为82.9%和100%。锑和锌是两种特征重金属，可用于识别印染子行业的污泥，准确率为90%。这三种方法的结合可能是行业和子行业之间污泥识别的一种精确且有前途的工具。本研究开发了一种追踪工业污泥来源的方法，并建立了工业污泥识别数据库，为政府监管工业污泥的非法倾倒和处置提供了技术支持。
P03467,"Estimating the Spatial Distribution of Soil Organic Carbon and Soil Total Nitrogen Stocks by Remote Sensing Methods: A Case Study in a Forestdominated Alpine Watershed, Western China",利用遥感方法估算土壤有机碳和土壤全氮储量的空间分布：以中国西部森林主导的高山流域为例,土壤有机碳和土壤全氮储量是评价土壤健康和稳定性的重要指标。准确预测土壤有机碳和全氮储量的空间分布是缓解全球变暖、确保区域粮食安全和维护生态脆弱地区可持续发展的基础。基于野外采样数据和遥感技术，本研究将表层土壤（0-30 cm）分为0-10 cm、10-20 cm和20-30 cm三层，在中国西部祁连山进行了土壤有机碳和全氮储量估算实验。采用多元线性回归模型和逐步多元线性回归模型估算土壤有机碳和全氮储量。收集了119个表层土壤样品和九个遥感环境变量用于模型开发和验证。结果表明，这两个线性回归模型表现良好。修正土壤调节植被指数（MSAVI）、垂直植被指数（PVI）、坡向、海拔和太阳辐射是影响土壤有机碳和全氮储量的关键环境变量。在表层土壤中，遥感技术可用于分层预测土壤性质；然而，随着土壤深度的增加，线性回归模型的性能逐渐下降。
P03468,Soil-Water Characteristic Curves And Hydraulic Conductivity of Gaomiaozi Bentonite Pellet-Contained Materials,高庙子膨润土颗粒混合材料的土-水特征曲线与渗透性研究,膨润土颗粒混合材料（PCM）是高放废物地质处置库接缝密封的可行材料。在处置库运行过程中，PCM将长期处于非饱和状态，其持水和渗透特性直接影响缓冲屏障的渗流、核素迁移及接缝愈合。此外，膨润土颗粒的粒径和干密度是影响PCM性能的重要因素。本研究利用压力板法和蒸汽平衡技术测试了不同粒径和干密度下PCM的土-水特征曲线（SWCC）。通过结合SWCC模型和饱和渗透系数预测了PCM的非饱和渗透系数。结果表明，在低吸力范围（20–1150 kPa）内，干密度和粒径与相同吸力下的含水率呈负相关；在高吸力范围（4200–309000 kPa）内，干密度和粒径对SWCC影响较小。Gardner模型适用于描述PCM的SWCC。此外，PCM的渗透系数随干密度的增加而降低，随粒径的增加而增加。最后，基于扫描电镜图像和孔径分布曲线，进一步讨论了SWCC和渗透系数的影响机制。
P04191,Fiscal Policy Dilemma in Resolving Agricultural Risks: Evidence from China’s Agricultural Insurance Subsidy Pilot,解决农业风险的财政政策困境：来自中国农业保险补贴试点的证据,农业保险补贴政策（AISP）通过降低生产风险鼓励农民扩大生产规模。在传统农业高投入的生产模式下，AISP的实施有利于增加农民收入，但也导致了农业环境的破坏。中国实现农业绿色发展（AGD）受到阻碍。在此背景下，本文试图分析AISP对农民收入和农业环境的影响。基于2003年至2012年中国316个地级市的面板数据，本文利用时变双重差分法（DID）等方法实证检验了AISP的效果。结果表明，AISP显著促进了农民收入的增长，但对农业环境产生了负面影响。此外，机制分析显示，政策效果是通过影响主要生产性固定资产数量（Mpfa）和人均粮食播种面积（Gsa）来实现的。此外，政策效应在不同地区存在异质性。因此，政府应适当提高对采用环保生产模式农民的补贴标准。同时，政府应向产粮大区提供更多补贴。
P04307,Integrated Land Use Change Related Carbon Source/Sink Examination in Jiangsu Province,江苏省土地利用变化相关的碳源/汇综合评估,碳排放(CE)严重威胁全球气候变化，导致温室效应持续增强。土地利用变化会极大地影响生态系统碳预算和人为碳排放。基于土地利用网格、净生态系统生产力(NEP)和能源消费相关的碳排放，本研究采用多种方法调查了土地利用变化对碳平衡的影响。结果表明，2000年至2015年间，10.03%的总土地利用面积发生了土地利用类型变化。建设用地占用耕地是主要的土地利用转移类型。土地利用变化最强烈的时期是2005-2010年，这与中国的城市化进程一致。除建设用地和水域外，NEP呈现总体上升趋势。在时间上，2000-2015年碳排放呈增加趋势，特别是工业部门。在空间上，能源相关碳排放较高的地区主要分布在南部，该地区经济水平相对较高。江苏省各城市的土地利用强度值均呈现总体上升趋势，这与经济发展和当地禀赋有关。土地利用强度较高的城市通常伴随着较高的碳排放，抑制了NEP的增长。从2000年到2015年，土壤碳储量减少了0.15 x 10^8吨，植被碳储量减少了0.04 x 10^8吨，碳排放达到17.42 x 10^8吨。土地利用变化造成的总碳排放达到15.46 x 10^8吨。这些发现可以为生态用地保护、加强土地
P04360,Phytase-Producing Rahnella aquatilis JZ-GX1 Promotes Seed Germination and Growth in Corn (Zea mays L.),产植酸酶Rahnella aquatilis JZ-GX1促进玉米种子萌发及生长,植酸酶在作物种子萌发和植物生长中起着重要作用。为了充分理解Rahnella aquatilis JZ-GX1的植物促生机制，本文测定了该菌株对玉米种子萌离的影响，并通过扫描电镜观察了JZ-GX1在玉米根部的定殖情况。应用不同的接种浓度和植酸相关土壤特性研究了R. aquatilis JZ-GX1对玉米幼苗生长的影响。结果表明，R. aquatilis JZ-GX1能有效分泌吲哚乙酸，显著促进玉米种子萌发和根长。大量R. aquatilis JZ-GX1细胞定殖于玉米根表、根毛和根内。当接种浓度为107 cfu/mL且土壤中存在不溶性有机磷化合物植酸盐时，玉米幼苗的净光合速率、叶绿素含量、根系分泌的植酸酶活性、全磷浓度及生物量积累最高。相反，当全磷含量低或无机磷充足时，接种未发现显著效果。R. aquatilis JZ-GX1通过分泌IAA直接促进玉米生长，并通过分泌植酸酶间接促进生长。这项工作为未来开发和应用R. aquatilis JZ-GX1作为微生物肥料提供了有益信息。
P04387,"Biochar Improves Soil-Tomato Plant, Tomato Production, and Economic Benefits under Reduced Nitrogen Application in Northwestern China",中国西北地区减氮条件下生物炭对土壤-番茄植株、番茄生产及经济效益的改善作用,番茄是一种重要的经济作物，也是某些加工食品的主要原料和农业产业的重点。优化氮肥施用对于可持续农业发展至关重要，而氮肥的过度使用会导致环境和食品生产问题。作为一种土壤改良剂，生物炭已被广泛用于提高土壤质量和作物产量。然而，关于生物炭和减氮施肥对番茄植株、番茄种植土壤特性及番茄生产影响的资料很少。本研究在中国陕西省杨凌区进行了一项温室试验，包括在滴灌条件下的四个生物炭水平（0、30、50 和 70 t ha-1）和四个氮肥施用量（170、190、210 和 250 kg ha-1）。结果表明，添加过多的生物炭（例如 70 t ha-1）和过度减少氮肥（例如 32%）将无法在番茄生长、番茄产量和品质以及经济效益方面取得令人满意的结果。与不添加生物炭的处理相比，当氮肥用量减少 16% 或 24%（N2 和 N3）时，添加生物炭可以显著提高微生物丰度、酶活性和番茄生长。从番茄产量、番茄品质（糖酸比和维生素 C 含量）和经济效益的角度来看，分别提出了滴灌条件下中国西北地区粉砂粘壤土的生物炭和氮肥最佳施用量。该提议基于多维非线性回归模型和与试验处理的比较。例如，在 50 t ha-1 的生物炭添加量
P04434,"Soil Salinity Mapping Using Machine Learning Algorithms with the Sentinel-2 MSI in Arid Areas, China",中国干旱地区基于Sentinel-2 MSI和机器学习算法的土壤盐分制图研究,准确监测土壤盐渍化在干旱地区的生态安全和可持续农业发展中起着关键作用。作为人工智能的一个分支，机器学习通过自我学习获取新知识并不断提高自身性能。本研究旨在结合Sentinel-2多光谱成像仪（MSI）数据及MSI衍生协变量与实测土壤盐分数据，应用三种机器学习算法进行建模，以估算并绘制研究样区的土壤盐分图。
P04438,A Mechanistic Approach for Modeling Soil Development Using Remotely Sensed Data Collected from Invaded Coasts,一种利用入侵海岸带遥感数据建模土壤发育的机理方法,外来物种互花米草的入侵深刻影响了中国沿海土壤的发育。对入侵驱动的沿海土壤发育进行准确评估和监测，需要开发可靠的方法以支持沿海生态系统的可持续治理。本研究利用时空替代法和分层随机抽样策略，从15个地点的三个深度间隔（0–30、30–60和60–100厘米）获取土壤数据，共获得45个土壤样本。我们开发了一种利用Sentinel-1数据建模土壤发育的机理方法。在此，土壤发育由综合土壤指数（土壤质量指数SQI）表示，该指数是根据关键土壤物理和化学性质计算的。在结构方程模型（SEM）中，基于先验知识，最初假设土壤、植被和遥感数据彼此相关，并从其对应的观测变量构建模型。相关性分析结果显示，入侵过程与SQI值之间存在显著相关性，尤其是在上层30厘米的表层土壤中。最终的SEM模型显示，入侵过程对上层60厘米土壤中的SQI具有巨大的直接正向影响；然而，植被（由植被指数表示）对最上层的SQI有负面影响。我们发现Sentinel-1数据解释了入侵、植被和土壤相互作用生态系统的巨大变化，R2值在0.45到0.96之间。模型性能评估结果证明了该模型在预测SQI方面的有效性，上层60厘米的RPD为1.44。我们的
P04697,Identification Sources and High-Risk Areas of Sediment Heavy Metals in the Yellow River by Geographical Detector Method,基于地理探测器法的黄河沉积物重金属源解析及高风险区识别,为确定黄河沉积物中重金属的关键影响因素、风险区和源途径，在黄河主干内蒙古段采集了37个表层沉积物样品（0–5 cm），测定了铜、镍、锌、铬、铅 和镉 6种重金属。基于地理探测器模型（GDM）和ArcGIS 10.2软件，本文选取了6种重金属和15个影响因素（包括8个自然因素和7个人为因素）来检测重金属的关键影响因素、风险区和来源。结果表明：（1）沉积物中重金属Cr和Cd的平均含量超过了土壤平均值、世界页岩平均浓度和中国土壤环境质量一级标准，是主要的风险金属；（2）植被覆盖（VC）是影响沉积物重金属空间分布的最大因素，其次是人均收入（PI），土地利用类型（LUT）和路网密度（RD）的影响较小。因素之间的相互作用得到了增强；（3）乌海段风险区主要受Cd和Pb污染，主要由大气沉降和工业排放引起。包头段风险区主要受Cr污染，主要来源于河流运输和工业排放。这些结论可为黄河内蒙古段不同区域的环境保护和管理提供科学依据。
P04698,The Influence Mechanism of Freeze-Thaw on Soil Erosion: A Review,冻融作用对土壤侵蚀的影响机制：综述,作为土壤侵蚀的一种重要类型，冻融侵蚀主要发生在高纬度和高海拔地区。本文概述了冻融对土壤侵蚀的影响。土壤侵蚀受冻融过程影响，解冻和水蚀相互强化。遥感技术为表征大范围冻融和土壤侵蚀变化的时间、幅度和模式提供了前所未有的手段。此外，土壤冻融的本质是土壤孔隙中土壤水分的冻结与融化。冻融作用主要通过破坏土壤结构、改变土壤含水量、容重、抗剪强度和团聚体稳定性等，增加土壤可蚀性，使其更容易受到侵蚀。然而，土壤性质变化的类型和幅度与土壤质地、含水量、实验条件以及冻融暴露程度有关。利用室内和现场实验进一步揭示冻融对土壤侵蚀的影响，将有助于改进预测，以及在发生冻融循环的地区解冻期间预防土壤侵蚀。
P04723,Geochemistry of Dissolved Heavy Metals in Upper Reaches of the Three Gorges Reservoir of Yangtze River Watershed during the Flood Season,汛期长江流域三峡水库上游溶解态重金属的地球化学特征,"溶解态重金属源自自然和人为来源，是水环境研究的重要组成部分，因其急性毒性而备受国际关注。本研究分析了长江流域三峡水库上游溶解态重金属的地球化学特征，以探索其分布、状况和来源，并进一步评估水质和重金属相关风险。共在上游TGR的主航道和支流采集了57个水样。利用ICP-MS测量了八种重金属（V, Ni, Cu, Zn, As, Mo, Cd, Pb）的浓度。八种重金属的平均浓度（µg/L）依次递减：As (1.46), V (1.44), Ni (1.40), Mo (0.94), Cu (0.86), Zn (0.63), Pb (0.03), 和 Cd (0.01)。大多数重金属浓度是长江源区浓度的1.4~8.1倍，表明TGR上游存在潜在的人为干预。空间上，主航道中V、Cu、As和Pb的浓度沿程逐渐降低，其他元素相对稳定（Cd除外）。支流中的重金属浓度也存在不同程度的变异。相关分析和主成分分析（PC）确定了三个主成分，解释了总方差的75.1%。PC1（高负荷的V、Ni、As、Mo）被认为是人为输入的主要贡献；PC2（Cu和Pb）主要归因于人为排放和自然过程的混合源；PC3中的Zn和Cd"
P05403,Chemodiversity of Soil Dissolved Organic Matter and Its Association With Soil Microbial Communities Along a Chronosequence of Chinese Fir Monoculture Plantations,杉木人工林年代序列中土壤溶解性有机质的化学多样性及其与土壤微生物群落的关系,植被转变后土壤总溶解性有机质(DOM)含量发生变化，但其潜在化学组成的多样性尚未得到详细探讨。表征DOM的分子多样性及其归趋有助于更好地理解人工纯林土壤质量。本研究基于100年杉木纯林年代序列，表征了土壤DOM的化学多样性，评估了土壤微生物群落组成的变化，并确定了DOM分子与微生物群落组成之间的特定联系。随着林龄的增加，土壤全碳和溶解性有机碳先降低后增加，而速效钾、速效磷、全氮、全钾和全磷等土壤养分显著增加。木质素/富含羧基的脂环分子(CRAM)类结构在DOM中占比最大，而脂族化合物/蛋白质和碳水化合物沿年代序列呈下降趋势。高H/C比（如脂质和脂族化合物/蛋白质）的DOM优先降解，而低H/C比（如木质素/CRAM类结构和单宁）的DOM在林分发育过程中表现出顽固性。随着林龄增加，土壤细菌丰富度和多样性显著增加，而土壤真菌多样性在林分发育早期增加随后下降。土壤微生物群落具有复杂的连通性，并在林分发育过程中与DOM存在强烈的相互作用。大多数细菌门，如酸杆菌门、绿弯菌门和厚壁菌门，与DOM分子呈极显著正相关。然而，疣微菌门和几乎所有真菌，如担子菌门和子囊菌门，与DOM分子呈显著负相关。总体而言
P08403,"Human Health Risk Assessment of Heavy Metals in the Urban Road Dust of Zhengzhou Metropolis, China",中国郑州市城市道路扬尘中重金属的人体健康风险评估,本研究旨在评估PM2.5分级道路扬尘中的有害重金属水平，以量化吸入风险及潜在的健康影响。为实现这一目标，使用电感耦合等离子体质谱法（ICP-MS）测定了中国郑州五个不同土地利用区域（商业、住宅、工业、公园和教育区）道路扬尘样品中PM2.5部分八种重金属（Cr、Cu、Ni、Zn、Cd、As、Pb和Hg）的浓度。全市重金属平均浓度如下：Cr 46.26 mg/kg，Cu 25.13 mg/kg，Ni 12.51 mg/kg，Zn 152.35 mg/kg，Cd 0.56 mg/kg，As 11.53 mg/kg，Pb 52.15 mg/kg，Hg 0.32 mg/kg。使用两个污染指标，即污染指数（PI）和地累积指数（Igeo）来确定污染程度。PI和Igeo均表明Hg和Cd受到极度污染，而PI也将Zn归类为极度污染范围。使用美国环保署（USEPA）针对成人和儿童的模型来估算吸入健康风险。结果显示，商业和工业区的儿童接触铅（HI > 0.1）存在非致癌风险。郑州商业、住宅和公园区域的成人和儿童都接触到了更高水平的铜、铅和锌。
P08460,"Experimental Investigation into the Effect of Pyrolysis on Chemical Forms of Heavy Metals in Sewage Sludge Biochar (SSB), with Brief Ecological Risk Assessment",热解对污泥生物炭中重金属化学形态影响的实验研究及简要生态风险评估,"本研究旨在探究热解温度对污水污泥生物炭(SSB)的特性、结构及重金属总含量的影响。分析了热解引起的重金属(Zn, Cu, Cr, Ni, Pb 和 Cd)化学形态的变化，并评估了生物炭(SSB)中重金属的潜在生态风险。通过热解将污水污泥转化为生物炭显著降低了H/C和O/C比，导致生物炭碳化程度增强及芳香缩合程度提高。测量结果表明，随着热解温度的升高，生物炭的pH值和比表面积均有所增加。研究发现，当热解温度从300 °C升至700 °C时，Zn、Cu、Cr和Ni元素在生物炭SSB中富集并被固定；然而，当温度从600 °C升至700 °C时，Pb和Cd在生物炭SSB中的残留率显著降低。BCR连续提取法分析结果显示，在适宜温度下对污水污泥进行热解，可将其具有生物有效性/可降解性的重金属转化为生物炭SSB中更稳定的可氧化态/残渣态。若在适宜温度下对污水污泥进行热解，生物炭SSB中重金属的毒性可降低约四倍；在约600 °C下热解得到的污泥SSB中的重金属可被评估为具有较低的生态毒性。"
P08621,Reactive MgO-modified slag-based binders for cemented paste backfill and potential heavy-metal leaching behavior,活性氧化镁改性矿渣基胶结剂在胶结充填中的应用及潜在重金属浸出行为,提出使用无熟料胶结剂结合铜渣作为胶结充填的粘结剂，以完全替代波特兰水泥，旨在实现低成本矿山充填和铜渣的安全处置。我们研究了活性氧化镁对胶结充填（CPB）样品性能的影响，包括流变特性、凝结时间和抗压强度以及重金属浸出行为。结果表明，活性氧化镁的加入增加了新鲜CPB样品的屈服应力，导致流动性降低，而CPB样品的抗压强度则有所增加。此外，由于形成了额外的类水滑石相并形成了更致密的结构，在活性氧化镁存在下，所有受测重金属的释放量均有所减少。这些结果为铜渣的大规模安全利用提供了一种策略。
P08701,Soil Bacterial and Fungal Community Responses to Throughfall Reduction in a Eucalyptus Plantation in Southern China,中国华南地区桉树人工林穿透雨减少对土壤细菌和真菌群落的影响,在中国南方的亚热带人工林中，土壤微生物群落如何响应气候变化引起的干旱尚不明确。本研究在亚热带桉树人工林中进行了一场田间实验，以确定50%的穿透雨减少（TR）对土壤微生物群落组成、功能及土壤理化性质的影响。结果表明，TR降低了土壤含水量（SWC）和土壤有效磷（AP）含量。TR显著改变了196个细菌操作分类单元（OTUs），其中大多数属于酸杆菌门、放线菌门和变形菌门，而真菌OTUs的变化较少。在门水平上，TR使0-20 cm土层的酸杆菌门相对丰度增加了37.18%，但未能影响真菌门的相对丰度。值得注意的是，TR并未改变细菌和真菌群落的α多样性。冗余分析显示，细菌群落与SWC显著相关，而真菌群落与AP含量显著相关。根据PICRUSt2和FUNGuild平台对细菌和真菌群落功能的预测，TR对细菌和真菌群落有不同的影响。总体而言，TR期间SWC和AP的降低导致土壤细菌群落结构发生较大变化，但并未剧烈改变土壤真菌群落结构。
P09648,"Changes in the Impacts of Topographic Factors, Soil Texture, and Cropping Systems on Topsoil Chemical Properties in the Mountainous Areas of the Subtropical Monsoon Region from 2007 to 2017: A Case Study in Hefeng, China",2007-2017年亚热带季风区山地地形因子、土壤质地和种植制度对表层土壤化学性质影响的变化：以中国鹤峰为例,了解土壤化学性质（SCPs）的空间格局以及拓扑因子和土壤管理措施对于土地管理至关重要。本研究考察了中国亚热带山区土壤化学性质的空间变化及其影响。2007年和2017年，分别在中国中部的山区鹤峰县采集了290个和200个土壤样品。我们使用描述性统计和地统计方法，包括方差分析、半方差、莫兰指数和分形维数，分析了2007年至2017年土壤有机质（OM）、有效磷（AP）、有效钾（AK）和pH值的特征和空间自相关变化。我们探讨了每个SCP之间的关系以及SCP与地形参数、土壤质地和种植制度之间的关系。结果表明，2007年至2017年，鹤峰土壤OM、AP、AK和pH的平均值有所增加。2007年每种SCP的空间变异和空间依赖性（不包括2007年的AP和AK）高于2017年。地形起伏大、剖面曲率和平面曲率高的地区土壤AP、AK和pH较低。高海拔土壤在2007年和2017年具有较低的OM（r = -0.197，p < 0.01；r = -0.334，p < 0.01）和AP（r = -0.043，p < 0.05；r = -0.121，p < 0.05）和较高的AK（r = -0.305，p < 0.01
P09706,"Effects of Landscape Positions and Landscape Types on Soil Properties and Chlorophyll Content of Citrus in a Sloping Orchard in the Three Gorges Reservoir Area, China",三峡库区坡地果园景观位置和景观类型对土壤性质及柑橘叶绿素含量的影响,近年来，三峡库区坡地果园的土壤退化及果园生产力下降问题备受国内外关注。以往研究多关注地形对土壤性质变化的影响，而从景观角度进行的研究较少。因此，理解景观位置和景观类型对坡地果园土壤性质及柑橘叶绿素含量的影响具有重要意义。结果表明，景观位置和类型对土壤性质及柑橘叶绿素含量有显著影响。坡上部和坡地的土壤养分含量最低，而坡脚和梯田的最高。中上部景观位置的柑橘叶绿素含量显著高于坡脚。冗余分析显示，前两个排序轴共同解释了总变异的81.32%，这可以由土壤全氮、全磷、全钾、有效氮、有效钾、有机质、pH值和柑橘叶绿素含量的变化来解释。总体而言，本研究表明景观位置和类型对土壤性质及柑橘叶绿素含量具有显著影响。此外，该研究为制定针对性的土地管理措施和果园景观设计提供了参考，从而改善土壤质量和果园产量，最终实现农业和生态的可持续发展。
P09707,Effects of Soil Moisture and Temperature on Microbial Regulation of Methane Fluxes in a Poplar Plantation,土壤水分和温度对杨树林甲烷通量微生物调节的影响,为了减少气候变化下土壤-大气甲烷预算估算的不确定性，改进对森林生态系统中土壤甲烷(CH4)交换对土壤水分和温度变化响应的机制认识至关重要。我们在实验室条件下研究了土壤水分和温度变化对土壤CH4通量影响的机制。采样来自中国淮河流域(一个经常经历水文变化的区域)的土壤，深度分别为0-20厘米和20-50厘米，在不同的水分和温度组合下培养2周。两个深度的土壤均显示出土壤水分和温度依赖的累积CH4通量增加。表层土壤在不同水分和温度下的CH4产生率范围为1.27至2.18 ng g-1 d-1，下层土壤范围为1.18至2.34 ng g-1 d-1。土壤CH4排放通量的Q10范围为1.04–1.37。对于表层土壤，当在5°C培养时，甲烷氧化菌的相对丰度和多样性随水分增加而减少，而在15和30°C培养时随水分增加而增加。对于下层土壤，所有样品中甲烷氧化菌的相对丰度和多样性均随水分增加而减少。然而，两个土壤深度之间的产甲烷菌多样性没有显著差异，而在150%水分充满孔隙空间(WFPS)培养时，两个深度土壤中产甲烷菌的相对丰度随温度升高而增加。微生物群落组成在培养后样品中表现出很大变化，但在15°C培养
P00074,Transfer of heavy metal along food chain: a mini-review on insect susceptibility to entomopathogenic microorganisms under heavy metal stress,重金属沿食物链传递：重金属胁迫下昆虫对病原微生物敏感性的小型综述,害虫的发育和生理状况是影响生物防治效果的重要因素。现有知识表明，重金属可以通过食物链传递给植食性昆虫，并对植食性昆虫的生长和生理产生各种慢性毒理学效应。这些发现可能将重金属污染归因为控制害虫生物防治效率的一个环境因素，迫切需要更好地了解重金属暴露对昆虫对病原微生物易感性的影响。在这里，我们讨论了重金属沿食物链向植食性昆虫传递的特征，并得出结论，在重金属污染地区，重金属暴露可能会促进昆虫对病原微生物的易感性。此外，我们提出了“联合效应”假说，即病原微生物制剂和重金属胁迫的结合可以比单独的病原微生物制剂或重金属胁迫造成更高的昆虫总死亡率。这是微生物生物防治研究中一个相对较新且未被探索的领域，对于在未来优化重金属污染地区具有重要经济和生态意义的农业或林业害虫的生物防治策略可能具有巨大潜力。
P00078,Bio-/hydrochar sorbents for environmental remediation,生物炭/水热炭吸附剂用于环境修复,
P00563,"Distribution, Ecological Risk Assessment, and Source Identification of Heavy Metals in River Sediments from Hai River and Its Tributaries, Tianjin, China",中国天津海河及其支流沉积物中重金属的分布、生态风险评价及源解析,河流沉积物中的重金属污染是水环境中最严重的问题之一。在这项研究中，采集了32个表层沉积物和上覆水样品，以评估流入渤海湾最大的河流——海河及其支流的营养水平和重金属含量（Mo、Cu、Zn、Ni、Cd、Pb 和 Cr）。所研究金属的富集程度和地累积值按 Cd > Cu > Pb > Mo > Ni > Zn > Cr 的顺序递减，Cu 和 Cd 的平均含量分别是天津背景值的 2.58 倍和 2.93 倍。Cd 在32个站点贡献了超过50%的生态风险。此外，根据多元统计分析的结果，Cu 和 Cd 主要来源于人为源，除 COD 外的上覆水质影响重金属的分布，且 Cd 与其他重金属没有相关性。
P01349,Health risk assessment of heavy metal and its mitigation by glomalinrelated soil protein in sediments along the South China coast,中国南海沿岸沉积物中重金属的健康风险评估及球囊霉素相关土壤蛋白的缓解作用,了解河口湿地中重金属的暴露风险对于生活在沿海地区和沿海围垦区的民众（尤其是渔民和当地鱼类消费者）至关重要。本研究基于不同的沉积物质地（泥质、泥沙混合和沙质），评估了大规模河口区域沉积物相关金属的生态和健康风险。为了探究陆地物质对污染风险的潜在影响，研究使用了难溶性土壤蛋白成分——球囊霉素相关土壤蛋白（GRSP）。结果表明，河口沉积物质地对重金属分布、风险评估以及陆地来源GRSP组分的金属固存能力起着相当重要的作用。通过计算多种污染指数，发现砷、Pb、Cd和Cr在河口湿地中的富集程度最高，证实了除Cd外的重金属含量具有相似的发现。所有河口沉积物的平均污染负荷指数（PLI）为1.67，表明存在多元素污染，其中泥质沉积物（PLI = 2.07）显著高于泥沙混合沉积物（PLI = 1.85），沙质沉积物最低（0.78 < 1）。健康风险评估表明存在潜在致癌风险（>1.00E-6），但没有明显的非致癌效应（<1）。砷是非致癌风险的主要贡献者，占危险指数的44.2%，而Ni是致癌风险的主要控制金属（沙质沉积物中的砷除外）。作为陆地有机物质的代用指标，GRSP组分对重金属具有较高的固存能力，特别是在
P01433,Survey of Aflatoxin B1 and Heavy Metal Contamination in Peanut and Peanut Soil in China during 2017-2018,2017-2018年中国花生及花生土壤中黄曲霉毒素B1和重金属污染调查,花生是一种营养、健康美味的食物，容易受到黄曲霉毒素B1（AFB1）和重金属的污染，这不利于中国花生产业的健康发展。本研究旨在评估花生中AFB1和重金属（镉、铬、铅、锡、铜和锌）的污染状况，分析四个主要花生产区（东北地区、黄河流域、长江流域和东南沿海）花生中AFB1和重金属污染的差异，并分析讨论花生仁、花生壳和花生土壤中重金属含量的差异。结果表明，花生中AFB1的平均浓度为1.08 μg/kg，检出率为33.80%。2017年和2018年花生的AFB1污染没有显著差异。AFB1污染最严重的地区是长江流域，其次是东南沿海、黄河流域和东北地区。花生仁中镉、铬、铅、锡、铜和锌的平均水平分别为0.18、0.44、0.03、0.01、9.24和31.42 mg/kg。2017年和2018年花生仁中重金属的平均含量存在显著差异。东北地区花生仁中Cd的平均含量最高，而四个主要花生产区Pb的平均含量无显著差异。中国南方（长江流域和东南沿海）花生仁中其他重金属（Cr、Sn、Cu和Zn）的平均浓度高于中国北方（东北地区和黄河流域）。由于花生仁和花生壳对不同重金属的生物富集能力不同，花生仁和花生壳中重金属的平
