序号,英文标题,中文标题,中文摘要
P05414,Restoration of soil quality of degraded grassland can be accelerated by reseeding in an arid area of Northwest China,中国西北干旱区退化草地补播可加速土壤质量恢复,草地恢复措施在全球范围内控制土壤退化和提高土壤质量（SQ），但目前关于干旱区恢复措施对SQ影响的有效性知之甚少，且退化草地向自然恢复草地和补播草地的恢复率仍不清楚。为了建立土壤质量指数（SQI）以评估不同草地恢复措施对SQ的影响，在干旱荒漠草原选择了连续放牧草地（CG，作为参考）、禁牧草地（EX）和补播草地（RS）并进行采样。进行了两种土壤指标选择方法（总数据集（TDS）和最小数据集（MDS）），随后采用了三个SQ指数（加性土壤质量指数（SQIa）、加权加性土壤质量指数（SQIw）和Nemoro土壤质量指数（SQIn））。结果表明，由于变异系数较大，使用SQIw（R2 = 0.55）比SQIa和SQIn能更好地评估处理间SQ的差异。CG草地的SQIw-MDS值比EX草地和RS草地分别低46%和68%。我们的研究结果表明，禁牧和补播恢复措施能显著改善干旱荒漠草原的SQ，补播乡土植物可以加速土壤质量的恢复。
P05415,Role of the rhizosphere bacterial community in assisting phytoremediation in a lead-zinc area,根际细菌群落协助铅锌矿区植物修复的作用,采矿活动导致的矿区重金属污染和植被破坏日益严重。迫切需要恢复植被并稳定重金属。本研究比较了中国花垣县铅锌矿区三种优势植物（艾草、五节芒和苎麻）对重金属的植物提取/植物稳定能力，并利用16S rRNA测序技术探讨了根际细菌群落协助植物修复的作用。富集系数和转运系数分析表明，艾草倾向于积累镉，苎麻倾向于积累铬和锑，五节芒倾向于积累铬和镍。这三种植物的根际土壤微生物群落存在显著差异。相关性分析表明，某些根际细菌类群影响了根际土壤的理化性质（如有机质和pH值）并增强了金属的转运。土壤细菌群落的功能预测分析表明，与某些蛋白质合成相关的基因相对丰度与植物对重金属的提取/稳定能力呈正相关。本研究为针对不同金属修复应用选择合适的植物提供了理论指导，并发现某些根际细菌可能增强多金属的植物修复。
P07450,Spatial Distribution of Mercury (Hg) Concentration in Agricultural Soil and Its Risk Assessment on Food Safety in China,中国农业土壤汞浓度的空间分布及其对食品安全的风险评估,中国部分地区土壤汞污染是一个严重的问题，并在局部范围内引起了广泛关注。然而，关于汞污染的研究在全国范围内较少。本研究收集了2005-2015年间发表的444篇关于中国农业土壤汞浓度的论文，涵盖了旱地、水田、菜地、茶园、果园、中药材地和烟草地七种土地利用类型，旨在评估汞浓度的空间分布并评价其对食品安全的影响。平均汞浓度（0.108 mg/kg）高于背景值（0.065 mg/kg），但远低于作物生产的指导标准（GB15618-1995 II）。中国汞的空间分布显示出很大的变异性，由于与汞相关的采矿和冶炼活动，出现了一些热点区域。根据中国土壤环境质量标准（GB15618-1995 II），由于汞污染，4.2%的农业土壤应被废弃，2.0%面临汞污染的高风险。
P08636,Evaluation of soil ecological environment restoration and identification of remediation obstacles in ionic rare earth mining area,离子型稀土矿区土壤生态环境恢复评价与修复障碍因素识别研究,我国是世界最大的稀土生产国、出口国和消费国，但早期无序开发造成了严重的生态危害。为评价离子型稀土矿区生态环境质量，进一步分辨土壤修复优先控制的障碍因子，基于PSR模型提出了离子型稀土矿区土壤生态环境现状评价指标体系。采用层次分析法(AHP)和熵权法确定权重，获得生态环境恢复综合指数(ERI)进行度量排序，并确定障碍度。以江西赣南岭北矿区为例，发现采矿工艺深度影响场地状况，池浸、堆浸工艺较原地浸矿工艺ERI更低，场地恢复障碍因子主要集中在土壤肥力、存肥保肥能力及土壤结构方面。
P08706,Evaluation of soil erosion rates in the hilly-gully region of the Loess Plateau in China in the past 60 years using global fallout plutonium,利用全球沉降钚评价过去60年中国黄土高原丘陵沟壑区土壤侵蚀率,土壤侵蚀严重威胁全球自然生态系统的可持续性，尤其是中国黄土高原，该地区在20世纪50年代至70年代因大规模土地开垦和森林砍伐遭受了严重的土壤侵蚀。大规模植被恢复实践被认为能有效减少土壤侵蚀，但关于土壤侵蚀的定量评估，特别是土地利用类型和植被覆盖度变化对减缓土壤退化的响应，目前尚不明确。通过分析黄土高原丘陵沟壑区典型流域内森林、草地坡面、苹果园和玉米地采集的土壤岩芯中的钚同位素，估算了不同土地利用类型下的土壤侵蚀速率。结果表明，过去六十年该地区普遍存在土壤侵蚀，侵蚀速率为5.1–40.5 t/ha/yr。文章讨论了过去几十年的人类活动、土地利用类型、植被覆盖度水平以及地形对该地区土壤侵蚀的影响，并探讨了侵蚀土壤在研究地点的堆积情况。不同土地利用类型表现出差异化的土壤侵蚀速率（森林（轻微）< 草地（轻度）< 苹果园 ≈ 玉米地（中度）），表明自然植被恢复，特别是恢复具有高植被覆盖度的森林，是控制土壤侵蚀的一种切实有效的保护措施；坡耕地上凸起的微地形通过沉积侵蚀土壤对于缓解土壤流失至关重要。
P08807,Contamination and health risks of heavy metals in the soil of a historical landfill in northern China,中国北方历史垃圾填埋场土壤重金属污染与健康风险,垃圾填埋场引起的土壤重金属污染是一个广泛且复杂的问题。在重新利用垃圾填埋场之前，必须评估其重金属污染水平和潜在危害。为了重新利用中国北方的一个历史垃圾填埋场，研究者于2019年采用棋盘布局法选择了376个采样点，测量了土壤中砷、汞、锑、铜、铅、镉、镍、锌和铊的水平。多种评估方法确定了采样点的重金属污染水平、农业适宜性和健康风险。在研究区域的大部分地区，所有九种重金属的浓度都超过了农业土壤的筛选标准和最大允许浓度。只有5区和6区的土壤可用于农业活动。此外，由于表层土壤的淋滤和渗透以及污染地下水的上升和扩散，某些区域的深层土壤也受到重金属的严重污染。研究区域的土壤重金属对成人和儿童均构成了较高的致癌风险。砷的平均致癌风险为 $6.12 \times 10^{-4}$，是所有重金属污染位点致癌风险的主要贡献者。研究结果证实，该区域的土壤重金属污染严重，迫切需要采取修复措施。
P08841,Assembly processes of bacterial and fungal communities in metal(loid)s smelter soil,金属类冶炼厂土壤中细菌和真菌群落组装过程,冶炼厂中支配金属（类）生物地球化学循环的微生物群落组装过程尚待解决。本研究结合地球化学特征、共现模式以及细菌和真菌群落组装机制，对废弃砷冶炼厂周边土壤中的微生物群落进行了系统调查。酸杆菌门、放线菌门、绿弯菌门和假单胞菌门在细菌群落中占主导地位，而子囊菌门和担子菌门在真菌群落中占主导地位。随机森林模型表明，Fe的生物有效部分是驱动细菌群落Beta多样性的主要正因子（9.58%），且总氮对真菌群落产生负面影响（8.09%）。微生物-污染物相互作用表明，某些金属（类）的生物有效部分对细菌（丛毛单胞菌科和红环菌科）和真菌（多孔菌科和格孢腔菌科）有积极影响。真菌共现网络表现出比细菌网络更高的连通性和复杂性。有趣的是，正向连接主导了所有网络。关键分类群在细菌（包括 Diplorickettsiaceae 科、 norank_o__Candidatus_Woesebacteria、 norank_o__norank_c__AT-s3-28、 norank_o__norank_c__bacteriap25 和 Phycisphaeraceae）和真菌（包括 Biatriosporaceae、 Gano
P08852,Soil heavy metal pollution from Pb/Zn smelting regions in China and the remediation potential of biomineralization,中国铅锌冶炼地区土壤重金属污染及生物矿化修复潜力,冶炼活动造成的局部和区域性土壤重金属污染构成了严重的环境问题。因此，了解污染土壤的污染状况及其来源至关重要。本文总结了近10年来发表的中国铅锌冶炼引起的土壤重金属污染数据，并从宏观角度分析了重金属污染状况。结果表明，铅、锌、砷和镉是土壤中常见的污染物，且浓度极高。由于重金属具有极强的致癌性、基因毒性和神经毒性，冶炼污染土壤的修复迫在眉睫。本文分析了导致冶炼区土壤污染的主要人类活动以及精确源识别的逐步发展。鉴于生物矿物的优势，介绍了生物矿化修复重金属污染土壤的潜力。此外，还展望了地球化学形态分析、联合源识别方法以及生物矿化的多种优化方法，为未来冶炼区污染土壤的调查和修复提供参考。
P08879,Spatiotemporal variation of soil heavy metals in China: The pollution status and risk assessment,中国土壤重金属的时空变化：污染状况及风险评估,土壤重金属污染是中国一个严重且普遍的问题。尽管人们对中国土壤重金属污染状况给予了更多关注，但在全国范围内考虑不同土地利用类型的土壤重金属时空分布及其相关健康风险的系统性综述仍然缺乏。在这篇综述中，我们提取了包括铅、镉、汞、铬、砷、镍和铜在内的七种重金属在土壤中的浓度，评估了1977年至2020年间进行的土壤重金属浓度的时空分布，并估算了全国范围内的生态和人体健康风险。在这七种金属中，Pb和As带来的风险比其他金属更为严重。基于1977-2020年七种重金属地累积指数的时间趋势，没有进一步增加的趋势。在不同土地利用类型中，采矿区的风险高于其他地区。总体而言，中国东南部的污染比西北部更为严重。儿童和成年女性被确定为优先保护群体。本文提出了考虑不同土地利用类型和时空变化的中国土壤中七种重金属的综合生态和健康风险评估，为政策制定者管理和减少土壤重金属污染及相关健康风险提供了重要依据。
P08886,HPO-empowered machine learning with multiple environment variables enables spatial prediction of soil heavy metals in coastal delta farmland of China,HPO赋能的机器学习结合多环境变量实现中国沿海三角洲农田土壤重金属的空间预测,机器学习模型被广泛用于预测土壤重金属的空间变异性。然而，通过人工试错实验无法探索机器学习模型的整个超参数空间。本研究开发了一种基于自动超参数优化的机器学习方法（HPO-ML），结合三种搜索算法、随机森林（RF）和极端梯度提升（XGBoost）模型，利用多种环境变量预测土壤重金属含量。树状帕森估计器（TPE）算法在识别RF和XGBoost模型的最佳超参数方面表现优于其他搜索算法。模型预测结果表明，TPE-XGBoost对As、Cd、Cr、Ni、Pb和Zn含量的预测精度最高。TPE-XGBoost制图结果显示，高浓度土壤重金属区域集中在As的中部和东部地区、Cd的黄河主流区、Cr的东北地区、Ni和Pb的黄河故道区以及Zn的中部和东北地区。SHAP加性解释（SHAP）和结构方程模型（SEM）被用于解释环境变量的驱动因素。研究发现，预测As、Cd、Cr、Ni、Pb和Zn含量的贡献最高的变量分别是CO、PM2.5、O3、PC3、PC1和PC4，且存在显著的源-受体耦合路径。结果证明了在超参数受限条件下使用HPO-ML方法的可行性，为支持农业高质量发展和农田土壤保护提供了数据驱动的途径和选择。
P08889,HPO-empowered machine learning with multiple environment variables enables spatial prediction of soil heavy metals in coastal delta farmland of China,HPO赋能的机器学习结合多环境变量实现中国沿海三角洲农田土壤重金属的空间预测,"机器学习模型已被广泛用于预测土壤重金属的空间变异性。然而，通过人工试错法无法探索机器学习模型的整个超参数空间。本文开发了一种基于自动超参数优化的机器学习方法，结合三种搜索算法和随机森林（RF）及极端梯度提升（XGBoost）模型，利用多环境变量预测土壤重金属含量。树结构的Parzen估计器（TPE）算法在识别RF和XGBoost模型的最优超参数方面优于其他搜索算法。模型预测结果显示，TPE-XGBoost在预测As（RMSE=3.06 mg/kg, R2=70.35%）、Cd（RMSE=0.10 mg/kg, R2=75.43%）、Cr（RMSE=13.86 mg/kg, R2=82.11%）、Ni（RMSE=3.19 mg/kg, R2=75.20%）、Pb（RMSE=3.75 mg/kg, R2=74.79%）和Zn（RMSE=6.83 mg/kg, R2=70.05%）含量方面具有最高精度。TPE-XGBoost映射结果显示，高土壤重金属浓度区域集中在As的中东部、Cd的黄河主流区、Cr的东北部、Ni和Pb的黄河故道以及Zn的中部和东北部。利用SHapley加性解释（SHAP）和"
P08916,Machine learning: An effective technical method for future use in assessing the effectiveness of phosphorus-dissolving microbial agroremediation,机器学习：评估磷溶解微生物农业修复有效性的未来有效技术方法,
P08927,"Soil properties, microbial diversity, and changes in the functionality of saline-alkali soil are driven by microplastics",土壤理化性质、微生物多样性及盐碱土功能的变化受微塑料驱动,随着微塑料(MP)污染的加剧，MP对土壤生态系统的影响引起了广泛关注。我们研究了两种常用的MPs，聚乙烯(PE)和聚丙烯(PP)，在不同尺寸和剂量下，对盐碱土性质和微生物群落的影响。我们发现，MP处理显著降低了电导率，但在一定程度上提高了土壤酶活性和有效养分含量。微生物多样性受MPs的类型、剂量、大小及其相互作用的影响，其中真菌比细菌更敏感。在高剂量PE处理下，富集了优势细菌和真菌，多样性指数显著下降。同时，在高剂量PP处理下，观察到了几种低丰度的独特细菌和真菌，最终增加了多样性指数。此外，PE对细菌功能的影响比PP更强。高剂量PE处理抑制了土壤细菌的固氮潜力。然而，高剂量PP处理促进了这一潜力。综上所述，我们的研究结果表明，PE对盐碱土生态系统的负面影响强于PP。我们的发现有助于填补MPs对盐碱土影响的知识空白，并为盐碱土中农用塑料的合理使用提供指导。
P08930,"Estimation of heavy metal soil contamination distribution, hazard probability, and population at risk by machine learning prediction modeling in Guangxi, China",基于机器学习预测模型的中国广西土壤重金属污染分布、危害概率及风险人口估算,由于多种污染源的叠加，中国广西许多地区的土壤重金属浓度已超过建议的最高允许水平。然而，整个广西地区的重金属污染分布、危害概率及风险人口数量仍不清楚。本研究基于广西的658个表层土壤样品，利用根据土地利用类型确定的不同标准风险值的机器学习预测模型，识别高风险区域并估算面临Cr和Ni风险的人群。结果表明，源于碳酸盐岩的土壤Cr和Ni污染在广西较为严重，且其在成土过程中的共富集与铁锰氧化物和碱性土壤环境有关。我们建立的模型在预测污染分布(R^2 > 0.85)和危害概率(AUC>0.85)方面表现出色。Cr和Ni的污染呈现从中西部地区向周边地区逐渐递减的模式，Cr和Ni的污染区域(I_geo > 0)分别约占广西总面积的24.46%和29.24%，但只有10.4%和8.51%的区域被归类为Cr和Ni高风险区域。我们估计约有144万和147万人可能面临Cr和Ni污染的风险，这些人口主要集中在南宁、来宾和贵港。这些地区是广西人口密集的主要农业区，因此从食品安全角度来看，这些地区的重金属污染定位和风险控制紧迫且必要。
P08934,Identification of sources and their potential health risk of potential toxic elements in soils from a mercury-thallium polymetallic mining area in Southwest China: Insight from mercury isotopes and PMF model,中国西南汞铊多金属矿区土壤中潜在有毒元素的来源及其潜在健康风险识别：来自汞同位素和PMF模型的见解,识别潜在有毒元素（PTE）的来源及其特定的人类健康风险对于土壤中PTE的管理至关重要。在本研究中，从中国西南部的汞-铊多金属矿区采集了多介质样品。结合汞同位素技术和正定矩阵因子分解（PMF）模型，用于识别PTE的来源并评估其来源导向的健康风险。结果表明，在所研究的PTE中，该研究区域的汞（Hg）、铊（Tl）和砷（As）呈现高污染，其浓度高于贵州省相应的背景值，但覆盖土壤中的平均浓度显著低于自然土壤。由于高浓度，还应更多关注薏米中的铊。自然土壤和覆盖土壤的汞同位素组成与尾矿不同，而沉积物与覆盖土壤具有相似的汞同位素分馏。根据PMF模型，自然土壤和覆盖土壤中分别归因于三个来源，且汞、铊和砷主要受历史开采活动影响，这也通过其汞同位素特征得到了证实。历史开采活动的贡献分别占自然土壤和覆盖土壤中PTE的40%和20%。来源特异性健康风险评估表明，汞、铊和砷的非致癌风险远高于其他元素。历史开采活动被认为是健康风险的主要贡献者（自然土壤分别为79%和76%，覆盖土壤分别为50%和59%）。这表明覆盖土壤的修复确实降低了该研究区域的健康风险。这些发现因此强调了在多金属矿区持续监测覆盖土壤的重要性，这对
P08939,"Variation in pollution status, sources, and risks of soil heavy metals in regions with different levels of urbanization",不同城市化水平地区土壤重金属污染状况、来源及风险的变化,"随着快速城市化，土壤重金属污染对生态系统完整性和人类健康构成了日益严重的威胁。然而，土壤重金属如何随城市化进程变化尚不清楚。本研究利用指数评价、空间分析和正定矩阵因子分解（PMF）模型，确定了中国北方保定市不同城市化水平区域（城区、郊区和生态区）八种土壤重金属（Mn, Cr, Cu, Zn, As, Cd, Pb, 和 Ni）的污染特征和来源。我们还利用风险评估模型评估了对生态系统和人类健康的风险。结果表明，研究区内Cu、Zn、As、Cd和Pb的平均水平分别超过土壤环境质量标准10.7%、10.7%、12.5%、23.2%和3.57%。发现明显的区域空间分布，郊区水平较高。地累积指数和潜在生态风险指数均显示，郊区重金属污染显著高于城区或生态区。基于PMF模型和相关性的源解析显示，郊区土壤重金属主要来源于农业活动、工业源和自然源。城区土壤重金属来源于工业源、城市交通和自然源，而生态区土壤重金属来源于自然源和农业活动。郊区土壤重金属来源的复杂性导致对儿童健康的致癌风险最高，其次是生态区，而非城区。本研究确定了不同城市化水平区域土壤重金属污染水平、来源和风险的差异，可为未来城市化过程中缓解和"
P08940,Particle Size Distribution and Depth to Bedrock of Chinese Cultivated Soils: Implications for Soil Classification and Management,中国耕作土壤的粒径分布与基岩深度：对土壤分类和管理的启示,尽管许多研究提供了中国土壤质地、土壤分类和基岩深度的信息，但很少有研究将这些作为农业田间管理基础的信息结合起来。中国81%的耕地分布在中下游长江平原（18.2%）、干旱半干旱华北平原（18.2%）、东北平原（17%）、黄淮海平原（16.1%）和云贵高原（11.6%）。黄淮海平原的耕地密度最高（58.5%），耕地基岩深度最大（243-402米）。最低的耕作基岩深度（4-84米）集中在四川盆地及其周边地区。主要耕作土壤类型为人为土、冲积土、雏形土、黑土、淋溶土、栗钙土、薄层土和强淋溶土，主要表层土壤质地类别为壤土、粘壤土、粉砂粘壤土、粉砂壤土、砂壤土和粘土。冲积土在中下游长江平原和黄淮海平原的基岩深度最大（156米），具有最高的粉砂土分布但砂含量相对较低。云贵高原的粘土含量最高。鉴于侵蚀风险，青藏高原和干旱半干旱华北平原的栗钙土和薄层土以及东北平原的黑土下的耕作应受到限制并非常谨慎地管理。人为土的比例较高的地区在中下游长江平原（37%）、中国南部（32%）和云贵高原（26%）。相同的耕作目标（即更多的作物产量）随着时间的推移在归类为人为土的农业田间发育的土壤中产生了相似的性质范围。然而，由
P08941,"Quantification and characterization of microplastics in farmland soils of Jiangsu Province, East China",中国东部江苏省农田土壤中微塑料的定量与表征,土壤生态系统在微塑料动态中起着重要作用。研究利用激光红外成像系统（LDIR）对来自南京、苏州和徐州六个农田地块的微塑料进行了定性和定量分析。结果表明，江苏省农田土壤中微塑料的丰度范围为 667–9333 个/千克，露天种植和温室栽培土壤中微塑料丰度的差异不显著。垂直分布特征显示，微塑料的丰度随土壤深度的增加而显著降低。然而，表层土壤（0–5 cm）和深层土壤（10–20 cm）之间的粒径没有显著差异。碎片是土壤样品中最常见的微塑料形式（94.6%），聚氯乙烯（PVC）是主要的聚合物类型，其次是聚对苯二甲酸乙二醇酯（PET）。与以往在中国进行的研究相比，江苏省农田土壤中微塑料的丰度处于中等水平，但明显高于长江三角洲地区的其他地方。本文得出的结论为农田微塑料污染的未来评估提供了重要的参考数据。
P09069,Mining soil heavy metal inversion based on Levy Flight Cauchy Gaussian perturbation sparrow search algorithm support vector regression (LSSA-SVR),基于莱维飞行柯西高斯扰动麻雀搜索算法支持向量回归(LSSA-SVR)的矿区土壤重金属反演,矿区土壤重金属污染对生态环境构成了严峻挑战。近年来，机器学习已广泛用于基于高光谱数据的重金属反演。然而，确定性算法和概率性算法在实际应用中可能面临局部最优解的问题。局部最优解并非在全局定义区间内获得的最优值，因此会影响这些方法的可靠性。本文提出了一种莱维飞行柯西高斯扰动麻雀搜索算法支持向量回归(LSSA-SVR)土壤重金属含量预测模型。该模型基于麻雀搜索算法引入了莱维飞行(LF)测度和柯西高斯扰动。结果表明，LSSA-SVR模型增加了搜索解的广度，避免了局部最优解问题。在矿区土壤重金属实验应用中，发现LSSA-SVR模型对Cu、Zn、As和Pb元素的拟合效果良好，这四种元素预测结果与实际结果之间的相关系数均在0.94以上。LSSA-SVR的重金属预测结果在整体分布和个体差异上误差均较小。本研究为矿区土壤重金属反演提供了一种高效准确的监测方法，也为环境管理和土壤修复提供了有力支持。
P09194,Distribution characteristics and sources of ultraviolet absorbents in facility agricultural soils in China,中国设施农业土壤中紫外吸收剂的分布特征及来源,紫外吸收剂的环境污染因其持久性、生物累积性和生态毒性而受到全球关注。然而，关于农业土壤（尤其是设施农业土壤）中UVA的含量和分布特征知之甚少。本研究调查了中国27个省份的农业设施土壤（N=61）和田间土壤样品（N=61）中16种UVAs的含量和分布特征。设施土壤中16种UVAs的总含量（Σ16UVAs，平均64.2±55.4 ng/g）高于田间土壤（平均9.66±7.66 ng/g），表明设施土壤中的UVAs与地膜有关。覆盖可生物降解（PBAT）膜的土壤中Σ16UVAs含量高于覆盖聚乙烯（PE）膜的土壤，表明覆盖可生物降解膜的土壤中UVA污染更为严重。随着可生物降解膜的持续推广使用，可能会对土壤和生态健康构成威胁。因此，需要对设施土壤中UVAs的含量和分布特征进行研究，为新型污染物的控制和监测提供科学依据。
P09212,Inversion of heavy metal content in soil using hyperspectral characteristic bands-based machine learning method,基于高光谱特征带和机器学习方法的土壤重金属含量反演,"全球对土壤重金属污染不利影响的关注显著增加。准确预测土壤重金属含量对环境保护至关重要。本研究提出了一种基于高光谱和机器学习算法的土壤重金属(As, Cd, Cr, Cu, Ni, Pb)反演分析方法，研究对象为中国多个省份的21种土壤参考物质。在此基础上，建立了一个名为Stacked RF的集成学习模型(基模型为XGBoost, LightGBM, CatBoost，元模型为RF)来执行土壤重金属反演。具体而言，首先采用三种流行的算法对光谱数据进行预处理，然后使用随机森林(RF)选择最佳特征波段以降低噪声影响，最后使用Stacking和四种基本机器学习算法建立反演模型的对比和分析。与传统机器学习方法相比，堆叠模型展现出增强的稳定性和卓越的准确性。研究结果表明，机器学习算法，尤其是集成学习模型，对土壤重金属具有更好的反演效果。总体而言，MF-RF-Stacking模型在六种重金属的反演中表现最佳。研究结果将为利用从土壤参考物质收集的高光谱特征带数据进行土壤重金属含量反演的集成学习模型方法提供新的视角。"
P09369,"Urban-rural inequality in soil heavy metal health risks: Insights from Baoding, China",中国保定土壤重金属健康风险的城乡差异：基于机器学习与空间显式模型的洞察,土壤重金属污染带来严重的健康风险，但很少有研究定量评估城乡人口之间这些风险的差异。为了填补这一空白，我们引入了一个新颖的框架，整合了机器学习和空间显式风险模型，以评估中国保定市土壤重金属对个体和人群水平的健康风险。我们使用随机森林模型预测高分辨率土壤金属浓度图，正定矩阵因子分解（PMF）进行源解析，并使用空间暴露模型来估算多种暴露途径下的人类健康风险。这是首次在城乡背景下结合高分辨率机器学习制图、源解析和多尺度风险评估的研究。主要发现揭示了风险对比：城市土壤的生态风险指数比农村土壤高51%，反映了集中的污染热点。然而，个体层面的风险评估表明，农村居民面临比城市居民更高的健康危害。相比之下，城市地区的非致癌和致癌人群总风险分别是农村地区的1.8倍和1.7倍。这些对比结果揭示了个体尺度上被忽视的农村脆弱性与城市人群中更大的总体风险。将机器学习与空间显式风险建模相结合，我们的研究量化了土壤污染先前未被检测到的城乡健康风险不平等。这种综合方法推进了关于城市化如何塑造空间健康风险模式的科学理解，并为针对性的环境管理提供了可操作的见解，以保护弱势社区、制定缓解策略并确定优先干预领域。
P09699,Abundance and Characteristics of Microplastics in the Soil of a Higher Education Institution in China,中国某高等教育机构土壤中微塑料的丰度与特征,虽然微塑料已在环境的各个领域中被检测到，但很少有研究检查其在高等教育机构中的丰度，在那里它们对学生和工作人员的暴露可能会引起关注。本研究旨在量化中国某高等教育机构土壤中微塑料的含量并表征其特征。从校园内教学、休闲和居住区均匀分布的九个采样点分别采集三份表层土壤样品。土壤样品通过5 mm筛网，通过筛网的部分用30%过氧化氢消化。从消化的土壤中通过密度分离出微塑料并在显微镜下观察。使用ATR-FTIR确定其成分。本研究表明，与休闲区（0-450 items/kg）相比，教学区和居住区的微塑料丰度更高（分别为150-700 items/kg和50-650 items/kg），居住区的平均丰度最高（516.7 items/kg）。纤维状和碎片状微塑料（分别为31.5%和33.3%）在土壤样品中最常见，前者在居住区更为普遍。黑色微塑料（36.4%）和白色微塑料（29.1%）多于其他颜色。≤ 0.5 mm的微塑料占总回收微塑料的比例最大（64.3%），聚乙烯微塑料最为丰富（35.2%）。这项研究有助于更好地理解高等教育机构园区内的微塑料污染，这与机构内的人类活动有积极的联系。
P09849,Evaluation Methods for Ecological-Production Dysfunction Identification and Reconstructive Utilization of Contaminated Sites,污染场地土壤生态-生产功能障碍识别与重构利用的评价方法,
P09914,Analysis of heavy metal contamination in the soil and enrichment capabilities of terrestrial plants around a typical vanadium smelter area,典型钒矿冶炼厂区域土壤重金属污染及陆生植物富集能力,植物修复是土壤重金属污染修复的重要手段. 为了探明南水北调工程中线水源地土壤污染状况并对其进行修复，本研究以湖北省朝北河和典型钒矿冶炼厂为对象，按季节采集该区域土壤（样本量 n = 14）和当地优势陆生植物（样本量 n =113），使用微波消解‒电感耦合等离子体质谱 (ICP‒MS) 测定 V、Cr、As 和 Cd 重金属含量，根据内梅罗指数法综合评价了土壤污染程度，评估了各种植物对四种重金属的富集能力. 结果表明，朝北河采样点中排污口与河水交汇处土壤中重金属Cd含量较高；钒矿冶炼厂原矿堆放区 V超标近 83 倍，Cr、As 和 Cd 重金属超标两倍以上，土壤受到严重污染；其他采样点均受到不同程度的重金属污染. 植物重金属富集能力和耐受性评价结果表明，鼠麴草、密叶飞蓬、一年蓬对四种重金属耐受性极强，小蓬草、白茅、少花龙葵、野菊、白车轴草、稗是 V、Cr 和 Cd的超富集植物，蜈蚣草、构树对 As 的富集能力极强，野艾蒿对 Cr 和 Cd 的富集能力较强，丁香蓼和日本毛连菜分别对 Cr 和 V 具有较强的耐受性和富集特异性，委陵菜和垂序商陆对Cd具有较强的富集能力和特异性. 五种优势植物
P11047,Contrasting effects of species richness on soil pollutant removal in herbaceous plant communities: the importance of individual species,草本植物群落中物种丰富度对土壤污染物去除的对比效应：单个物种的重要性,
P11379,Delineating and identifying risk zones of soil heavy metal pollution in an industrialized region using machine learning,利用机器学习描绘和识别工业化地区土壤重金属污染风险区,控制土壤重金属污染风险的能力受到无法准确描绘其空间分布和合理划分风险区域的限制。为了克服这一局限性并开发机器学习方法，提出了一种基于随机森林(RF)和模糊c均值(Fuzzy c-means)并辅以反距离加权插值的混合数据驱动方法，基于577个土壤样本和12个环境协变量来描绘和进一步识别土壤重金属污染的风险区域。结果表明，与多元线性回归相比，RF对As、Cd、Cr、Cu、Hg、Ni、Pb和Zn具有更好的预测性能，其对应的R2值分别为0.86、0.85、0.78、0.85、0.84、0.78、0.79和0.76。在研究区域的北部中心，Cd(17.69)、Cr(1.38)、Hg(0.31)、Pb(6.52)和Zn(8.24)的相对浓度（预测浓度除以风险筛选值）相对较高。八种重金属的关键影响因素及其贡献存在较大差异。总体而言，工业企业（影响As占21.60%）、土壤pH（影响Cd占31.60%）和人口（影响Cr占15.50%）是土壤中重金属的关键影响因素。根据八种重金属的特征及其影响因素，划定并识别了四个风险区，包括一个高风险区、一个中等风险区和两个低风险区，并据此制定了有差别的风险控制策略。
P11423,"A novel four-dimensional prediction model of soil heavy metal pollution: Geographical explanations beyond artificial intelligence ""black box""",一种新的土壤重金属污染四维预测模型：超越人工智能“黑箱”的地理学解释,当前基于人工智能（AI）的土壤污染物预测方法在估算地理空间源汇过程以及在可解释性和准确性之间取得平衡方面存在不足，导致空间外推和泛化能力较差。在本研究中，我们开发并测试了一种用于中国韶关市2016年至2030年土壤重金属（Cd）含量的地理可解释四维AI预测模型（4DGISHM）。4DGISHM方法通过利用基于TreeExplainer的SHAP和并行集成AI算法估算局部到区域尺度的土壤Cd时空格局及其驱动因素及其相互作用的效应，表征了土壤Cd源汇过程的时空变化。结果表明，该预测模型在1公里空间分辨率下分别达到了0.012的MSE和0.938的R2值。预测显示，在基准情景下，2022年至2030年韶关市超过土壤Cd风险控制值的区域增加了22.92%。到2030年，企业和交通排放（SHAP
