序号,英文标题,中文标题,中文摘要
P05093,"Vertical Distribution and Mobility of Heavy Metals in Agricultural Soils along Jishui River Affected by Mining in Jiangxi Province, China",江西吉水河受采矿影响的农业土壤中重金属的垂直分布及迁移性,
P05300,"Pollution Assessment and Potential Sources of Heavy Metals in Agricultural Soils Around Four Pb/Zn Mines of Shaoguan City, China",中国韶关市四个铅锌矿周边农田土壤重金属污染评价及潜在来源,对来自中国韶关市4个有色金属矿山/冶炼场址的455个农田土壤样品中的10种重金属（As、Cd、Co、Cr、Cu、Hg、Mn、Ni、Pb和Zn）浓度进行了调查。这些金属的平均浓度分别为72.4、5.16、13.3、54.8、84.5、1.52、425、28.2、529和722 mg/kg。其中As、Cd、Hg、Pb和Zn的数值分别超过该地区背景值和中国土壤环境质量二级标准限值的8倍和1.5倍以上。基于污染因子和潜在生态风险因子的估算生态风险对As、Cd、Hg和Pb也为高或极高。多元分析（Pearson相关分析、层次聚类分析和主成分分析）强烈暗示了三个截然不同的组别，即As/Cu/Hg/Zn、Co/Cr/Mn/Ni和Cd/Pb。通过可能的人为来源（确定为采矿活动）识别出的As、Cu、Hg和Zn的局部异常，通过自然贡献识别出的Co、Cr、Mn和Ni，以及Cd和Pb的混合来源被识别出来。这是少数专注于采矿/冶炼场址周边农田表层土壤重金属潜在来源的研究之一，为中国南方及其他地区确定减少重金属生态风险的优先次序提供了证据。
P05343,Application of Organic Amendments to a Coastal Saline Soil in North China: Effects on Soil Physical and Chemical Properties and Tree Growth,有机改良剂在中国北方滨海盐碱土中的应用：对土壤理化性质和树木生长的影响,本研究于2010年4月至2012年10月通过田间试验，调查了四种有机改良剂（绿化废物堆肥(GWC)、莎草泥炭(SP)、糠醛渣(FR)以及它们的混合物(GSF)）对中国北方沿海盐碱土的改良效果。与未改良的对照组(CK)相比，施用量为4.5 kg有机物质/m2的改良剂显著促进了植物生长，改善了土壤结构，提高了阳离子交换量(CEC)、有机碳和有效养分含量，并降低了盐分含量、电导率(EC)和交换性钠百分率(ESP)。实验结束时，GSF处理的土壤容重、EC和ESP分别比CK降低了11%、87%和71%，而总孔隙度和有机碳分别增加了25%和96%。GSF处理导致Na++K+含量显著低于其他处理。GSF处理土壤的CEC和有效N、P、K含量显著高于CK，并且在所有处理中最高。FR处理导致pH值和Ca2+浓度最低，相对于CK分别降低了8%和39%。总的来说，结果表明绿化废物堆肥、莎草泥炭和糠醛渣的组合（GSF处理）在中国北方沿海地区盐碱土改良方面具有巨大潜力，且效果优于单独使用每种改良剂。利用GWC和FR可以替代不可再生的SP作为盐碱土改良的替代有机改良剂。
P05346,Tungsten Distribution in Soil and Rice in the Vicinity of the World’s Largest and Longest-Operating Tungsten Mine in China,中国最大且运营时间最长的钨矿附近土壤与水稻中钨的分布,本研究旨在调查中国最大且运营时间最长的钨矿区域内土壤中的钨（W）污染及其在水稻中的富集情况。研究人员在钨矿附近的农田中选取了15个样点采集根际土壤和水稻植株，分析了土壤样品中Al、Fe、Mn、Sc和W的含量及W的化学形态，以及水稻根、茎、叶和籽粒中的W含量。结果显示，土壤中W含量范围为3.99至43.7 mg kg-1，其中超过90%的W存在于残渣态中，表明其迁移性和生物有效性较低。水稻根、茎、叶和籽粒中的平均W含量分别为7.06、2.34、4.76和0.17 mg kg-1。此外，这些含量与土壤中的W含量及化学形态呈线性无关。根、茎、叶和籽粒的平均富集系数分别为0.39、0.13、0.28和0.01。结论是，大余县的钨开采活动污染了附近的农业土壤，并导致W在水稻中生物富集。这可能会通过食物和土壤摄入对居民造成健康风险，应予以重点关注。
P05347,Seasonal Dynamics of Trace Elements in Tidal Salt Marsh Soils as Affected by the Flow-Sediment Regulation Regime,水沙调控影响下潮汐盐沼土壤中微量元素的季节动态,本研究在水沙调控后的三个季节（2007年夏季和秋季以及2008年春季），从中国黄河三角洲（YRD）三个具有不同植物物种（即芦苇、柽柳和碱蓬）的盐沼中收集了土壤剖面。利用电感耦合等离子体原子吸收光谱法测定了砷（As）、镉、铜、铅和锌的元素总含量，以研究三个盐沼土壤剖面中微量元素的时间变化，评估这三个采样季节中这些微量元素的富集水平和生态风险，并识别其影响因素。在每个采样季节，每个采样点的微量元素在土壤剖面上没有显著变化。每个采样点的最高值出现在夏季，最低值出现在秋季。芦苇和碱蓬湿地中的土壤微量元素水平往往高于柽柳湿地。与其他元素相比，镉和砷具有较高的富集因子，超过了中等富集水平。然而，这些微量元素的毒性单位（TU）值未超过可能效应水平。相关分析显示，这些微量元素与土壤性质（如水分、硫、盐度、土壤有机质、土壤质地和pH值）密切相关。主成分分析表明，受水沙调控制度影响的采样季节是影响土壤中微量元素分布模式的主导因素，植物群落类型是另一个重要因素。本研究结果有助于受水利工程影响的沿海地区的湿地保护和管理。
P05349,Effects of Manure Compost Application on Soil Microbial Community Diversity and Soil Microenvironments in a Temperate Cropland in China,中国温带农田施用粪肥堆肥对土壤微生物群落多样性及土壤微环境的影响,长期过量施用化肥导致土壤微生物生物量、群落和养分含量等土壤质量参数退化，进而影响作物健康、产量和土壤的可持续生产力。本研究旨在通过在玉米生长期间施用粪肥堆肥和细菌肥料或其组合，精确量化土壤质量参数，为退化农田土壤的修复开发一种快速有效的解决方案。我们在中国东部温带农田的耕作层（0-20 cm）盆栽土壤中，在玉米不同生长阶段，使用六种不同处理[无肥（CK）、氮肥（N）、氮肥+细菌肥（NB）、粪肥堆肥（M）、粪肥堆肥+细菌肥（MB）和细菌肥（B）]，调查了对土壤微生物计数、生物量、基础呼吸、群落结构多样性和酶活性的动态影响。变性梯度凝胶电泳（DGGE）指纹分析显示，六种肥料处理中细菌和真菌群落的结构和组成在不同水平上存在差异。在玉米成熟期，细菌和真菌群落的香农指数在MB处理中显示最高值，在N处理中显示最低值。不同肥料处理后土壤微生物群落结构和多样性的变化导致了不同的微生物特性。添加粪肥堆肥显著增加了可培养微生物的数量和微生物生物量，从而增强了土壤呼吸和酶活性（p<0.01），而N处理显示出相反的结果（p<0.01）。然而，B和NB处理对可培养微生物数量和微生物生物量的增加最小，对群落结构和
P06811,"Application of biochar to soil reduces cancer risk via rice consumption: A case study in Miaoqian village, Longyan, China",土壤施用生物炭通过大米摄入降低致癌风险：中国龙岩苗乾村案例研究,食用受潜在有毒元素（PTEs）污染的大米是人类接触PTEs的主要途径。在中国所谓的“癌症村”尤其如此。本研究将污泥生物炭（SSBC）施用于土壤（5%和10%），以抑制PTE的植物有效性，从而降低受矿山影响的稻田土壤中种植的大米的PTE水平。风险评估表明，添加SSBC（10%）显著（P ≤ 0.05）降低了与大米摄入相关的PTEs（As、Cd、Co、Cu、Mn、Pb和Zn）的日摄入量，分别降低了68%、42%、55%、29%、43%、38%和22%。在含有SSBC（10%）的处理中，除As、Cu和Mn外，PTEs的健康风险指数（HQ）均小于1，表明SSBC抑制了与大米中PTEs相关的健康风险。添加SSBC（10%）显著（P ≤ 0.01）降低了大米中AsIII（72%）、二甲基胂酸（DMA）（74%）和AsV（62%）的浓度。因此，在施用SSBC（10%）后，与大米摄入相关的iAs（AsIII + AsV）的增量终生致癌风险（ILTR）值显著（P ≤ 0.01）降低了66%。这些发现表明，SSBC可以作为一种有用的土壤改良剂，通过大米摄入减轻中国“癌症村”的PTE暴露。
P06971,Distribution of heavy metals in soils of the Yellow River Delta: concentrations in different soil horizons and source identification,黄河三角洲土壤中重金属的分布：不同土层的浓度及来源识别,目的 黄河三角洲是一个活跃的陆海相互作用区，将在未来十年发展成为中国东部的大型生态经济区。有必要评估该地区土壤中重金属的地球化学特征。本研究旨在评估该地区土壤剖面中重金属（Cr、Ni、Cu、Zn、Pb 和 Cd）的浓度和分布，并识别其来源。材料与方法 根据发生特征从每个剖面的底部到顶部采集土层样品，深度达 120 cm，共采集了 92 个样品。采样点分为从内陆到沿海的四条线，包含三种土地利用类型（棉田、粮田和湿地）。使用电感耦合等离子体质谱法测量 Cr、Ni、Cu、Zn、Pb 和 Cd 的浓度。用草酸-草酸和连二亚硫酸盐-柠檬酸盐-碳酸氢盐提取土壤中的氧化铁相。使用 X 射线衍射（XRD）测定土壤的矿物组成。采用多变量统计分析和历史数据来识别这些重金属的可能来源。结果与讨论 重金属的平均浓度沿黄河地区和三角洲南部有所升高；然而，它们通常低于中国的准则值。关于重金属在土壤剖面中的深度分布，棉田中层中 Cr、Ni、Cu、Zn 和 Cd 的最大值几乎是表层中的两倍。氧化铁和 XRD 分析表明，微量元素的积累似乎与晶质氧化铁和层状硅酸盐的含量有关。来自黄河悬浮沉积物的历史数据和主成分分析（PC
P06989,Succession of Bacterial Community Structure and Diversity in Soil along a Chronosequence of Reclamation and Re-Vegetation on Coal Mine Spoils in China,中国煤矿矸石山复垦与植被恢复过程中土壤细菌群落结构与多样性的演替,对复垦策略有效性的日益关注推动了复垦后土壤性质的评估。地下微生物群落的恢复对于复垦成功至关重要，然而，土壤细菌群落对复垦的响应尚未被充分理解。本研究采用基于PCR的454焦磷酸测序技术，利用复垦后1至20年的时间序列，将未受干扰土壤中的细菌群落与复垦土壤中的细菌群落进行了比较。变形菌门、绿弯菌门、放线菌门、酸杆菌门、浮霉菌门和拟杆菌门的细菌在所有土壤中均很丰富，而优势门类的组成在所有地点差异很大。长期复垦强烈影响了微生物群落结构和多样性。复垦的初始影响导致较年轻复垦点（1年、8年）的细菌多样性指数相对于未受干扰地点显著下降。然而，随着恢复时间的增加，较老复垦点（15年、20年）的细菌多样性指数往往更高，并且在复垦近20年后接近干扰前的水平。细菌群落在多样性和群落组成方面均对土壤理化性质具有高度响应。我们的研究结果表明，土壤微生物对复垦的响应可能受土壤特征支配，并间接受到植被恢复的影响。禾本科和豆科牧草的混播在很大程度上改善了土壤地球化学条件和细菌多样性，使其恢复到未受干扰土壤的水平，这代表了一种适合土壤修复和农业可持续利用的解决方案。这些结果证实了复垦和植被恢复对土壤微生物多样性的积极
P06991,"SCREENING OF A NEW CADMIUM HYPERACCUMULATOR, GALINSOGA PARVIFLORA, FROM WINTER FARMLAND WEEDS USING THE ARTIFICIALLY HIGH SOIL CADMIUM CONCENTRATION METHOD",利用人工高土壤镉浓度法从冬季农田杂草中筛选新的镉超富集植物:牛膝菊,采用一种新的人工高土壤镉浓度法，对冬季农田杂草中的镉超富集植物进行筛选。在5种镉富集或超富集植物中，牛膝菊是最具修复潜力的植物。在镉浓度梯度实验中，随着土壤镉浓度的增加，根和茎的生物量减少，其镉含量增加。在额外的浓度梯度实验中，随着土壤镉浓度达到75 mg kg-1，超氧化物歧化酶和过氧化物酶活性增加，其同工酶表达增强。在土壤镉浓度低于50 mg kg-1时，过氧化氢酶（CAT）活性下降，CAT同工酶表达减弱。在土壤中100 mg kg-1镉浓度下，茎和根中镉含量的最大值分别为137.63 mg kg-1和105.70 mg kg-1。根和茎的生物富集系数均超过1.0，转运因子也是如此。在田间试验中，在土壤镉水平为2.04 mg kg-1至2.89 mg kg-1的情况下，茎对镉的总提取量为1.35 mg m-2至1.43 mg m-2。因此，人工高土壤镉浓度法是筛选镉超富集植物的有效方法。牛膝菊是一种镉超富集植物，可用于有效修复镉污染的农田土壤。
P06995,Nitrogen deposition contributes to soil acidification in tropical ecosystems,氮沉降加剧热带生态系统土壤酸化,人为导致的氮（N）沉降增加极大地改变了陆地生态系统的功能，通过酸化和富营养化威胁北半球温带和北方森林的生态系统健康。然而，与其他森林类型相比，湿润热带森林土壤酸化对氮沉降的响应研究较少。本研究旨在探讨长期氮沉降对热带森林土壤酸化过程的影响。自2002年以来，我们在华南富氮低地热带森林建立了一个长期的氮沉降实验，氮添加水平分别为0、50、100和150 kg N ha-1 yr-1（以NH4NO3形式）。在添加氮6年后，我们测量了土壤酸化状况和土壤渗漏液中元素的淋溶。结果表明，我们的研究地点正在经历严重的土壤酸化，表现出高酸敏感性（pH(H2O) < 4.0），水浸提酸中和能力（ANC）为负，整个土壤剖面基础盐基饱和度（BS）低（< 8%）。长期的氮添加显著加速了土壤酸化，导致盐基阳离子耗竭和BS下降，并进一步降低了ANC。然而，氮添加并没有改变交换性Al3+，但增加了阳离子交换量（CEC）。氮添加引起的SOC增加被认为对更高的CEC和更低的pH都有贡献。我们还发现，增加氮添加大大降低了20cm深度的土壤溶液pH，但在40cm深度没有。此外，没有证据表明Al3+正在从深层土壤中淋溶出来。
P07001,YELLOW RIVER SEDIMENT AS A SOIL AMENDMENT FOR AMELIORATION OF SALINE LAND IN THE YELLOW RIVER DELTA,黄河泥沙作为土壤改良剂用于黄河三角洲盐碱地的改良,黄河三角洲的土壤盐渍化和泥沙淤积是中国面临的重要环境问题。这项研究首次证明了黄河泥沙可以用作土壤改良剂来修复盐渍土壤。试验在田间两个区块中设置了四个处理，包括对照（CK）、施用70 Mg ha-1（S70）和140 Mg ha-1（S140）的黄河泥沙，以及施用3 Mg ha的作物残茬（P3）。种植了黄河三角洲最常见的作物之一棉花。测量了土壤物理性质和电导率（EC）。结果表明，将黄河泥沙（一种级配不良的沙土）与粘质盐渍土混合，改善了土壤质地、大孔隙度和饱和导水率。处理土壤的平均EC显著低于对照。观察到棉花出苗和立苗状况的改善，并且处理对棉花产量有显著影响。S140和P3对土壤大孔隙度、导水率、土壤EC和棉花生长的影响相当。这项研究得出结论，在盐碱地施用黄河泥沙是一种技术上可行且环境可持续的黄河三角洲盐渍土壤修复方法。
P07022,Phytoavailability of Cadmium (Cd) to Pak Choi ( L.) Grown in Chinese Soils: A Model to Evaluate the Impact of Soil Cd Pollution on Potential Dietary Toxicity,中国土壤中镉对小白菜（Brassica chinensis L.）的植物有效性：评估土壤镉污染对潜在膳食毒性影响的模型,通过蔬菜食用途径产生的土壤镉污染食物链威胁人类健康。因此，需要了解土壤中镉的植物有效性与蔬菜可食用组织吸收之间的关系。本研究旨在基于对人体膳食毒性的影响，建立代表性中国土壤的镉阈值，并开发基于土壤特性的小白菜镉植物有效性评价模型。研究发现，对于潜育水耕人为土、钙积土、干润雏形土、典型强干润淋溶土、湿润铁氧土和普通简育滞水土壤，Mehlich-3提取态镉阈值分别为0.30、0.25、0.18、0.16、0.15和0.03 mg kg-1更为适用；而对于软土，总镉阈值（0.86 mg kg-1）更为适用。逐步回归模型表明，小白菜对镉的植物有效性显著受土壤pH值、有机质、全锌和全镉浓度的影响。因此，由于小白菜中镉的积累随土壤特性而变化，在评估土壤环境质量以确保卫生安全的食品生产时应考虑这些因素。
P07059,"Retention and mitigation of metals in sediment, soil, water, and plant of a newly constructed root-channel wetland (China) from slightly polluted source water",新建根孔湿地对中国微污染水源水中沉积物、土壤、水和植物中金属的保留与减缓,"人工根孔湿地（CRCW）是一个术语，指由前塘/湿地/后塘组成的复合系统，其中湿地包括植物床/沟渠景观和根孔结构。前塘出来的水源在水力调节下通过大沟渠流经带有根孔的交替小沟渠和植物床。然后水源流入后塘进行最后的精处理。本文旨在探讨中国试点CRCW的组成部分在其初始运行阶段减轻微污染源水中金属的潜力。我们在2012-2013年间调查了表层沉积物、植物床地下土壤、水体和水生植物中的六种重金属（Cd, Cr, Cu, Ni, Zn 和 Pb）。监测结果显示，塘/沟沉积物和植物床土壤保留了大量的Cr、Ni和Zn，分别有93.1%、72.4%和57.5%的样品污染因子超过限制值1。值得注意的是，根孔区出现了高金属富集因子（EF）。水体监测结果表明，东（西）部湿地中Ni、Zn和Pb的去除率分别为78.5%（66.7%）、57.6%（59.6%）和26.0%（7.5%）。质量平衡估算显示，塘/沟沉积物中的重金属质量占63.30%，植物床土壤中占36.67%，而植物吸收仅占0.03%。沉积物中的重金属积聚通量为 0 . 4 1 - 2 1 1 . 0 8 μ g · c m - 2 · a - 1，低于"
P07065,Remediation of hexavalent chromium contaminated soil by stabilized nanoscale zero-valent iron prepared from steel pickling waste liquor,利用钢厂酸洗废液制备的稳定纳米零价铁修复六价铬污染土壤,该研究系统调查了使用钢厂酸洗废液制备的羧甲基纤维素钠稳定纳米零价铁从污染土壤中去除六价铬的效果。实验室批处理实验表明，在土液比为1:10的情况下，0.09 g L(-1)的零价铁纳米颗粒完全还原了水相中的Cr(VI)，这占土壤中预吸附Cr(VI)（102 mg kg(-1)）的约46%。此外，零价铁纳米颗粒的添加仅去除了部分土壤结合态Cr(VI)。当土壤用0.3 g L(-1)的零价铁纳米颗粒处理72小时后，80%的负载Cr(VI)被还原为Cr(III)，残留Cr(VI)浓度为20 mg kg(-1)。基于元素分布和XPS分析，提出还原和固定化可能是CMC-nZVI去除Cr(VI)的同等重要机制。经CMC-nZVI处理后，Cr(VI)和总Cr的TCLP浸出毒性分别显著降低了100%和82%。
P07066,"Short- and medium-chain chlorinated paraffins in urban soils of Shanghai: Spatial distribution, homologue group patterns and ecological risk assessment",上海城市土壤中短链和中链氯化石蜡：空间分布、同系物模式及生态风险评估,氯化石蜡具有毒性、生物累积性、持久性，且在环境中普遍存在。目前关于人口密集城市地区短链和中链氯化石蜡的数据仍然稀缺。本研究测量了上海城市土壤中的SCCPs和MCCPs，以全面调查其含量、空间分布、同系物模式和生态风险。土壤中CPs的浓度范围：SCCPs为ND至615 ng g(-1)（中位数15.7 ng g(-1)），MCCPs为1.95至188 ng g(-1)（中位数7.98 ng g(-1)。大多数土壤中SCCPs浓度高于MCCPs。土壤样品中总CP浓度在4.10至625 ng g(-1)之间，中位数为26.4 ng g(-1)。在不同功能区，绿地（包括公园、绿化带和校园）土壤CPs的中位数浓度高于路边。土壤中CPs的最高浓度可能源于绿地的污泥施用和污水灌溉。通过层次聚类分析（HCA）将SCCPs和MCCPs的土壤分为三种类型，大多数土壤样品中最丰富的同系物组分别为SCCPs的C11Cl5-7和C13Cl5-7，以及MCCPs的C14Cl7-8和C15Cl7-8。相关分析和PCA表明，研究区土壤中的SCCPs和MCCPs来源不同。初步生态风险评估表明，目前土壤中的CPs水平对土
P07084,Impact of land use change on profile distributions of soil organic carbon fractions in the Yanqi Basin,土地利用变化对焉耆盆地土壤有机碳组分剖面分布的影响,土地利用变化被认为是土壤有机碳（SOC）动态的重要驱动力。过去几十年里，中国干旱地区经历了显著的土地利用变化。本研究旨在评估土地利用变化对中国西北焉耆盆地SOC组分的影响。研究采集了农田和原生土地24个剖面的土样，测定了活性、半活性和顽固性有机碳。在原生土地中，所有SOC组分在0-100 cm深度范围内随深度增加逐渐减少。然而，农田中的SOC组分在0-30 cm和30-100 cm层表现出均匀分布。平均而言，农田0-30 cm（30-100 cm）土层的活性、半活性和顽固性碳含量分别为2.2 ± 0.3 (1.3 ± 0.4)、1.5 ± 0.4 (0.7 ± 0.3) 和 8.5 ± 2.0 (3.1 ± 1.8) g kg−1。将原生土地转变为农田导致0-30 cm土层中顽固性碳（2.0 kg m−2）、半活性碳（0.3 kg m−2）和活性碳（0.3 kg m−2）显著增加。顽固性SOC库的比例从原生土地的59.9%增加到农田的64.8%。这表明在干旱区将原生土地转变为农田不仅增加了SOC储量，还有助于长期碳储存。
P07260,Integrative effects of soil tillage and straw management on crop yields and greenhouse gas emissions in a rice–wheat cropping system,耕作和秸秆管理对作物产量和温室气体排放的综合影响：稻麦轮作系统,尽管已有大量研究评估了耕作制度对单一生长季作物产量和/或温室气体（GHG）排放的影响，但很少有研究量化了在多熟制下整个轮作周期的影响。本研究利用中国华东地区的稻麦轮作系统长期耕作试验，考察了不同耕作方式在有或无秸秆还田条件下的温室气体排放。结果表明，与无秸秆对照相比，无论采用何种耕作方式，秸秆还田均使小麦产量提高了28.3%（P < 0.05），但对水稻产量无显著影响。虽然秸秆还田并未显著影响小麦季的CH4排放以及整个稻麦周期的N2O排放，但它在水稻季显著刺激了CH4排放，增幅达98.8%（P < 0.01）。此外，小麦季不同耕作措施之间的CH4和N2O排放无显著差异。与翻耕相比，旋耕在水稻季使CH4排放平均显著增加了38.8%（P < 0.01），但对N2O排放无显著影响。在整个轮作周期内，无论是否进行秸秆还田，免耕+旋耕处理下CH4和N2O的年度产量尺度全球增温潜势比旋耕+翻耕处理高26.8%（P < 0.01）。土壤耕作与秸秆管理措施对年度温室气体排放存在显著的交互作用，但对作物产量则没有。综合来看，水稻季翻耕加小麦季旋耕可能是稻麦轮作区在增加作物产量的同时减少温室气体排放的潜在
P07461,Iron Redox Cycling Coupled to Transformation and Immobilization of Heavy Metals: Implications for Paddy Rice Safety in the Red Soil of South China,铁氧化还原循环耦合重金属的转化与固定：中国南方红壤区水稻安全的启示,红壤是一种重要的土壤资源，对农业可持续发展和经济健康发展具有重要意义。然而，近年来中国的红壤状况不断恶化，面临着土壤侵蚀、酸化和污染等威胁。其中，重金属污染，特别是红壤区水稻土中的砷和镉污染，已成为一个主要的环境问题。本文综述了关于铁氧化还原循环及其与重金属和类金属命运耦合的最新出版物。铁生物地球化学过程中最令人兴奋的发现包括异化铁还原、Fe(II)氧化和Fe2+催化的铁（氢）氧化物重结晶，所有这些都有助于重金属的固定。尽管这些发现主要基于实验室实验，但它们为探索控制红壤区水稻土重金属污染的创新修复策略提供了指导。我们还总结了铁氧化还原循环如何受到其他生物地球化学过程或活性成分（如氮循环、硫循环和腐殖质）的影响。看来，对这些多组分和过程之间相互作用的机制尚无足够的理解，可能需要进一步的研究。最后，提出了与铁氧化还原循环耦合重金属命运相关的未来研究需求。本文总结的结果可能为解决红壤区水稻土重金属污染提供见解。
P07926,Effects of surface coal mining and land reclamation on soil properties: A review,露天煤矿开采和土地复垦对土壤性质的影响：综述,露天煤炭开采对土地资源有一系列后果，给生态环境造成了巨大压力。剥离、挖掘、运输和倾倒对土壤的物理、化学和生物性质有不同的影响。此外，重建的景观增加了开采土壤的小尺度空间异质性。目前，对采矿负面后果的日益关注突出了复垦在矿山土壤研究中的重要性。本综述探讨了影响土壤性质（物理、化学、生物）的煤炭开采和复垦机制，并描述了复垦中的土壤发育，重点介绍了复垦场地的复垦矿山土壤（RMS）性质。本综述的主要结论是：（i）土壤倾倒的随机性增加了矿山土壤性质的异质性，进而增加了复垦实践的复杂性。（ii）采矿和复垦过程对RMS的负面影响或正面影响需要通过科学观察来识别，例如土壤性质多指标分析和土壤年代序列，这是矿山土壤重建实践的基础。（iii）复垦的五个阶段（即地貌重塑、土壤重构、水文稳定、植被恢复和景观重建）应被视为矿山土壤重建的综合系统。（iv）将新技术（如微地形重塑和土壤无损检测）和新研究（如系统研究、重建动物栖息地和生物多样性研究）应用于矿山土壤恢复实践，将增强矿区土地复垦和生态恢复的新概念。
P07945,"A multidisciplinary investigation on bio-oxidation gold mine tailings from Dandong, China as a potential arsenic pollution source",中国丹东生物氧化金矿尾矿作为潜在砷污染源的多学科研究,"人们对生物氧化尾矿作为砷污染源知之甚少。本研究对中国杨树金矿采集的三种浮选尾矿(N1-1, N1-2, N1-3)和三种生物氧化尾矿(N2-1, N2-2, N2-3)进行了比较研究。结合矿物学、地球化学和环境地球化学方法，探讨了生物氧化尾矿的地球化学和矿物学性质、砷的形态及其释放行为。结果显示，N2-1、N2-2和N2-3中观察到极高的总砷(TAs)含量(气干重25,200–27,100 μg/g)，比N1-1、N1-2和N1-3中的含量(616–940 μg/g)高约30倍。主要元素为As、Ca、Fe和S，矿物相为石膏(CaSO4)(占>95 wt%)，相应的As以FeAsS和As2O5形式存在。在N2-1、N2-2和N2-3中发现了大量的水溶性(5.80–9.98 μg/g)、可交换态(9.42–15.70 μg/g)、碳酸盐结合态(29.23–63.36 μg/g)和铁/锰氧化物结合态(5825–12,218 μg/g)的砷。N2-2释放的溶液TAs高于N1-1释放的水平，并且主要以氧化态砷酸盐As(V)形式存在于192小时内。生物氧化尾矿能够释放更多的砷，是土壤、地表水和地下"
P08205,The effectiveness of nanobiochar for reducing phytotoxicity and improving soil remediation in cadmium-contaminated soil,纳米生物炭在降低镉污染土壤植物毒性和提高土壤修复中的有效性,土壤中的镉（Cd）转移到植物中，导致植物毒性和通过食物链对人体健康构成威胁，这一问题日益受到关注。据报道，生物炭是一种土壤改良剂，能够通过静电相互作用、离子交换和表面配体对金属离子的特异性结合来降低金属在土壤中的生物有效性。为了确定Cd污染和纳米生物炭对植物生长特性的影响，分别在培养皿和盆栽实验（0%、0.2%、0.5%和1%纳米生物炭）中探讨了Cd在土壤中的动态变化。通过高通量测序监测了处理土壤中细菌群落的多样性、分布和组成。结果显示，Cd处理土壤样品中植物的发芽势、株高和体重显著降低（P < 0.05）。施用纳米生物炭后，处理土壤组中小白菜（Brassica chinensis L.）的Cd含量低于未处理土壤组（P < 0.05）。生物炭的应用显著提高了Cd污染土壤中放线菌和拟杆菌的微生物生物量、微生物丰度和多样性，并降低了变形菌的多样性，后者比未施用生物炭的污染地点更具持久性。这项研究的结果为理解纳米钝化剂的环境行为提供了理论和技术支持，从而增强了生物炭在土壤污染修复中的作用。
P08617,"Pollutant source, ecological and human health risks assessment of heavy metals in soils from coal mining areas in Xinjiang, China",新疆煤炭开采区土壤重金属污染物源解析、生态及人体健康风险评估,本研究旨在利用线性回归模型首次分析新疆准东采矿区重金属元素的污染特征和来源。此外，还利用蒙特卡洛（MC）模拟方法评估了不同人群的健康风险及其概率和影响因素。结果表明，89.28%的汞来自燃煤，40.28%的铅来自交通运输，19.54%的砷来自大气扬尘。铜和铬的主要来源是煤尘，分别占土壤中铜和铬含量的60.2%和81.46%。汞对潜在生态风险的影响最大。所有采样点的铅样品均为极度污染（100%）。93.3%的砷样品为极度污染。总体潜在生态风险为中等级。成年人因饮食摄入重金属的非致癌风险高于儿童。有趣的是，体重是影响成年人健康风险的主要因素。本研究为新疆矿区更好的土壤管理、土壤修复和土壤污染控制提供了更全面的信息。
P09600,Land use influences arbuscular mycorrhizal fungal communities in the farming–pastoral ecotone of northern China,土地利用影响中国北方农牧交错带的丛枝菌根真菌群落,我们在景观尺度上进行了调查，比较了中国北方农牧交错带草原和农田之间的丛枝菌根真菌（AMF）群落。利用454焦磷酸测序技术检测了AMF的丰富度和群落组成。应用结构方程模型（SEM）和多变量分析来区分土地利用对AMF的直接和间接影响（由多种环境因素介导）。从草原到农田的土地利用转化显著降低了AMF的丰富度和根外菌丝密度，且这些土地利用类型在AMF群落组成上也存在显著差异。SEM表明，土地利用对土壤中AMF丰富度和菌丝密度的影响主要通过有效磷和土壤结构质量介导。土壤质地是预测AMF群落组成的最强因子。土壤碳、氮和土壤pH值也与AMF群落组成显著相关，表明这些非生物变量可能对站点间群落组成的差异负责。我们的研究表明，土地利用对中国这一生态相关区域的AMF群落具有部分可预测的影响，并表明高土壤磷浓度和不良的土壤结构对该脆弱生态系统中的AMF特别有害。
P09610,"Pollution loss rate assessment of soil heavy metals in paddy field with sewage irrigation in Guixi city, Jiangxi Province, China",中国江西省贵溪市污水灌溉稻田土壤重金属污染损失率评估,本研究以贵溪市污水灌溉稻田区为例，应用污染损失率法对土壤重金属污染进行评估。结果表明，土壤重金属的平均单项污染损失率顺序为Cu>Cd>Pb>Zn>As，其中Cu和Cd的平均单项污染损失率高于其他金属，因此任何采样点的综合污染损失率主要由它们贡献。从综合污染损失率来看，大多数采样点达到了中等水平（IV级），占总采样点的76.93%。大多数样品为中度污染（IV级），占总数的50%；No5和No6采样点为轻度污染（III级），占33%；仅No1为重度污染（V级），占16.67%。结果表明，污染损失率法在土壤重度污染指标上表现出更高的分辨力。
P09611,"Using regional characteristic amendments to modify heavy metal contaminated soil of Guangxi, South China",利用区域特征改良剂修复中国华南广西重金属污染土壤,"本研究比较了四种改良剂（蚕沙、椰壳、赤泥、海泡石）及其混合物对酸性重金属污染土壤（Pb:420 mg/kg, Zn:334 mg/kg）中重金属的固化效果及对多种酶活性的影响。结果表明，具有高pH和/或高有机质含量的蚕沙、椰壳及其混合物将土壤中可交换态Pb降低了18%至46%，有效态Zn降低了24%至35%，效果优于单一海泡石。蚕沙与赤泥的复合物对土壤pH值影响显著，而椰壳则显著增加了土壤有机质含量。"
