序号,英文标题,中文标题,中文摘要
P01400,Unveiling biochar potential to promote safe crop production in toxic metal (loid) contaminated soil: A meta-analysis,揭示生物炭促进有毒金属污染土壤安全作物生产的潜力：一项荟萃分析,生物炭应用为修复潜在有毒金属污染土壤提供了一种有前景且可持续的解决方案，但其在减少作物中重金属积累的潜力尚待充分阐明。本研究基于276篇文章进行了分层meta分析，以量化生物炭应用对作物生长和重金属积累的影响。同时开发了机器学习模型以识别主要影响因素。结果表明，生物炭显著促进了作物生长，并降低了作物组织中的重金属浓度，降低趋势为籽粒(36.1%) > 茎秆(31.1%) > 根系(27.5%)。此外，改性生物炭被发现在重金属污染土壤修复中具有更大潜力。生物炭主要通过降低有效态重金属浓度和改善土壤质量来减少作物对重金属的吸收。机器学习分析表明，生物炭的比表面积和碳含量是降低重金属生物有效性的关键因素。研究还表明，生物炭应用可降低作物籽粒中重金属带来的健康风险，有助于保护人体健康。
P02178,"Spatial distribution characteristics of soil heavy metals in Sabao Chaqu watershed of Tuotuo river, Qinghai-Tibet Plateau based on geographic detector",基于地理探测器的青藏高原沱沱河沙豹曲流域土壤重金属空间分布特征,青藏高原属于环境极度脆弱且对人类活动敏感的地区。本研究在青藏高原长江源沱沱河沙豹曲流域采集了128个表层土壤样品，利用土壤累积指数、富集因子、污染指数和地理探测器评估了Cd、Hg、As、Cu、Pb、Cr、Zn和Ni的土壤污染状况及空间分布特征。结果显示，研究区As、Cd、Pb和Zn的平均含量是西藏土壤背景值的1.2-3.64倍，而Hg、Cr、Cu和Ni的含量低于背景值。污染指数显示As处于低污染状态，其余7种重金属处于安全状态。因子检测表明，自然因素对As、Cd、Cr、Cu和Ni含量的解释力最强；离湖距离和土壤Sc含量对Hg含量的解释力最强；人为因素对Pb含量的解释力最强。交互探测表明，人为因素与其他因素的交互作用对重金属的空间分异有重要影响。
P02185,Organic fertilizer application promotes the soil nitrogen cycle and plant starch and sucrose metabolism to improve the yield of Pinellia ternata,施用有机肥通过促进土壤氮循环及植物淀粉和蔗糖代谢提高半夏产量,
P02188,"Evaluating the impact of soil erosion on soil quality in an agricultural land, northeastern China",评估中国东北农田土壤侵蚀对土壤质量的影响,
P03059,Accumulation characteristics and control technologies of heavy metal contamination in facility soil of China: A review,中国设施土壤重金属累积特征与污染阻控技术研究进展,
P03556,Coupled Vis-NIR spectroscopy and machine learning strategy for soil organic carbon prediction in the Agro-pastoral Transitional zone of northwest China,结合可见-近红外光谱和机器学习策略预测中国西北农牧交错带土壤有机碳,快速准确地掌握农田土壤有机碳含量的变化，对于指导及时有效地掌握农田土壤肥力和改善土壤物理性质具有重要意义。本研究使用ASD FieldSpec 4光谱仪采集了中国陕西省榆林市靖边县128个农业土壤样本的光谱反射率数据。首先，对研究区的SOC进行了描述性统计；其次，在进行了10种光谱变换后，利用相关性分析和Boruta算法分别提取土壤有机碳的特征波段，以减少数据冗余。最后，通过比较不同策略的精度，构建了融合最优预处理、特征选择策略和建模方法的西北农牧交错带农田土壤有机碳光谱预测模型。结果表明：1）研究区农田SOC平均含量较低，处于养分缺乏水平，建模集和验证集的标准误差和变异系数分别为1.596 g kg-1、1.457 g kg-1、54%和52%；2）不同SOC含量的光谱曲线形状和趋势表现出一致性，SOC含量与光谱反射率呈负相关；3）CA选择的特征波段较多，但特征波段更具同质性，而Boruta算法能有效去除无关变量，提高SOC特征选择效果；4）基于Boruta-FD-RF的SOC预测模型能更好地估算土壤有机碳，训练集和验证集的R2分别为0.899和0.748，RMSE分别为1.432 
P08967,Effects of Microplastics on Endophytes in Different Niches of Chinese Flowering Cabbage (Brassica campestris),微塑料对菜心不同生态位内生菌的影响,微塑料作为新兴污染物存在于土壤中，对土壤和植物构成威胁。本文从微生物学角度探讨了微塑料对中国菜心的影响。微塑料的尺寸和浓度显著影响了植物根和叶柄的内生菌群落（p < 0.05）。在微塑料处理下，根、叶柄和叶中显示出大量病原生物标志物，如假单胞菌、伯克霍尔德菌、罗尔斯通氏菌和大肠杆菌，导致植物生长缓慢和发病。代谢途径的差异分析表明，微塑料显著上调了病原代谢途径（p < 0.05），并且在植物的所有三个生态位中都检测到了弧菌感染和病原代谢途径的存在。此外，微塑料显著抑制了植物可食用部位中类胡萝卜素、铁、维生素C和钙的含量（p < 0.05），且大多数高丰度生物标志物与其营养品质呈负相关。
P08975,A national soil organic carbon density dataset (2010–2024) in China,中国国家级土壤有机碳密度数据集（2010–2024）,
P09003,"Mechanisms of biochar-based organic fertilizers enhancing maize yield on a Chinese Chernozem: Root traits, soil quality and soil microorganisms",生物炭基有机肥在中国黑土上提高玉米产量的机制：根系性状、土壤质量和土壤微生物,"中国黑土面临着土壤退化和作物生产力下降的极端挑战。生物炭基有机肥（BOF）被有效地应用于提高作物产量和土壤质量。然而，关于施用BOF后产量提升与根系性状、土壤质量和微生物相互作用的机制尚不清楚。为此，进行了一项为期两年的田间试验，设置三个BOF施用量 [3.0 Mg ha-1 (BOF3), 6.0 Mg ha-1 (BOF6), 9.0 Mg ha-1 (BOF9)]，以评估BOF对根系性状、土壤质量和土壤微生物的影响，以不施用BOF为对照处理（CK）。与CK相比，施用BOF的第二年玉米产量增加了9.1%~32.0%，其中BOF6处理获得了最高产量（16.1 Mg ha-1）。BOF使植物生长指数增加了29.7%~98.9%，这主要归因于根体积（2.4%~57.4%）、地上生物量（31.4%~44.0%）和氮（N）吸收（123.2%~216.0%）的增加。施用BOF不仅提高了表层土壤（27.7%~31.1%）的土壤质量指数，也提高了亚表层土壤（22.7%~25.1%）的指数，特别是两个最高施用量处理（BOF6和BOF9）。这主要归因于微生物生物量碳、全氮、铵态氮和氮获取酶活性（通过亮"
P09010,Influence of typical soil minerals on ureolytic bacteriainduced carbonate precipitation,典型土壤矿物对脲解细菌诱导碳酸钙沉淀的影响,微生物诱导碳酸钙沉淀 (MICP) 已广泛应用于土壤修复、稳定化和土壤碳储存。本研究调查了不同土壤矿物对 MICP 过程中碳酸盐生成的影响。进行了水吸附实验以及化学和微观结构分析，以监测 MICP 的进展和性能。蒙脱石显著增强了碳酸盐的产生，而石英、高岭石和针铁矿从溶液中吸附游离 Ca2+，减缓了碳酸钙的形成，但不影响总碳酸盐产率。方解石和球霰石被确定为主要的碳酸盐相，其中球霰石占主导地位（约占结晶碳酸钙的 90%）。然而，蒙脱石显著增加了方解石的比例（从 9% 增加到 52%）。这种增强可能归因于蒙脱石较低的 Ca2+ 吸附能力，这有助于维持溶液中足够的 Ca2+ 并促进方解石的直接沉淀。此外，蒙脱石与脲解细菌之间的相互作用也可能保护细菌不被碳酸盐矿物共沉淀。研究发现土壤矿物还能加速脲解细菌的脲酶活性，其中针铁矿的效果最强。由于实验中碳酸盐并非限制因素，针铁矿对碳酸盐产率没有显著影响。这项研究揭示了 MICP 在不同土壤矿物条件下的潜在应用。
P09029,Machine learning methods to predict cadmium (Cd) concentration in rice grain and support soil management at a regional scale,机器学习预测区域尺度水稻籽粒镉浓度并支持土壤管理,稻米是有毒金属镉（Cd）的主要膳食来源。区域尺度上水稻籽粒的Cd浓度差异很大，且利用土壤性质预测籽粒Cd浓度具有挑战性。缺乏可靠的预测模型阻碍了污染土壤的管理。本研究在区域尺度上对601对土壤和水稻样品进行了为期三年的调查。约78.3%的土壤样品超过了中国的Cd土壤筛选值，53.9%的水稻籽粒样品超过了中国的Cd最大允许限值。使用多元线性回归和机器学习方法开发了预测模型。水稻籽粒Cd与土壤总Cd浓度之间的相关性较差（R² < 0.17）。线性回归和机器学习方法均确定了显著影响籽粒Cd浓度的四个关键因素，包括铁锰氧化物结合态Cd、土壤pH值、田间土壤含水量和土壤可还原态Mn浓度。基于机器学习的支持向量机模型在区域尺度上预测籽粒Cd浓度表现出最佳性能（R2 = 0.87），其次是基于机器学习的随机森林模型（R2 = 0.67）和反向传播神经网络模型（R² = 0.64）。情景模拟显示，将土壤调节至目标pH值6.5可能是降低水稻籽粒Cd超标的最具成本效益的方法之一。综上所述，这些结果表明，机器学习方法可用于可靠地预测区域尺度上水稻籽粒的Cd浓度，并支持土壤管理和水稻安全生产。
P09030,"Comparison of distinctive diversities, co-occurrence patterns and potential ecological functions of microbial communities in heterogeneous soil areas in typical subtropical forests, southeast China",中国东南部亚热带典型森林异质土壤区域微生物群落独特多样性、共现模式及潜在生态功能的比较,尽管微生物在森林土壤生态循环中至关重要，但微生物网络结构和生态功能对土壤异质性的响应尚不清楚。本文以武夷山国家级风景名胜区（SA）和自然保护区（NR）为例，分析了异质土壤区域中微生物的组成和共现网络模式，并评估了其潜在生态功能。结果显示，SA和NR的土壤性质几乎可以分别聚类，且两者之间存在土壤异质性。两个区域的原核生物群落也被分开，且各自内部的相似性高于真核生物。SA和NR中原核生物群落组成主要受pH值和氨的影响，而真核生物群落组成主要受总碳和碳氮比的影响。SA中的微生物网络和生态功能网络比NR更复杂，而NR比SA更稳定。具有重要作用生态功能的原核和真核生物的关键类群分别富集在SA和NR中。此外，在与氮循环、硫循环和化合物降解相关的原核功能方面，SA和NR之间存在显著差异。我们的研究表明，亚热带地区的土壤异质性改变了微生物群落多样性、相互作用模式和关键类群组成，并可能进一步影响其生态功能。
P09036,Arsenic Reduces Methane Emissions from Paddy Soils: Insights from Continental Investigation and Laboratory Incubations,砷减少稻田土壤甲烷排放：来自大陆调查和实验室培养的见解,砷污染和甲烷(CH4)排放在水稻田中常共存。然而，砷如何影响CH4产生、氧化和排放动态尚不清楚。本研究利用宏基因组学和逆转录聚合酶链式反应，调查了全中国范围内132个具有不同砷浓度的稻田土壤中CH4循环微生物的丰度和活性。研究结果表明，砷是影响mcrA基因丰度和分布模式的关键因素，该基因负责CH4的产生和厌氧CH4氧化。实验室培养实验表明，添加30 mg kg-1砷酸盐使13CO2产量增加了10倍，最终使CH4排放量减少了68.5%。砷对CH4排放的抑制通过三个方面实现：(1) 砷的毒性降低了产甲烷菌的丰度和活性；(2) 甲烷氧化菌对砷的适应性和响应有利于砷胁迫下的CH4氧化；以及(3) 更强的砷酸盐还原能力会在稻田中厌氧消耗更多的CH4。此外，在观测研究和培养实验中均观察到arsC和pmoA基因丰度之间存在显著正相关。这些发现增强了我们对土壤中砷与CH4循环相互作用机制的理解。
P09049,"Biochar and microorganism assisted phytoremediation of severely molybdenum-contaminated soil: Efficacy, mechanisms and the impact of low temperatures",生物炭和微生物辅助修复严重钼污染土壤：功效、机制及低温的影响,过量的钼（Mo）造成的土壤污染对生态系统和环境健康构成了重大威胁。然而，目前关于其有效修复的知识仍然有限。本研究全面评估了生物炭和微生物辅助的植物修复Mo的效果。结果表明，黑麦草可用于Mo的植物修复，生物富集系数（BCF）和转移系数（TF）分别为0.69 ± 0.04–0.94 ± 0.01和0.83 ± 0.11–1.57 ± 0.05。Mo转化为可溶性状态（6.56%–58.72%）和细胞壁结合状态（11.48%–48.56%），这是其进入黑麦草后的主要归宿。超氧化物歧化酶、过氧化物酶和过氧化氢酶活性的增加缓解了Mo对黑麦草的毒性。生物炭和微生物作为钝化剂和调节剂，固定了残留的Mo，同时促进了植物对其的提取。与对照组相比，在黑麦草/鸟氨酸拉恩斯菌A1/生物炭（T5）和黑麦草/粘质沙雷氏菌A2/生物炭（T6）处理下，土壤中Mo的去除率分别从7.63%增加到24.78%和25.59%。同时，残留Mo（RES-Mo）的比例分别增加了30.12%和31.24%。此外，在较低温度（10 ◦C）下，T7处理的RES-Mo比例比T8增加了6.22%。冗余分析结果显示，所有处理都导致Mo固定化增加
P09052,Metal-Binding Protein TaGlo1 Improves Fungal Resistance to Arsenite (AsIII) and Methylarsenite (MAsIII) in Paddy Soil,金属结合蛋白 TaGlo1 提高真菌对稻田土壤中亚砷酸盐和甲基亚砷酸盐的抗性,
P09104,High-resolution soil erosion mapping in croplands via Sentinel-2 bare soil imaging and a two-step classification approach,基于Sentinel-2裸土成像和两步分类法的农田土壤侵蚀高分辨率制图,"侵蚀引起的土壤横向再分配导致土壤组成的空间异质性，这可以通过受不同侵蚀程度影响的土壤的独特光谱反射率来捕捉。这指出了利用遥感土壤光谱检测暴露农田中严重侵蚀和沉积热点区域的潜力，并且重要的是，进一步区分通常占据最大比例的中等侵蚀的类内光谱变异性。在此，我们旨在基于中国东北典型农业区（11,500平方公里）的多时相Sentinel-2裸土影像复合，开发一种两步侵蚀分类和制图方法。首先，根据Google Earth超高分辨率（VHR）影像得出的地面实况数据训练随机森林分类器，总体准确率为91％，特别是利用红光和红边缘波段中的独特地形和光谱特征，清晰描绘了严重侵蚀和沉积区域。在第二步中，使用迭代自组织聚类无监督分类进一步区分剩余的中等侵蚀区域（60.30％），从而生成10 m空间分辨率的五类土壤侵蚀图。在流域和区域尺度上，通过独立的铯-137（137Cs）和土壤有机碳观测值成功验证了预测图的准确性，137Cs清单估算的土壤再分配速率揭示了类间显著差异。严重侵蚀类的土壤流失速率为5.5 mm yr− 1，表明先前的评估低估了侵蚀严重程度。作物生长与土壤侵蚀强度的空间一致性，特别是在局部环境中，进"
P09112,Speciation and Possible Origins of Organosulfur Compounds in Rice Paddy Soils Affected by Acid Mine Drainage,受矿山酸性排水影响的水稻土中有机硫化合物的形态及可能来源,尽管受矿山酸性排水（AMD）污染的水稻土中的硫循环对于理解和减轻AMD的环境后果至关重要，但此类土壤中有机硫化合物的潜在来源和转化过程仍知之甚少。我们使用硫K边X射线吸收近边结构（XANES）光谱法，量化了中国南部大宝山硫化物矿区附近5个AMD污染点和1个未受污染参考点水稻土中的有机硫化合物。我们还测定了这些样品中水溶性硫酸盐(δ34SWS)、吸附态硫酸盐(δ34SAS)、富里酸硫(δ34SFAS)和腐殖酸硫(δ34SHAS)的硫稳定同位素组成。有机硫酸盐是AMD污染（46%）和未污染（42%）水稻土中腐殖酸硫（HAS）的主要官能团。与未受污染的水稻土（21%）相比，受AMD污染的水稻土中硫醇/有机单硫化物对HAS的贡献比例（8%）显著较低。在污染土壤中，硫醇/有机单硫化物的浓度与阳离子交换量（CEC）、含水量（MC）和全铁（TFe）呈正相关。δ34SFAS值范围（−6.3至2.7‰）与δ34SWS（−6.9至8.9‰）相似，表明富里酸硫（FAS）主要来源于同化硫酸盐还原产生的生物含硫有机化合物。δ34SHAS值（−11.0至−1.6‰）比δ34SWS更负，表明异化硫酸盐还原和有机质的
P09165,Correlation Analysis of Ecosystem Reduction and Retention Effects and Spatial Distribution of Soil Potential Toxicity Elements,生态系统削减与滞留效应及土壤潜在毒性元素空间分布的相关性分析,土壤潜在毒性元素（PTEs）污染对农作物质量和人类健康构成重大威胁，已成为全球关注的问题。然而，PTEs 在不同土地利用类型下的分布模式尚不清楚。为了调查不同生态系统类型对土壤PTEs的削减与滞留效应之间的关系，本文分析了云南省东南部299个土壤样品中的五类目标元素。利用智能城市生态系统管理系统的面源控制（径流）模型、描述性统计方法、空间插值分析和GIS技术，模拟了不同生态系统类型对土壤重金属的影响。这种方法使我们能够检验生态系统削减、滞留与土壤PTE分布之间的空间相关性。结果表明，土壤PTEs浓度指示了高背景值区域，砷、镉、铜、铅和锌的浓度超过了风险筛选值。砷、镉和铅的变异系数极高，归因于高强度的人为干扰。土壤重金属的削减和空间分布受生态系统控制功能的影响，不同生态系统具有不同的削减效应。砷和铅的削减模拟主要集中在建筑区域，而镉和锌的削减模拟主要集中在水体。铜的削减模拟主要集中在森林地区。综上所述，生态系统的削减和滞留作用影响重金属分布，这对于规划绿色生态发展和建设至关重要。
P09170,Improving apple orchard health: The role of arbuscular mycorrhizal fungi in alleviating replant disease and strengthening soil microbial communities,改善苹果园健康：丛枝菌根真菌在缓解连作障碍和强化土壤微生物群落中的作用,老果园更新改造过程中不可避免地会发生苹果连作障碍（ARD）。该疾病严重威胁苹果产业的健康和可持续发展。丛枝菌根真菌（AMF）在促进植物生长、抵抗土传病原菌感染和改善土壤质量方面显示出巨大潜力。然而，关于AMF在ARD防治中应用的信息相对较少。本研究进行了盆栽和田间试验，在苹果砧木（盆栽实验为湖北海棠，田间实验为M9T337）上接种AMF（Paraglomus sp. SW1），通过比较连作条件下接种AMF后苹果真菌和AMF群落的变化，探讨AMF对ARD的生物防治作用。以接种AMF的苹果为处理，未接种的为对照。结果表明，与对照组相比，接种AMF不仅促进了湖北海棠的生长，还刺激了幼树的枝条伸长生长。接种AMF后，土壤真菌和丛枝菌根真菌的群落结构发生显著变化，土壤中真菌和AMF的丰度增加，镰刀菌属（特别是层出镰刀菌、腐皮镰刀菌和尖孢镰刀菌）的丰度显著降低。此外，土壤酶活性显著增加。此外，根际土壤中的铵态氮（NH4+）、硝态氮（NO3-）、有效磷（AP）、有效钾（AK）、有机质（SOM）和pH水平与真菌和AMF群落结构的变化显著相关。AP、NH4+和NO3-驱动真菌群落，而NH4+和NO3-驱
P09181,"Predicting the Bioaccessibility of Soil Cd, Pb, and As with Advanced Machine Learning for Continental-Scale Soil Environmental Criteria Determination in China",利用先进机器学习预测中国土壤 Cd、Pb 和 As 的生物可给性以确定大陆尺度土壤环境标准,研究土壤中有害无机元素的生物可给性对于了解其环境行为和准确评估土壤相关环境风险至关重要。然而，传统的批量实验方法和线性模型既耗时，又往往难以精确量化生物可给性。在本研究中，我们利用从56篇期刊文章中收集的937个数据点，针对三种有害无机元素（Cd、Pb和As）开发了机器学习模型。经过深入分析，通过boosting集成策略优化的模型表现出最佳性能，平均R2达到0.95，RMSE为0.25。我们进一步采用SHAP值结合定量分析，识别了影响生物可给性的关键特征。利用开发的综合模型，我们对全国范围内的3002个数据点进行了预测，明确了不同地点土壤中镉、铅和砷的生物可给性，并利用反距离加权（IDW）插值法构建了中国综合空间分布图。基于这些发现，我们进一步推导了中国冶金场地的土壤环境标准。根据收集数据的观察结果，采矿/冶炼场地的Cd、Pb和As超标点位数量分别从5、58和14个减少到1、24和7个。这项研究为跨大陆尺度的区域风险评估提供了一种精确、科学的方法，并为土壤环境管理奠定了坚实基础。
P09192,Improving soil quality and wheat yield through diversified crop rotations in the North China Plain,华北平原通过多样化轮作提高土壤质量和小麦产量,华北平原连续的小麦-玉米轮作导致了土壤退化和产量下降。为了探索可持续的种植制度，在2015年至2021年间进行了三个为期两年的多样化轮作周期试验。在第三个轮作周期（2019-2021）期间，研究了不同轮作方式在小麦不同生育期0-40 cm土层土壤养分和酶活性的变化，并评估了其对小麦生产和土壤质量的影响。结果表明，与单作相比，多样化两年轮作通过降低小麦生育期的土壤矿质氮减少了氮素损失。多样化两年轮作中养分获取（碳、氮和磷）酶活性的增强，有助于将0-20 cm和20-40 cm土层的土壤质量指数（SQI）分别提高4.1%-8.7% (P < 0.05) 和9.8%-18.9%。然而，0-20 cm土层的SQI在花生-小麦轮作中显著低于大豆-小麦轮作。与单作相比，多样化两年轮作还使小麦产量增加了45.7%-66.4% (P < 0.05)。酶化学计量分析表明，多样化两年轮作加剧了小麦生育期土壤微生物的碳限制。然而，通过增加溶解性有机碳可以有效地满足作物的碳需求，从而解决这一问题。研究结果强调，将多样的春季作物（无论是豆科还是非豆科）引入小麦-玉米轮作作为一种有前景的种植模式，具有提高华北平原
P09710,"Analysis of Heavy Metal Content Characteristics in Topsoil of Wasteland in the Industrial and Mining Areas of Shenmu, Shaanxi Province, China",陕西省神木工矿废弃地荒地表层土壤重金属含量特征分析,为评估陕西省神木市北部某镇工矿废弃地表层土壤（0-20 cm）的环境质量，本研究采集了60多份土壤样本，并分析了其中的重金属含量，包括铬、镍、铜、锌、砷、镉和铅。研究利用地累积指数法和潜在生态危害指数法评估了该区域土地的重金属污染程度，并分析了重金属之间的相关性。结果表明，工矿废弃地表层土壤中Cr、Ni、Cu、Zn、As、Cd和Pb的平均含量分别为42.6、19.7、19.7、47.7、8.6、0.10和21.3 mg/kg。这些水平低于农用地土壤污染风险筛选值。研究区域表层土壤在Cr、Ni、Cu、Zn和As方面未表现出富集，污染程度轻微。然而，Pb表现出轻度污染水平。Cd在某些样点存在从中等到极强的潜在生态危害风险，但综合潜在生态风险较小。此外，Cr与Ni、Cu与Zn之间存在极显著正相关（p<0.01），As表现出显著的同源性。
P09751,"Spatial dynamics of heavy metal pollution and their driving factors using coupled machine learning and PLS-SEM: A case study in Xiangtan, China",耦合机器学习和PLS-SEM研究重金属污染的空间动力学及其驱动因素：以中国湘潭为例,"重金属污染对食品安全和人类健康构成全球性风险。各种因素与重金属之间复杂的相互作用，给识别污染驱动因素和途径带来了相当大的挑战。为了评估自然和人为因素对水稻土重金属污染的影响，本研究构建了一个集成随机森林和偏最小二乘结构方程模型（PLS-SEM）的新框架。结果表明，湘潭市面临的重金属风险主要来自镉（Cd）和锌（Zn）。灌溉用水主导了Cd和Cr的污染，而降水和PM10强烈影响了汞、砷、铅、锌和镍。基于PLS-SEM的路径分析揭示了气候因素与Cd、Pb和Zn污染之间存在直接的正相关关系，而土壤性质与其他金属（Hg, As, Cr, Cu, 和 Ni）之间存在负相关。人为活动加剧了气候对重金属污染的积极影响，并通过影响土壤性质，进而强化了对Cd、Pb和Zn而非其他金属的积极影响。地形特征通过改变土壤特性缓解了潜在的金属性移。这项研究强调了采取综合方法减轻农业土壤重金属污染的重要性。"
P09881,Spatial patterns and environmental functions of dissolved organic matter in grassland soils of China,中国草地土壤溶解性有机质的空间格局及其环境功能,
P11491,"Occurrence and spatiotemporal distribution of natural and synthetic steroid hormones in soil, water, and sediment systems in suburban agricultural area of Guangzhou City, China",广州市城郊农业区土壤、水和沉积物系统中天然及合成类固醇激素的发生与时空分布,类固醇激素是破坏水生动物内分泌系统的强效化合物。本研究探讨了广州市城郊地区农业土壤、沟渠水和沉积物中49种类固醇激素的时空分布。水、土壤和沉积物中Σ类固醇激素的平均浓度分别为97.7 ng/L、4460 ng/kg和9140 ng/kg。与旱季相比，洪水季节水体中的激素浓度显著升高，而土壤和沉积物中则呈现相反趋势。这归因于洪水季节的非法废水排放，以及旱季激素的沉积物分配和粪肥施肥。相关性分析进一步显示，人口、降水量和屠宰动物数量显著影响各区域类固醇激素的空间分布。此外，三种介质之间存在显著的质量转移，激素主要分布在沉积物（60.8%）和土壤（34.4%）中。基于实测浓度和预测无效应浓度计算的风险商数在某些位点超过了1，表明存在高风险。本研究表明，类固醇激素的风险评估需要考虑其在农业生态系统中的时空变化及跨介质质量转移动力学。
P11532,Pollution characteristics of heavy metal(loid)s in soil in China: Implications for health risk assessment and temporal trend analysis,中国土壤重金属污染特征：健康风险评估与时间趋势分析,重金属(类)污染带来的生态和人类健康风险已引起全球广泛关注。本研究于2019年在中国采集了153个表层土壤样品，旨在调查HMs的污染特征。样品采集自公园、学校、社区和农村等远离HMs污染源的区域。为研究污染的时间趋势，文中还总结了中国2000至2015年的相关研究。结果表明，Cd、Cu、Zn和Pb是主要的HMs，其平均浓度分别为0.40、36.5、107和33.5 mg/kg。高背景值和金属加工导致Cd、As、Cr和V的总浓度较高，这一现象在中国西南地区（如贵州和云南省）尤为显著。正定矩阵因子分解(PMF)模型结果表明，HMs的主要来源是自然源（45.3%），其次是交通源（20.6%）、工业源（17.3%）和农业源（16.8%）。HMs的健康风险评估表明，非致癌风险极低，但As、Cr和Cd的致癌风险（95th分位值）应引起重视。与2000至2015年的监测数据相比，2019年中国HMs的污染水平呈下降趋势，这表明随着中国土壤管控政策的实施，HMs管控取得了成效。
P01238,River water influenced by shale gas wastewater discharge for paddy irrigation has limited effects on soil properties and microbial communities,受页岩气废水排放影响的河水用于稻田灌溉对土壤性质和微生物群落的影响有限,提取页岩气的水力压裂过程会产生大量废水，处理后的废水排放可能带来的影响令人担忧。在本田间研究中，我们调查了连续两年使用受页岩气废水排放影响的河水灌溉稻田对土壤理化性质、微生物群落结构和功能以及稻米品质的影响。结果表明，在排水口下游的稻田土壤中，电导率、氯离子和硫酸根离子在两年灌溉后表现出累积趋势，但这些变化发生在小范围内（<500 m）。两年的灌溉并未导致土壤和稻米中微量金属（钡、镉、铬、铜、铅、锶、锌、镍和铀）的积累。在所有土壤参数中，氯离子的积累最为显著，排水点稻田土壤中的浓度是上游对照点的13.3倍。使用受影响的河水进行稻田灌溉在两年后增加了土壤微生物多样性，但在一年灌溉后未发生这些变化。总体而言，在短期内使用受页岩气废水排放影响的河水进行农业灌溉对农业生态系统的影响有限。然而，应认真考虑长期灌溉可能导致土壤和水稻中污染物积累的负面影响。
P01239,Dithionite promoted microbial dechlorination of hexachlorobenzene while goethite further accelerated abiotic degradation by sulfidation in paddy soil,连二亚硫酸促进稻田土壤中六氯苯的微生物脱氯，而针铁矿通过硫化进一步加速非生物降解,探索土壤中六氯苯（HCB）加速降解的机制具有重要的科学和实践意义。铁氧化物和连二亚硫酸盐都可能促进HCB的还原脱氯，但它们对微生物群落的影响及其背后的生物和非生物机制尚不清楚。本研究研究了针铁矿、连二亚硫酸盐及其相互作用对微生物群落组成和结构的影响，以及它们对稻田土壤中HCB脱氯的潜在贡献，以揭示其潜在机制。结果显示，单独添加针铁矿对HCB脱氯没有显著影响，因为供试土壤缺乏铁还原菌。相比之下，添加连二亚硫酸盐使HCB含量显著降低了44.0-54.9%，而连二亚硫酸盐与针铁矿共存使HCB含量进一步降低了57.9-69.3%。随机森林分析表明，指示类群（类芽孢杆菌、酸热菌、哈氏菌、G12-WMSP1和弗兰克菌）、假单胞菌、微生物群落的丰富度和香农指数以及固定化铁含量是HCB脱氯的主导驱动因素。无论是否添加针铁矿，连二亚硫酸盐的添加都通过增加微生物多样性和丰富度以及上述特定细菌属的相对丰度来加速HCB厌氧脱氯。当针铁矿和连二亚硫酸盐共存时，连二亚硫酸盐对针铁矿的硫化作用可显著增加FeS的形成，从而进一步促进HCB脱氯率。总体而言，我们的结果表明，联合施用针铁矿和连二亚硫酸盐可能是修复HCB污
P01240,"Effects of multi-heavy metal composite pollution on microorganisms around a lead-zinc mine in typical karst areas, southwest China",中国西南典型喀斯特地区铅锌矿周围重金属复合污染对微生物的影响,重金属污染对土壤细菌群落构成严重危害。本研究旨在了解喀斯特地区铅锌矿土壤重金属污染特征及Pb、Zn、Cd、As诱导的复合污染对土壤微生物的响应。本文选取中国贵州省普定县湘荣矿业铅锌矿区土壤样品。矿区土壤受到Pb、Zn、Cd、As等多种重金属的污染。Pb-Zn矿山土壤中Pb、Zn、Cd和As的平均水平分别是该地区土壤背景值的14.5、7.8、5.5和4.4倍。利用16S rRNA高通量测序技术和PICRUSt方法分析细菌群落结构和功能。在测试土壤中共检测到19个门、34个纲和76个目。在门水平上，变形菌门是铅锌矿尾矿库区土壤的优势菌群，分别为GWK1 (49.64%)、GWK2 (81.89%)、GWK3 (95.16%); 而对于周边农田土壤，变形菌门、放线菌门、酸杆菌门、绿弯菌门和厚壁菌门是数量最丰富的五个细菌类群。RDA分析表明，铅锌矿区重金属污染对土壤微生物多样性有显著影响。随着与矿区距离的增加，重金属综合污染和潜在风险值降低，细菌多样性增加。此外，不同类型的重金属对细菌群落有不同的影响，土壤重金属含量也会改变细菌群落结构。变形菌门与Pb、Cd和Zn呈正相关，因此变形菌门对重金属
