序号,英文标题,中文标题,中文摘要
P04501,"Spatial Distributions, Pollution Assessment, and Qualified Source Apportionment of Soil Heavy Metals in a Typical Mineral Mining City in China",中国典型矿业城市土壤重金属的空间分布、污染评估及源解析,"大冶是中国一个以矿产资源丰富而闻名的城市，其金属开采和冶炼历史可追溯至3000多年前。为了分析土壤中重金属（Cd, Co, Cr, Cu, Mn, Ni, Pb 和 Zn）的空间分布格局、生态风险及来源，研究人员于2016年9月在大冶主城区采集了213个表层土壤样品。Cd、Cu、Pb 和 Zn 的平均浓度高于相应的背景值，其中 Cd 的平均浓度几乎是其背景值的7倍。在空间上，Cd、Mn、Pb 和 Zn 的高浓度主要集中在该地区东南部，归因于有色金属开采和冶炼。然而，Co 和 Cu 的高浓度集中在研究区域中心，由铜矿开采和冶炼导致。地累积指数数据显示，污染程度从无污染（Co, Cr, Mn 和 Ni）到重度污染（Cd, Cu 和 Pb）不等。生态风险评估显示，在大冶53.78%的区域，Cd 构成了高、严重甚至极严重的生态风险。根据主成分分析结果，涉及多种矿物的矿物开采和冶炼（ES_M）、铜矿开采冶炼（ES_C）以及自然来源是这些土壤中重金属的三个主要来源。此外，绝对主成分得分显示，69.21% 和 23.17% 的重金属浓度分别归因于 ES_M 和 ES_C。"
P04502,"Using Soil Survey Database to Assess Soil Quality in the Heterogeneous Taihang Mountains, North China",利用土壤调查数据库评估华北异质性太行山的土壤质量,土壤质量评价是理解土壤功能和生态系统生产力状况的有效途径。许多研究已在管理的生态系统和土地覆盖中进行，以量化其对土壤质量的影响。然而，关于高度异质性土壤中土壤质量评估方法及其兼容性的研究甚少。本文以太行山土壤调查数据库为例：(i) 检验了两种不同指标方法评估土壤质量的可行性：全数据集（TDS）和最小数据集（MDS）；(ii) 分析了区域土壤质量的控制因素。主成分分析（PCA）和熵值法用于计算土壤质量指数（SQI）。TDS和MDS方法评估的SQI值均与归一化植被指数显著相关（p < 0.001），表明这两个指数都能有效描述土壤质量并反映植被生长状况。然而，在方差解释方面，TDS方法比MDS方法表现出稍高的准确性。提升回归树（BRT）模型和路径分析表明，土壤类型和土地覆盖是土壤质量最重要的控制因素，其中土壤类型具有最大的直接效应，土地覆盖具有最大的间接效应。与MDS相比，TDS是评估区域土壤质量（特别是在异质性山地）更敏感的方法。土壤类型是决定土壤质量的基础因素。植被和土地覆盖间接调节土壤属性和土壤质量。
P04503,Organic Farming Improves Soil Microbial Abundance and Diversity under Greenhouse Condition: A Case Study in Shanghai (Eastern China),温室条件下有机农业改善土壤微生物丰度和多样性：中国上海东部案例研究,农业实践对土壤性质和微生物群落有显著影响；然而，关于露天和塑料大棚条件下有机农业和常规农业对其影响的研究尚少。因此，我们通过16S rRNA基因扩增子焦磷酸测序方法，研究了不同农业管理和栽培类型（包括露天有机管理OF、塑料大棚有机管理OP、露天常规管理CF和塑料大棚常规管理CP）下土壤化学变量和微生物群落的响应。这两个因素都对土壤性质和微生物群落有显著影响。无论栽培类型如何，与常规农业相比，有机农业增加了与养分相关的土壤变量，尤其是OP相比CP，有效氮和有效磷分别增加了137%和711%。此外，OP在所有处理中具有最高的微生物丰度和多样性，而在OF、CF和CP之间未发现差异。此外，OP拥有多种差异细菌，主要与有机质转化（如Roseiflexus、Planctomyces和Butyrivibrio）和植物生长促进（如Nostoc、Glycomyces和Bacillus）有关。冗余分析（RDA）显示，pH值、电导率（EC）、养分水平（如有效氮和有效磷）和总锌含量与微生物群落的结构显著相关。总体而言，我们的结果表明，与其他栽培系统相比，长期有机农业配合高肥料投入增加了塑料大棚条件下的土壤养分
P04504,Pollution Assessment of Trace Elements in Agricultural Soils around Copper Mining Area,铜矿区周围农业土壤中痕量元素的污染评估,对东川铜矿区的农业土壤进行了采样和分析，以测定选定痕量元素（即 As、Cd、Cr、Cu、Hg、Ni、Pb 和 Zn）的浓度。本研究的主要目的是：（1）测定土壤中痕量元素的含量及其空间分布；（2）评估潜在生态风险；（3）识别风险元素污染的主要来源。利用五种不同的污染指数评估了环境风险。进行了描述性和探索性统计分析，以识别土壤中痕量元素之间的关系及可能的污染源。尽管土壤中 As、Cu 和 Zn 的值显著高于云南背景值，且在若干采样点超过了中国国家标准限值，但对生态系统和人类健康最严重的威胁来自 Cd。Cu 和 As 的主要来源被确定为采矿活动、冶炼厂的空气颗粒物、尾矿的风化，部分也来自农业肥料。Cd 的主要来源是农业肥料，部分来自与采矿和冶炼活动有关的来源。
P04685,"Impact of Long-Term Reclaimed Water Irrigation on Trace Elements Contents in Agricultural Soils in Beijing, China",北京长期再生水灌溉对农业土壤痕量元素含量的影响,农业土壤再生水灌溉的迅速增加需要调查其对土壤健康的影响。本研究在中国北京东南郊区进行了不同长期再生水灌溉时间（分别为98年、196年和236年）的模拟实验。以未灌溉土壤为对照。分析了0-600cm剖面中不同深度的7种痕量元素（As、Cd、Cr、Cu、Hg、Pb和Zn）的环境行为。结果表明，在长期再生水灌溉下，0-30和200-300cm土层更容易积累痕量元素，尽管在0-600cm剖面中的积累并不特别明显。相关分析表明，痕量元素浓度和分布与粘粒和有机质（OM）显著相关，而与氧化还原电位（Eh）无关。潜在生态风险评价表明，长期再生水灌溉未导致生态风险显著增加。然而，Cd和Hg被确定为该地区潜在生态风险最高的金属，应仔细监测表层0-30cm土层中的痕量元素含量。
P05131,Phytoremediation of Cadmium-Contaminated Soils Using the Cadmium and Zinc Hyperaccumulator Sedum plumbizincicola,利用镉/锌超积累植物伴矿景天修复镉污染土壤,
P05132,Arsenic Hyperaccumulator PterisL. and Its Application to the Field,砷超富集植物蜈蚣草及其野外应用,
P05133,Advance in Health Risk Assessment Methodology of Brownfield Sites in China,中国棕地健康风险评估方法的进展,按照中国当前的城市化率，预计到2025年城镇人口将增加3.5亿。随着城市的不断扩张，许多位于城市边缘或内部的老旧工业设施正被搬迁或关闭，留下了受先前工业活动污染的废弃、利用不足或闲置土地，即棕地(brownfield sites)。这些地块具有极高的再开发价值，但需要采取特别干预措施使其恢复有益利用。自本世纪初以来，此类场地的管理备受关注，中国首部针对棕地(brownfield sites)人体健康风险评估的指导性文件于2004年发布。2009年，北京市质量技术监督局发布了首部关于棕地(brownfield sites)调查与健康风险的官方技术指南，随后于2011年发布了首个用于健康风险评估的官方土壤筛选值。环境保护部于2008年启动场地调查和健康风险评估技术指南的起草工作，并于2014年正式发布。已发布的指南中推荐的模型源自几十年前美国或其他欧洲国家采用的方法，均为筛选水平模型，且计算结果往往非常保守。这些模型在实际工作中的应用导致了部分致癌污染物的修复目标值低于背景值，甚至低于现有分析方法的检出限。我们目前在使用推荐的风险评估模型时面临的问题，同样也是美国或欧洲曾面临的。为解决这些
P05134,Phytoremediation of Heavy Metal-Contaminated Soil in Southern China,中国南方重金属污染土壤的植物修复,
P05140,Thermal Desorption Technology and Application,热脱附技术及其应用,
P05192,"Cadmium contamination in soils and crops in four mining areas, China",中国四个矿区土壤和作物中的镉污染,德兴铜矿、杨家杖子钼铜矿、红旗岭镍矿和白银多金属矿床已开采数十年。采集了这四个地区的水稻、玉米以及耕层土壤样品。德兴、杨家杖子、红旗岭和白银矿区土壤中镉的含量范围分别为0.139–2.59、0.182–22.8、0.157–0.812和0.180–94.0 mg/kg。土壤中镉的中位值高于各自的区域地球化学背景值。根据中国土壤环境质量标准（GB15618-1995），德兴、杨家杖子、红旗岭和白银分别有64.4%、78.9%、67.5%和94.1%的土壤样品超过了农田镉的最大允许浓度（MAC）。与中国食品安全标准（GB2762-2012）相比，德兴27.8%的糙米样品和白银14.4%的玉米样品超过了谷物镉的最大允许限量（MPL）0.2 mg/kg。作物中镉的空间分布模式与土壤相似，表明受土壤镉污染的影响很大。由于水稻的高吸收能力，土壤-水稻系统中镉的转移系数（TFs）远高于土壤-玉米系统。统计分析表明，土壤中的有机碳和锌对玉米吸收镉有潜在影响。
P05194,"Evaluation of heavy metal pollution and its ecological risk in one river reach of a gold mine in Inner Mongolia, Northern China",中国内蒙古某金矿河段重金属污染评价及其生态风险,
P05278,"Chemical speciation distribution characteristics and ecological risk assessment of heavy metals in soil from Sunan mining area, Anhui Province, China",安徽皖南矿区土壤中重金属的化学形态分布特征及生态风险评估,本研究在野外调查、样品采集和实验分析的基础上，研究了重金属（Mn、Cd、Cr、Pb、Ni、Zn 和 Cu）的含量特征、综合污染评价及形态分布特征。结果表明，表层土壤中 Mn、Pb、Cr、Cu、Cd、Zn 和 Ni 的平均浓度分别为 522.77、22.56、55.10、25.41、0.25、57.02 和 48.47 mg/kg。皖南矿区表层土壤受到不同程度的 Cu、Cd 和 Ni 污染，且 Cd、Zn、Pb 和 Ni 的高 CV 值可能受当地人类活动影响。评价结果表明，平均 Igeo 值序列为 Cd (0.657) > Ni (0.052) > Cu (-0.293) > Mn (-0.626) > Zn (-0.761) > Cr (-0.884) > Pb (-0.899)。此外，Cd 是所有元素中最重要的潜在风险因子。然而，具有较高比例有效态的 Cd 具有更强的迁移性和毒性，比其他元素更容易被某些作物（如蔬菜、水稻）吸收和富集，在土壤中具有较高的潜在生态风险。
P05279,"Distribution features and internal relations of heavy metals in soil-maize system of mining area, Anhui Province, Eastern China",中国东部安徽省矿区土壤-玉米系统中重金属的分布特征及内在关系,本研究从该研究区域共采集了59个表层土壤及相应的玉米植株。本文详细研究了重金属的空间分布、相关性分析和多元线性回归。结果显示，重金属（Pb、Cd和Ni）在玉米植株不同部位（未成熟期）的分布特征主要集中在茎部，而Pb主要在根部（成熟期）积累，Cd和Ni主要在叶片中积累。除该矿区东南部局部区域外，Mn和Cu的空间分布特征大致相似。偏相关分析结果表明，受试玉米根部的Cu、Cd与土壤中的Ni可能存在拮抗作用，土壤中的Cu与茎中的Cu、土壤中的Ni与茎中的Pb具有一定的促进作用。此外，土壤中的Cu、Pb和Ni促进了叶片中Cu、Pb和Ni的吸收，而土壤中的Cr和Pb可以促进玉米籽粒中Mn的富集。我们的研究结果表明，利用建立的模型可以准确预测玉米器官中重金属的浓度。
P05280,"Distribution of heavy metals in soils and vegetables and health risk assessment in the vicinity of three contaminated sites in Guangdong Province, China",广东省三个污染区周边土壤和蔬菜中重金属的分布及健康风险评估,由于快速的工业化和城市化，工农业生产、交通等人类活动加剧了土壤重金属污染，并持续危及蔬菜和人类健康。本研究调查了广东省受重金属污染影响的三个区域（土壤和蔬菜中 Cu、Zn、Pb 和 Cd 的浓度），并进一步分析了污染状况及居民食用这些蔬菜的潜在健康风险。结果显示，蔬菜和土壤中的平均重金属浓度：韶关 > 广州 > 东莞，表明采矿造成了大规模的土壤重金属污染。重金属浓度和生物富集因子（BCF）呈现以下趋势：叶菜类 > 果菜类 > 根菜类，且蔬菜中的重金属类型为：Cd > Zn > Cu > Pb。所有研究区域土壤的内梅罗污染指数（PI）和危害指数（HI）均超过 1。因此，应更多关注食用这些产地蔬菜引起的潜在不良健康影响。因此，鼓励采取有效措施，并重点关注儿童，因为他们对这些重金属的脆弱性较高。
P05286,"Identifying the sources, spatial distributions, and pollution status of heavy metals in soils from the southern coast of Laizhou Bay, eastern China",中国东部莱州湾南岸土壤重金属的来源、空间分布及污染状况识别,"本研究识别了中国东部莱州湾南岸八种重金属的空间分布、来源及生态风险。为此，共采集并分析了111个表层土壤（0-20 cm）样品的八种重金属（Co, Cr, Cu, Hg, Mn, Ni, Pb 和 Zn）。Cr, Cu, Hg, Mn, Ni 和 Zn 的平均浓度高于山东省沿海沉积物衍生的土壤背景值，表明这些重金属在表层土壤中明显富集。Co, Cr, Mn 和 Ni 主要来自成土母质，而 Cu, Pb 和 Zn 受自然源和人类活动的共同影响。Hg 主要来自燃煤和化工行业排放的大气沉降。高重金属含量区域与工业用地位置一致。地累积指数和潜在生态风险指数显示，只有少数样品受到 Cu, Pb, Ni 和 Zn 的中度或强烈污染。然而，东部地区的 Hg 处于强和极强生态风险水平，应予以重视。"
P05322,"Influences of application of slow-release Nano-fertilizer on green pepper growth, soil nutrients and enzyme activity",缓释纳米肥料对青椒生长、土壤养分及酶活性的影响,为探讨缓释纳米肥料的肥效及其对生态环境的影响，本研究通过盆栽实验，分析了施用缓释纳米肥料对青椒生长、土壤养分、酶活性及微生物的影响。实验设计四个处理：处理1（空白对照）、处理2（缓释纳米肥料）、处理3（复合化肥）、处理4（缓释纳米肥料+复合化肥），每个处理设五个平行。结果表明：（1）缓释纳米肥料能促进青椒生长，但由于肥效缓慢，其生长效果不如化肥；（2）施用缓释纳米肥料显著提高土壤养分，尤其是碱解氮含量增加了100.0%；（3）缓释纳米肥料显著提高了土壤酶活性和土壤微生物数量。与空白相比，处理2的土壤脱氢酶和过氧化氢酶活性分别增加了37.4%和21.3%，土壤细菌、放线菌和真菌分别增加了50%、72%和208%。施用缓释纳米肥料可改善土壤养分、酶活性和微生物状况，减少养分流失，改善土壤生态环境，具有良好的应用价值。
P05323,Relationship between Heavy Metal Content in Polluted Soil and Soil Organic Matter and pH in Mining Areas,污染土壤重金属含量与土壤有机质和pH值的关系研究,以小秦岭金矿选矿厂尾矿库为研究对象，研究了土壤有机质、pH值和重金属含量的特征，并分析了它们之间的相关性。结果表明，研究区土壤有机质含量总体适中，含量在10.8 ~ 18.2 g/kg之间。土壤pH值呈弱碱性，含量在7.48 ~ 8.17之间。Cu、Zn、Cd等重金属含量严重超标。土壤有机质含量与Ni、As呈显著正相关，土壤pH与Cu呈负相关，与Ni、As等呈正相关，但与Cr呈显著正相关。通过土壤有机质、pH与重金属含量之间的关系，表明土壤有机质和pH值是影响土壤重金属含量的重要指标。
P05339,Identification and optimization of local barrier factors for soil organic carbon in typical black soil regions by using XGBoost-Geoshapley model,基于 XGBoost-Geoshapley 模型的典型黑土区土壤有机碳局部障碍因子识别及优化,识别并优化东北黑土区土壤有机碳（soil organic carbon，SOC）的局部障碍因子，对于促进土壤固碳减排及保护黑土资源至关重要。然而，现有研究使用 Shapley算法进行局部影响因子探究时，未考虑 SOC的空间依赖特征，也未能提供障碍因子的定量优化策略，从而影响了结果的精确度和实用性。鉴于此，该研究以黑龙江克东县为例，结合极限提升树模型和 Geoshapley算法，识别该地区 SOC的局部障碍因子，确定了各障碍因子的优化目标值，并估算了障碍因子优化后 SOC的提升潜力。结果表明： 1）极限提升树模型的拟合和预测 R2 分别为 0.99和 0.93，且 Geoshapley结果显示空间位置因子的重要性排名第二，证实了模型的有效性；2）研究区西部 SOC主要受碱解氮和年降雨量偏低，以及速效钾和有效磷过高的制约；东部 SOC 则因地形起伏大、道路和水体密度低而受限；3）部分依赖图表明各障碍因子与SOC 的关系均存在阈值效应，当碱解氮、速效钾、有效磷、到道路和水体距离分别达到 300 mg/kg、231 mg/kg、52 mg/kg、8 467 m和 180 m时，SOC达到峰值；
P05369,"Advancing Soil Physics for Securing Food, Water, Soil and Ecosystem Services",推进土壤物理学以保障食品、水、土壤和生态系统服务,
P05461,"Residue management alters microbial diversity and activity without affecting their community composition in black soil, Northeast China",残留物管理改变了黑土的微生物多样性和活性，但未影响其群落组成,残留物管理是提高土壤肥力的重要农业措施。为了揭示残留物管理对土壤微生物群落的影响，我们在黑土区进行了一次田间试验，包括三个处理：不秸秆还田（对照，CK）、秸秆还田（SR）和秸秆还田结合牛粪（SM）。结果表明，在苗期和拔节期，SR处理的土壤有机质含量显著高于CK。苗期CK处理的全氮含量最低，且显著低于SM和SR处理。此外，在拔节期，SM和SR处理的土壤有效磷含量显著高于CK。苗期CK和SM处理的土壤微生物平均颜色变化率（AWCD）、McIntosh指数和Shannon指数显著高于SR处理。拔节期的AWCD值和McIntosh指数显示出类似的模式：SM > CK > SR。多变量方差分析表明，土壤微生物群落受生长阶段显著影响，但不受残留物管理的影响。偏Mantel检验揭示，速效钾和碳氮比对土壤微生物群落有独立影响。总体而言，我们的结果表明，秸秆还田结合牛粪对土壤肥力、微生物活性和多样性具有有益影响。
P07350,Macro and Microelements Drive Diversity and Composition of Prokaryotic and Fungal Communities in Hypersaline Sediments and Saline-Alkaline Soils,常量元素和微量元素驱动高盐沉积物和盐碱土壤中原核生物和真菌群落的多样性和组成,了解环境因素对微生物群落的影响对于微生物生态学至关重要，但这仍然具有挑战性。在本研究中，我们检测了中国北方高盐沉积物和盐渍化土壤中原核生物和真菌的多样性（α多样性）和群落组成（β多样性）。环境变量高度相关，但在沉积物和盐渍土壤之间存在显著差异。高盐沉积物中原核生物和真菌群落的组成与邻近的盐碱土不同，表明了一种特定的栖息地微生物分布模式。常量元素（S、P、K、Mg 和 Fe）和 Ca 分别与原核生物和真菌的 α 多样性密切相关，而常量营养元素（如 Na、S、P 和 Ca）与原核生物和真菌的 β 多样性相关 ( P ≤ 0 . 0 5 ) 。此外，九种微量元素（如 Al、Ba、Co、Hg 和 Mn）和微量营养元素（Ba、Cd 和 Sr）分别塑造了原核生物和真菌的 α 多样性，而六种微量元素（如 As、Ba、Cr 和 Ge）以及只有痕量元素（Cr 和 Cu）分别影响了原核生物和真菌的 β 多样性 ( P ~ < ~ 0 . 0 5 ) . 变异分解分析（VPA）显示，环境变量共同解释了原核生物和真菌群落总变异的 55.49% 和 32.27%。综上所述，我们的研究结果表明，原核生物和真菌的多
P07530,Heavy metal pollution and health risk assessment of agricultural soils in a typical peri-urban area in southeast China,中国东南部典型城郊地区农业土壤重金属污染与健康风险评估,中国城郊地区的重金属污染严重且复杂。因此，我们开发了一种综合评估方法，用于评估具有多样化人为排放源和种植制度的典型城郊地区重金属污染及居民潜在健康风险。生态风险采用内梅罗综合污染指数和潜在生态风险指数(RI)进行评估。通过GIS制图识别污染区域及责任排放源。通过考虑人为排放和种植系统的影响，计算由食物摄入和土壤暴露引起的健康风险。研究区农业土壤受到镉、汞、铅和砷的污染。高浓度主要出现在矿区附近和道路两侧。作物中重金属的积累顺序为：茶叶 > 稻米 > 蔬菜。由慢性土壤暴露和食物摄入引起的潜在人类健康风险的危害指数为15.3，表明存在明显的 adverse health effects。87.5%的健康风险归因于食物消费，且在不同种植系统间差异显著，递减顺序为：水稻 > 蔬菜 > 茶叶。
P07728,Heavy metal pollution and health risk assessment of agricultural soils in a typical peri-urban area in southeast China,中国东南部典型城郊地区农田土壤重金属污染与健康风险评估,中国城郊地区的重金属污染严重且复杂。因此，我们开发了一种综合评估方法，用于评估具有多种人为排放源和种植系统的典型城郊地区的重金属污染及对居民的潜在健康风险。生态风险采用内梅罗综合污染指数和潜在生态风险指数(RI)进行评估。通过GIS制图识别了污染区域和相关的排放源。通过考虑人为排放和种植系统的影响，计算了食物摄入和土壤暴露引起的健康风险。研究区的农田土壤受到镉、汞、铅和砷的污染。高浓度主要出现在矿区附近和道路两侧。作物中重金属的积累顺序为：茶叶>稻米>蔬菜。由慢性土壤暴露和食物摄入引起的潜在人体健康风险的危害指数为15.3，表明存在明显的健康不利影响。87.5%的健康风险归因于食物消费，且在不同种植系统中差异显著，递减顺序为：水稻(10.44)>蔬菜(2.86)>茶(0.05)。
P07729,Heavy metal pollution and health risk assessment of agricultural soils in a typical peri-urban area in southeast China,中国东南部典型城郊区域农业土壤重金属污染及健康风险评估,中国城郊地区的重金属污染严重且复杂。因此，我们开发了一种综合评估方法，用于评估具有多种人为排放源和种植系统的典型城郊地区的重金属污染及对居民的潜在健康风险。利用内梅罗综合污染指数和潜在生态风险指数(RI)评估生态风险。通过GIS制图识别污染区域和相关的排放源。通过考虑人为排放和种植系统的影响，计算由食物摄入和土壤暴露引起的健康风险。研究区域的农业土壤受到镉、汞、铅和砷的污染。高浓度主要出现在矿区附近和道路两侧。作物中重金属的积累顺序为：茶叶 > 稻谷 > 蔬菜。由慢性土壤暴露和食物摄入引起的潜在人类健康风险的危害指数为15.3，表明存在明显的不良健康影响。87.5%的健康风险归因于食物消费，且在不同种植系统间差异显著，顺序为水稻 > 蔬菜 > 茶叶。这种同时考虑人为排放和种植系统的生态与健康风险指数综合方法，可为评估城郊地区农业土壤的不同风险因素提供实用工具。
P07755,"Spatial Distributions, Pollution Assessment, and Qualified Source Apportionment of Soil Heavy Metals in a Typical Mineral Mining City in China",中国典型矿物开采城市土壤重金属的空间分布、污染评估及合格源解析,大冶市是中国一个以丰富矿产资源而闻名的城市，其金属冶炼历史可追溯到3000多年前。为了分析土壤中重金属的空间分布模式、生态风险及来源，研究组于2016年9月在主要城区采集了213个表层土壤样品，分析了镉、钴、铬、铜、锰、镍、铅和锌的含量。结果表明，Cd、Cu、Pb和Zn的平均浓度高于相应的背景值，其中Cd的平均浓度几乎是其背景值的七倍。在空间上，由于有色金属开采和冶炼，Cd、Mn、Pb和Zn的高浓度主要集中在该地区的东南部；而Co和Cu的高浓度则集中在研究区中部，源于铜矿的开采和冶炼。地累积指数数据显示，污染程度从无污染（Co、Cr、Mn和Ni）到重度污染（Cd、Cu和Pb）不等。生态风险评价显示，在大冶市53.78%的区域内，Cd构成了高、严重甚至极严重的生态风险。根据主成分分析结果，涉及多种矿物的矿产开采和冶炼、铜矿开采冶炼以及自然来源是这些土壤中重金属的三个主要来源。此外，绝对主成分得分显示，分别有69.21%和23.17%的重金属浓度归因于涉及多种矿物的冶炼和铜矿冶炼。
P07762,Analysis of Influencing Factors on Public Perception in Contaminated Site Management: Simulation by Structural Equation Modeling at Four Sites in China,污染场地管理中公众感知的影响因素分析：基于中国四个场地的结构方程模型模拟,本研究将公众对污染场地管理的感知（一种难以量化的潜在参数）通过结构方程模型与22个可测量/可观察的显变量联系起来，这些变量与信息传播程度、公众对土壤污染的认知、对修复政策的态度以及参与风险缓解过程有关。模型验证采用了中国四个修复场地412位社区居民的调查数据。结果表明，公众对污染场地管理的感知可以通过五个类别的选定可测量参数来解释，即信息披露、土壤污染知识、对修复和再开发结果的期望、公众参与和场地政策，以及它们之间的相互作用。其中，信息传播和对管理政策的态度在促进积极公众感知方面表现出显著影响。基于这些例子，负责机构应重点关注公众获取可靠信息的途径，并鼓励公众对污染场地管理政策提出意见，以便在修复和再生项目期间获得公众信任。
P07768,Nitrate reduced arsenic redox transformation and transfer in flooded paddy soil-rice system,硝酸盐减少淹水水稻土-水稻系统中砷的氧化还原转化和迁移,抑制淹水水稻土中砷的还原转化对于缓解砷向食物链转移具有重要意义。在硝酸盐还原条件下，厌氧亚砷酸盐(As(III))氧化剂使砷保持在迁移性较低的组分中。在本研究中，我们探讨有无硝酸盐处理情况下，孔隙水中砷形态的动态变化以及土壤固相中不同生物有效性库之间的砷分布。同时，通过定量PCR和aioA基因克隆文库检测了硝酸盐改良的淹水水稻土中As(III)氧化酶基因的丰度和多样性。此外，揭示了硝酸盐对水稻幼苗中砷积累和形态的影响。添加硝酸盐(25 mmol NO3 kg-1 土壤)后，淹水水稻土孔隙水中的As(III)浓度保持在持续可忽略的水平，含砷铁氧化物/氢氧化物的还原溶解受到显著抑制。具体而言，硝酸盐改良使得81%的总土壤砷在淹水30天后保持在非活性组分中，且以砷酸盐(As(V))为主，而未处理的对照组仅为61%。硝酸盐处理使aioA基因的丰度诱导增加了4倍，该基因属于细菌和古菌域下的α-变形菌纲(6%)、β-变形菌纲(90%)、-变形菌纲(2%)和热变形菌纲(2%)。通过添加硝酸盐，在淹水条件下生长22天后，水稻幼苗中的砷积累量减少了85%，同时水稻植株中的As(V)比例相对于对照有所升高
P07825,Effects of Copper Oxide Nanoparticles on Paddy Soil Properties and Components,氧化铜纳米颗粒对水稻土性质和组分的影响,金属基纳米颗粒的广泛使用将不可避免地导致其释放到土壤中，从而影响土壤环境的质量和生态功能。本研究将两种性质不同的水稻土暴露于CuO纳米颗粒中，以评估CuO纳米颗粒的转化及其对土壤性质和组分的影响。单一化学提取和X射线吸收精细结构分析的结果表明，CuO纳米颗粒一旦进入淹水水稻土就会释放Cu离子，然后向更稳定的形式（Cu2S和Cu(OH)2）转化。CuO纳米颗粒通过增加低有机质土壤的pH和Eh来改变土壤性质，而不是高有机质土壤。此外，我们发现1000 mg/kg的CuO纳米颗粒可以加速有机质的降解或矿化，以及铁还原过程，在淹水60天后将低有机质土壤中的Fe(II)含量增加了293%。CuO纳米颗粒严重抑制了两种土壤中的微生物生物量，而有机质可以部分缓解CuO纳米颗粒的负面影响。
P07828,"Review of the Spatial Distribution, Source and Extent of Heavy Metal Pollution of Soil in China: Impacts and Mitigation Approaches",中国土壤重金属污染的空间分布、来源及程度综述：影响与缓解途径,背景：过去三十年间，中国经历了快速的工业革命和城市化。这种扩张在很大程度上导致了大量重金属释放到土壤中，日益引起其对人类健康和环境潜在影响的关注。特别是在2014年发布了一份广泛的全国土壤调查报告后，这一问题受到越来越多的关注。许多研究考察了中国土壤的重金属污染情况。然而，大多数研究规模较小，因此很难在全国范围内对污染水平有一个总体的了解。目的：本研究旨在对包括缓解措施在内的中国土壤重金属污染的程度、模式和影响进行综合综述。方法：对86篇期刊文章以及其他文献（如报告、互联网来源和统计年鉴）进行了叙述性和批判性的综合，以编制关于中国重金属来源、污染程度、空间分布和影响的全面总结。介绍了这些研究的主要发现，以及适用于中国的缓解方法。讨论：对近期科学期刊主要发现的综合表明，中国约10.18%的农田土壤（支持13.86%的粮食生产）受到重金属影响。污染的主要来源是人类活动。尽管受自然和人为因素影响，污染的空间分布差异很大，但工业活动密集的省份，如河南、山东和四川，污染程度比其他地区更高。这些地区是主要粮食产区，因此需要密切跟进，以制定切实可行的途径，减轻中国部分地区出现的作物污染和相关健康风险
P07840,Isolation and characterization of two phosphate-solubilizing fungi from rhizosphere soil of moso bamboo and their functional capacities when exposed to different phosphorus sources and pH environments,毛竹根际土壤两种溶磷真菌的分离、鉴定及其在不同磷源和pH环境下的功能特性,"溶磷真菌（PSF）通常能促进土壤中磷的释放，从而满足植物对磷的需求，特别是在缺磷地区。本研究从中国广泛分布于缺磷地区的毛竹根际土壤中分离出两种PSF菌株TalA-JX04和AspN-JX16，分别鉴定为黄蓝状菌和黑曲霉。将两种PSF在初始pH值为6.5至1.5的马铃薯葡萄糖液体培养基中培养，以评估其耐酸性。同时在含有五种难溶性磷源（Ca3(PO4)2, FePO4, CaHPO4, AlPO4, 和 C6H6Ca6O24P6）且pH值不同的Pikovskaya液体培养基中培养，以估算其溶磷能力。结果表明，在不同初始pH值的培养基中，两种真菌的生物量无显著差异，表明这些真菌可以在酸性胁迫下生长良好。在六种初始pH处理中，TalA-JX04在含CaHPO4的培养基中溶磷能力最高，其次是Ca3(PO4)2、FePO4、C6H6Ca6O24P6和AlPO4，而AspN-JX16的难溶性磷溶解能力随初始pH值变化而变化。同时，AspN-JX16的溶磷能力远高于TalA-JX04。发酵液的pH值与溶磷能力呈负相关（p < 0.01），表明这些真菌通过分泌有机酸促进磷源的溶解。结果表明，TalA-J"
P07850,"High-throughput sequencing of microbial community diversity in soil, grapes, leaves, grape juice and wine of grapevine from China",中国葡萄植株土壤、葡萄、叶、葡萄汁及葡萄酒中微生物群落多样性的高通量测序研究,"本研究利用Illumina MiSeq技术调查了土壤、叶片、葡萄、葡萄汁和葡萄酒中的微生物多样性。研究共使用1,043,102条真菌ITS读段和2,422,188条高质量细菌16S rDNA序列进行分类，揭示了5个真菌门和8个细菌门。在属水平上，土壤中的优势真菌为子囊菌门、粪壳菌目、Tetracladium和Geomyces，葡萄叶中的为Aureobasidium和Pleosporaceae，葡萄和葡萄汁中的为Aureobasidium。土壤中的优势细菌为Kaistobacter、Arthrobacter、Skermanella和Sphingomonas，葡萄和葡萄叶中的为假单胞菌、不动杆菌和Kaistobacter，葡萄汁和葡萄酒中的为酒球菌。主坐标分析显示所有样品中真菌和细菌的组成存在结构上的分离。这是首次通过高通量测序了解新疆葡萄植株土壤、葡萄、叶、葡萄汁和葡萄酒中的微生物群落，并鉴定出可能有助于葡萄酒质量和风味的微生物，如酿酒酵母和酒球菌。"
