序号,英文标题,中文标题,中文摘要
P09161,Inversion of soil organic carbon content based on the two-point machine learning method,基于两点机器学习方法的土壤有机碳含量反演,土壤有机碳（SOC）对全球碳循环和环境可持续发展至关重要。同时，快速、便捷的遥感技术已成为监测SOC含量的重要手段之一。目前，基于稀缺地面样本点的高精度和复杂空间关系的SOC含量反演存在局限性。由于同物异谱问题以及地形和环境（如植被和气候）的影响，SOC含量与遥感光谱之间的关系受到空间差异的制约。为此，本研究采用两点机器学习（TPML）方法，结合Sentinel-1、Sentinel-2、地形和环境的衍生变量，反演黑龙江省海伦市的SOC含量，该方法可以克服上述问题并处理SOC与遥感光谱之间复杂的空间异质性关系。基于10折交叉验证和t检验的结果表明，TPML方法具有最高的反演精度，其次是随机森林、梯度提升回归树、偏最小二乘回归和支持向量机。TPML的平均r、MAE、RMSE和RPD分别为0.854、0.384
P09182,"Predicting the Bioaccessibility of Soil Cd, Pb, and As with Advanced Machine Learning for Continental-Scale Soil Environmental Criteria Determination in China",利用先进机器学习预测中国土壤中镉、铅和砷的生物有效性以确定大陆尺度土壤环境标准,调查土壤中有害无机元素的生物有效性对于理解其环境行为和准确评估土壤相关的环境风险至关重要。然而，传统的批量实验方法和线性模型耗时较长，且往往无法精确量化生物有效性。在这项研究中，利用从56篇期刊文章中收集的937个数据点，我们为三种有害无机元素（即镉、铅和砷）开发了机器学习模型。经过深入分析，通过boosting集成策略优化的模型表现出最佳性能，平均R2为0.95，RMSE为0.25。我们进一步采用SHAP值结合定量分析，识别影响生物有效性的关键特征。利用开发的综合模型，我们对中国境内的3002个数据点进行了预测，阐明了不同场地土壤中镉、铅和砷的生物有效性，并使用反距离加权（IDW）插值法构建了中国大陆的综合空间分布图。基于这些发现，我们进一步推导了中国冶金场地的土壤环境标准。我们从收集的数据中观察到，在采矿/冶炼场地中，超过Cd、Pb和As标准水平的场地数量分别从5、58和14减少到1、24和7。这项研究为大陆尺度的跨区域风险评估提供了一种精确科学的方法，并为土壤环境管理奠定了坚实基础。
P09189,Rapid detection and risk assessment of soil contamination at lead smelting site based on machine learning,基于机器学习的铅冶炼场地土壤污染快速检测与风险评估,本研究利用便携式X射线荧光光谱仪（XRF）测定的207个土壤样品的重金属含量及六个环境因子作为模型修正系数，建立了一个包含七种重金属的通用预测模型。采用极限梯度提升（XGBoost）模型拟合重金属含量与环境特征之间的关系，以评估冶炼场地的土壤生态风险。结果表明，针对Pb、Cd和As开发的广义预测模型具有很高的精度，拟合系数（R2）分别为0.911、0.950和0.835。表层土壤呈现出最高的生态风险，且由于Cd的高迁移性，不同深度的部分点位存在较高的潜在生态风险。总体而言，机器学习的应用显著提高了pXRF测量的准确性，并识别了关键环境因子。调整后的潜在生态风险评估强调，未来的场地修复工作需要重点关注Pb、Cd和As。
P09204,Using process-oriented model output to enhance machine learning-based soil organic carbon prediction in space and time,利用过程导向模型输出增强机器学习在时空土壤有机碳预测中的应用,监测和模拟时空土壤有机碳（SOC）有助于我们更好地理解土壤碳动力学，对于支持气候变化研究和政策具有重要意义。尽管机器学习（ML）因其强大的数据学习和预测土壤属性（如SOC）的能力而在数字土壤制图（DSM）领域广受关注，但相比于捕捉土壤的时间动态，它更擅长捕捉土壤的空间变异。相比之下，过程导向（PO）模型利用机制知识来表达支配SOC时间变化的物理化学和生物过程。因此，整合PO和ML模型似乎是一种有前途的手段，可以在保持ML模型空间预测精度的同时，代表物理上合理的SOC动态。在本研究中，开发并测试了一种混合建模框架，用于预测位于中国东部的一个区域农田地区的表层土壤SOC时空变化。本质上，该混合模型将PO模型在未采样年份的预测作为ML模型的额外训练数据，并分配一个权重参数来平衡PO模型和真实测量中SOC值的重要性。结果表明，PO和ML模型模拟的SOC储量时间趋势存在很大差异，而PO模型和混合模型之间的趋势则非常相似。交叉验证表明，混合模型的性能最好（RMSE = 0.29 kg m−2），比ML模型提高了19%。我们得出的结论是，提出的混合框架不仅提高了时空土壤碳制图的预测精度和物理合理性，
P09209,Converted paddy to upland in saline-sodic land could improve soil ecosystem multifunctionality by enhancing soil quality and alleviating microbial metabolism limitation,盐碱地水旱轮作通过提高土壤质量和缓解微生物代谢限制改善土壤生态系统多功能性,盐渍化是全球主要的土壤退化威胁之一，与土壤质量和生态系统多功能性（EMF）相关的参数对于评估盐碱荒地（WL）复垦工作的成功至关重要。微生物代谢限制也是影响农业种植系统中EMF的主要因素之一。通过一项为期十年的定位试验，旨在揭示不同农田种植系统中土壤质量指数（SQI）值、微生物代谢特征和EMF的关键预测因子。随机森林模型显示，SQI因子中的β-葡萄糖苷酶（BG）、纤维二糖苷酶（CBH）和饱和导水率（SHC）是土壤EMF的主要驱动力。与单作模式（如稻田PF或旱地UF）相比，稻田转旱地（CF）种植系统在提高复垦盐碱WL的EMF方面最为有效，使该指标提高了275.35%。CF整合了PF和UF种植系统的做法，改善了土壤质量并缓解了微生物代谢限制。具体而言，CF和PF均显著降低了土壤pH值（16-23%）和钠吸附比（SAR）（65-83%），并显著降低了大团聚体的丰度。此外，与PF和UF相比，CF显著提高了土壤饱和导水率（$p < 0.05$），表明
P09290,Assessment and prediction of soil heavy metal pollution in cotton fields by multi-source data feature fusion combined with machine learning,基于多源数据特征融合与机器学习的棉田土壤重金属污染评估与预测,为了揭示影响棉田土壤重金属污染的关键变量以及多源数据提取的重要特征融合对土壤重金属含量的预测能力，本研究提出了一种结合机器学习的多源数据特征融合方法。测定了中国新疆北部棉田的土壤有效态重金属（AHM）含量。然后，对遥感、自然环境和人类活动数据进行重要性分析，以提取重要的特征变量。通过融合重要的特征变量，利用多种机器学习方法（LightGBM、RF、PLSR、XGBoost）构建了重金属污染预测模型，并选择了最佳模型。结果表明，研究区域存在严重的镍污染和轻微的铅、铬污染。肥料和地膜是影响棉田AHM含量的重要变量。基于重要变量融合构建的ML模型精度最高，与全数据集模型和遥感数据集模型相比，精度分别提高了19.48%-30.96%和31.19%-46.63%。中部地区镍污染严重，东部地区铬污染明显，东部和中部地区普遍检测到铅污染。本研究将为土壤重金属污染监测、预测和控制提供科学依据，有助于农业可持续发展。
P09473,Integrating machine learning for enhanced spatial prediction and risk assessment of soil heavy metal(loid)s,整合机器学习用于增强土壤重金属的空间预测与风险评估,准确预测土壤重金属的浓度和空间分布对于有效的环境管理和人类健康风险评估至关重要。然而，现有研究通常受限于模型准确性差、特征选择和可解释性不足——特别是在高维异质性条件下，不适用于更通用的传统方法。本研究提出了一个结合无监督和基于LASSO的变量选择、Lasso-Stacking集成模型以及基于SHAP的可解释性分析的综合预测框架。利用来自中国北方干旱地区的6403个土壤样本和34个环境变量，对10种重金属（砷、镉、钴、铬、铜、锰、镍、铅、硒和锌）进行了高分辨率空间预测以及生态和人类健康风险评估。集成模型显著优于传统的机器学习模型，实现了更高的预测精度（R2 > 0.6）和泛化能力。影响重金属分布的关键环境驱动因素包括干旱指数、相对湿度、全磷和容重。空间分析显示，陕西关中平原南部和甘肃南部是重金属的热点区域，可能受自然和人为因素共同影响。生态风险评估表明，镉、硒、铅和铜存在广泛的轻度污染。健康风险分析显示，儿童面临砷、铬和锰的高非致癌风险，儿童和成人面临砷、铬和镍的高非致癌风险。本研究为评估中国北方土壤污染风险和支持针对性的环境管理策略提供了一个经验合理的框架。
P11465,Soil physicochemical properties explain land use/cover histories in the last sixty years in China,土壤理化性质解释了过去六十年的中国土地利用/覆盖历史,为了增强对土壤过程及其对地球影响的理解，需要精确量化人类引起的土壤变化，特别是与土地利用/覆盖（LUC）历史相关的变化。该研究应用了针对中国经过彻底验证的LUC和土壤地图，以及可解释的机器学习方法，揭示了土壤物理化学性质如何独立或组合地解释过去六十年的LUC历史。利用历史数据的验证表明，所提出的机器学习模型能够充分模拟LUC历史的模式。展示了各种土壤性质在解释LUC历史时的非线性映射，并确定了每个土壤性质对特定LUC历史的解释能力变化的临界阈值。具体而言，除土壤pH值外，土壤物理性质（特别是土壤厚度、粘粒含量、容重和粗碎屑）在解释森林、农田和牧场/草场的历史轨迹方面比土壤化学性质起着更重要的作用。预测的LUC变化表明，森林和牧场/草场面积的扩大伴随着农田面积的减少，动态更加剧烈。总的来说，改善对土壤与LUC变化之间双向联系的理解，是完善地球系统模型中土壤表征的关键且必要的步骤。
P11471,"Integrated pollution analysis, pollution area identification and source apportionment of heavy metal contamination in agricultural soil",农业土壤重金属污染的综合分析、污染区域识别及源解析,鉴于土壤重金属污染的全球普遍性，有关土壤环境质量评估、污染区域识别和源解析的知识对于实施土壤污染防治和安全利用策略至关重要。本研究选择重金属土壤静态环境容量（QI）来评估中国东南部温州农业土壤的污染风险。结合地统计学方法，识别了污染区域并进行了不确定性分析。利用正定矩阵因子分解模型（PMF）定量解析了潜在来源。结果表明，基于内梅罗指数和QI指数，该研究区的农业土壤主要受到Cd和Pb的污染。环境容量评估发现，超过90%的区域被识别为Qi-Zn、Qi-Cd和Qi-Pb的污染土壤，不确定区域较少。Cu被识别为具有较高比例的不确定污染区域状态，这与所有金属的综合环境容量结果相似。PMF结果显示，工业排放、农用化学品和母质分别占土壤重金属积累的32.1%、32.2%和35.7%。实施严格的政策以减少人为源排放并修复土壤污染，对于最大限度地减少重金属污染输入、改善农业土壤质量和提高食品安全至关重要。
P11475,"Source identification and driving factor apportionment for soil potentially toxic elements via combining APCS-MLR, UNMIX, PMF and GDM",结合APCS-MLR、UNMIX、PMF和GDM进行土壤潜在有毒元素的源识别及驱动因子归因,土壤潜在有毒元素（PTEs）污染源的量化与污染源及驱动因素的确定是土壤污染控制的前提。在本研究中，来自四川省成都市国家农业公园的788个土壤样本被用于通过污染因子和污染负荷指数评估土壤PTEs的污染程度。使用正矩阵分解（PMF）、边缘分析（UNMIX）和绝对主成分得分-多元线性回归（APCS-MLR）对土壤PTEs进行源识别。地理探测器方法（GDM）用于分析土壤PTEs污染源的驱动因素，以帮助解释受体模型得出的污染源。结果表明，该研究区土壤Cu、Pb、Zn、Cr、Ni、Cd、As和Hg的平均含量分别为35.2、32.3、108.9、91.9、37.1、0.22、9.76和0.15 mg/kg。除As外，所有元素均高于四川省相应的土壤背景值。通过比较确定了APCS-MLR的最佳性能，并将其视为该研究区土壤PTEs源分布的首选受体模型。ACPS-MLR结果显示，82.70%的Cu、61.6%的Pb、75.3%的Zn、91.9%的Cr和89.4%的Ni来自交通工业排放源，60.9%的Hg来自生活-交通排放源，57.7%的Cd来自农业源，89.5%的As来自自然源。GDM结果显示，距一级公路的
P11489,Health assessment based on exposure to microplastics in tropical agricultural soil,基于热带农业土壤微塑料暴露的健康评估,"农业土壤中的微塑料（MP）污染因其广泛分布和对陆地生态系统及人类健康的潜在风险而引起了全球关注。本研究通过对中国海南岛土壤微塑料的发生影响因素和空间分布进行全面调查，评估了基于土壤微塑料暴露的人类健康状况。结果显示，土壤微塑料的丰度为 1128.6 ± 391.5 items⋅kg−1，而基于幂函数归一化后的微塑料丰度为 19,261.4 items⋅kg−1。关于人群对农业土壤微塑料的暴露程度，平均日暴露剂量（pADD）模型表明，使用质量作为指标来评估与微塑料摄入相关的健康风险比使用丰度更可靠。然而，基于丰度的暴露评估也是相关的，因为较小粒径的微塑料对人类健康更有害。此外，对于成年人，基于丰度和质量的归一化 pADD 值分别为 1.68E-02 item MPs⋅kg BW^(-1)⋅d^(-1) 和 7.23E-02 mg MPs⋅kg BW^(-1)⋅d^(-1)。尽管微塑料的多维性需要进一步对齐和量化，但本研究的初步发现有助于开发土壤微塑料的人类健康风险评估框架。"
P11498,"Ecological risk, source apportionment, and influencing factors of heavy metals in soil in a typical lead-zinc mining watershed, Guangxi, China",中国广西某典型铅锌流域土壤重金属的生态风险、源解析及影响因素,土壤重金属（HMs）污染导致土壤生态系统质量显著下降，严重威胁人类的生存与发展。关于土壤HMs的研究主要集中在来源、分布和影响因素上。然而，间接影响HMs分布及其生态风险的土壤HMs迁移和形态往往被忽视。在本研究中，我们通过分析从铅锌矿区采集的土壤样本，调查了土壤HMs的来源、分布和影响因素之间的联系，以及它们在不同层面的生态风险。还进行了土壤柱实验以评估土壤中Pb的淋滤情况。结果表明，土壤HMs在山河出口前方、地下河入口处以及0-40 cm的土壤深度中积累。Cd和Pb是土壤高生态风险的主要贡献者，As和Cr是致癌风险的主要贡献者。源解析分析表明，采矿和冶炼活动是土壤总HMs（32.55%）的主要来源，也是Sb（83.43%）、Pb（68.65%）和Cu（45.37%）的主要来源。采矿活动和持续的河流输送是Cd（69.93%）和Zn（52.38%）的主要来源。这些人造源对研究区的生态环境有重大影响。pH值、粘土和粉砂含量、土壤有机质含量和阳离子交换量等因素影响了Cu、Mn、Zn和Pb的分布和总量。
P11513,Performance and mechanistic study of biochar and magnesium-enhanced phytoremediation in cadmium-contaminated soil by alfalfa,,近年来，植物修复(phytoremediation)被认为是一种处理金属污染土壤的绿色环保技术。因此，本研究设计了盆栽实验，以探究生物炭(biochar)和镁(Mg)联合使用对紫花苜蓿(Medicago sativa L.)净化镉(Cd)污染土壤的效应。结果表明，联合使用生物炭(biochar)和Mg显著增加了Cd的积累，并促进了Cd在紫花苜蓿根系向地上部的转运。重要的是，联合使用生物炭(biochar)和Mg可将紫花苜蓿地上部及整株(地上部+根系)的Cd积累量分别提高59.1%和23.1%。此外，其增强机制可从以下几方面进行分析：首先，光合作用增强，有利于植物生长。光合作用产生的产物为Cd的吸收和转运提供了能量。同时，Cd在韧皮部中的转运促进了Cd的运输。其次，紫花苜蓿抗氧化能力的增强有效保护了紫花苜蓿的膜结构，表明Cd可以通过细胞膜上的通道进入紫花苜蓿。最后，土壤中Cd的化学形态和微生物群落结构发生改变。总体而言，这些变化降低了土壤中Cd的毒性，增强了紫花苜蓿的抗性，增加了紫花苜蓿对Cd的吸收并促进了
P11520,Spatial distribution prediction of soil heavy metals based on sparse sampling and multi-source environmental data,基于稀疏采样和多源环境数据的土壤重金属空间分布预测,预测土壤中重金属的精确空间分布至关重要，特别是在环境管理和修复领域。然而，当土壤采样点的数量相对有限时，实现准确的土壤重金属空间预测变得相当具有挑战性。为了应对这一挑战，本研究提出了一种混合方法，即光梯度提升机结合普通克里金法（LGBK），用于预测土壤重金属的空间分布。研究团队从中国内蒙古胜利煤矿基地采集了总共 137 个土壤样本，并测量了其重金属浓度。利用环境协变量和土壤重金属数据，构建了预测模型。实验结果表明，与传统模型相比，LGBK 表现出更优的预测性能。对于铜、锌、铬 和砷，交叉验证结果的决定系数 (R2) 分别为 0.65、0.52、0.57 和 0.63。此外，LGBK 模型在捕捉重金属分布的复杂空间特征方面表现出色。它能准确预测与实际测量结果高度一致的重金属分布趋势。
P11538,Using machine learning to reveal drivers of soil microplastics and assess their stock: A national-scale study,利用机器学习揭示土壤微塑料驱动因子并评估其储量：一项国家尺度的研究,土壤中的微塑料（MP）污染是一个备受关注的问题。然而，由于缺乏大规模的储量评估研究，我们对MP分布驱动因素及其归趋的理解仍然有限。为此，我们在中国进行了一项综合研究，收集了621个站点的MP数据，并利用机器学习技术进行了分析。我们的研究揭示了影响土壤MP分布的9个关键因素，突显了它们的非线性影响过程。在这些因素中，大气沉降是主导驱动因素，而风和降水可能导致土壤从MP的汇转变为源。中国土壤中MP浓度在每千克1.4至4333.1个颗粒之间变化，人类活动显著影响其分布，导致东部浓度较高，西部较低。估算中国土壤中的MP储量为1.92 × 10^18个颗粒，相当于2.11–8.64百万吨的质量。仅这一储量就超过了全球海洋中的MP储量，使全球土壤成为MP最大的储库。总的来说，这项研究增强了我们对MP环境行为的理解，并为这种污染的预防、控制和管理提供了宝贵的数据和理论支持。
P11542,"Geochemical characteristics and health risks of heavy metals in agricultural soils and crops from a coal mining area in Anhui province, China",安徽某煤矿区农田土壤及作物中重金属的地球化学特征与健康风险,矿区土壤重金属污染因其对环境质量和居民身体健康的重大影响而成为主要问题。能源生产（特别是煤炭）所需矿物的开采，导致重金属通过地球化学途径进入周围土壤。本研究在中国东南部淮北煤矿周围采集了166个表层土壤和100个小麦籽粒样品，并通过电感耦合等离子体质谱（ICP-MS）测定了微量金属水平。重金属的平均浓度低于中国的筛选值（GB 15618-2018），但高于安徽淮北-亳州地区的土壤背景值（除Zn外），表明存在重金属富集。基于地积累指数和生态风险指数，Cd污染水平较低，而其他金属样本无污染，因此矿区未发出生态风险预警。Cr和Pb对成人和儿童均有较高的非致癌健康风险。Cr、Pb和Cd的终生致癌风险在可接受范围内。正定矩阵因子化（PMF）模型识别出两个解释重金属来源的因子：因子1对应Zn、Cd和Pb，因子2对应Ni、As、Cr和Cu。此外，在淮北煤矿的表层土壤和石炭纪-二叠纪煤缝中观察到了重金属富集，这表明煤炭开采是表层土壤重金属富集的重要来源。综上所述，这项研究为煤矿周边土壤重金属污染的管理和评估提供了理论依据。
P11573,Key genes and microbial ecological clusters involved in organophosphate ester degradation in agricultural fields of a typical watershed in southwest China,中国西南地区典型流域农田土壤中有机磷酯降解的关键基因与微生物生态簇,有机磷酯（OPEs）广泛用作阻燃剂和增塑剂，因其持久性、生物累积性和潜在毒性而引起全球关注。然而，农业土壤中OPE污染特征和微生物降解机制仍不明确。本研究调查了中国西南地区安宁河流域沿岸的农业土壤。利用气相色谱-串联质谱法测定了12种OPEs的浓度。结果显示，OPE总浓度适中，其中磷酸三乙酯含量最丰富。结合京都基因与基因组百科全书数据库，采用宏基因组技术和贝叶斯线性回归分析，鉴定了磷酸三乙酯和三(2-氯乙基)磷酸酯的潜在降解途径。phoA、phoB、phoD和glpQ基因编码磷酸酶，催化酯键断裂，从而促进OPEs的降解。进一步的微生物相互作用网络分析确定了核心OPE降解微生物，包括简单皮杆菌、Nocardioides sp. JS614、Nocardioides daphniae和Methylocystis heyeri。此外，中性群落模型表明环境选择驱动了微生物群落结构。综上所述，本研究深入了解了农业土壤中OPE污染及其微生物降解机制，为污染管理和修复策略提供了理论依据。
P00099,"Pollution Characteristics, Spatial Distribution, and Evaluation of Heavy Metal(loid)s in Farmland Soils in a Typical Mountainous Hilly Area in China",中国典型山地丘陵区农田土壤重金属污染特征、空间分布及评价,农田土壤重金属污染不仅是一个严重的环境问题，也是一个与人类健康相关的问题。准确理解和评估土壤重金属污染水平对于农业可持续发展和食品安全非常重要。山丘地区兼具工业发展和农业生产双重功能，这些地区的农田土壤更易受到重金属污染。本研究主要采用单因子指数、内梅罗指数、地累积指数、富集因子指数和潜在生态风险指数来评估农田土壤中重金属的污染和风险。利用相关性分析和主成分分析分析了研究区农业土壤中重金属的来源。最后，利用地统计方法绘制了农田土壤重金属污染图。结果显示，研究区农田土壤中所有重金属（除As外）的平均浓度均超过了相应的背景值。主成分分析结果表明，研究区土壤中的重金属来源可分为两类。五种污染指数方法均显示研究区Hg污染最为严重。综合污染绘图结果显示，研究区重金属污染风险多为中度，但西部和中部地区除外。这项研究增强了对沂源农田土壤重金属污染水平的了解，也有助于在食物链初级阶段监测重金属污染物，并评估食品中重金属污染物的风险，从而提高居民的健康水平。
P00278,"Pollution assessment and source apportionment of heavy metal(loid)s in soil of Huangshui River basin, Qinghai Province, China",中国青海省湟水河流域土壤重金属污染评估及源解析,本研究分析了湟水河下游39个表层土壤样品中Cd、Co、Cr、Cu、Ni、Pb、Zn、Hg和As的含量。结果表明，所有样品中Cd、Co和Cr超标比例分别为17.95%、17.95%和12.82%。地质累积指数分析显示，58.33%的Cd处于中度污染以上水平。64.10%的Cr处于中度污染及以上水平。改进的内梅罗指数评价显示，所有土壤样品均存在重金属污染的生态风险，64.10%的样品处于中度及以上污染水平。潜在生态风险指数结果显示，Cd的生态风险高于其他重金属。高风险样品占2.6%，相当、中等和低生态风险的比例分别为12.8%、2.6%和82%。相关性分析和PMF分析表明，土壤中的重金属主要来源于大气沉降、农业和交通活动、工业排放和自然源。土壤重金属的健康风险较低，任何暴露途径引起的健康风险都是可接受的。相比之下，Cr、As和Pb是造成非致癌风险的最重要因素，As、Cd和Cr是主要的致癌风险因素。儿童的健康风险高于成人，主要暴露途径是摄入。
P00280,"Spatiotemporal simulation, early warning, and driving factors of soil heavy metal pollution in a typical industrial city in southeast China",中国东南部某典型工业城市土壤重金属污染的时空模拟、预警及驱动因素,面对具有挑战性的土壤重金属污染形势，识别当前污染状况、未来趋势及驱动因素是保护和管理土壤环境质量的关键前提。本研究选取中国东南部一个典型的工业城市作为研究区。首先测定了12种重金属的环境容量以评估土壤重金属污染程度，然后利用指示克里金法模拟时空变化以预警污染风险。最后，利用随机森林和地理探测器分析重金属污染的驱动因素。结果显示，平均环境容量指数为0.768，处于中等容量水平。从2016年到2035年，每种重金属的环境容量均呈下降趋势。如果不采取预防和修复措施，到2035年，各重金属元素的动态环境容量将下降75%以上。距河流距离、细颗粒物、有机质含量、人口密度和距工业企业距离是造成土壤重金属污染的主要因素。两个环境因子的交互作用通常会导致污染加剧。基于这些结果，本研究讨论了控制和修复污染土地的策略。这些发现可支持土壤重金属污染的源调查和早期预警，这对管理土壤污染和缓解环境质量问题至关重要。
P00354,"Short- and medium-chain chlorinated paraffins in agricultural and industrial soils from Shanghai, China: surface and vertical distribution, penetration behavior, and health risk assessment",上海农业和工业土壤中短链和中链氯化石蜡的表面和垂直分布、渗透行为及健康风险评估,"土壤环境中氯化石蜡的广泛污染因其高持久性和毒性引起了全球关注。然而，关于这些工业毒物的空间垂直分布和渗透潜力的信息仍然很少。本研究分析了上海农业和工业区采集的表层和核心土壤样品（0-45 cm）中的短链和中链氯化石蜡（分别为SCCPs和MCCPs）。农业和工业表层土壤中的SCCPs浓度分别为52.6-237.6 ng/g干重和98.3-977.1 ng/g干重。农业和工业土壤中的MCCPs水平相对较高，分别为417.2-1690.8 ng/g干重和370.9-10,712.7 ng/g干重。C10Cl5-10 SCCPs和C14-15Cl5-7 MCCPs是所有样品中的主要同系物。土壤垂直剖面分析显示，MCCPs浓度随深度显著降低（P < 0.01）。由于水溶性较高且辛醇-水分配系数（Kow）较低，SCCPs比MCCPs更有效地渗透到土壤中。初步风险评估表明，非饮食暴露不会造成潜在的健康风险。摄入CPs的日暴露剂量显著高于皮肤渗透暴露。此外，根据风险商模型，当前水平的CPs造成的生态风险较低（0.1 ≤ RQ < 1）。"
P00357,"Heavy metals pollution of soil in central plains urban agglomeration (CPUA), China: human health risk assessment based on Monte Carlo simulation",中原城市群(CPUA)土壤重金属污染：基于蒙特卡洛模拟的人体健康风险评估,本研究对中原城市群(CPUA)土壤中的重金属进行了浓度评估、污染评估、源分析和风险评估，以促进城市群的平稳建设。与背景值相比，土壤中镉、铬和铜的平均浓度水平升高。铜和锌以及铅和镉表现出空间相似性。锰和铬表现出点源特征，即某一点的浓度远高于周围区域。北部地区的潜在生态风险属于中等风险水平类别。镉对潜在生态风险的贡献超过90%。儿童的健康风险高于成人。成人和儿童的主要暴露途径不同。危害指数(HI)显示，成人的暴露主要通过皮肤接触途径，而儿童通过皮肤接触和摄入途径。成人的主要致癌风险(CR)是通过吸入途径，而儿童是通过摄入途径。在儿童和成人中，铬都是HI和CR的主要贡献者。根据蒙特卡洛模拟结果，儿童超过HI临界值的累积概率大约是成人的2.8-3.0倍。根据敏感性分析结果，非致癌风险预防应主要通过减少暴露持续时间和皮肤接触来开始。癌症风险可能主要通过减少暴露持续时间和控制摄入来降低。PMF（正定矩阵因子分解）源分析显示，铅主要来自交通源。此外，铜、铅和锰主要来源于农业源。铬主要来源于天然源，镉主要来源于工业源。
P00416,Study on N application and N reduction potential of farmland in China,中国农田氮肥施用及减量潜力研究,近年来频繁发生的极端天气对粮食生产构成了重大威胁。在确保粮食生产和合理利用农业资源的同时，必须解决化肥施用不当的问题。中国已实施若干有效措施以减少农业面源污染。其中，减少过量氮肥施用被证明是控制种植面源污染最有效的方法。目前，明确并量化作物养分需求，同时评估中国氮肥减量潜力至关重要。本文基于作物养分平衡理论，在保证粮食产量不变的前提下，评估了中国主要作物的氮肥需求，并分析了短期、中期和长期情景下的氮肥减量潜力。
P00576,"Distribution and Characteristics of Microplastics in Agricultural Soils around Gehu Lake, China",中国滆湖周边农田土壤中微塑料的分布与特征,农业土壤受到来自密集农业活动产生的微塑料（MPs）的严重污染。研究选择了不同耕作方式（地膜覆盖、温室或传统种植）的代表性地点，并采集了浅层（0–5厘米）和深层（5–10厘米）土壤样品。结果表明，微塑料的分布随地点差异很大，丰度范围从 373±236 到 7888±1797 项/千克。同时，深层土壤中的微塑料表现出比浅层更高的丰度和更小的尺寸，表明微塑料（尤其是小尺寸）发生了垂直迁移。总体而言，尺寸小于1毫米、形状为碎片和纤维、颜色为黑色、白色和透明的微塑料占比最高。此外，应用激光直接红外光谱（LDIR）和显微傅里叶变换红外光谱（µ-FTIR）鉴定微塑料，共识别出20种聚合物类型。其中，聚对苯二甲酸乙二醇酯和聚丙烯是主要类型。微塑料的分布表明，设施农业的应用（如地膜和温室）导致农田微塑料污染更严重，而微塑料的多样化特征推断出除农用塑料膜/网之外的多种来源。对典型微塑料的表面形态和元素组成进行了表征，显示出聚合物特有的风化特征以及微塑料上附着的多种化学污染物（如Ti、Br和Cu）。这项工作全面深入地了解了农田土壤中的微塑料污染，从而更好地理解微塑料对土壤系统的潜在环境风险。
P00726,The efects of pollution by multiple metals derived from long-term smelting activities on soil mite communities in arable soils under diferent land use types in East China,中国东部不同土地利用方式下长期冶炼活动产生的多种金属污染对农田土壤螨虫群落的影响,"土壤污染对土壤生物多样性以及土壤和人类健康构成威胁。然而，许多生态毒理学问题，如重金属污染对土壤螨虫群落的影响及其在复杂环境因素区域中的空间分布，尚未得到充分理解。本研究在四周环山的一个耕地区域（约11平方公里）进行了调查。该研究区域受运行超过10年的铜冶炼活动产生的有毒金属污染。该区域包含四种土地利用类型：林地、旱地、水稻田和荒地，并划分为141个研究站点，每个站点面积为6.25公顷。测定了土壤金属（Cu, Zn, Pb, 和 Cd）含量、pH值和有机质，并确定了它们的分布。此外，确定了土壤螨（蜱螨目）群落特性（物种丰富度、个体丰度和Shannon-Wiener多样性指数），并确定了总物种数和丰度的分布。土壤金属污染强烈降低了土壤螨群落，但这种影响取决于螨类群体或物种及其对不同金属的敏感性以及土地利用类型。CANOCO分析表明，甲螨目与土壤金属含量的相关性较高，而其他三个目对土壤金属含量的响应取决于土地利用类型、螨类特性或金属。SADIE方法表明，螨类物种数与金属浓度之间的坐标关系呈负相关的站点（4-25%）多于正相关（4-12%）。通过单项和综合污染及生态风险指数评估了土壤金属污染"
P00727,"Arsenic pollution, geochemical fractions, and leaching characteristics in soil samples from four contaminated sites in the Beijiang River Basin, South China",中国南方北江流域四个污染场地土壤样品中的砷污染、地球化学形态及浸出特征,
P00774,"Contamination characteristics, source analysis, and spatial prediction of soil heavy metal concentrations on the Qinghai-Tibet Plateau",青藏高原土壤重金属浓度的污染特征、源分析及空间预测,目的：土壤重金属分布是环境和健康研究的关键问题。近年来，青藏高原上越来越多的人类干扰被识别出来，导致土壤重金属污染增加。因此，本研究调查了青藏高原土壤中重金属的分布、来源、生态风险及预测。材料与方法：针对青藏高原土壤中调查的七种重金属（即 Cr、Ni、Cu、Zn、As、Cd 和 Pb），我们收集了文献中的土壤浓度值并进行了现场采样以生成新数据。然后，我们利用地统计学、正定矩阵因子分解模型（PMF）、析取克里格法评估了青藏高原土壤重金属的污染特征和来源，并绘制了每种重金属元素的污染风险概率分布图。结果与讨论：所有七种重金属在土壤中均发现了空间自相关性。在不同的土地利用类型下，Cr、As 和 Cd 的平均浓度在水域最高；Ni 的含量在林地最高；Cu、Zn 和 Pb 的浓度在居住、工业和采矿用地最高。利用 PMF 模型和相关性分析，识别出四个重金属来源，包括工业源和大气沉降（Cd）、交通排放（Cr、Zn 和 Zn）、自然源（Ni 和 As）以及采矿活动（Cr 和 Pb）。青藏高原大部分地区 Cr、Ni、Cu、Zn、As 和 Pb 的污染风险概率较低，而 Cd 的污染风险概率在青藏高原 29%
