序号,英文标题,中文标题,中文摘要
P00136,Solid-Phase Extraction Methods for Nucleic Acid Separation. A Review,核酸分离的固相萃取方法综述,生物大分子（如核酸）的分离纯化是分离过程和生物工程（精细化学品、生物制药工程、诊断和生物表征）中的一个永恒课题。原则上，与传统的液相萃取相比，核酸的固相萃取具有相分离效率高、污染风险低和样品需求量小的优点。本文系统综述了固相萃取方法的研究进展，并探讨了用于新型、灵活和高效核酸分离过程的额外固相吸附剂和装置。总结了捕获核酸的功能材料、磁性和无磁性固相萃取方法、分离装置的设计与优化，以及基于高性能固相萃取的高通量自动化应用。最后，讨论了当前的挑战和热门主题。
P00299,Tail Risk Early Warning System for Capital Markets Based on Machine Learning Algorithms,基于机器学习算法的资本市场尾部风险预警系统,科学有效的尾部风险测度与预警是资本市场重大风险识别与控制的关键点和难点。本文采用自回归条件Fréchet模型构建了中国资本市场的尾部风险测度指标。利用科学指标法识别的尾部风险状况作为监测锚点，基于机器学习算法构建并优化了尾部风险预警模型。研究得出了三个发现：(1) AcF模型可以克服传统模型在尾部风险测度方面的缺陷，显著提高资本市场的尾部风险测度效率。(2) 股票市场和债券市场之间的尾部风险协同性显著强于收益协同性，且尾部风险测度指标对资本市场重大风险具有领先指标的作用。(3) 基于风险状况和危机识别效率的联合检验，危机识别的Logit模型失效，而经机器学习算法优化的尾部风险预警模型能准确识别危机和重大风险。股票市场和债券市场的最优预警模型配对分别为过采样-随机森林算法和双重采样-随机森林算法，其样本外危机预警准确率分别为81.94%和90.20%。
P03430,Optimized Soft Frame Design of Traditional Printing and Dyeing Process in Xiangxi Based on Pattern Mining and Edge-Driven Scene Understanding,基于模式挖掘和边缘驱动场景理解的湘西传统印染工艺优化软框架设计,传统民间工艺品是历代中国劳动人民为满足物质和精神需要，利用各种材料和手工艺创造的手工艺品及其相应活动。它反映了工艺美术的一般特征，也显示了民族文化鲜明的个性。湘西和黔东南苗族的民间印染工艺具有这一特色，曾给人们的生活带来了极大的便利，成为当时人们生活的重要组成部分。然而，在经济全球化的冲击下，人类文化的多样性和各民族非物质文化遗产面临着严峻的挑战。随着经济的发展，传统的手工印染技术逐渐被现代印染技术所取代，在纺织印染中的地位大大降低。然而，不可否认的是，手工印染工艺在时尚纺织品的优化设计中仍然充满活力，受到公众的欢迎和喜爱。传统艺术以其物质形式承载着大量的精神内容，因此具有很高的审美价值、文化价值和深刻的精神内涵。因此，对湘西传统印染工艺框架的优化设计值得研究。本文利用大数据模式挖掘算法和场景理解算法，构建了湘西传统印染工艺的框架优化系统。
P03502,A Multi-Agent Self-Adaptive Genetic Algorithm for Multi-Objective Optimization,一种用于多目标优化的多智能体自适应遗传算法,"目前，多目标优化(multi-objective optimization)是面临的主要难题之一。为解决此类问题，将遗传算法(genetic algorithms)与Agent技术(agent technology)相结合并应用于求解多目标优化问题。在该算法中，一个Agent代表多目标优化问题的一个候选解。Agent生存于网格环境(grid environment)中，并拥有被称为邻域(neighborhood)的限定空间。Agent可以与其他Agent进行竞争与合作，以实现遗传因子的替换与演进。Agent还保留了关于环境的部分知识，并能在发展过程中进行自我学习(self-learning)，从而更好地适应环境并增强自身能力。本文提出了一种基于多Agent自适应遗传算法(Multi-Agent Self-Adaptive Genetic Algorithm, MASAGA)的新型多目标遗传算法，该算法在进化过程中自适应调整进化参数，并采用了一种新的选择算子(selection operator)来选择个体。通过在进化过程中调整变异(mutation)和交叉(crossover)参数，能"
P03641,Machine learning prediction of the electronic property of binary transition metal alloys,二元过渡金属合金电子性质的机器学习预测,机器学习方法在计算催化领域备受关注。先前的研究表明，可以快速准确地预测各种催化性质以及相关的势能面。特别是，d带中心被广泛用作金属表面催化反应活性的关键描述符。在这项工作中，我们构建了一个梯度提升回归（GBR）模型来预测块体二元过渡金属合金的d带中心。利用来自Materials Project数据库的跨越整个d区元素周期表的1200多种合金的数据集，获得了一个准确的模型。结果表明，d带中心、周期族和组成金属的相对成分具有最高的特征重要性得分，这与合金的底层物理一致。本文提出的回归模型为快速预测具有物理可解释性的性质提供了一种有前景的策略，有助于高效多相催化剂的优化和发现。
P03955,"PM2.5-Bound Heavy Metals in Southwestern China: Characterization, Sources, and Health Risks",中国西南地区PM2.5结合的重金属：特征、来源与健康风险,PM2.5结合的重金属对健康的风险最近引起了广泛关注。为了更准确地评估其对人体的有害影响，并提出适当措施以减少空气污染的健康风险，进行针对特定来源的健康风险评估是必要的。基于2019年冬季在中国重庆大都市不同功能地点每日采集的PM2.5样本，结合PMF源解析结果和美国EPA的健康风险评估，给出了PM2.5结合重金属的特定来源健康风险。已识别出六种类型的PM2.5来源：燃煤（25.5%）、机动车（22.8%）、工业排放（20.5%）、生物质燃烧（15.9%）、扬尘（7.8%）和船舶排放（7.5%）。结果显示，总危害商（HQ）为0.32，儿童和成人的总致癌风险（CR）分别为2.09E-06和8.36E-06，这意味着当地居民面临一定风险。与Cr相关的工业排放同时构成了最高的致癌风险和非致癌风险（贡献了25%的CR和36%的HQ）。煤燃烧（与Cr、As和Mn相关）贡献了15.46%的CR和20.64%的HQ，而生物质燃烧和机动车分别占总CR的19.99%和19.05%。这项工作表明，空气污染源的健康风险是源贡献和化学成分的综合效应。为了控制PM2.5对当地居民的健康风险，应优先针对工业排放、
P04182,"Dynamic Relationships, Regional Differences, and Driving Mechanisms between Economic Development and Carbon Emissions from the Farming Industry: Empirical Evidence from Rural China",农业经济发展与碳排放的动态关系、区域差异及驱动机制：来自中国农村的经验证据,经济、资源和环境的协调发展是可持续发展的一个关键方面。中国快速的农业现代化伴随着农村经济总量和种植业碳排放的持续增长。然而，这两个因素之间的定量关系及其内在机制尚未被完全理解。本文采用政府间气候变化专门委员会（IPCC）方法计算了1998-2019年中国种植业的碳排放。在此基础上，构建Tapio脱钩分析模型，研究1998-2019年中国种植业经济发展与碳排放之间的脱钩关系及其时空演变格局。介绍了完全分解模型（无残差）对种植业碳排放的影响、对经济发展过程的影响及其传递机制。结果表明：(1) 1998-2005年，中国种植业碳排放随着经济发展而增加，农业经济发展高度依赖于资源因素和环境。2006年至2019年，种植业碳排放增长趋势放缓，而经济发展逐渐实现了与种植业碳排放的脱钩。(2) 1998-2019年，黑龙江、四川和湖南的经济发展优先，与种植业碳排放呈现强负脱钩。大多数地区的经济发展优先，与种植业碳排放呈现强脱钩。到2019年，观察到脱钩现象，并具有显著的空间集聚趋势。(3) 经济规模效应对种植业碳排放有正向影响，而技术效应和人口效应对种植业碳排放有抑制作用。
P04439,Non-Linear Response of PM2.5 Pollution to Land Use Change in China,中国土地利用变化对PM2.5污染的非线性响应,土地利用变化对PM2.5浓度的时空分布具有重要影响。因此，基于遥感仪器的颗粒物（PM2.5）数据和长时间序列的土地利用变化数据，采用Getis-Ord Gi*统计和SP-SDM分析了中国PM2.5的空间分布格局及其对土地利用变化的响应。研究发现，2000-2016年间，平均PM2.5浓度从25.49 μg/m³增加到31.23 μg/m³，年均增长率为0.97%。在近一半的城市中，PM2.5浓度仍大于35 μg/m³。PM2.5的空间分布格局呈现出集中的区域收敛特征。PM2.5与建设用地和耕地呈正相关，与林地、草地和未利用地呈负相关。此外，建设用地PM2.5平均浓度最高，依次为耕地>未利用地>水体>林地>草地。土地利用变化对PM2.5的影响是一个非线性过程，不同地类存在明显差异和溢出效应。因此，合理控制建设用地和耕地规模，优化空间分布格局和开发强度，扩大林地和草地，有利于遏制PM2.5污染。研究结论为从优化土地利用角度管理PM2.5污染提供了理论依据。
P05189,Corrigendum to ‘Neodymium isotopic constraints on Cenozoic Asian dust provenance changes linked to the exhumation history of the northern Tibetan Plateau and the Central Asian Orogenic Belt’,更正：新近纪亚洲粉尘源区变化与青藏高原北部及中亚造山带隆升历史的钕同位素制约,
P08408,Spatio-Temporal Variations of the PM2.5/PM10 Ratios and Its Application to Air Pollution Type Classification in China,中国PM2.5/PM10比率的时空变化及其在空气污染类型分类中的应用,颗粒物（PM）是空气污染程度的重要指标。PM类型以及粗细颗粒物的比率决定了影响人体健康和大气过程的能力。本研究利用2015年至2018年全国观测数据，探讨了中国大陆PM2.5和PM10在不同时空尺度的分布和比例；阐明了PM2.5、PM10和PM2.5/PM10比率的相互关系；并对沙尘型、混合型和人为型气溶胶进行了分类。结果显示，4年间PM2.5和PM10的年均浓度分别下降了10.55和8.78 μg m^-3。PM2.5、PM10和PM2.5/PM10比率表现出明显但不同的季节变化。PM2.5冬高夏低，PM10冬春高夏秋低。不同地，PM2.5/PM10比率冬季最高，春季最低。PM2.5/PM10比率对PM2.5和PM10表现出很强的独立性，意味着它可以提供有关气溶胶污染（如气溶胶类型）的额外信息。在此基础上，提出了一种基于PM2.5/PM10比率概率分布函数（PDF）形态的空气污染类型分类方法。结果表明，沙尘型主要位于胡线以西，混合型污染分布在胡线附近，人为型主导华北平原和中国南方城市。这些结果为中国未来的清洁空气制定和环境研究提供了见解。
P08416,Recovery of Acid and Base from Sodium Sulfate Containing Lithium Carbonate Using Bipolar Membrane Electrodialysis,利用双极膜电渗析技术从含碳酸锂的硫酸钠中回收酸和碱,碳酸锂是一种重要的化工原料，在许多领域得到广泛应用。由于酸法焙烧制备碳酸锂会产生大量低价值的硫酸钠废盐，其应用受到限制。本研究开发了双极膜电渗析（BMED）技术，用于处理含碳酸锂的废硫酸钠，将低价值的硫酸钠转化为高价值的硫酸和氢氧化钠。这两种产品均可作为上游工艺的原料。为了验证该方法的可行性，确定了进料盐浓度、电流密度、流速和体积比对脱盐性能的影响。硫酸钠的转化率接近100%。最佳实验条件下的能耗为1.4 kWh·kg−1。所得硫酸和氢氧化钠产品的纯度分别达到98.32%和98.23%。按最佳工艺条件计算，BMED的总工艺成本估计为每公斤硫酸钠0.705美元，该成本被认为较低，表明应用该技术具有潜在的经济和环境效益。
P08450,"Multispectral camouflage for infrared, visible, lasers and microwave with radiative cooling",基于辐射制冷的多光谱伪装技术：覆盖红外、可见光、激光及微波波段,
P08483,"Effects of Zinc Lactate Supplementation on Growth Performance, Intestinal Morphology, Serum Parameters, and Hepatic Metallothionein of Chinese Yellow-Feathered Broilers",乳酸锌补充剂对中国黄羽肉鸡生长性能、肠道形态、血清参数及肝金属硫蛋白的影响,在家禽中，有机锌化合物比无机锌源具有更高的生物利用度。然而，作为一种有机锌源，乳酸锌（ZL）在中国黄羽肉鸡中的应用鲜有报道。因此，本研究旨在探讨添加ZL对中国黄羽肉鸡生长性能、小肠形态、血清生化参数、免疫器官指数以及肝金属硫蛋白的影响。共2100只肉鸡（19日龄）被随机分配到5个处理组，包括对照组（基础日粮）、ZL40（基础日粮加40 mg/kg ZL）、ZL60（基础日粮加60 mg/kg ZL）、ZL80（基础日粮加80 mg/kg ZL）和ZS80（基础日粮加80 mg/kg ZS）。每个处理组有6个重复，每个重复70只鸡。与对照组相比，ZL40和ZS80组的料重比较低（P < 0.05），ZL40组的十二指肠和回肠绒毛高度较高（P < 0.05），ZS80和ZL80组的空肠绒毛高度与隐窝深度的比较低（P < 0.01）。此外，与ZS80组和对照组相比，ZL60组的总蛋白浓度（P < 0.05）和谷胱甘肽过氧化物酶（GSH-Px）活性（P < 0.01）更高。有趣的是，ZL40、ZL60和ZL80组的肝金属硫蛋白水平均高于其他组（P < 0.01）。综上所述，乳酸锌具有较高的生物
P11244,Machine learning-based surrogate model for accelerating simulationdriven optimisation of hydropower Kaplan turbine,基于机器学习的代理模型用于加速水力发电卡普兰涡轮机的仿真驱动优化,在这项工作中，提出了一种数据驱动技术，用于卡普兰涡轮机的高效设计探索和优化。为了避免维度灾难，所提出的方法首先从参数设计空间中提取潜在特征，形成一个积累最大几何变异性的低维子空间。然后，利用该子空间构建基于高斯过程的代理模型，并采用自适应训练策略来推断涡轮叶片前缘和后缘的相对切向速度。训练策略基于高保真采样方法构建，以确保在少量训练样本下实现显著的预测精度。训练后，将代理模型与优化器集成，以探索子空间寻找最优设计并确定设计参数的敏感性。结果表明，该方法生成的最优设计将初始设计的效率从56.98%显著提高到90.73%，且计算成本极低。最后，通过不同的实验验证了其收敛性能，并通过将不同最先进方法与所提出方法进行比较，证明了其在提取潜在特征和预测相对切向速度方面的准确性。
P00012,"Microalgal biofuels in China: The past, progress and prospects",中国微藻生物燃料：过去、进展与前景,
P01197,Three-stage reject inference learning framework for credit scoring using unsupervised transfer learning and three-way decision theory,基于无监督迁移学习和三支决策理论的三阶段拒绝推断学习框架用于信用评分,关于拒绝推断已有大量研究，提出了多种统计方法和机器学习技术。然而，目前的方法受限于严格的假设或较差的性能。本研究提出了一种基于无监督迁移学习和三支决策理论的三阶段拒绝推断学习框架，该框架整合了：(1) 使用三支决策理论进行拒绝信贷样本的选择，(2) 从接受的和选定的拒绝信贷样本中通过迁移学习提取高级特征表示；(3) 使用重构的接受信贷样本进行信用评分。该方法在拒绝推断中表现良好，并能处理负迁移学习问题。数值结果在中国信贷数据上得到了验证，结果表明所提出的拒绝推断方法在信用风险管理应用中具有优越性。
P01966,"Ultra-thin Glass Based Flexible, Transparent and Ultrasensitive Surface Acoustic Wave Humidity Sensor with ZnO Nanowires and Graphene Quantum Dots",基于超薄玻璃的柔性透明超灵敏声表面波湿度传感器(含ZnO纳米线和石墨烯量子点),柔性电子器件通常基于有机聚合物基底。本文开发了基于超薄玻璃的柔性、透明、超灵敏ZnO/玻璃声表面波(SAW)湿度传感器，该传感器采用ZnO纳米线(NWs)和石墨烯量子点(GQDs)复合敏感层。与文献报道的基于柔性聚合物的SAW器件相比，它表现出大得多的有效机电耦合系数和信号幅度。由于ZnO NWs的大比表面积、GQDs的大量亲水官能团，以及GQDs与ZnO NWs之间p-n异质结的形成，所开发的ZnO/玻璃柔性SAW传感器显示出超高的湿度灵敏度(40.16 kHz/%RH)，并具有优异的稳定性和重复性。当这种柔性透明SAW传感器在弯曲角度为30°的弯曲表面上弯曲时，其湿度传感性能没有明显下降，揭示了其在弯曲和复杂表面上的传感潜力。使用完全由无机材料制成的超薄玻璃器件，进一步展示了湿度传感和人体呼吸检测在可穿戴电子应用中的潜力。
P02290,Carbon-based dots for electrochemiluminescence sensing,基于碳点的电化学发光传感,
P02978,Exposure to low-dose nanopolystyrene induces the response of neuronal JNK MAPK signaling pathway in nematode Caenorhabditis elegans,低剂量纳米聚苯乙烯暴露诱导线虫神经元JNK MAPK信号通路的反应,"背景：生物体对纳米塑料暴露的反应逐渐受到关注。然而，神经元在应对纳米塑料暴露中的作用及其潜在机制在很大程度上仍不清楚。本文我们在秀丽隐杆线虫中研究了神经元JNK MAPK信号通路在应对低剂量聚苯乙烯（100 nm）中的作用。结果：μg/L范围内的纳米聚苯乙烯暴露可增加编码JNK MAPK信号通路基因（jkk-1, mek-1, 和 jnk-1）的表达。同时，RNAi敲低这些基因中的任何一个都会导致对纳米聚苯乙烯毒性的易感性。在神经元中，SNB-1/synaptobrevin被鉴定为JNK-1/JNK的下游靶点，这提示纳米塑料暴露的线虫中神经递质信号发生了改变。在纳米聚苯乙烯暴露的线虫中，JNK-1调节TBH-1介导的章鱼胺信号和CAT-2介导的多巴胺信号。TBH-1和CAT-2进一步通过影响相应的肠章鱼胺受体（SER-6和OCTR-1）和肠多巴胺受体（DOP-1）的功能来调节对纳米聚苯乙烯的反应。在肠道中，DOP-1通过激活p38 MAPK信号通路中的下游信号级联反应来调节对纳米聚苯乙烯的反应。结论：低剂量纳米聚苯乙烯暴露可诱导线虫神经元JNK MAPK信号通路的反应。我们的数据进一步"
P03265,Fabrication of ZIF-8-NH2/Organosilica Hybrid Membranes for Pervaporation Desalination,ZIF-8-NH2/有机硅杂化膜的制备及渗透汽化脱盐性能研究,"石油和天然气开采、电厂脱硫及海水淡化等工业活动会产生大量的高含盐废水, 有效处理这些高盐废水是实现液体零排放的关键。本研究以多孔a-Al2O3陶瓷膜为支撑体, 将氨基功能化的沸石咪唑酯骨架结构材料(ZIF-8-NH2)填充到 1,2-二(三乙氧基硅基)乙烷(BTESE)中, 制得 ZIF-8-NH2/有机硅杂化膜, 将其应用于高浓度盐水渗透汽化脱盐, 并系统考察了 ZIF-8-NH2 含量、进料温度与浓度等因素对其脱盐性能的影响。实验结果表明, 与BTESE 膜及 ZIF-8/BTESE 杂化膜相比, 氨基功能化的 ZIF-8-NH2/BTESE 杂化膜的水渗透率和盐截留率均有所提高。在连续 50 h 渗透汽化脱盐测试中, ZIF-8-NH2/BTESE 杂化膜表现出优异的结构稳定性, NaCl 表观截留率始终保持在 99.95%以上, 水渗透率保持在 6.3x10^-11 m^3/(m^2·s·Pa)以上。此外, NaCl 截留率几乎不受进料温度和进料浓度的影响, 在高盐废水处理领域表现出良好的应用前景。"
P03822,Ursodeoxycholic Acid Protects Against Arsenic Induced Hepatotoxicity by the Nrf2 Signaling Pathway,熊去氧胆酸通过Nrf2信号通路预防砷诱导的肝毒性,
P03925,A C-BiLSTM Approach to Classify Construction Accident Reports,基于 C-BiLSTM 的建筑事故报告分类方法,建筑行业被公认为各行业中工作环境最危险的行业之一，许多研究集中在建筑工地的事故预防策略上。基于风险的理论强调从事故报告中提取事故原因进行分析，以理解、预测和防止建筑事故的发生。分析的第一步是将大量报告中的事件分类到不同的原因类别中，这项任务通常由领域专家手动完成。本文描述的研究提出了一种基于卷积双向长短期记忆网络（C-BiLSTM）的方法来自动分类建筑事故报告。该方法应用于从职业安全与健康管理局网站获得的建筑事故叙述数据集，结果表明，该模型的性能优于分类任务中常用的一些经典机器学习模型，包括支持向量机（SVM）、朴素贝叶斯（NB）和逻辑回归（LR）。本研究的结果可帮助安全管理者制定风险管理策略。
P04007,Portfolio Learning Based on Deep Learning,基于深度学习的投资组合学习,传统的投资组合理论利用行业、市值和流动性等指标将股票分为不同类别，然后据此选择具有代表性的股票。在本文中，我们提出了一种基于深度学习的新型投资组合学习方法，并将其应用于中国股票市场。具体来说，该方法基于从K线图中提取的深度特征的相似性。首先，我们从专业金融数据接口Tushare获取了所有股票信息。然后将这些原始时间序列数据绘制成K线图，为研究股票市场制作一个图像数据集。接下来，该方法通过自动编码器从K线图中提取高维特征。之后，使用K-means对这些高维特征进行聚类。最后，我们根据夏普比率从每个类别中选择一只股票，从而获得低风险、高回报的投资组合。我们在中国股市的股票上进行了大量的实验进行评估。结果表明，该投资组合在许多指标上优于市场上的主要基金和上证综合指数。
P04175,Influences of Migrant Construction Workers’ Environmental Risk Perception on Their Physical and Mental Health: Evidence from China,流动建筑工人环境风险感知对其身心健康的影响：来自中国的证据,本研究利用2013年中国综合社会调查数据（N=678），考察了流动建筑工人的环境风险感知（ERP）对其身心健康的影响。流动建筑工人的ERP由六个维度表征：对工作场所空气污染、工业废物污染和噪声污染的感知，以及对居住地生活垃圾污染、水污染和食品污染的感知。结果表明，ERP较强的流动建筑工人身心健康状况更好。研究结果还表明，ERP对不同性别和年龄（<50岁和≥50岁）流动建筑工人的身心健康的影响存在异质性。工业废物污染、噪声污染和生活垃圾污染的感知显著影响女性工人的身体健康，但不影响男性工人。ERP的六个维度均显著影响男性工人的心理健康，而除了生活垃圾污染感知外，其他感知不影响女性工人的心理健康。空气污染、生活垃圾污染和水污染的感知显著影响50岁及以上工人的身体健康，而ERP感知对50岁以下工人的身体健康不起作用。食品污染感知显著影响50岁以下工人的心理健康，但不影响50岁及以上工人的心理健康。似不相关回归表明本文结果是稳健的。
P05064,A predictive model of offspring congenital heart disease based on maternal risk factors during pregnancy: a hospital based case-control study in Nanchong City,基于孕期母体风险因素的 offspring 先天性心脏病预测模型：一项南充市的医院病例对照研究,目的：基于流行病学现场数据，开发一种预测模型，作为初步筛查工具，识别南充市后代先天性心脏病（CHD）高风险孕妇，指导产前管理和预防。方法：纳入367名CHD患儿和367名非畸形儿童进行病例对照匹配分析，通过单因素和多因素分析找出母体影响因子，构建Logistic回归疾病预测模型。结果：模型拟合良好，ROC曲线下面积为0.72。结论：有呼吸道感染史、接触污染水、孕期情绪不良及营养缺乏的母亲应引起更多关注，该风险模型可有效预测后代CHD风险。
P07081,Effect of Cornstalk Biochar Immobilized Bacteria on Ammonia Reduction in Laying Hen Manure Composting,玉米秸秆生物炭固定细菌对蛋鸡粪便堆肥中氨气减排的影响,NH3排放已成为动物粪污好氧堆肥的关键因素之一。据报道，在好氧堆肥过程中添加微生物制剂可以减少NH3的排放。然而，环境因素对微生物制剂的活性和稳定性有相当大的影响。因此，本研究以玉米秸秆生物炭为载体，寻找更好的生物固定化方法，以研究蛋鸡粪堆肥中NH3产生的缓解能力和机制。不同固定化方法的结果显示，玉米秸秆生物炭组、游离负载细菌组、混合负载细菌组和分离负载细菌组的NH3分别减少了12.43%、5.53%、14.57%和22.61%。在模拟堆肥条件下，对照组、混合细菌组、玉米秸秆生物炭组和玉米秸秆生物炭分离负载固定化混合细菌处理的NH3产量分别为46.52、38.14、39.08和30.81克。与其他处理相比，玉米秸秆生物炭分离负载固定化混合细菌处理显著降低了NH3排放（p < 0.05）。与对照组相比，添加玉米秸秆生物炭固定化混合细菌显著降低了电导率、水溶性碳、总氮损失和铵态氮浓度（p < 0.05），并在整个堆肥过程中显著提高了种子发芽率、微生物总数和乳酸菌的相对丰度（p < 0.05）。因此，NH3排放较低的原因不仅可能归因于玉米秸秆生物炭的吸附作用，还归因于复合菌群的作用，即增加了
P07915,Multi-scale local LSSVM based spatiotemporal modeling and optimal control for the goethite process,基于多尺度局部LSSVM的针铁矿过程时空建模与优化控制,针铁矿法除铁过程是锌湿法冶金的重要组成部分。在现有的研究中，针铁矿过程通常被建模为集总参数系统，其中不涉及反应物的空间分布信息。本文研究了针铁矿过程的时空建模及其最优控制问题。为了使无限维的分布参数系统更容易求解，采用时空分离技术将其转化为有限维系统。然后，提出了一种多尺度局部最小二乘支持向量机来建立时间模型。该方法利用多尺度核学习处理过程的不同趋势，并建立局部模型来跟踪系统的状态变化。通过时空综合，建立的时空模型可以逼近针铁矿过程的分布参数系统。此外，设计了一种基于时空模型的最优控制策略，以降低过程中氧气和氧化锌的消耗成本。最后，在针铁矿过程上的仿真实验验证了所提出的建模方法和最优控制策略的有效性。
P08107,Mixture toxicity of zinc oxide nanoparticle and chemicals with diferent mode of action upon Vibrio fscheri,氧化锌纳米颗粒与具有不同作用模式的化学物质对发光细菌的混合毒性,背景：氧化锌纳米颗粒和具有不同作用模式的化学物质（即麻醉剂和反应性物质）在长江中经常被检测到。生物体通常暴露于nZnO和其他化学物质的混合物中，而不是单独的nZnO。nZnO的毒性是由Zn2+的溶解引起的，这在单一毒性领域已得到证明。然而，在nZnO-化学物质混合物的毒性中，释放的Zn2+是否起关键作用尚不清楚。在本研究中，在针对发光细菌的急性（15分钟）和慢性（12小时）毒性测试中，研究了nZnO/Zn2+与具有不同MOA的化学物质的二元混合毒性。探索了nZnO与测试化学物质的联合效应。此外，应用了两个经典模型，即浓度加和（CA）和独立作用（IA）来预测混合物的毒性。结果：在急性毒性测试和慢性毒性测试中，Zn2+-化学物质混合物与nZnO-化学物质混合物之间的毒性单位（TU）值差异不显著（P > 0.05）。在大多数混合物中可以观察到nZnO-化学物质的拮抗或加和效应，TU值在急性测试中为0.75至1.77，在慢性测试中为0.47至2.45。我们还观察到，在组分毒性比差异较小（小于约10）的混合物中，CA和IA模型的预测精度不高，CA模型的平均绝对百分比误差（MAPE）值范围为0.1
P08198,Framework of life cycle sustainability assessment,生命周期可持续性评估框架,
P08280,Chimney effect induced by smoldering fire in a U-shaped porous channel: A governing mechanism of the persistent underground coal fires,U型多孔通道中阴燃火灾引起的烟囱效应：持久性地下煤火的控制机理,本文介绍了由地下煤火(UCF)诱导的流经U型多孔通道的自然通风。U型通道的高度（即着火深度）是决定UCF供风可及性的关键因素之一。传统上，我们公认在外部风力驱动下，地下空间的供风量应随着着火深度的增加而衰减。然而，在UCF产生的热浮力作用下，供风量及UCF对着火深度的响应具有不确定性。本文提出了一个1/20比例的实验框架，用于测量风速，并在不同着火深度(H = 1.6–4.6 m)及不同裂隙口径(˚ = 1–4 cm)下量化UCF的燃烧速率、蔓延速率及燃烧温度。一个关联风速与着火深度的一维模型得到验证，并被用于将实验室尺度的自由通道外推至现场尺度(H = 100 m)的渗流通道。研究发现“烟囱效应”——即由UCF浮力烟雾驱动的供风量会随着着火深度的增加而意外增强；烟囱效应导致的供风增强促进了煤炭的燃烧。烟囱效应作为UCF供风的自我维持机制，是UCF能够持续燃烧数百年甚至数千年的一项重要主导机制。
P08305,Ambient temperature and the risk of preterm birth: A national birth cohort study in the mainland China,环境温度与早产风险：中国大陆的一项全国性出生队列研究,"背景：关于环境温度对早产的影响（特别是针对孕季特定影响）知之甚少。目标：评估孕期暴露于相对低温或高温是否与早产风险增加相关。方法：我们分析了2013-2014年间包含1,281,859例单胎妊娠的出生队列数据，将每位孕妇的家庭住址与基于模型的每日气象和空气污染数据相匹配。然后使用具有随机效应的Cox比例风险回归模型，在控制了空气污染和个人层面协变量后，估计孕期每个三个月暴露于相对低温或高温与早产风险之间的非线性关联。结果：总体早产率为8.1%（104,493例早产）。整个孕期暴露于相对低温或高温均显著增加早产风险，与阈值（12.0℃）相比，相对低温（9.1℃，第5百分位数）的风险比[95%置信区间]为1.03 (95%CI: 1.02, 1.04)，相对高温（23.0℃，第95百分位数）为1.55 (95%CI: 1.48, 1.61)。孕早期（第1和第2个三个月）的孕妇对高温更敏感，而孕晚期（第3个三个月）的孕妇对低温更敏感。结论：这些发现提供了孕期暴露于相对低温或高温增加早产风险的新证据，可作为早预防的科学依据。"
P08329,Exploring wintertime regional haze in northeast China: role of coal and biomass burning,探索中国东北冬季区域性雾霾：煤炭和生物质燃烧的作用,作为地球相对高纬度（>40° N）地区强烈的人为排放区域之一，中国东北地区在一年中的供暖期面临严重的区域性雾霾问题。与中国其他地区（如华北平原）的雾霾相比，中国东北地区污染雾霾中的气溶胶尚未得到充分了解。在此，我们将体化学测量与透射电子显微镜（TEM）、纳米二次离子质谱（NanoSIMS）和原子力显微镜（AFM）的单颗粒分析相结合，获取了中国东北城市站点和山地站点在两次对比鲜明的区域性雾霾事件（Haze-I 和 Haze-II）期间收集的气溶胶颗粒的形态、尺寸、成分、老化过程和来源，并进一步调查了区域性雾霾形成的原因。Haze-I 从中度污染（平均 PM2.5：76–108 μg m−3）演变为重度污染（151–154 μg m−3），主要 PM2.5 成分从有机物（OM）（39–45 μg m−3）变为二次无机离子（94–101 μg m−3）。同样，TEM 观察显示，从中度 Haze-I 到重度 Haze-I 事件，城市站点与 OM 内部混合的富硫颗粒（命名为 S-OM）的数量百分比从 29% 增加到 60%，山地站点从 64% 增加到 74%，且 75%–96% 的 Haze-I
P08334,Preparation of Nano-Copper Sulfide and Its Adsorption Properties for 17α-Ethynyl Estradiol,纳米硫化铜的制备及其对17α-乙炔雌二醇的吸附性能,本研究采用水热法成功合成了一种管状纳米硫化铜。利用XRD、SEM、TEM和BET对所制备材料的理化性质进行了表征。合成的硫化铜被用作吸附剂去除17α-乙炔雌二醇（EE2），并表现出优异的吸附性能。在25°C下，将15mg吸附剂应用于50mL浓度为5mg/L的EE2溶液中，180min后达到吸附平衡，吸附率达到近90%。此外，基于理论计算和实验结果，讨论了吸附过程的动力学、等温吸附和热力学。计算出硫化铜的理论最大吸附容量为147.06 mg/g。研究结果表明，硫化铜是一种稳定、高效的吸附剂，具有广阔的实际应用前景。
P09885,Liu Bang,刘邦,
