序号,英文标题,中文标题,中文摘要
P04478,Simultaneous Prediction of Soil Properties Using Multi_CNN Model,基于Multi_CNN模型的土壤属性同时预测,基于近红外光谱的土壤养分预测已成为快速获取土壤信息的主要研究方向。深度学习的发展极大地提高了传统建模方法的预测精度。针对当前土壤预测模型效率低、精度低的问题，本文提出了一种基于卷积神经网络的土壤多属性智能预测方法，通过构建结合一维卷积和二维卷积的双流卷积神经网络模型Multi_CNN，实现了土壤多属性的智能预测。该模型分别从光谱序列和频谱图中提取土壤属性的特征，通过特征融合可以同时预测多个属性。该模型基于两个不同尺度的土壤近红外光谱数据集进行多属性预测。实验结果表明，小数据集上全碳、全氮和碱解氮三个属性的R2P分别为0.94、0.95和0.87，而LUCAS数据集上有机碳、氮和粘土属性的$R _ { P } ^ { 2 }$分别为0.95、0.91和0.83。与土壤养分预测中常用的传统回归模型和新型预测方法相比，本文提出的多任务模型更加准确。
P04516,"Assessment of the Health Effects of Heavy Metals Pollution of Agricultural Soils in the Iron Ore Mining Area of the Northern Piedmont of Mount Wutai, Shanxi Province, China",山西五台山北麓铁矿区农业土壤重金属污染的健康效应评估,我们测定了中国山西省五台山北麓铁矿开采区29个农业土壤样品中有毒元素（镉、铅、砷和汞）的浓度。目的是基于美国环境保护署（USEPA）的健康风险评估模型评估对当地居民的潜在健康风险。结果显示，四种重金属的浓度均超过其背景值，尤其是汞。四种重金属的污染程度排序为：汞 > 镉 > 铅 > 砷。四种重金属浓度的空间分布不均：E河流域污染程度最低，以E河为中心，向西至Yukou河和向东至Yangyan河有增加趋势。就污染程度而言，趋势可总结为：Qingyang河 > Yangyan河 > Yukou河 > E河。金属摄入的主要途径是口鼻，儿童的风险高于成人。铁矿开采是砷和镉浓度增加的主要原因，这对人类构成了致癌风险。
P04519,Response of Bacterial Community Structure to Different Biochar Addition Dosages in Karst Yellow Soil Planted with Ryegrass and Daylily,生物炭不同添加量对种植黑麦草和萱草的岩溶黄壤细菌群落结构的影响,生物炭被广泛用于改善土壤质量和提高作物生产力，主要通过增强养分有效性和微生物群落来实现。中国岩溶黄壤由于养分淋溶强烈，土壤退化严重。然而，生物炭添加对岩溶黄壤变化的影响尚不明确，且该区域植物生长的最佳生物炭添加量仍知之甚少。本研究通过盆栽实验，利用高通量测序和生物信息学方法，检测了不同生物炭添加量（1%、3%、5%、7%和9%，对照组为0%）对种植黑麦草和萱草的岩溶黄壤中细菌丰度和群落结构的影响。添加生物炭188天后，土壤pH值、有机质、全养分含量和细菌丰度显著增加，但有效氮含量降低。与未添加生物炭的处理相比，添加生物炭改变了细菌群落结构。在种植黑麦草和萱草的土壤中，7%生物炭添加量下的土壤细菌丰度最高，对照组最低。分类学分析表明，微球菌科（Micrococcaceae，24.53%）、草酸杆菌科（Oxalobacteraceae，11.87%）和类诺卡氏菌科（Nocardioidaceae，7.89%）是黑麦草生长土壤中的优势菌科；而微球菌科（16.20%）、黄单胞菌科（Xanthomonadaceae，6.94%）和类诺卡氏菌科（6.41%）是萱草生长土壤中的优势菌科。典范对应分析
P04521,Assessing Soil Acidification of Croplands in the Poyang Lake Basin of China from 2012 to 2018,2012年至2018年中国鄱阳湖流域耕地土壤酸化评估,自20世纪80年代以来，由施肥加剧和酸沉降引起的土壤酸化已威胁到中国部分地区农业生态系统的可持续性和土壤质量。然而，关于大流域尺度上农田土壤pH值的时空变化知之甚少。本研究选取中国鄱阳湖流域为研究区，旨在识别农田pH值的时空变化并检测潜在的土壤酸化因素。分别于2012年和2018年采集了507和503个表层土壤样品，并应用了单因素方差分析(ANOVA)、皮尔逊相关分析和反距离加权(IDW)等方法。结果显示，2012年土壤pH值范围为3.96至7.95，2018年为3.34至8.19，两组数据中大多数样品呈酸性(pH < 7)。两组土壤数据显示，过去六年中pH值显著下降了0.1个单位(p < 0.05)，且pH < 4.5和4.5–5.0组的样品从2012年到2018年显示出明显的上升趋势。总体而言，两个采样日期的pH分布格局相似，但pH空间分布格局的局部细节存在差异。虽然我们发现土壤pH与坡向之间存在显著相关性(p < 0.05)，但海拔和坡度与pH无显著相关性。方差分析显示，水网密度在6.27–19.94范围内的pH值显著高于其他水网密度(p < 0.05)。大量低pH值的降水被发现
P04522,"Environmental Risk Evaluation and Source Identification of Heavy Metal(loid)s in Agricultural Soil of Shangdan Valley, Northwest China",中国西北商丹谷地农业土壤重金属的环境风险评价与源解析,为理解商丹谷地农田的环境质量及重金属污染，本研究通过X射线荧光法调查了常量元素和重金属的含量，并采用内梅罗综合污染指数、地累积指数和潜在生态风险指数评估了重金属的污染程度和生态风险，利用多元统计方法识别了其来源。结果表明，商丹谷地农田土壤中九种重金属的平均含量超过了相应的参考值。土壤未受到As、Cr、Mn和Ni的污染，但受到Co、Cu、Pb、V和Zn的轻微污染。综合污染等级为中等到严重。单项重金属的生态风险指数依次递减为As > Pb > Co > Cu > Ni > V > Zn > Cr > Mn。源分析结果表明，Cu、Pb、Zn和As主要受人为输入（如金属冶炼和农业活动）影响，而Mn、Ni、Cr和V主要来源于自然源。Co则受自然源、化石燃料燃烧和肥料的混合来源影响。
P04525,Adsorption of Heavy Metals on Soil Collected from Lixisol of Typical Karst Areas in the Presence of CaCO3 and Soil Clay and Their Competition Behavior,典型喀斯特地区淋溶土在碳酸钙和粘土存在下的重金属吸附及其竞争行为,作为重金属暴露高风险区的贵州省，其土壤重金属含量显著高于中国其他地区。因此，本研究旨在通过室内模拟方法评估碳酸钙和粘土在采自淋溶土的表层土样中富集重金属的能力。结果表明，土壤样品中Cu、Zn、Cd、Cr、Pb、Hg和As的含量分别为10.8、125、0.489、23.5、22.7、58.3和45.4 mg/kg。土壤pH值随土壤中CaCO3浓度的增加而增加，当CaCO3浓度达到100 g/kg后，土壤pH值的波动减弱。石灰性土壤的吸附能力平均增加约10 mg/kg，解吸能力平均降低约300 mg/kg。本研究中所有重金属的解吸均不随粘土含量的增加而变化。拟二级动力学模型更适合描述土壤物料对重金属的吸附动力学，因其具有较高的R2值。Freundlich模型能更好地描述石灰土对As的吸附过程。As、Cr、Cd和Hg在土壤样品上的吸附过程是自发的和熵驱动的。此外，Cu和Pb在土壤物料上的吸附过程是自发的和焓驱动的。总的来说，随着CaCO3含量的增加，污染土壤中重金属的吸附和解吸分别增加和减少。碳酸钙对土壤中重金属累积的影响大于粘土。综上所述，在受重金属污染的几个地区可以适当添加土壤中的CaC
P04526,"Contamination, Spatial Distribution and Source Analysis of Heavy Metals in Surface Soil of Anhui Chaohu Economic Development Zone, China",安徽巢湖经济开发区表层土壤重金属污染、空间分布及源解析,人类活动可能导致土壤中重金属的积累，特别是在工业活动频繁的经济开发区。因此，对经济开发区土壤重金属污染的调查和评估是土壤环境管理和可持续发展的重要措施之一。本研究采用尼梅罗评价法、克里金插值法、聚类分析和主成分分析，调查了中国华东安徽省巢湖经济开发区(ACED)表层重金属的污染程度、空间分布及成因。结果显示，不同的土地利用类型会导致不同类型和水平的土壤重金属污染。研究区内重金属的最大浓度均超过其背景值，但未超过指导值。平均浓度最高的是Zn，其次是Cr和Ni。土壤中As浓度的变异系数(CV)最大，为38%。不同功能区重金属浓度差异较大，Ni、As、Cd、Zn和Cr浓度较高的区域主要分布在温泉度假区(HSR)，Pb、Hg和Cu的相对较高浓度主要分布在综合区(IZ)，而除Ni外的所有重金属在华山工业区(HIZ)表层土壤中含量相对较高。源分析显示，HSR表层土壤中的As、Cd和Zn主要受农业活动影响，而Ni和Cr主要受母质控制。IZ表层土壤中的Pb和Hg主要来源于车辆和生活废气，而Cu主要受工业污染物控制。工业活动是HIZ土壤重金属的主要来源。虽然ACED表层土壤中的重金属未达到污染水平，但C
P04528,Assessment of Anthropogenic Sources of Potentially Toxic Elements in Soil from Arable Land Using Multivariate Statistical Analysis and Random Forest Analysis,基于多元统计分析与随机森林的耕地土壤潜在有毒元素人为源评估,为研究湘州潜在有毒元素的空间分布及人为来源，本研究采集了耕地土壤样品，并对镉、汞、砷、铅和铬五种潜在有毒元素进行了分析。采用反距离加权法（IDW）研究土壤中潜在有毒元素的空间分布，应用主成分分析（PCA）和随机森林分析（RFA）探究人为来源。结果表明，多种分析工具的结合是区分人为来源多种潜在有毒元素的有效方法。土壤中镉、汞、铬的平均含量低于湖北省背景值，而砷和铅的平均浓度高于背景值。通过PCA分析，认为湘州土壤中60%以上的砷、铅和铬浓度归因于人类活动，这一结论也得到了随机森林模拟方法的验证。通过随机森林分析发现，土壤中的铅、砷、铬来源于工矿企业、养殖场、矿区及交通；镉来源于矿山及矿物加工、人类生产建设活动及农业灌溉；汞来源于畜禽粪便、矿山及矿物加工以及人类工业生产。本研究结果可为通过特定工业治理和布局优化等预防措施更好地管理土壤污染提供支持。
P04679,Ecological and Human Health Risks of Heavy Metals in Shooting Range Soils: A Meta Assessment from China,射击场土壤重金属的生态与人体健康风险评估：来自中国的荟萃分析,重金属（特别是铅）对射击场的污染是一个引起全球关注的广泛环境问题。射击场土壤中污染物的积累会对射手和工作人员构成潜在的生态风险和健康风险。基于中国五个射击场重金属污染的已发表数据，本研究评估了这些射击场中几种金属（特别是铅）的潜在生态风险和人体健康风险。数据显示，各个射击场中铅、铜、汞、锑、镍和铬的平均浓度均高于当地土壤背景值，表明其积累是由射击活动诱导的。污染程度随地点和金属而变化，射击场1、2和5-1的铅污染非常高，而射击场3和5-2的铅污染为中度。相比之下，砷、锌和钴未显示污染。在受调查的金属中，射击场土壤中的铅、铜、汞和锑显示出相对较高的潜在生态风险。射击场1和2的总体潜在生态风险程度非常高，射击场4和5-1相当，射击场3和5-2较低。射击场2铅的平均危害指数（HI）以及射击场1和4的最大HI值高于1，表明这些地点存在铅污染的非致癌风险可能性。然而，所有五个射击场的其他土壤中的铅和其他金属均未表现出非致癌风险。四种致癌污染物（砷、钴、铬和镍）的致癌风险在所有射击场都是可接受的或可忽略不计的。总之，铅及其他金属（如铜、汞和锑）的污染在所有受调查的射击场都会引起各种潜在的生态风险，
P04680,"Environmental Health and Ecological Risk Assessment of Soil Heavy Metal Pollution in the Coastal Cities of Estuarine Bay—A Case Study of Hangzhou Bay, China",河口湾沿海城市土壤重金属污染的环境健康与生态风险评价——以中国杭州湾为例,上海是杭州湾北岸的主要城市，紧邻杭州湾的行政区划包括金山区、奉贤区和浦东新区（南汇区），这些地区是上海制造业、交通和农业的主要交汇区。本文从这三个行政区的六种不同功能区（农业区（19个）、路边区（10个）、工业区（19个）、居住区（14个）、教育区（6个）和林区（7个））共采集了75个表层土壤样品，并调查了每个样品中10种重金属（锰、锌、铬、镍、铅、钴、镉、汞、铜和砷）的存在情况。计算了内梅罗污染指数（NPI）、污染负荷指数（PLI）和潜在生态风险指数（PERI）以评估土壤污染水平。采用危害商数（HQ）和致癌风险（CR）评估模型评估重金属浓度对人体健康造成的风险。不同功能区成人和儿童的CR和HQ依次为：工业区 > 路边区 > 林区 > 居住区 > 教育区 > 农业区。工业区儿童的Mn HQ高于1，风险在可接受范围内。
P04691,"Heavy Metals Distribution, Sources, and Ecological Risk Assessment in Huixian Wetland, South China",中国南方会仙湿地重金属分布、来源及生态风险评估,本研究重点关注中国南方最大喀斯特湿地（会仙湿地）中八种重金属的源识别、浓度及生态风险评估。研究采集并检测了十个代表性土地利用类型的表土和沉积物样品，并使用多种方法进行分析。单因子污染指数结果由地累积指数法支撑，其中Cd被观察为该区域污染程度最高的优先污染物。通过应用内梅罗综合污染指数和潜在生态风险指数，河流和油菜田的生态风险最高，其余为中等。为了量化污染物的驱动因素，进行了主成分分析，发现流域母质碳酸盐岩的风化是主要可能来源，其次是农业肥料引起的人为来源。考虑到这些有毒元素对公众健康的影响，本研究结果对该地区的环境保护和可持续发展采取预防措施至关重要。
P04696,A Study on Heavy Metals in the Surface Soil of the Region around the Qinghai Lake in Tibet Plateau: Pollution Risk Evaluation and Pollution Source Analysis,青藏高原青海湖周边地区表层土壤重金属研究：污染风险评价与污染源分析,为了揭示青藏高原青海湖周边地区表层土壤重金属的污染特征和来源，提高当地居民的预防意识和措施，并敦促当地政府实施必要的防控措施，本研究采集并分析了青海湖周边地区表层土壤样品中的九种重金属（As、Cd、Co、Cr、Cu、Mn、Ni、Pb 和 Zn）。采用了统计方法、地累积指数法、内梅罗指数法、潜在生态风险指数法、人体健康风险评价法和正定矩阵因子分解模型（PMF）等方法来评价污染特征和潜在风险，并分析重金属的来源。结果表明：首先，土壤中重金属的平均含量分别为 As 11.73 ± 3.78、Cd 0.62 ± 1.40、Co 12.38 ± 3.68、Cr 41.35 ± 13.01、Cu 19.33 ± 8.92、Mn 546.96 ± 159.28、Ni 21.18 ± 7.04、Pb 21.86 ± 6.61 和 Zn 63.51 ± 19.71 mg·kg−1。与青海省土壤环境背景值相比，这些重金属均有不同程度的积累，其中 Cd、Co 和 Pb 的积累最为严重。其次，地累积指数和内梅罗指数分析表明，青海湖周边地区表层土壤重金属已达到重度污染水平，主要由 Cd 污染引起，且研究区北部、
P04847,"An assessment of spatial distribution and source identification of five toxic heavy metals in Nanjing, China",中国南京五种有毒重金属空间分布及源解析评估,"利用GIS分析了南京市菜地重金属的空间分布和浓度，以评估环境污染状况并进行源解析。与背景参考值相比，除Cu外，所有检测元素（Cu, Zn, Cd, As 和 Pb）的平均浓度均超过了土壤环境质量二级标准。变异系数从大到小依次为Cd > As > Zn > Pb > Cu。半方差函数表明，这五种元素在采样范围内具有密切的空间相关性。Cu和Zn、As和Pb的空间分布在某种程度上相似。多元统计分析表明，重金属含量与土壤养分呈正相关。有机质含量与Zn和Cd含量呈高度显著正相关，与As呈显著正相关。阳离子交换量（CEC）与Cu呈高度显著正相关，与Pb呈显著正相关。然而，pH值与重金属浓度无显著相关性。主成分分析表明，Pb和Zn具有自然地壳源；Cu主要来源于冶炼废弃物排放；Cd和As来源于农业污染。此外，相关分析表明Cd和As可能具有同源性。"
P04851,"Urban soil environmental quality in the Yangtze River Economic Zone, China",中国长江经济带城市土壤环境质量,
P04860,"Machine Learning Model for Revealing the Characteristics of Soil Nutrients and Aboveground Biomass of Northeast Forest, China",揭示中国东北森林土壤养分与地上生物量特征的机器学习模型,土壤质量下降和气候变化可能会影响未来许多温带地区的物种多样性和森林生物量生产力。我们的研究目标是揭示气候变化下中国东北森林土壤养分和生物量的特征。本研究旨在通过测定pH值、铵态氮、有机质(%)、碳氮比、有效磷、碱解氮、速效钾和铬等指标，确定吉林省长白山寒温带成熟阔叶林的土壤理化性质，分析物种多样性特征，并利用机器学习模型估算树种的地上生物量(AGB)。结果表明，随着土壤深度的增加，土壤理化参数呈下降趋势；随着土壤深度的增加，土壤养分含量下降；主要树种为色木槭(6937)、千金榆(6682)和假色槭(5447)等。总差异(SOR)在四个方向和中心点显示出相似的趋势；中心点、北、西、南和东方向的参考样本量分别为903、954、971、1005和1016；GRNN模型是模拟树木地上生物量的相对最佳模型。因此，东北森林的树种多样性受土壤养分影响，气候变化也对东北森林的地上生物量有显著影响，这为关于土壤理化性质和物种多样性的东北森林管理提供了理论依据。
P05164,Leaching behavior and potential ecological risk of heavy metals in Southwestern China soils applied with sewage sludge compost under acid precipitation based on lysimeter trials,基于渗滤计试验的西南地区土壤在污泥堆肥和酸雨影响下的重金属淋溶行为及潜在生态风险,通过渗滤计试验模拟了在酸雨影响下，将污泥堆肥(SSC)作为改良剂施用于花园土壤(FGS)和废弃磷矿土壤(APMS)所产生的重金属(HM)生态风险，并评估了潜在生态风险指数(PERI)。结果表明，在酸雨条件下，施用SSC确实增加了FGS和APMS中HM的迁移性和释放量。HM的淋溶动力学受土壤中铁/铝氧化物和有机质(OM)的影响。将SSC作为肥料施用于贫瘠的APMS时，由于颗粒有机质的保留作用，Cr、Cu和Pb的迁移率显著降低了51~56%；而由于OM与可利用Fe/Al氧化物的竞争(As)以及HM-OM络合物中发生的质子-金属交换反应(Cd和Ni)，As、Cd和Ni的淋溶量有所增加。HM迁移导致的FGS和APMS生态风险实际上较低(PERI=0.07~0.12)，但使用SSC导致的潜在生态风险增加被评估为中等(SSC改良FGS的PERI增加16.0~33.5%)或高(SSC改良APMS的PERI增加140%)。Ni、Cd和Cu被确定为增加细颗粒土壤生态风险的主要重金属，而Cd和As是粗颗粒土壤中的关键生态风险重金属。
P05199,"Microplastics in agricultural soils on the coastal plain of Hangzhou Bay, east China: multiple sources other than plastic mulching film",杭州湾沿海平原农业土壤中的微塑料：除地膜外的多种来源,农业生态系统中的微塑料污染引起了极大关注。本文研究了地膜覆盖和灌溉对作物土壤中微塑料积累的影响。共采集了60个覆盖地膜和未覆盖地膜的农田土壤样品以及45个灌溉水样品进行分析。利用连续气浮结合密度分离法从土壤中获取微塑料，并使用体视显微镜和显微傅里叶变换红外光谱（μ-FTIR）进行鉴定。地膜覆盖土壤中的微塑料含量高于未覆盖土壤，平均分别为571 pieces kg-1和263 pieces kg-1。地膜覆盖土壤中薄膜和纤维的丰度显著较高。土壤和水体中的微塑料分别以碎片和纤维为主。土壤中微塑料的粒径主要在1至3毫米之间，而水中主要在90微米至1毫米之间。土壤微塑料中发现的多种聚合物（如聚乙烯、聚丙烯、聚酯、人造丝、丙烯酸和聚酰胺）和形状表明，除了塑料地膜外，灌溉和塑料废物残留也有贡献。
P05208,Long-term effect of E-waste dismantling activities on the heavy metals pollution in paddy soils of southeastern China,电子废物拆解活动对中国东南部水稻土重金属污染的长期影响,土壤重金属污染已引起全球环境研究者的日益关注。来自电子废物拆解过程的重金属现已成为主要污染源之一。温岭市是中国大型电子废物拆解点之一，也是商品粮生产基地。本研究基于2006年（96个）和2016年（167个）采集的样品，测定了水稻土中Cd、Cu、Ni、Pb和Zn的浓度，以揭示过去十年的时空变化趋势。从2006年到2016年，土壤中Cd、Cu、Ni和Zn的平均浓度分别增加了0.11、11.81、1.01和6.82 mg/kg。土壤中Pb的平均浓度下降了14.06 mg/kg。这五种重金属均具有相似的空间分布模式，高值区位于研究区域的西北部。主成分分析（PCA）结果表明，电子废物是土壤中Cd、Cu、Pb和Zn的主要污染源。局部Moran's I揭示的空间模式表明，西北部被确定为土壤重金属修复的优先区域。在过去十年中，特定区域土壤重金属浓度持续增加，但在实施环保政策下，研究区域的其他部分重金属浓度呈明显下降趋势。因此，采取可持续的修复措施和电子废物拆解管理对于降低温岭特定区域的重金属浓度是必要的。
P05246,Trace elements in Gobi soils of the northeastern Qinghai-Tibet Plateau,青藏高原东北部戈壁土壤中的微量元素,本研究调查了青藏高原东北部戈壁土壤中微量元素的污染、潜在生态风险及可能来源。土壤中汞含量低于检出限。其余微量元素的平均含量在 0.21 (Cd) 到 2360.82 (As) mg/kg 之间。研究采用多种方法评估了该地区的土壤污染状况。基于地累积指数评价，铅的污染最严重；根据富集因子法，砷表现出最强的富集特征。与污染负荷指数和修正污染度相比，内梅罗污染指数得出的污染评价最为严重，分别有 10% 和 40% 的采样点存在中度和高度污染。20% 采样点的土壤微量元素构成高生态风险。皮尔逊相关矩阵和主成分分析表明，工矿活动等人为活动可能是几种微量元素的主要来源。这项研究将为青藏高原东北部特别是植被稀少地区的土壤质量控制提供重要信息。
P05251,"Soil biological characteristic, nutrient contents and stoichiometry as affected by different types of remediation in a smelter-impacted soil",冶炼厂影响土壤中不同修复方式对土壤生物学特性、养分含量及化学计量学的影响,为评估中国江西省贵溪冶炼厂影响农田（土壤含Cu约800 mg/kg，Cd 0.8 mg/kg）中铜和镉的生态风险降低及养分含量和化学计量学的变化，进行了为期三年的原位实验。田间试验采用完全随机区组设计，小区面积为4×5米。按10 g/kg加入羟基磷灰石，并种植伴矿景天、海州香薷和狼尾草。每年采集处理后的土壤和植物样品，分析Cu和Cd的生物可及性、土壤碳氮磷(C:N:P)以及土壤β-葡萄糖苷酶(BG)、N-乙酰氨基葡萄糖苷酶(NAG)和酸性磷酸酶(AP)活性的化学计量特征。结果表明，羟基磷灰石处理显著降低了Cu和Cd的生物可及性以及C:P和N:P比值。此外，BG、NAG和AP活性均相对于未处理土壤有所增加。植物也可能影响土壤BG、NAG和AP活性。研究表明，利用羟基磷灰石和植物提取进行原位Cu和Cd稳定化在生态上是安全的，并且可以改变土壤矿物养分的生态化学计量和酶活性。
P05257,Cadmium accumulation and migration of 3 peppers varieties in yellow and limestone soils under geochemical anomaly,地球化学异常区黄色土壤和石灰岩土壤中3种辣椒品种的镉积累与迁移,中国西南地区地球化学异常区重金属镉（Cd）的地质背景较高，且部分典型地区因采矿开发存在人为污染叠加效应，数十年来备受关注。Cd在农田土壤-作物系统中的积累与迁移值得探讨。本研究选取贵州省代表性的黄壤和石灰土，以及三种辣椒（Capsicum annuum L.），通过盆栽试验在不同Cd浓度水平下研究Cd从土壤到植物的积累和迁移规律。对于簇生椒、线椒和杂交椒，Cd在各部位的积累能力相似，规律为：Cd_root > Cd_stem ≈ Cd_leaf > Cd_fruit。不同辣椒品种间Cd浓度的差异如下：线椒根部的Cd高于簇生椒和杂交椒，但在叶片和果实中，簇生椒的Cd浓度高于其他品种。基于富集系数和转运系数的结果，黄壤中Cd的积累能力较高但转运能力较低，而石灰土中Cd的积累能力较低但转运能力较高。红椒的Cd浓度高于其他两种类型。黄壤中辣椒对Cd的积累与转化更为显著（p < 0.05），导致通过食物链迁移的风险较高。
P05284,"Spatial distribution, source identification, and risk assessment of heavy metals in the soils from a mining region: a case study of Bayan Obo in northwestern China",矿区土壤重金属的空间分布、源识别及风险评估：以中国西北白云鄂博为例,白云鄂博矿床是世界上最大的轻稀土矿床，在长期的采矿过程中向周围环境释放了大量重金属。为了制定有效的保护计划，有必要调查白云鄂博矿床周边重金属的浓度、空间分布、污染来源以及环境健康风险。共采集了矿区46个土壤样品。测定了每个土壤样品中Mn、Cu、Zn、Pb、Cd、As、Hg和Cr的浓度。利用ArcGIS空间插值分析研究了土壤重金属的空间分布特征。应用多元统计分析识别重金属的污染来源。通过计算地质累积指数、潜在生态风险指数(RI)、风险评估代码(RAC)、修正风险评估代码(mRAC)、潜在非致癌风险(HI)和致癌风险(CR)来评估重金属的环境健康风险。
P05308,Human Health Risk Assessment and Early Warning of Heavy Metal Pollution in Soil of a Coal Chemical Plant in Northwest China,中国西北某煤化工厂土壤重金属污染的人体健康风险评估与早期预警,本文以中国西北某煤化工厂为研究区域，采集了153个土壤重金属样品，参照“土壤环境容量模型”、“污染场地风险评估技术导则”和美国EPA推荐模型，预测并评估了2021年、2026年和2031年厂区土壤中砷、镉、铬、铅和汞的人体健康风险及其变化规律。此外，引入克里金插值法基于有限点的风险评估生成全厂风险评估图。评估研究表明：As、Cr(VI)和Cd的致癌风险将在2021年超过可接受风险限值1.00E-06，到2031年其平均风险水平将分别达到2.300E-05、4.878E-06和7.455E-05；As的非致癌风险已超过可接受限值1.0，而Cr(VI)、Cd、Pb和Hg的危害商数在限值范围内；厂区应重点关注As和Cd积累对人体危害，并防止Cr(VI)对地下水造成污染；健康风险地图显示，动力单元及其下风向（东南部空地）是整个厂区的核心高风险区，包括物流出口和输煤走廊。2031年核心区最高致癌风险值为8.572E-05，由Cr(VI)引起；口摄入是重金属污染的主要暴露途径。在动力单元、物流出口、输煤走廊及附近车辆走廊工作的人员应穿戴专用防护服和口罩，以减少或阻断潜在的健康风险。本研究对重金属变
P05309,Comparison of Chinese and Danish Soil Legislation Based on Soil Heavy Metal Values in Contaminated Sites: A Case Study in Sichuan,基于污染场地土壤重金属值的中国与丹麦土壤立法比较：以四川为例,我们在四川省泸县的两个污染场地对土壤中的八种重金属进行了快速检测和实验室检测，并比较了这两种方法的检测结果。同时，将实验室检测结果与区域背景值以及中国和丹麦的标准值进行了比较。本研究进一步讨论了中国和丹麦的法律、法规、监管政策和技术指导原则。快速检测方法方便且成本低，但会导致对污染的高估。快速检测方法在丹麦的土壤污染表征中被广泛使用，可以作为实验室分析前用于污染物快速筛选的辅助工具。虽然丹麦已经建立了全面的法律和技术指南，但中国正在完善立法并建立详细的指南。丹麦在土壤污染防治方面的法律体系、研究、探索和经验，可以为中国的土壤污染防治决策管理和法律体系建设提供有意义的参考。
P05317,Ecology of industrial pollution in China,中国工业污染的生态学,1978年改革开放以来，工业发展给中国带来了机遇和挑战。时空分析表明，快速工业化使中国东部地区承受了更严重的污染压力。工业污染的最严重影响体现在水生和土壤生态系统的退化，损害可从物种、种群和群落观察到生态系统水平。2004年以来，公众对污染场地的意识提高，导致生态修复、监测和风险治理的力度加大。在扩大监测的广度和深度方面仍需要相当大的努力，以探索最大的生态风险在哪里以及如何控制它们。工业污染生态学已成为中国的一门热门学科，并将进一步发展以帮助实现可持续发展目标。为了更好的生态风险管理，未来的研究应重点关注混合污染物的多介质迁移和效应、清洁能源和物质流动机制，以及生态风险与人类健康风险的整合。
P05326,"Heavy metal contamination and ecological risk assessment of the agricultural soil in Shanxi Province, China",山西省农业土壤重金属污染及生态风险评价,"为了评估中国山西省农业土壤中重金属的污染水平和生态风险，本研究从山西省11个城市共采集了33份表层土壤样品。土样使用硝酸和氢氟酸混合酸在微波消解系统中进行消解，然后使用电感耦合等离子体质谱仪分析八种重金属的水平。采用地累积指数评价土壤重金属的污染程度，并采用Hakanson方法计算的风险指数评估其生态风险。结果显示，重金属As、Cd、Cr、Cu、Hg、Ni、Pb和Zn的平均浓度分别为12.9 ± 4.8、0.35 ± 0.23、43 ± 14、27 ± 19、0.25 ± 0.14、21.7 ± 5.7、17 ± 13和89 ± 53 mg kg−1。与《中国土壤环境质量》（GB15618-2018）相比，只有9%的Cd样品和3%的Cu样品超过了相应的筛选标准。随后，地累积指数的结果表明，山西省的土壤受到Cd和Hg造成的中度至重度污染，风险指数也显示出类似趋势，即Cd和Hg是造成相当大至极高生态风险的主要贡献者。最后，方差分析表明，在11个城市中，Cd的平均水平显著出现在运城地区（n = 3, p < 0.05），但Hg浓度没有显著统计学差异。本研究表明，Cd和Hg对山西省农业土壤具有"
P05354,Assessing spatial variability of soil organic carbon and total nitrogen in eroded hilly region of subtropical China,亚热带中国侵蚀丘陵区土壤有机碳和全氮空间变异性的评估,中国南方丘陵红壤区遭受严重的土壤侵蚀，导致土壤退化和土壤养分流失。在多年的水土流失控制后，估算土壤有机碳(SOC)和土壤全氮(STN)的含量及空间变异性，并评估地形和土地利用类型对SOC和STN的影响，对于植被恢复和生态重建至关重要。从长汀县共采集了375个表层土壤样品，利用描述性统计和地统计学方法研究了其SOC和STN的分布。选取海拔、坡度、坡向和土地利用类型来调查自然和人为因素对SOC和STN空间异质性的影响。SOC和STN的平均浓度分别为15.85和0.98 g kg-1，具有中等的空间变异。SOC和STN表现出相对均匀的分布，从研究区外围向中心逐渐降低。经过多年的侵蚀控制，研究区的SOC和STN含量仍处于中低水平，这表明土壤养分改善是一个缓慢的过程。长汀县中部低海拔地区的SOC和STN值最低。结果表明，由于地形对区域自然环境和侵蚀丘陵区土壤侵蚀的影响，SOC和STN含量随海拔和坡度的增加最为显著。在不同坡向和土地利用类型之间未观察到显著差异。
