序号,英文标题,中文标题,中文摘要
P02251,"Soil organic carbon accumulation during post-agricultural succession in a karst area, southwest China",中国西南喀斯特地区农田弃耕后演替过程中的土壤有机碳积累,本研究旨在调查中国西南亚热带喀斯特地区农田弃耕后土壤有机碳（SOC）动态的方向、幅度及其潜在机制。研究选择了两个弃耕后演替序列，包括草地（约10年）、灌丛（约29年）、次生林（约59年）和以农田为参照的原始林。测量了0-15 cm土层（代表研究区坡地的平均土壤深度）的SOC及其他土壤理化变量。与农田（42.0 ± 7.3 Mg C ha-1）相比，草地中的SOC含量没有显著升高。灌丛地的SOC含量达到了原始林的水平。平均而言，森林的SOC含量为92.6 ± 4.2 Mg C ha-1，相对于农田增加了120.4±10.0%或50.6 ± 4.2 Mg ha-1。弃耕后，SOC在大约40年内恢复到原始林水平，速率为1.38 Mg C ha-1 yr-1。交换性钙和镁是SOC动态的最强预测因子。结果表明，中国西南喀斯特地区农田弃耕后SOC含量可能迅速恢复。
P02252,Regional probabilistic risk assessment of heavy metals in different environmental media and land uses: An urbanization-affected drinking water supply area,不同环境介质和土地利用下重金属的区域概率风险评估：一个受城市化影响的饮用水供水区,在本研究中，我们提出了一种区域概率风险评估（RPRA）方法，用于估算居民在不同环境介质和土地利用方式下暴露于重金属的健康风险。研究测量了中国顺德水道（饮用水供水区）四种土地利用方式下的水体、沉积物、土壤剖面和表层土壤中重金属浓度的均值和范围。针对不同的暴露途径和重金属种类计算了危害商（HQ）。河岸菜地和私家菜地的总HQ第95百分位数分别大于3和1，表明在淹没的河岸上耕作风险较高。蔬菜吸收和向地下水的淋滤是土壤重金属造成高健康风险的两种迁移途径。理论上，在顺德水道沿线进行户外娱乐、农业耕作和游泳的暴露风险是安全的。砷和镉被确定为重金属中造成风险最大的优先污染物。敏感性分析表明，暴露途径、暴露参数的变化、重金属在土壤中的迁移性以及金属浓度都影响了风险的估算。
P02258,Atmospheric Deposition-Carried Zn and Cd from a Zinc Smelter and Their Effects on Soil Microflora as Revealed by 16S rDNA,锌冶炼厂大气沉降携带的锌和镉及其对土壤微生物区系的影响：基于16S rDNA的揭示,在本研究中，我们调查了中国秦岭凤县某锌冶炼厂10公里范围内重金属（HM）对土壤细菌总种群及其多样性模式的影响。我们利用16S rDNA技术对重金属污染土壤中的细菌群落进行了表征和鉴定。结果表明，S2土壤的HM浓度最高，细菌种群最少，而细菌多样性随采样距离的增加而增加。玉米田土壤中的细菌群落主要由变形菌门、酸杆菌门和放线菌门主导，而丘陵地区土壤则以厚壁菌门为主。土壤阳离子交换量（CEC）、腐殖酸（HA）/富里酸（FA）和微生物OTUs随采样距离的增加而增加。在耕地和非耕地土壤中，希瓦氏菌、盐单胞菌和大肠杆菌属对重金属胁迫表现出高度耐受性。最后，我们发现围绕锌冶炼厂的采样距离上的细菌多样性与总重金属和土壤有机质（SOM）存在一致的相关性，这可以为重金属污染土壤的细菌群落辅助修复和植物修复提供新的见解。
P02315,Distribution and risk evaluation of heavy metal in the soil of typical grassed swale,典型植草沟土壤中重金属的分布及风险评价,本文研究了北京、嘉兴和深圳三个城市植草沟表层土壤中Pb、Zn、Cu和Cr的浓度和分布。基于土壤环境质量标准的二级限值，采用不同的指数（即单项、综合项和潜在生态风险指数）对重金属风险进行了评价。结果表明，除深圳市的植草沟土壤样品外，所有土壤样品中Pb、Zn、Cu和Cr的浓度均在土壤环境质量标准的二级限值内。结果还显示，植草沟表层土壤中四种重金属的浓度与土壤采样点的深度呈线性相关。总之，这三个植草沟中重金属的生态风险轻微。
P02338,"Spatial Characterization of Arsenic, Cadmium, and Lead Concentrations in Tobacco Leaves and Soil",烟叶和土壤中砷、镉和铅浓度的空间表征,金属在烟草中的积累可能对环境和健康产生负面影响。通过电感耦合等离子体质谱法测定了300株烟草植株中砷、镉和铅的浓度。测量了土壤中植物有效性金属的浓度。烟草叶片中的金属浓度取决于植物品种。与下部位置相比，较高位置叶片中的砷和铅浓度降低，而镉则显示出相反的趋势。叶片中金属的积累随土壤中植物有效态和总金属浓度的增加而增加。叶片浓度也受土壤pH值、电导率和有机质的影响。
P02386,Prediction of soil salinity in the Yellow River Delta using geographically weighted regression,利用地理加权回归预测黄河三角洲土壤盐分,及时确定土壤盐分的含量和空间分布至关重要，因为土壤盐渍化会导致区域范围内的土地退化。地理加权回归（GWR）是一种局部回归方法，可以基于因变量与环境变量之间的关系以及样点与预测位置之间的空间距离来实现因变量的空间扩展。本研究旨在探讨 GWR 在预测土壤盐分方面的可行性，因为目前黄河三角洲土壤盐分的插值方法精度仍然较低。此外，还加入了多元线性回归、协克里金和回归克里金来比较 GWR 的精度。结果表明，GWR 预测土壤盐分的精度很高。与其他方法相比，其精度有所提高。验证点的观测值与预测值之间的均方根误差、相关系数、回归系数和调整系数分别为 0.31、0.65、0.57 和 0.42，均优于其他方法，表明 GWR 是一种最优方法。
P02472,"Characterization of heavy metal contamination in the soil and sediment of the Three Gorges Reservoir, China",三峡库区土壤和沉积物中重金属污染特征,"本文分析了三峡库区(TGR)土壤和沉积物中Cu, Pb, Cd, Zn和Cr的浓度、分布、生物有效性及潜在重金属污染风险。本文选取了覆盖TGR从上游到下游的14个监测站点。TGR重金属的空间分布显示，由于工农业活动及自然过程（如土壤侵蚀、岩石风化），Cu, Pb, Cd, Zn和Cr的平均浓度在上游和下游高于中游。结果还表明，多种污染源及复杂的地质地貌、地球化学和生物过程导致水位消落带(WLFZ)土壤中的重金属浓度显著高于岸边土壤。TGR土壤中Cu, Pb, Cd, Zn和Cr的浓度未超过中国农用地土壤相应的最大允许浓度(MAC)，表明TGR土壤未受到Cu, Pb, Cd, Zn或Cr的严重污染。然而，所有研究金属在沉积物中的平均浓度均高于地球化学背景值，且远高于土壤中的浓度，表明了污染源及TGR蓄水后改变的水文条件的影响。地累积指数分析表明，TGR沉积物受到Cu和Cd的中度污染，Pb和Cr为无污染至中度污染，Zn为无污染。形态研究表明，Cd主要存在于非残留态中，表现出极大的不稳定性和生物有效性；此外，WFLZ土壤的干湿交替增强了Cd的迁移性和生物有效性。因此，由于Cd具有较高的风险评"
P02593,The remediation of chromium (VI)-contaminated soils using microbial fuel cells,利用微生物燃料电池修复铬（VI）污染土壤,铬（VI）是土壤和水体中的优先污染物，对环境构成严重威胁。微生物燃料电池（MFC）作为一种可持续技术，已被应用于处理重金属废水。为了研究MFC在土壤修复中的应用，将红壤和潮土掺杂Cr(VI)并装入MFC的阴极室，在100和1000Ω的外部电阻下运行16天，并以开路条件作为对照。运行后，上清液中溶解态Cr(VI)浓度和土壤中总Cr(VI)浓度均明显降低。土壤类型和外部电阻显著影响了电流、Cr(VI)去除效率和阴极效率。降低外部电阻提高了去除效率。红壤产生的MFC电流较高，但去除效率和阴极效率低于潮土，这表明红壤可能含有更多的电子受体，与Cr(VI)还原反应竞争。我们的研究表明，基于MFC的技术具有修复Cr(VI)污染土壤的潜力，且效率因土壤类型而异，并可通过高电流改善。
P02598,In-situ remediation of lead-zinc polymetallic mine contaminated soils by MnFe2O4 micro-particles,MnFe2O4微颗粒对铅锌多金属矿污染土壤的原位修复,原位修复是修复重金属污染土壤的一种实用方法。本文制备了MnFe2O4微颗粒（MM），用于中国内蒙古自治区某铅锌多金属矿污染土壤的原位修复。通过静态振荡淋滤实验确定了MM投加量、pH对修复效率的影响，并通过柱淋滤实验研究了修复后土壤的重金属释放风险。结果表明，当投加量低于10 g/Kg时，随着MM投加量的增加，淋出的Cu、Pb、Zn、As浓度急剧下降。此外，pH的降低导致Cu、Pb、Zn的淋滤浓度增加，但As的淋滤浓度略有下降。在模拟酸雨淋滤条件下，修复土壤中淋出的重金属浓度低于中国地表水环境质量标准（GB3838-2002）III类限值。与未修复土壤相比，修复土壤中Cu、Pb、Zn、As的释放总量分别减少了93.6%、69.2%、57.0%和99.7%。MM是一种很有前景的重金属污染土壤改良剂。
P02603,"Biological responses in the earthworm, Eisenia fetida exposed to soils near a typical lead-acid battery plant",铅酸电池厂附近土壤对蚯蚓的生物响应,由于周围土壤中金属浓度的升高，电池厂的环境影响日益受到关注。蚯蚓被视为评估陆地环境污染的模式生物。本研究调查了蚯蚓暴露于污染土壤后的生化反应。采集距离电池厂0、50、100、200、500和1000米的土壤样品，用于评估采样距离与蚯蚓生化反应之间的关系。在暴露1、3、7和14天后进行生化改变测试。测定了金属硫蛋白（MT）、丙二醛（MDA）和抗氧化酶（超氧化物歧化酶（SOD）、过氧化氢酶（CAT）和过氧化物酶（POD））。结果表明，重金属（特别是Pb）的浓度随距离增加而急剧下降，这可能是由于生产过程中Pb在土壤中的淋滤和积累。MT和MDA的浓度随暴露剂量和时间增加而增加，表明E. fetida在重金属暴露后呈现剂量和时间依赖性。重金属诱导后SOD和CAT的活性增加，而POD的活性低于对照组。SOD、CAT和POD对脂质和酶具有协同保护作用以抵抗污染。电池厂周围的土壤受到金属污染并具有不良生物效应。
P02605,"Impact of Humin on Soil Adsorption and Remediation of Cd(II), Pb(II), and Cu(II)",腐殖质对土壤吸附及镉、铅、铜修复的影响,原位固定化是一种通过减少金属生物有效性和迁移性来减轻污染的有前途的技术。本研究调查了从泥炭土中提取的腐殖质的吸附等温线和动力学特征。我们还研究了土壤溶液的pH值、离子强度和可溶性有机物浓度对腐殖质吸附性能的影响，并比较了其钝化实际和模拟土壤溶液中潜在有毒金属的能力。研究结果表明，腐殖质含有大量的含氧官能团。它对Pb(II)的吸附能力大于对Cu(II)的吸附能力，后者又大于对Cd(II)的吸附能力。腐殖质对Pb(II)的吸附符合Freundlich模型，而对Cd(II)和Cu(II)的吸附遵循Langmuir模型。腐殖质对潜在有毒金属的吸附动力学与二级动力学方程非常吻合。随着pH值的升高，腐殖质对潜在有毒金属的吸附迅速增加。溶液中的电解质离子和酒石酸均抑制了腐殖质对潜在有毒金属的吸附及其钝化潜在有毒金属的能力。结果表明，与模拟土壤溶液相比，实际田间土壤溶液中的钝化能力有所提高。
P02614,"Distribution and Risk Assessment of Metals in Surface Water and Sediment in the Upper Reaches of the Yellow River, China",黄河上游地表水和沉积物中金属的分布及风险评估,为了研究黄河上游的金属污染，2014年10月从甘肃、宁夏和内蒙古沿河的12个选定地点采集了样品，并使用电感耦合等离子体质谱仪（ICP-MS）和原子荧光光谱仪（AFS）测定了地表水和沉积物样品中铝、砷、钡、铍、镉、铬、铜、铅、汞、锰、镍、锶、铊、钒和锌的浓度。与来自中国、美国EPA和WHO的水质标准相比，Al、Cr、Cd、Mn和Pb被认为是水体污染物。As、Be、Cd、Cr、Cu、Ni和V超过了当地土壤的背景值。沉积物的生态风险评估显示，大多数采样点处于中高风险水平，且具有高Er值的Cd增加了每个采样点的潜在生态风险指数R。人体健康风险评估参数（危害商HQ、HQ和危害指数HI）表明，As和Tl是该地区最重要的污染物，且口服摄入是主要的暴露途径。
P03052,The Inner Mongolia and Qinghai-Tibet grassland soil biota dataset,内蒙古及青藏高原草地土壤生物数据集,草地是陆地生态系统的一个重要组成部分。我国的草地主要集中于内蒙古高原及青藏高原。作为土壤生物数据库的一个子集，内蒙古及青藏高原草地土壤生物数据集旨在收集、整理这两个地区的土壤生物组成信息，包括土壤动物、真菌、细菌和古菌的分类组成；同时收集储存与土壤生物样品相对应的环境因子参数，如地理坐标、气候、植被、土地利用方式、土壤理化指标等。
P03070,Investigation of Hg uptake and transport between paddy soil and rice seeds combining Hg isotopic composition and speciation,结合汞同位素组成和形态分析研究稻田土壤与稻米之间的汞吸收与转运,在汞污染地区（如中国的汞矿区），人类食用大米构成了潜在的毒理学风险。鉴于甲基汞在稻米中的高效生物累积，大米被认为是当地居民饮食中汞的重要来源。为了评估水稻中汞的来源和吸收途径，本研究调查了中国贵州万山汞矿区不同地点的稻米及其对应稻田土壤中汞的形态和同位素组成。无论采样点如何，稻米和稻田土壤中的汞形态均表现出巨大差异。稻米中汞的质量依赖分馏（MDF）在 d202Hg 值上的差异高达约 4.0‰，而汞同位素的质量非依赖分馏（MIF）保持恒定（D199Hg 约为 0‰）。稻米中的汞同位素组成与稻田土壤相关，但表现出较轻的同位素特征（d202Hg）。这种同位素偏差主要归因于植物吸收和转运过程。此外，含有较高甲基汞（MeHg/总汞 > 50%）的稻米种子具有明显较重的汞同位素，这表明与无机汞相比，甲基汞在这些水稻植物中的吸收和向种子的转运更为便利。
P03173,"Responses of Wheat Yield, Macro- and Micro-Nutrients, and Heavy Metals in Soil and Wheat following the Application of Manure Compost on the North China Plain",华北平原施用有机肥对小麦产量、大微量营养素及土壤和小麦重金属含量的响应,作物系统中牲畜粪肥的回收利用被认为能提高土壤肥力和作物生产力。然而，尽管可持续作物生产和食品安全至关重要，但在中国尚未进行关于施用粪肥对土壤和作物大中微量营养素、重金属以及作物产量影响的系统长期研究。因此，我们在华北平原一个典型的谷物产区进行了田间试验，以研究堆肥施用量对小麦产量以及土壤和小麦中大中微量营养素和重金属含量的影响。我们发现，施用堆肥增加了土壤全氮以及速效钾、铁、锌和锰的浓度，而土壤速效磷未受影响，速效铜则有所下降。总体而言，施用堆肥对冬小麦的籽粒产量、生物量和收获指数没有显著影响。然而，在2012年和2013年，秸秆中的氮浓度分别下降了9%和18%，籽粒中分别下降了16%和12%。施用堆肥后，秸秆磷浓度仅在2012年增加，但籽粒磷通常增加，而秸秆钾浓度倾向于下降，籽粒钾浓度在2013年增加。施用堆肥通常增加了秸秆和籽粒中的铁和锌浓度，而铜和锰浓度与对照组相比显著降低。在某些堆肥施用率下重金属浓度有所增加，但仍在安全范围内。大中微量营养素的平衡表明，小麦吸收的养分通过堆肥的添加得到了补充，而不施用堆肥时氮水平下降。当施用羊粪堆肥时，通过消费小麦摄入的微量营养素的每日摄入量仍
P03251,Heavy Metals in Wheat Grown in Sewage Irrigation: A Distribution and Prediction Model,污水灌溉条件下小麦中重金属的分布及预测模型,"该研究评估了中国天津地区小麦中重金属的分布情况并构建了预测模型。结果表明，小麦中重金属（Zn, Cd, Cu, Pb, Cr, 和 Ni）浓度较高，且籽粒中的Cd浓度（0.062mg/kg）超过了国家安全标准。小麦籽粒的累积因子呈递减顺序：Zn>Cd>Cu>Pb>Cr>Ni。小麦籽粒中的Cd浓度与土壤中的Cd浓度密切相关（r = 0.74）。该预测模型适用于预测小麦中Cd和Zn的浓度，相关系数r分别为0.735和0.625。"
P03301,Characteristics of heavy metal pollution and ecological and health risk assessment in alluvial soils of the Tongling section of the Yangtze River,长江铜陵段冲积土壤中重金属污染特征及生态健康风险评价,为探究长江安徽铜陵段冲积土壤中的重金属污染特征、生态健康风险，在研究区内共采集 28 个浅层土壤样品。分析了 Cr、Mn、Ni、As、Cd、Pb、Cu、Zn 和 V 共 9 种元素含量，结合内梅罗综合污染指数法、地累积指数法和潜在生态风险指数法对土壤重金属污染特征进行分析，并评估其生态健康风险程度。结果表明，研究区土壤中的 As、Pb和Cu含量的均值均未超过安徽省铜陵市的重金属元素背景值，Cr、Mn、Ni、Cd、Zn和 V 的含量高于背景值的1.07～15.34倍；Cd元素超过风险筛选值和管控值的样本个数最多，分别为 18个（占比 64.29%）和 5个（占比17.86%），污染问题相对突出。各元素含量空间分布特征显示，Cr、Ni和 Cu含量高值区主要集中在研究区中心位置，总体呈中部高四周低的变化特征，As、Zn、Pb 和 V 这 4 种元素含量集中分布在研究区东部，整体呈四周向中心递减的变化特征，Mn和 Cd含量在研究区内分布较为均匀。研究区土壤重金属元素生态风险评价整体上处于轻微生态风险水平，但Cr、Cd 和 Ni 分别都有不同程度的处于强生态风险、很强生态风险和极强生态风险水平。
P03335,"Assessment of Heavy Metal Contamination and Wetland Management in a Newly Created Coastal Natural Reserve, China",中国新建海岸自然保护区重金属污染评价与湿地管理,对海岸土壤中重金属含量和分布的调查有助于提高我们对生物地球化学循环及其对全球环境变化潜在反馈的理解。本研究利用43个采样点调查了黄河三角洲（YRD）重金属的富集情况，以确定重金属的浓度和垂直分布。采用因子分析、污染因子和地累积指数来评价污染状况。污染因子和地累积指数清楚地表明，就金属污染而言，沿海生态系统仍处于原始状态。因子载荷显示，第一主成分与砷、铬、铜、镍、铅和锌呈强正相关，而第二主成分对镉显示出高度正因子载荷。研究表明，黄河三角洲的沉积物质量总体符合中国海洋沉积物质量的一级标准（GB 18668-20020）。与其他地区（如在过去几十年中受重金属严重污染的珠江三角洲）相比，该地区典型重金属的积累较少，因此YRD仍可被视为一个“清洁点”。迫切需要一种整体的方法来监测重金属的浓度和分布，以及一项综合策略来预防健康风险。本研究结果可为沿海YRD地区的湿地保护和管理做出贡献。
P03659,Remediation of Heavy Metal Contaminated Soil by Leaching with Na2EDTA and STPP,Na2EDTA和STPP淋洗修复重金属污染土壤,土壤重金属污染已成为一个主要的环境问题。本研究通过批量提取实验，评估了Na2EDTA和STPP对污染土壤中重金属（Pb、Cd、Cu）的淋洗修复效果。研究了混合液浓度、振荡时间、溶液pH值对淋洗效率的影响。比较了淋洗前后Pb、Cd、Cu的形态特征以揭示其淋洗规律。Na2EDTA的提取效率顺序为Pb > Cd > Cu，而STPP为Cd > Pb>Cu。Na2EDTA和STPP均能与土壤中的金属离子配位，但STPP的络合能力相对较弱。在低浓度下观察到对土壤重金属淋洗的协同效应，而在高于0.01 mol/L时发现拮抗效应。土壤重金属去除效率随混合液浓度和淋洗时间的增加而增加。形态分析表明，淋洗出的金属主要来自酸可提取态、还原态和氧化态，而残渣态金属几乎不变。
P03824,Effect of Heavy Metals Pollution on Soil Microbial Diversity and Bermudagrass Genetic Variation,重金属污染对土壤微生物多样性和狗牙根遗传变异的影响,
P03827,Cadmium Accumulation Characteristics in Turnip Landraces from China and Assessment of Their Phytoremediation Potential for Contaminated Soils,中国萝卜地方品种的镉积累特征及其对污染土壤植物修复潜力的评估,重金属（HM）污染是一个全球性的环境问题，威胁生态系统和人类健康。镉污染因其高毒性、强迁移性和全球污染面积大而成为最突出的重金属污染类型。污染土壤的植物修复因其成本效益、可操作性且无二次污染而被频繁采用。高等积累植物，包括被称为超富集植物的植物，在植物修复中起着重要作用。因此，筛选植物以鉴定超富集植物对持续植物修复至关重要。在本研究中，我们在已知镉水平的土壤实验下调查了来自中国的18个萝卜地方品种的镉耐受和积累能力。结果表明萝卜具有很高的镉积累能力。此外，当在不同地方品种在50 mg kg-1（干重）镉浓度下生长时，发现镉耐受和积累特征存在显著差异。在研究的地方品种中，五个萝卜地方品种符合镉超富集植物的要求，三个地方品种被确定为潜在候选者。然而，不同萝卜地方品种的单株积累的总镉含量取决于镉积累能力和植物生物量。与一些报道的镉超富集植物相比，萝卜不仅显示出高镉积累能力，而且生长迅速，分布区域广。这些优势表明萝卜在镉污染土壤的植物修复方面可能具有相当大的潜力。此外，研究还表明，不建议食用在超过安全镉水平的环境中种植的萝卜。
P04031,"Heavy Metals in Surface Soils in the Upper Reaches of the Heihe River, Northeastern Tibetan Plateau, China",青藏高原东北部黑河上游地表土壤中的重金属,黑河上游一直被认为是植物生态学、气候变化、水资源和水文学研究的热点地区。由于气候寒冷干旱、海拔高、位置偏远且交通条件恶劣，关于该地区土壤重金属污染的研究鲜有报道。在本研究中，对该区域重金属的浓度水平、来源、空间分布及环境风险进行了首次调查。采集了研究区的56个表层土壤样品，分析了Cr、Mn、Ni、Cu、Zn、As、Cd和Pb的浓度以及TOC水平。利用基本统计、浓度比较、相关系数分析和结合空间分布的多元分析来描绘不同重金属的特征和来源。还进行了包括地累积指数、富集因子和潜在生态风险指数在内的风险评估。结果表明，自1990年代以来，重金属的浓度一直呈上升趋势。除Cr外，每种金属的平均值都高于青海省、西藏、中国和世界的平均背景值。特别值得注意的是Cd的浓度，与所有背景值相比都非常高。独特的成矿条件和保存完好、分布广泛的石灰岩可能促成了高Cd浓度。研究区表层土壤中的重金属主要继承自母质。尽管如此，人类活动可能加速了风化过程。Cd呈现高背景浓度水平，并在整个区域构成严重的环境风险。特别是Yinda、Reshui daban、Kekeli和Zamasheng的土壤对当地人口以及牲畜和野生动物的健康
P04032,"Heavy Metals in Surface Soils in the Upper Reaches of the Heihe River, Northeastern Tibetan Plateau, China",中国青藏高原东北部黑河上游表层土壤中的重金属,黑河上游一直是植物生态学、气候变化、水资源和水文学研究的热点地区。由于气候寒冷干旱、海拔高、位置偏远和交通条件恶劣，该地区很少有关于土壤重金属污染的研究报道。本研究首次对该地区重金属的浓度水平、来源、空间分布及环境风险进行了调查。研究采集了56个表层土壤样品，分析了Cr、Mn、Ni、Cu、Zn、As、Cd和Pb的浓度以及TOC水平。利用基础统计、浓度比较、相关系数分析和多元分析结合空间分布来描述不同重金属的特征和来源。还进行了地累积指数、富集因子和潜在生态风险指数等风险评估。结果表明，自1990年代以来，重金属的浓度一直在增加。除Cr外，每种金属的平均值都高于青海、西藏、中国和世界的平均背景值。特别值得注意的是Cd的浓度，与所有背景值相比都非常高。独特的成矿条件和保存完好、分布广泛的石灰岩可能促成了高Cd浓度。研究区表层土壤中的重金属主要继承自母质。尽管如此，人类活动可能加速了风化过程。Cd在整个区域呈现出高背景浓度水平，并构成严重的环境风险。特别是Yinda、Reshui daban、Kekeli和Zamasheng地区的土壤对当地人口以及牲畜和野生动物的健康构成威胁。
P04035,"Spatial Distribution, Sources Apportionment and Health Risk of Metals in Topsoil in Beijing, China",北京六环内表层土壤金属的空间分布、源解析及健康风险,为获取北京六环内表层土壤金属的污染特征及分布规律，研究共采集46个土壤样品，分析了镍、锂、钒、钴、钡、锶、铬、钼、铜、镉、锌、铅等12种元素的浓度。采用地统计学和多元统计学方法识别空间分布特征及来源。此外，利用美国环保署健康风险评估模型评估了所分析重金属对人体（成人）的健康风险。结果表明，这些金属在空间尺度上变化显著。Cr浓度西高东低，Mo浓度北高南低。Cu、Cd、Zn和Pb的高浓度区集中在城市中心。Cd的平均富集程度为5.94，达到显著富集标准。Cr、Mo、Cu、Cd、Zn和Pb的累积受人类活动（如车辆排放、燃煤和工业过程）影响。健康风险评估显示，所选重金属的非致癌和致癌风险均在安全标准内，四种重金属的致癌风险排序为 Cr > Co > Ni > Cd
P04036,"The Distribution and Health Risk Assessment of Metals in Soils in the Vicinity of Industrial Sites in Dongguan, China",中国东莞工业区周边土壤中金属的分布及健康风险评估,指数级的工业化和快速的城市化导致了中国东莞土壤受到金属源的人为污染。本研究旨在测定东莞工业区附近土壤中各种金属（砷、镉、铬、铜、汞、镍、铅和锌）的浓度和分布，并识别其对当地居民的潜在健康风险。共收集了106个土壤样品，分为表层土壤（0-20 cm）和浅层土壤（20-50 cm）。结果显示土壤受到金属污染，且污染主要集中在表层土壤。地质累积指数和污染指数表明Cd、Cu、Hg、Ni和Pb的浓度略有增加，但工业活动造成的重金属污染并不严重，As和Cr元素表现为非污染水平。风险评估结果表明，由于As和Cr通过相应暴露途径的致癌风险超过了人类可接受的致癌风险安全限值10^-6，居民面临As和Cr暴露的潜在健康风险。此外，经口摄入和吸入土壤颗粒是As和Cr进入人体的主要途径。本研究可为工业区周边的金属污染控制和人体健康保护提供基础信息。
P04037,"The Distribution and Health Risk Assessment of Metals in Soils in the Vicinity of Industrial Sites in Dongguan, China",中国东莞工业区附近土壤中金属的分布与健康风险评估,中国东莞的工业化和快速城市化导致土壤受到来自人为源的金属污染。本研究的目的是确定土壤中各种金属（砷 (As)、镉 (Cd)、铬 (Cr)、铜 (Cu)、汞 (Hg)、镍 (Ni)、铅 (Pb) 和锌 (Zn)）的浓度和分布，并识别其对当地居民的潜在健康风险。共在东莞工业场地附近采集了106个土壤样品。从每个地点采集了两种类型的样品：表层土壤（0-20厘米，TS）和浅层土壤（20-50厘米，SS）。结果表明，土壤受到金属污染，污染主要集中在TS。地累积指数和污染指数表明，Cd、Cu、Hg、Ni 和 Pb 的浓度略有增加，但工业活动造成的金属污染较轻，As 和 Cr 元素表现为非污染水平。风险评估结果表明，由于 As 和 Cr 通过相应暴露途径的致癌风险超过了人类可接受致癌风险的安全限值 10^-6，居民面临与 As 和 Cr 暴露相关的潜在健康风险。此外，经口摄入和吸入土壤颗粒是 As 和 Cr 进入人体的主要暴露途径。这项研究可能为工业区域附近的金属污染控制和人类健康保护提供基础信息。
P04043,Identification of Potential Sources of Mercury (Hg) in Farmland Soil Using a Decision Tree Method in China,基于决策树法的中国农田土壤汞潜在来源识别,识别省级尺度土壤汞(Hg)的来源有助于制定有效政策以防止进一步污染并采取修复措施。本研究基于决策树方法识别了中国农田土壤中汞的自然和人为来源及其贡献。结果表明，成土母质中汞的浓度与省级尺度上汞浓度的一般空间分布模式密切相关。决策树分析在模拟人类活动对农田土壤汞添加的影响方面获得了89.70%的总准确率。人类活动（例如焦炭生产、化肥施用、废水排放、固体废物排放以及有色金属生产）是农田土壤中大量汞的主要外部来源。
P04286,Assessment on the Impact of Arable Land Protection Policies in a Rapidly Developing Region,快速发展地区耕地保护政策的影响评估,为了调查中国耕地保护政策的效果，本文采用了一个整合了地理信息系统（GIS）、土壤质量评估和景观指标分析的综合框架，追踪并分析了2005年至2013年间宁波地区应对快速城市化背景下的耕地转换和景观变化。结果表明，尽管已经建立了全面的法律框架，耕地流失和退化仍在继续。耕地保护政策的实施被认为是有效的，但并不完全成功，因为它保证了耕地的总量，但未充分考虑土壤质量和空间分布。此外，两个时间间隔之间的耕地变化动态存在显著差异。2005年至2009年期间，耕地转换多样化，耕地、建设用地、水域和果园之间的转换加剧。此外，许多新增耕地斑块毗邻建设用地，面临再次被城市扩张占用的危险。到2009年至2013年期间，大部分耕地被城市扩张占用，而大部分新增耕地是从沿海滩涂围垦的。尽管新增耕地连片且远离城市区域，但其质量较差且用途有限。由于城市扩张加剧导致优质耕地永久流失，可能会在更大范围内威胁可持续发展和粮食安全。
P04608,"Long-Term Cropping Effects on Agricultural Sustainability in Alar Oasis of Xinjiang, China",新疆阿拉尔绿洲长期种植对农业可持续性的影响,农业可持续发展已成为中国干旱地区的主要关注点。为了更好地理解连作对土壤质量的影响，在新疆阿拉尔绿洲建立了六个试验田，包括未开垦土地（作为0年处理）和五个不同连作年限的棉田（分别为5、10、15、20和25年）。选取了13个土壤指标，包括土壤理化性质、养分性质和酶活性。结果显示，棉田连作年限显著影响多项土壤性质。根据土壤质量指数（SQI）排序的种植年限为：15年 (0.828) > 20年 (0.816) > 10年 (0.668) > 5年 (0.548) > 25年 (0.377) > 0年 (0.205)，可持续产量指数（SYI）排序为：10年 (0.830) > 15年 (0.777) > 20年 (0.667) > 5年 (0.586) > 25年 (0.159)。
P04899,"Mercury methylation in paddy soil: source and distribution of mercury species at a Hg mining area, Guizhou Province, China",稻田土壤中的汞甲基化：中国贵州省汞矿区汞的来源及分布,稻田种植是亚洲主要的土地利用方式。稻田已被确定为陆地生态系统中甲基汞产生的重要场所，也是汞矿区人体接触甲基汞的主要途径。我们在中国贵州省两个典型的汞污染采矿点（一个是土壤中汞浓度高但大气中浓度低的废弃矿点，一个是土壤中汞浓度低但大气中浓度高的现有手工矿点）比较了在整个水稻生长季节稻田不同隔室中汞的来源和分布。我们的结果表明，相对于土壤中的旧汞库，灌溉和大气沉降输入生态系统的新汞通量微不足道；稻田土壤中甲基汞的主要来源是无机汞的原位甲基化。在手工矿点的稻田水和表层土壤层中，甲基汞浓度升高且汞作为甲基汞的比例很高，表明只有该站点发生了活跃的汞甲基化。我们认为稻田水和表层土壤中甲基汞的原位产生取决于大气中汞含量升高以及随之而来的新汞沉降到低pH厌氧地球化学系统中。从废弃汞矿区采集的土壤岩芯中甲基汞浓度缺乏深度依赖性变化，这与大气中汞浓度低以及稻田水和灌溉水的pH值高相一致，表明该站点的甲基汞净产量受到限制。
