sample_id,split,fold,split_strategy,split_version
21294,train,3,GroupKFold_DOI,v0.7
21295,train,3,GroupKFold_DOI,v0.7
21296,train,3,GroupKFold_DOI,v0.7
21297,train,3,GroupKFold_DOI,v0.7
21298,train,3,GroupKFold_DOI,v0.7
21299,train,3,GroupKFold_DOI,v0.7
21309,train,3,GroupKFold_DOI,v0.7
21310,train,3,GroupKFold_DOI,v0.7
21311,train,3,GroupKFold_DOI,v0.7
21312,train,3,GroupKFold_DOI,v0.7
21313,train,3,GroupKFold_DOI,v0.7
21314,train,3,GroupKFold_DOI,v0.7
21315,train,3,GroupKFold_DOI,v0.7
21316,train,3,GroupKFold_DOI,v0.7
21317,train,3,GroupKFold_DOI,v0.7
21318,train,3,GroupKFold_DOI,v0.7
21319,train,3,GroupKFold_DOI,v0.7
21320,train,3,GroupKFold_DOI,v0.7
21329,train,3,GroupKFold_DOI,v0.7
21330,train,3,GroupKFold_DOI,v0.7
21331,train,3,GroupKFold_DOI,v0.7
21332,train,3,GroupKFold_DOI,v0.7
21333,train,3,GroupKFold_DOI,v0.7
21334,train,3,GroupKFold_DOI,v0.7
21335,train,3,GroupKFold_DOI,v0.7
21336,train,3,GroupKFold_DOI,v0.7
21337,train,3,GroupKFold_DOI,v0.7
21338,train,3,GroupKFold_DOI,v0.7
21339,train,3,GroupKFold_DOI,v0.7
21340,train,3,GroupKFold_DOI,v0.7
21341,train,3,GroupKFold_DOI,v0.7
21342,train,3,GroupKFold_DOI,v0.7
21343,train,3,GroupKFold_DOI,v0.7
21344,train,3,GroupKFold_DOI,v0.7
21345,train,3,GroupKFold_DOI,v0.7
21346,train,3,GroupKFold_DOI,v0.7
21357,train,3,GroupKFold_DOI,v0.7
21358,train,3,GroupKFold_DOI,v0.7
21359,train,3,GroupKFold_DOI,v0.7
21360,train,3,GroupKFold_DOI,v0.7
21361,train,3,GroupKFold_DOI,v0.7
21362,train,3,GroupKFold_DOI,v0.7
21363,train,3,GroupKFold_DOI,v0.7
21364,train,3,GroupKFold_DOI,v0.7
21365,train,3,GroupKFold_DOI,v0.7
21366,train,3,GroupKFold_DOI,v0.7
21367,train,3,GroupKFold_DOI,v0.7
21368,train,3,GroupKFold_DOI,v0.7
21369,train,3,GroupKFold_DOI,v0.7
21370,train,3,GroupKFold_DOI,v0.7
21371,train,3,GroupKFold_DOI,v0.7
21372,train,3,GroupKFold_DOI,v0.7
21373,train,3,GroupKFold_DOI,v0.7
21374,train,3,GroupKFold_DOI,v0.7
21375,train,3,GroupKFold_DOI,v0.7
21376,train,3,GroupKFold_DOI,v0.7
21377,train,3,GroupKFold_DOI,v0.7
21378,train,3,GroupKFold_DOI,v0.7
21379,train,3,GroupKFold_DOI,v0.7
21380,train,3,GroupKFold_DOI,v0.7
21381,train,3,GroupKFold_DOI,v0.7
21382,train,3,GroupKFold_DOI,v0.7
21383,train,3,GroupKFold_DOI,v0.7
21384,train,3,GroupKFold_DOI,v0.7
21385,train,3,GroupKFold_DOI,v0.7
21386,train,3,GroupKFold_DOI,v0.7
21388,train,3,GroupKFold_DOI,v0.7
21389,train,3,GroupKFold_DOI,v0.7
21390,train,3,GroupKFold_DOI,v0.7
21391,train,3,GroupKFold_DOI,v0.7
21392,train,3,GroupKFold_DOI,v0.7
21393,train,3,GroupKFold_DOI,v0.7
21394,train,3,GroupKFold_DOI,v0.7
21395,train,3,GroupKFold_DOI,v0.7
21396,train,3,GroupKFold_DOI,v0.7
21397,train,3,GroupKFold_DOI,v0.7
21398,train,3,GroupKFold_DOI,v0.7
21399,train,3,GroupKFold_DOI,v0.7
21400,train,3,GroupKFold_DOI,v0.7
21401,train,3,GroupKFold_DOI,v0.7
21402,train,3,GroupKFold_DOI,v0.7
21403,train,3,GroupKFold_DOI,v0.7
21404,train,3,GroupKFold_DOI,v0.7
21405,train,3,GroupKFold_DOI,v0.7
21406,train,3,GroupKFold_DOI,v0.7
21407,train,3,GroupKFold_DOI,v0.7
21408,train,3,GroupKFold_DOI,v0.7
21409,train,3,GroupKFold_DOI,v0.7
21410,train,3,GroupKFold_DOI,v0.7
21411,train,3,GroupKFold_DOI,v0.7
21412,train,3,GroupKFold_DOI,v0.7
21413,train,3,GroupKFold_DOI,v0.7
21414,train,3,GroupKFold_DOI,v0.7
21415,train,3,GroupKFold_DOI,v0.7
21416,train,3,GroupKFold_DOI,v0.7
21417,train,3,GroupKFold_DOI,v0.7
21418,train,3,GroupKFold_DOI,v0.7
21419,train,3,GroupKFold_DOI,v0.7
21420,train,3,GroupKFold_DOI,v0.7
21421,train,3,GroupKFold_DOI,v0.7
21422,train,3,GroupKFold_DOI,v0.7
21426,train,3,GroupKFold_DOI,v0.7
21427,train,3,GroupKFold_DOI,v0.7
21428,train,3,GroupKFold_DOI,v0.7
21429,train,3,GroupKFold_DOI,v0.7
21430,train,3,GroupKFold_DOI,v0.7
21431,train,3,GroupKFold_DOI,v0.7
21432,train,3,GroupKFold_DOI,v0.7
21433,train,3,GroupKFold_DOI,v0.7
21434,train,3,GroupKFold_DOI,v0.7
21435,train,3,GroupKFold_DOI,v0.7
21436,train,3,GroupKFold_DOI,v0.7
21437,train,3,GroupKFold_DOI,v0.7
21438,train,3,GroupKFold_DOI,v0.7
21439,train,3,GroupKFold_DOI,v0.7
21440,train,3,GroupKFold_DOI,v0.7
21441,train,3,GroupKFold_DOI,v0.7
21442,train,3,GroupKFold_DOI,v0.7
21443,train,3,GroupKFold_DOI,v0.7
21444,train,3,GroupKFold_DOI,v0.7
21445,train,3,GroupKFold_DOI,v0.7
21446,train,3,GroupKFold_DOI,v0.7
21447,train,3,GroupKFold_DOI,v0.7
21448,train,3,GroupKFold_DOI,v0.7
21449,train,3,GroupKFold_DOI,v0.7
21450,train,3,GroupKFold_DOI,v0.7
21451,train,3,GroupKFold_DOI,v0.7
21452,train,3,GroupKFold_DOI,v0.7
21453,train,3,GroupKFold_DOI,v0.7
21454,train,3,GroupKFold_DOI,v0.7
21455,train,3,GroupKFold_DOI,v0.7
21456,train,3,GroupKFold_DOI,v0.7
21457,train,3,GroupKFold_DOI,v0.7
21458,train,3,GroupKFold_DOI,v0.7
21459,train,3,GroupKFold_DOI,v0.7
21460,train,3,GroupKFold_DOI,v0.7
21461,train,3,GroupKFold_DOI,v0.7
21462,train,3,GroupKFold_DOI,v0.7
21463,train,3,GroupKFold_DOI,v0.7
21464,train,3,GroupKFold_DOI,v0.7
21465,train,3,GroupKFold_DOI,v0.7
21466,train,3,GroupKFold_DOI,v0.7
21467,train,3,GroupKFold_DOI,v0.7
21468,train,3,GroupKFold_DOI,v0.7
21469,train,3,GroupKFold_DOI,v0.7
21470,train,3,GroupKFold_DOI,v0.7
21471,train,3,GroupKFold_DOI,v0.7
21472,train,3,GroupKFold_DOI,v0.7
21473,train,3,GroupKFold_DOI,v0.7
21474,train,3,GroupKFold_DOI,v0.7
21475,train,3,GroupKFold_DOI,v0.7
21485,train,3,GroupKFold_DOI,v0.7
21486,train,3,GroupKFold_DOI,v0.7
21487,train,3,GroupKFold_DOI,v0.7
21512,train,3,GroupKFold_DOI,v0.7
21513,train,3,GroupKFold_DOI,v0.7
21514,train,3,GroupKFold_DOI,v0.7
21515,train,3,GroupKFold_DOI,v0.7
21516,train,3,GroupKFold_DOI,v0.7
21517,train,3,GroupKFold_DOI,v0.7
21518,train,3,GroupKFold_DOI,v0.7
21519,train,3,GroupKFold_DOI,v0.7
21520,train,3,GroupKFold_DOI,v0.7
21521,train,3,GroupKFold_DOI,v0.7
21522,train,3,GroupKFold_DOI,v0.7
21523,train,3,GroupKFold_DOI,v0.7
21524,train,3,GroupKFold_DOI,v0.7
21525,train,3,GroupKFold_DOI,v0.7
21526,train,3,GroupKFold_DOI,v0.7
21527,train,3,GroupKFold_DOI,v0.7
21528,train,3,GroupKFold_DOI,v0.7
21529,train,3,GroupKFold_DOI,v0.7
21530,train,3,GroupKFold_DOI,v0.7
21531,train,3,GroupKFold_DOI,v0.7
21532,train,3,GroupKFold_DOI,v0.7
21533,train,3,GroupKFold_DOI,v0.7
21534,train,3,GroupKFold_DOI,v0.7
21535,train,3,GroupKFold_DOI,v0.7
21536,train,3,GroupKFold_DOI,v0.7
21537,train,3,GroupKFold_DOI,v0.7
21538,train,3,GroupKFold_DOI,v0.7
21539,train,3,GroupKFold_DOI,v0.7
21540,train,3,GroupKFold_DOI,v0.7
21541,train,3,GroupKFold_DOI,v0.7
21542,train,3,GroupKFold_DOI,v0.7
21543,train,3,GroupKFold_DOI,v0.7
21545,train,3,GroupKFold_DOI,v0.7
21546,train,3,GroupKFold_DOI,v0.7
21547,train,3,GroupKFold_DOI,v0.7
21548,train,3,GroupKFold_DOI,v0.7
21549,train,3,GroupKFold_DOI,v0.7
21550,train,3,GroupKFold_DOI,v0.7
21551,train,3,GroupKFold_DOI,v0.7
21569,train,3,GroupKFold_DOI,v0.7
21570,train,3,GroupKFold_DOI,v0.7
21571,train,3,GroupKFold_DOI,v0.7
21572,train,3,GroupKFold_DOI,v0.7
21573,train,3,GroupKFold_DOI,v0.7
21574,train,3,GroupKFold_DOI,v0.7
21575,train,3,GroupKFold_DOI,v0.7
21576,train,3,GroupKFold_DOI,v0.7
21577,train,3,GroupKFold_DOI,v0.7
21578,train,3,GroupKFold_DOI,v0.7
21579,train,3,GroupKFold_DOI,v0.7
21580,train,3,GroupKFold_DOI,v0.7
21581,train,3,GroupKFold_DOI,v0.7
21582,train,3,GroupKFold_DOI,v0.7
21583,train,3,GroupKFold_DOI,v0.7
21584,train,3,GroupKFold_DOI,v0.7
21585,train,3,GroupKFold_DOI,v0.7
21586,train,3,GroupKFold_DOI,v0.7
21587,train,3,GroupKFold_DOI,v0.7
21588,train,3,GroupKFold_DOI,v0.7
21589,train,3,GroupKFold_DOI,v0.7
21590,train,3,GroupKFold_DOI,v0.7
21591,train,3,GroupKFold_DOI,v0.7
21592,train,3,GroupKFold_DOI,v0.7
21593,train,3,GroupKFold_DOI,v0.7
21594,train,3,GroupKFold_DOI,v0.7
21595,train,3,GroupKFold_DOI,v0.7
21596,train,3,GroupKFold_DOI,v0.7
21597,train,3,GroupKFold_DOI,v0.7
21598,train,3,GroupKFold_DOI,v0.7
21599,train,3,GroupKFold_DOI,v0.7
21600,train,3,GroupKFold_DOI,v0.7
21601,train,3,GroupKFold_DOI,v0.7
21602,train,3,GroupKFold_DOI,v0.7
21603,train,3,GroupKFold_DOI,v0.7
21604,train,3,GroupKFold_DOI,v0.7
21605,train,3,GroupKFold_DOI,v0.7
21606,train,3,GroupKFold_DOI,v0.7
21607,train,3,GroupKFold_DOI,v0.7
21608,train,3,GroupKFold_DOI,v0.7
21609,train,3,GroupKFold_DOI,v0.7
21610,train,3,GroupKFold_DOI,v0.7
21611,train,3,GroupKFold_DOI,v0.7
21612,train,3,GroupKFold_DOI,v0.7
21613,train,3,GroupKFold_DOI,v0.7
21614,train,3,GroupKFold_DOI,v0.7
21615,train,3,GroupKFold_DOI,v0.7
21616,train,3,GroupKFold_DOI,v0.7
21617,train,3,GroupKFold_DOI,v0.7
21618,train,3,GroupKFold_DOI,v0.7
21619,train,3,GroupKFold_DOI,v0.7
21620,train,3,GroupKFold_DOI,v0.7
21621,train,3,GroupKFold_DOI,v0.7
21622,train,3,GroupKFold_DOI,v0.7
21623,train,3,GroupKFold_DOI,v0.7
21624,train,3,GroupKFold_DOI,v0.7
21625,train,3,GroupKFold_DOI,v0.7
21626,train,3,GroupKFold_DOI,v0.7
21627,train,3,GroupKFold_DOI,v0.7
21628,train,3,GroupKFold_DOI,v0.7
21629,train,3,GroupKFold_DOI,v0.7
21630,train,3,GroupKFold_DOI,v0.7
21631,train,3,GroupKFold_DOI,v0.7
21632,train,3,GroupKFold_DOI,v0.7
21633,train,3,GroupKFold_DOI,v0.7
21634,train,3,GroupKFold_DOI,v0.7
21635,train,3,GroupKFold_DOI,v0.7
21636,train,3,GroupKFold_DOI,v0.7
21637,train,3,GroupKFold_DOI,v0.7
21638,train,3,GroupKFold_DOI,v0.7
21639,train,3,GroupKFold_DOI,v0.7
21640,train,3,GroupKFold_DOI,v0.7
21641,train,3,GroupKFold_DOI,v0.7
21642,train,3,GroupKFold_DOI,v0.7
21643,train,3,GroupKFold_DOI,v0.7
21671,train,3,GroupKFold_DOI,v0.7
21672,train,3,GroupKFold_DOI,v0.7
21673,train,3,GroupKFold_DOI,v0.7
21674,train,3,GroupKFold_DOI,v0.7
21675,train,3,GroupKFold_DOI,v0.7
21676,train,3,GroupKFold_DOI,v0.7
21677,train,3,GroupKFold_DOI,v0.7
21678,train,3,GroupKFold_DOI,v0.7
21679,train,3,GroupKFold_DOI,v0.7
21680,train,3,GroupKFold_DOI,v0.7
21681,train,3,GroupKFold_DOI,v0.7
21682,train,3,GroupKFold_DOI,v0.7
21683,train,3,GroupKFold_DOI,v0.7
21684,train,3,GroupKFold_DOI,v0.7
21685,train,3,GroupKFold_DOI,v0.7
21686,train,3,GroupKFold_DOI,v0.7
21687,train,3,GroupKFold_DOI,v0.7
21688,train,3,GroupKFold_DOI,v0.7
21689,train,3,GroupKFold_DOI,v0.7
21691,train,3,GroupKFold_DOI,v0.7
21692,train,3,GroupKFold_DOI,v0.7
21693,train,3,GroupKFold_DOI,v0.7
21694,train,3,GroupKFold_DOI,v0.7
21695,train,3,GroupKFold_DOI,v0.7
21696,train,3,GroupKFold_DOI,v0.7
21697,train,3,GroupKFold_DOI,v0.7
21698,train,3,GroupKFold_DOI,v0.7
21699,train,3,GroupKFold_DOI,v0.7
21700,train,3,GroupKFold_DOI,v0.7
21701,train,3,GroupKFold_DOI,v0.7
21702,train,3,GroupKFold_DOI,v0.7
21703,train,3,GroupKFold_DOI,v0.7
21704,train,3,GroupKFold_DOI,v0.7
21705,train,3,GroupKFold_DOI,v0.7
21706,train,3,GroupKFold_DOI,v0.7
21707,train,3,GroupKFold_DOI,v0.7
21708,train,3,GroupKFold_DOI,v0.7
21709,train,3,GroupKFold_DOI,v0.7
21710,train,3,GroupKFold_DOI,v0.7
21711,train,3,GroupKFold_DOI,v0.7
21712,train,3,GroupKFold_DOI,v0.7
21713,train,3,GroupKFold_DOI,v0.7
21714,train,3,GroupKFold_DOI,v0.7
21715,train,3,GroupKFold_DOI,v0.7
21716,train,3,GroupKFold_DOI,v0.7
21717,train,3,GroupKFold_DOI,v0.7
21718,train,3,GroupKFold_DOI,v0.7
21719,train,3,GroupKFold_DOI,v0.7
21720,train,3,GroupKFold_DOI,v0.7
21721,train,3,GroupKFold_DOI,v0.7
21722,train,3,GroupKFold_DOI,v0.7
21732,train,3,GroupKFold_DOI,v0.7
21733,train,3,GroupKFold_DOI,v0.7
21734,train,3,GroupKFold_DOI,v0.7
21735,train,3,GroupKFold_DOI,v0.7
21736,train,3,GroupKFold_DOI,v0.7
21737,train,3,GroupKFold_DOI,v0.7
21738,train,3,GroupKFold_DOI,v0.7
21739,train,3,GroupKFold_DOI,v0.7
21740,train,3,GroupKFold_DOI,v0.7
21741,train,3,GroupKFold_DOI,v0.7
21742,train,3,GroupKFold_DOI,v0.7
21743,train,3,GroupKFold_DOI,v0.7
21744,train,3,GroupKFold_DOI,v0.7
21745,train,3,GroupKFold_DOI,v0.7
21746,train,3,GroupKFold_DOI,v0.7
21747,train,3,GroupKFold_DOI,v0.7
21748,train,3,GroupKFold_DOI,v0.7
21749,train,3,GroupKFold_DOI,v0.7
21750,train,3,GroupKFold_DOI,v0.7
21751,train,3,GroupKFold_DOI,v0.7
21752,train,3,GroupKFold_DOI,v0.7
21753,train,3,GroupKFold_DOI,v0.7
21754,train,3,GroupKFold_DOI,v0.7
21755,train,3,GroupKFold_DOI,v0.7
21756,train,3,GroupKFold_DOI,v0.7
21757,train,3,GroupKFold_DOI,v0.7
21758,train,3,GroupKFold_DOI,v0.7
21759,train,3,GroupKFold_DOI,v0.7
21760,train,3,GroupKFold_DOI,v0.7
21761,train,3,GroupKFold_DOI,v0.7
21762,train,3,GroupKFold_DOI,v0.7
21769,train,3,GroupKFold_DOI,v0.7
21770,train,3,GroupKFold_DOI,v0.7
21771,train,3,GroupKFold_DOI,v0.7
21772,train,3,GroupKFold_DOI,v0.7
21773,train,3,GroupKFold_DOI,v0.7
21774,train,3,GroupKFold_DOI,v0.7
21775,train,3,GroupKFold_DOI,v0.7
21776,train,3,GroupKFold_DOI,v0.7
21777,train,3,GroupKFold_DOI,v0.7
21778,train,3,GroupKFold_DOI,v0.7
21779,train,3,GroupKFold_DOI,v0.7
21780,train,3,GroupKFold_DOI,v0.7
21781,train,3,GroupKFold_DOI,v0.7
21782,train,3,GroupKFold_DOI,v0.7
21783,train,3,GroupKFold_DOI,v0.7
21784,train,3,GroupKFold_DOI,v0.7
21785,train,3,GroupKFold_DOI,v0.7
21786,train,3,GroupKFold_DOI,v0.7
21787,train,3,GroupKFold_DOI,v0.7
21788,train,3,GroupKFold_DOI,v0.7
21789,train,3,GroupKFold_DOI,v0.7
21790,train,3,GroupKFold_DOI,v0.7
21791,train,3,GroupKFold_DOI,v0.7
21792,train,3,GroupKFold_DOI,v0.7
21793,train,3,GroupKFold_DOI,v0.7
21794,train,3,GroupKFold_DOI,v0.7
21795,train,3,GroupKFold_DOI,v0.7
21796,train,3,GroupKFold_DOI,v0.7
21797,train,3,GroupKFold_DOI,v0.7
21798,train,3,GroupKFold_DOI,v0.7
21799,train,3,GroupKFold_DOI,v0.7
21800,train,3,GroupKFold_DOI,v0.7
21801,train,3,GroupKFold_DOI,v0.7
21802,train,3,GroupKFold_DOI,v0.7
21803,train,3,GroupKFold_DOI,v0.7
21804,train,3,GroupKFold_DOI,v0.7
21805,train,3,GroupKFold_DOI,v0.7
21806,train,3,GroupKFold_DOI,v0.7
21807,train,3,GroupKFold_DOI,v0.7
21808,train,3,GroupKFold_DOI,v0.7
21809,train,3,GroupKFold_DOI,v0.7
21810,train,3,GroupKFold_DOI,v0.7
21811,train,3,GroupKFold_DOI,v0.7
21812,train,3,GroupKFold_DOI,v0.7
21813,train,3,GroupKFold_DOI,v0.7
21814,train,3,GroupKFold_DOI,v0.7
21815,train,3,GroupKFold_DOI,v0.7
21816,train,3,GroupKFold_DOI,v0.7
21817,train,3,GroupKFold_DOI,v0.7
21818,train,3,GroupKFold_DOI,v0.7
21819,train,3,GroupKFold_DOI,v0.7
21820,train,3,GroupKFold_DOI,v0.7
21821,train,3,GroupKFold_DOI,v0.7
21822,train,3,GroupKFold_DOI,v0.7
21823,train,3,GroupKFold_DOI,v0.7
21824,train,3,GroupKFold_DOI,v0.7
21826,train,3,GroupKFold_DOI,v0.7
21827,train,3,GroupKFold_DOI,v0.7
21828,train,3,GroupKFold_DOI,v0.7
21829,train,3,GroupKFold_DOI,v0.7
21830,train,3,GroupKFold_DOI,v0.7
21831,train,3,GroupKFold_DOI,v0.7
21832,train,3,GroupKFold_DOI,v0.7
21833,train,3,GroupKFold_DOI,v0.7
21834,train,3,GroupKFold_DOI,v0.7
21835,train,3,GroupKFold_DOI,v0.7
21836,train,3,GroupKFold_DOI,v0.7
21837,train,3,GroupKFold_DOI,v0.7
21838,train,3,GroupKFold_DOI,v0.7
21839,train,3,GroupKFold_DOI,v0.7
21840,train,3,GroupKFold_DOI,v0.7
21841,train,3,GroupKFold_DOI,v0.7
21842,train,3,GroupKFold_DOI,v0.7
21843,train,3,GroupKFold_DOI,v0.7
21844,train,3,GroupKFold_DOI,v0.7
21845,train,3,GroupKFold_DOI,v0.7
21846,train,3,GroupKFold_DOI,v0.7
21847,train,3,GroupKFold_DOI,v0.7
21848,train,3,GroupKFold_DOI,v0.7
21849,train,3,GroupKFold_DOI,v0.7
21850,train,3,GroupKFold_DOI,v0.7
21851,train,3,GroupKFold_DOI,v0.7
21852,train,3,GroupKFold_DOI,v0.7
21853,train,3,GroupKFold_DOI,v0.7
21854,train,3,GroupKFold_DOI,v0.7
21855,train,3,GroupKFold_DOI,v0.7
21856,train,3,GroupKFold_DOI,v0.7
21857,train,3,GroupKFold_DOI,v0.7
21858,train,3,GroupKFold_DOI,v0.7
21859,train,3,GroupKFold_DOI,v0.7
21860,train,3,GroupKFold_DOI,v0.7
21861,train,3,GroupKFold_DOI,v0.7
21862,train,3,GroupKFold_DOI,v0.7
21863,train,3,GroupKFold_DOI,v0.7
21864,train,3,GroupKFold_DOI,v0.7
21865,train,3,GroupKFold_DOI,v0.7
21866,train,3,GroupKFold_DOI,v0.7
21867,train,3,GroupKFold_DOI,v0.7
21868,train,3,GroupKFold_DOI,v0.7
21869,train,3,GroupKFold_DOI,v0.7
21870,train,3,GroupKFold_DOI,v0.7
21871,train,3,GroupKFold_DOI,v0.7
21872,train,3,GroupKFold_DOI,v0.7
21873,train,3,GroupKFold_DOI,v0.7
21874,train,3,GroupKFold_DOI,v0.7
21875,train,3,GroupKFold_DOI,v0.7
21876,train,3,GroupKFold_DOI,v0.7
21877,train,3,GroupKFold_DOI,v0.7
21878,train,3,GroupKFold_DOI,v0.7
21879,train,3,GroupKFold_DOI,v0.7
21880,train,3,GroupKFold_DOI,v0.7
21881,train,3,GroupKFold_DOI,v0.7
21882,train,3,GroupKFold_DOI,v0.7
21883,train,3,GroupKFold_DOI,v0.7
21884,train,3,GroupKFold_DOI,v0.7
21885,train,3,GroupKFold_DOI,v0.7
21886,train,3,GroupKFold_DOI,v0.7
21887,train,3,GroupKFold_DOI,v0.7
21888,train,3,GroupKFold_DOI,v0.7
21889,train,3,GroupKFold_DOI,v0.7
21898,train,3,GroupKFold_DOI,v0.7
21899,train,3,GroupKFold_DOI,v0.7
21900,train,3,GroupKFold_DOI,v0.7
21901,train,3,GroupKFold_DOI,v0.7
21902,train,3,GroupKFold_DOI,v0.7
21903,train,3,GroupKFold_DOI,v0.7
21904,train,3,GroupKFold_DOI,v0.7
21905,train,3,GroupKFold_DOI,v0.7
21906,train,3,GroupKFold_DOI,v0.7
21907,train,3,GroupKFold_DOI,v0.7
21908,train,3,GroupKFold_DOI,v0.7
21910,train,3,GroupKFold_DOI,v0.7
21911,train,3,GroupKFold_DOI,v0.7
21912,train,3,GroupKFold_DOI,v0.7
21913,train,3,GroupKFold_DOI,v0.7
21914,train,3,GroupKFold_DOI,v0.7
21915,train,3,GroupKFold_DOI,v0.7
21916,train,3,GroupKFold_DOI,v0.7
21917,train,3,GroupKFold_DOI,v0.7
21918,train,3,GroupKFold_DOI,v0.7
21919,train,3,GroupKFold_DOI,v0.7
21929,train,3,GroupKFold_DOI,v0.7
21930,train,3,GroupKFold_DOI,v0.7
21931,train,3,GroupKFold_DOI,v0.7
21932,train,3,GroupKFold_DOI,v0.7
21933,train,3,GroupKFold_DOI,v0.7
21934,train,3,GroupKFold_DOI,v0.7
21935,train,3,GroupKFold_DOI,v0.7
21936,train,3,GroupKFold_DOI,v0.7
21937,train,3,GroupKFold_DOI,v0.7
21938,train,3,GroupKFold_DOI,v0.7
21939,train,3,GroupKFold_DOI,v0.7
21940,train,3,GroupKFold_DOI,v0.7
21941,train,3,GroupKFold_DOI,v0.7
21942,train,3,GroupKFold_DOI,v0.7
21943,train,3,GroupKFold_DOI,v0.7
21944,train,3,GroupKFold_DOI,v0.7
21945,train,3,GroupKFold_DOI,v0.7
21946,train,3,GroupKFold_DOI,v0.7
21947,train,3,GroupKFold_DOI,v0.7
21948,train,3,GroupKFold_DOI,v0.7
21949,train,3,GroupKFold_DOI,v0.7
21950,train,3,GroupKFold_DOI,v0.7
21951,train,3,GroupKFold_DOI,v0.7
21952,train,3,GroupKFold_DOI,v0.7
21953,train,3,GroupKFold_DOI,v0.7
21954,train,3,GroupKFold_DOI,v0.7
21955,train,3,GroupKFold_DOI,v0.7
21956,train,3,GroupKFold_DOI,v0.7
21960,train,3,GroupKFold_DOI,v0.7
21961,train,3,GroupKFold_DOI,v0.7
21962,train,3,GroupKFold_DOI,v0.7
21963,train,3,GroupKFold_DOI,v0.7
21964,train,3,GroupKFold_DOI,v0.7
21965,train,3,GroupKFold_DOI,v0.7
21966,train,3,GroupKFold_DOI,v0.7
21967,train,3,GroupKFold_DOI,v0.7
21969,train,3,GroupKFold_DOI,v0.7
21970,train,3,GroupKFold_DOI,v0.7
21971,train,3,GroupKFold_DOI,v0.7
21972,train,3,GroupKFold_DOI,v0.7
21973,train,3,GroupKFold_DOI,v0.7
21974,train,3,GroupKFold_DOI,v0.7
21975,train,3,GroupKFold_DOI,v0.7
21976,train,3,GroupKFold_DOI,v0.7
21977,train,3,GroupKFold_DOI,v0.7
21978,train,3,GroupKFold_DOI,v0.7
21979,train,3,GroupKFold_DOI,v0.7
21980,train,3,GroupKFold_DOI,v0.7
21981,train,3,GroupKFold_DOI,v0.7
21982,train,3,GroupKFold_DOI,v0.7
21983,train,3,GroupKFold_DOI,v0.7
21993,train,3,GroupKFold_DOI,v0.7
21994,train,3,GroupKFold_DOI,v0.7
21995,train,3,GroupKFold_DOI,v0.7
21996,train,3,GroupKFold_DOI,v0.7
21997,train,3,GroupKFold_DOI,v0.7
21998,train,3,GroupKFold_DOI,v0.7
21999,train,3,GroupKFold_DOI,v0.7
22001,train,3,GroupKFold_DOI,v0.7
22002,train,3,GroupKFold_DOI,v0.7
22003,train,3,GroupKFold_DOI,v0.7
22004,train,3,GroupKFold_DOI,v0.7
22005,train,3,GroupKFold_DOI,v0.7
22006,train,3,GroupKFold_DOI,v0.7
22007,train,3,GroupKFold_DOI,v0.7
22008,train,3,GroupKFold_DOI,v0.7
22009,train,3,GroupKFold_DOI,v0.7
22010,train,3,GroupKFold_DOI,v0.7
22011,train,3,GroupKFold_DOI,v0.7
22012,train,3,GroupKFold_DOI,v0.7
22013,train,3,GroupKFold_DOI,v0.7
22014,train,3,GroupKFold_DOI,v0.7
22015,train,3,GroupKFold_DOI,v0.7
22016,train,3,GroupKFold_DOI,v0.7
22017,train,3,GroupKFold_DOI,v0.7
22018,train,3,GroupKFold_DOI,v0.7
22019,train,3,GroupKFold_DOI,v0.7
22020,train,3,GroupKFold_DOI,v0.7
22021,train,3,GroupKFold_DOI,v0.7
22022,train,3,GroupKFold_DOI,v0.7
22023,train,3,GroupKFold_DOI,v0.7
22024,train,3,GroupKFold_DOI,v0.7
22025,train,3,GroupKFold_DOI,v0.7
22026,train,3,GroupKFold_DOI,v0.7
22027,train,3,GroupKFold_DOI,v0.7
22028,train,3,GroupKFold_DOI,v0.7
22029,train,3,GroupKFold_DOI,v0.7
22030,train,3,GroupKFold_DOI,v0.7
22031,train,3,GroupKFold_DOI,v0.7
22032,train,3,GroupKFold_DOI,v0.7
22033,train,3,GroupKFold_DOI,v0.7
22034,train,3,GroupKFold_DOI,v0.7
22035,train,3,GroupKFold_DOI,v0.7
22036,train,3,GroupKFold_DOI,v0.7
22037,train,3,GroupKFold_DOI,v0.7
22038,train,3,GroupKFold_DOI,v0.7
22039,train,3,GroupKFold_DOI,v0.7
22040,train,3,GroupKFold_DOI,v0.7
22041,train,3,GroupKFold_DOI,v0.7
22042,train,3,GroupKFold_DOI,v0.7
22043,train,3,GroupKFold_DOI,v0.7
22044,train,3,GroupKFold_DOI,v0.7
22045,train,3,GroupKFold_DOI,v0.7
22046,train,3,GroupKFold_DOI,v0.7
22047,train,3,GroupKFold_DOI,v0.7
22048,train,3,GroupKFold_DOI,v0.7
22049,train,3,GroupKFold_DOI,v0.7
22050,train,3,GroupKFold_DOI,v0.7
22055,train,3,GroupKFold_DOI,v0.7
22056,train,3,GroupKFold_DOI,v0.7
22057,train,3,GroupKFold_DOI,v0.7
22058,train,3,GroupKFold_DOI,v0.7
22059,train,3,GroupKFold_DOI,v0.7
22060,train,3,GroupKFold_DOI,v0.7
22061,train,3,GroupKFold_DOI,v0.7
22062,train,3,GroupKFold_DOI,v0.7
