sample_id,site_id,source_id,province,pollution_type,OI_prod_formal,has_obstacle_prod_formal,OI_prod_extended,has_obstacle_prod_extended,OI_eco_formal,has_obstacle_eco_formal,OI_eco_extended,has_obstacle_eco_extended,prod_obstacle_level,eco_obstacle_level,target_version
11745,11746,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2293,1,0.2293,1,0.2292,1,0.2292,1,高障碍,高障碍,v0.8_gold
11746,11747,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2798,1,0.2798,1,0.2826,1,0.2826,1,高障碍,高障碍,v0.8_gold
11747,11748,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2219,1,0.2219,1,0.2364,1,0.2364,1,高障碍,高障碍,v0.8_gold
11748,11749,10.1016/j.jhazmat.2025.137251,新疆,HM,0.22,1,0.22,1,0.2173,1,0.2173,1,高障碍,高障碍,v0.8_gold
11749,11750,10.1016/j.jhazmat.2025.137251,新疆,HM,0.4622,1,0.4622,1,0.4693,1,0.4693,1,高障碍,高障碍,v0.8_gold
11750,11751,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2155,1,0.2155,1,0.2216,1,0.2216,1,高障碍,高障碍,v0.8_gold
11751,11752,10.1016/j.jhazmat.2025.137251,新疆,HM,0.332,1,0.332,1,0.3282,1,0.3282,1,高障碍,高障碍,v0.8_gold
11752,11753,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3285,1,0.3285,1,0.3343,1,0.3343,1,高障碍,高障碍,v0.8_gold
11753,11754,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2368,1,0.2368,1,0.2371,1,0.2371,1,高障碍,高障碍,v0.8_gold
11754,11755,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2396,1,0.2396,1,0.245,1,0.245,1,高障碍,高障碍,v0.8_gold
11755,11756,10.1016/j.jhazmat.2025.137251,新疆,HM,0.229,1,0.229,1,0.2374,1,0.2374,1,高障碍,高障碍,v0.8_gold
11756,11757,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2296,1,0.2296,1,0.2303,1,0.2303,1,高障碍,高障碍,v0.8_gold
11757,11758,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2502,1,0.2502,1,0.2617,1,0.2617,1,高障碍,高障碍,v0.8_gold
11758,11759,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2198,1,0.2198,1,0.2213,1,0.2213,1,高障碍,高障碍,v0.8_gold
11759,11760,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3823,1,0.3823,1,0.3785,1,0.3785,1,高障碍,高障碍,v0.8_gold
11760,11761,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2291,1,0.2291,1,0.2435,1,0.2435,1,高障碍,高障碍,v0.8_gold
11761,11762,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2232,1,0.2232,1,0.222,1,0.222,1,高障碍,高障碍,v0.8_gold
11762,11763,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3988,1,0.3988,1,0.3981,1,0.3981,1,高障碍,高障碍,v0.8_gold
11763,11764,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2307,1,0.2307,1,0.2416,1,0.2416,1,高障碍,高障碍,v0.8_gold
11764,11765,10.1016/j.jhazmat.2025.137251,新疆,HM,0.217,1,0.217,1,0.224,1,0.224,1,高障碍,高障碍,v0.8_gold
11765,11766,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3021,1,0.3021,1,0.2913,1,0.2913,1,高障碍,高障碍,v0.8_gold
11766,11767,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3483,1,0.3483,1,0.3584,1,0.3584,1,高障碍,高障碍,v0.8_gold
11767,11768,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2283,1,0.2283,1,0.2337,1,0.2337,1,高障碍,高障碍,v0.8_gold
11768,11769,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2265,1,0.2265,1,0.232,1,0.232,1,高障碍,高障碍,v0.8_gold
11769,11770,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2285,1,0.2285,1,0.2319,1,0.2319,1,高障碍,高障碍,v0.8_gold
11770,11771,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2183,1,0.2183,1,0.2311,1,0.2311,1,高障碍,高障碍,v0.8_gold
11771,11772,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2154,1,0.2154,1,0.2158,1,0.2158,1,高障碍,高障碍,v0.8_gold
11772,11773,10.1016/j.jhazmat.2025.137251,新疆,HM,0.4569,1,0.4569,1,0.4625,1,0.4625,1,高障碍,高障碍,v0.8_gold
11773,11774,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2116,1,0.2116,1,0.2196,1,0.2196,1,高障碍,高障碍,v0.8_gold
11774,11775,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3343,1,0.3343,1,0.3349,1,0.3349,1,高障碍,高障碍,v0.8_gold
11775,11776,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3994,1,0.3994,1,0.4048,1,0.4048,1,高障碍,高障碍,v0.8_gold
11776,11777,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2514,1,0.2514,1,0.2411,1,0.2411,1,高障碍,高障碍,v0.8_gold
11777,11778,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3417,1,0.3417,1,0.3564,1,0.3564,1,高障碍,高障碍,v0.8_gold
11778,11779,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2126,1,0.2126,1,0.2204,1,0.2204,1,高障碍,高障碍,v0.8_gold
11779,11780,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3262,1,0.3262,1,0.3261,1,0.3261,1,高障碍,高障碍,v0.8_gold
11780,11781,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3897,1,0.3897,1,0.3933,1,0.3933,1,高障碍,高障碍,v0.8_gold
11781,11782,10.1016/j.jhazmat.2025.137251,新疆,HM,0.233,1,0.233,1,0.2325,1,0.2325,1,高障碍,高障碍,v0.8_gold
11782,11783,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2487,1,0.2487,1,0.2507,1,0.2507,1,高障碍,高障碍,v0.8_gold
11783,11784,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2283,1,0.2283,1,0.2418,1,0.2418,1,高障碍,高障碍,v0.8_gold
11784,11785,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2161,1,0.2161,1,0.2198,1,0.2198,1,高障碍,高障碍,v0.8_gold
11785,11786,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3829,1,0.3829,1,0.3781,1,0.3781,1,高障碍,高障碍,v0.8_gold
11786,11787,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2655,1,0.2655,1,0.2783,1,0.2783,1,高障碍,高障碍,v0.8_gold
11787,11788,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2182,1,0.2182,1,0.2213,1,0.2213,1,高障碍,高障碍,v0.8_gold
11788,11789,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3779,1,0.3779,1,0.3649,1,0.3649,1,高障碍,高障碍,v0.8_gold
11789,11790,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2456,1,0.2456,1,0.2643,1,0.2643,1,高障碍,高障碍,v0.8_gold
11790,11791,10.1016/j.jhazmat.2025.137251,新疆,HM,0.22,1,0.22,1,0.2211,1,0.2211,1,高障碍,高障碍,v0.8_gold
11791,11792,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3745,1,0.3745,1,0.3826,1,0.3826,1,高障碍,高障碍,v0.8_gold
11792,11793,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2171,1,0.2171,1,0.22,1,0.22,1,高障碍,高障碍,v0.8_gold
11793,11794,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3863,1,0.3863,1,0.3804,1,0.3804,1,高障碍,高障碍,v0.8_gold
11794,11795,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2459,1,0.2459,1,0.2572,1,0.2572,1,高障碍,高障碍,v0.8_gold
11795,11796,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2278,1,0.2278,1,0.2295,1,0.2295,1,高障碍,高障碍,v0.8_gold
11796,11797,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2595,1,0.2595,1,0.2665,1,0.2665,1,高障碍,高障碍,v0.8_gold
11797,11798,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2242,1,0.2242,1,0.2292,1,0.2292,1,高障碍,高障碍,v0.8_gold
11798,11799,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2334,1,0.2334,1,0.2364,1,0.2364,1,高障碍,高障碍,v0.8_gold
11799,11800,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2317,1,0.2317,1,0.2361,1,0.2361,1,高障碍,高障碍,v0.8_gold
11800,11801,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2298,1,0.2298,1,0.2354,1,0.2354,1,高障碍,高障碍,v0.8_gold
11801,11802,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2169,1,0.2169,1,0.2289,1,0.2289,1,高障碍,高障碍,v0.8_gold
11802,11803,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2164,1,0.2164,1,0.2165,1,0.2165,1,高障碍,高障碍,v0.8_gold
11803,11804,10.1016/j.jhazmat.2025.137251,新疆,HM,0.461,1,0.461,1,0.4615,1,0.4615,1,高障碍,高障碍,v0.8_gold
11804,11805,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2375,1,0.2375,1,0.238,1,0.238,1,高障碍,高障碍,v0.8_gold
11805,11806,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2406,1,0.2406,1,0.2453,1,0.2453,1,高障碍,高障碍,v0.8_gold
11806,11807,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2324,1,0.2324,1,0.2396,1,0.2396,1,高障碍,高障碍,v0.8_gold
11807,11808,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2294,1,0.2294,1,0.2329,1,0.2329,1,高障碍,高障碍,v0.8_gold
11808,11809,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2539,1,0.2539,1,0.2441,1,0.2441,1,高障碍,高障碍,v0.8_gold
11809,11810,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2437,1,0.2437,1,0.2606,1,0.2606,1,高障碍,高障碍,v0.8_gold
11810,11811,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2165,1,0.2165,1,0.2232,1,0.2232,1,高障碍,高障碍,v0.8_gold
11811,11812,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2942,1,0.2942,1,0.2983,1,0.2983,1,高障碍,高障碍,v0.8_gold
11812,11813,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3149,1,0.3149,1,0.3203,1,0.3203,1,高障碍,高障碍,v0.8_gold
11813,11814,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2927,1,0.2927,1,0.2883,1,0.2883,1,高障碍,高障碍,v0.8_gold
11814,11815,10.1016/j.jhazmat.2025.137251,新疆,HM,0.333,1,0.333,1,0.3408,1,0.3408,1,高障碍,高障碍,v0.8_gold
11815,11816,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2382,1,0.2382,1,0.2352,1,0.2352,1,高障碍,高障碍,v0.8_gold
11816,11817,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2413,1,0.2413,1,0.2489,1,0.2489,1,高障碍,高障碍,v0.8_gold
11817,11818,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2339,1,0.2339,1,0.2378,1,0.2378,1,高障碍,高障碍,v0.8_gold
11818,11819,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2584,1,0.2584,1,0.2471,1,0.2471,1,高障碍,高障碍,v0.8_gold
11819,11820,10.1016/j.jhazmat.2025.137251,新疆,HM,0.249,1,0.249,1,0.2651,1,0.2651,1,高障碍,高障碍,v0.8_gold
11820,11821,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2146,1,0.2146,1,0.2256,1,0.2256,1,高障碍,高障碍,v0.8_gold
11821,11822,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2334,1,0.2334,1,0.2291,1,0.2291,1,高障碍,高障碍,v0.8_gold
11822,11823,10.1016/j.jhazmat.2025.137251,新疆,HM,0.4674,1,0.4674,1,0.4671,1,0.4671,1,高障碍,高障碍,v0.8_gold
11823,11824,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2459,1,0.2459,1,0.2465,1,0.2465,1,高障碍,高障碍,v0.8_gold
11824,11825,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2466,1,0.2466,1,0.2506,1,0.2506,1,高障碍,高障碍,v0.8_gold
11825,11826,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2346,1,0.2346,1,0.2434,1,0.2434,1,高障碍,高障碍,v0.8_gold
11826,11827,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2193,1,0.2193,1,0.2287,1,0.2287,1,高障碍,高障碍,v0.8_gold
11827,11828,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2214,1,0.2214,1,0.2222,1,0.2222,1,高障碍,高障碍,v0.8_gold
11828,11829,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3665,1,0.3665,1,0.3709,1,0.3709,1,高障碍,高障碍,v0.8_gold
11829,11830,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2244,1,0.2244,1,0.2299,1,0.2299,1,高障碍,高障碍,v0.8_gold
11830,11831,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2236,1,0.2236,1,0.2293,1,0.2293,1,高障碍,高障碍,v0.8_gold
11831,11832,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2171,1,0.2171,1,0.2263,1,0.2263,1,高障碍,高障碍,v0.8_gold
11832,11833,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2231,1,0.2231,1,0.2285,1,0.2285,1,高障碍,高障碍,v0.8_gold
11833,11834,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3701,1,0.3701,1,0.3734,1,0.3734,1,高障碍,高障碍,v0.8_gold
11834,11835,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3308,1,0.3308,1,0.3315,1,0.3315,1,高障碍,高障碍,v0.8_gold
11835,11836,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3139,1,0.3139,1,0.3156,1,0.3156,1,高障碍,高障碍,v0.8_gold
11836,11837,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2312,1,0.2312,1,0.2375,1,0.2375,1,高障碍,高障碍,v0.8_gold
11837,11838,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2735,1,0.2735,1,0.2491,1,0.2491,1,高障碍,高障碍,v0.8_gold
11838,11839,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2589,1,0.2589,1,0.2818,1,0.2818,1,高障碍,高障碍,v0.8_gold
11839,11840,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2233,1,0.2233,1,0.2261,1,0.2261,1,高障碍,高障碍,v0.8_gold
11840,11841,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2915,1,0.2915,1,0.2977,1,0.2977,1,高障碍,高障碍,v0.8_gold
11841,11842,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2254,1,0.2254,1,0.2283,1,0.2283,1,高障碍,高障碍,v0.8_gold
11842,11843,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2595,1,0.2595,1,0.2676,1,0.2676,1,高障碍,高障碍,v0.8_gold
11843,11844,10.1016/j.jhazmat.2025.137251,新疆,HM,0.222,1,0.222,1,0.225,1,0.225,1,高障碍,高障碍,v0.8_gold
11844,11845,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3085,1,0.3085,1,0.3096,1,0.3096,1,高障碍,高障碍,v0.8_gold
11845,11846,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2327,1,0.2327,1,0.2384,1,0.2384,1,高障碍,高障碍,v0.8_gold
11846,11847,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2346,1,0.2346,1,0.2365,1,0.2365,1,高障碍,高障碍,v0.8_gold
11847,11848,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2221,1,0.2221,1,0.2364,1,0.2364,1,高障碍,高障碍,v0.8_gold
11848,11849,10.1016/j.jhazmat.2025.137251,新疆,HM,0.215,1,0.215,1,0.2157,1,0.2157,1,高障碍,高障碍,v0.8_gold
11849,11850,10.1016/j.jhazmat.2025.137251,新疆,HM,0.4646,1,0.4646,1,0.4648,1,0.4648,1,高障碍,高障碍,v0.8_gold
11850,11851,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2281,1,0.2281,1,0.2343,1,0.2343,1,高障碍,高障碍,v0.8_gold
11851,11852,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2217,1,0.2217,1,0.2294,1,0.2294,1,高障碍,高障碍,v0.8_gold
11852,11853,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2227,1,0.2227,1,0.2254,1,0.2254,1,高障碍,高障碍,v0.8_gold
11853,11854,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3088,1,0.3088,1,0.3102,1,0.3102,1,高障碍,高障碍,v0.8_gold
11854,11855,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2276,1,0.2276,1,0.2366,1,0.2366,1,高障碍,高障碍,v0.8_gold
11855,11856,10.1016/j.jhazmat.2025.137251,新疆,HM,0.223,1,0.223,1,0.2268,1,0.2268,1,高障碍,高障碍,v0.8_gold
11856,11857,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2725,1,0.2725,1,0.277,1,0.277,1,高障碍,高障碍,v0.8_gold
11857,11858,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2302,1,0.2302,1,0.2328,1,0.2328,1,高障碍,高障碍,v0.8_gold
11858,11859,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2252,1,0.2252,1,0.235,1,0.235,1,高障碍,高障碍,v0.8_gold
11859,11860,10.1016/j.jhazmat.2025.137251,新疆,HM,0.227,1,0.227,1,0.2265,1,0.2265,1,高障碍,高障碍,v0.8_gold
11860,11861,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3128,1,0.3128,1,0.3228,1,0.3228,1,高障碍,高障碍,v0.8_gold
11861,11862,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2223,1,0.2223,1,0.2233,1,0.2233,1,高障碍,高障碍,v0.8_gold
11862,11863,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3427,1,0.3427,1,0.3497,1,0.3497,1,高障碍,高障碍,v0.8_gold
11863,11864,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2289,1,0.2289,1,0.2278,1,0.2278,1,高障碍,高障碍,v0.8_gold
11864,11865,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2979,1,0.2979,1,0.3091,1,0.3091,1,高障碍,高障碍,v0.8_gold
11865,11866,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2191,1,0.2191,1,0.2214,1,0.2214,1,高障碍,高障碍,v0.8_gold
11866,11867,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3636,1,0.3636,1,0.3675,1,0.3675,1,高障碍,高障碍,v0.8_gold
11867,11868,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2334,1,0.2334,1,0.2325,1,0.2325,1,高障碍,高障碍,v0.8_gold
11868,11869,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2385,1,0.2385,1,0.2508,1,0.2508,1,高障碍,高障碍,v0.8_gold
11869,11870,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2164,1,0.2164,1,0.221,1,0.221,1,高障碍,高障碍,v0.8_gold
11870,11871,10.1016/j.jhazmat.2025.137251,新疆,HM,0.34,1,0.34,1,0.3459,1,0.3459,1,高障碍,高障碍,v0.8_gold
11871,11872,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2801,1,0.2801,1,0.2761,1,0.2761,1,高障碍,高障碍,v0.8_gold
11872,11873,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3651,1,0.3651,1,0.3675,1,0.3675,1,高障碍,高障碍,v0.8_gold
11873,11874,10.1016/j.jhazmat.2025.137251,新疆,HM,0.226,1,0.226,1,0.2382,1,0.2382,1,高障碍,高障碍,v0.8_gold
11874,11875,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2128,1,0.2128,1,0.2191,1,0.2191,1,高障碍,高障碍,v0.8_gold
11875,11876,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3625,1,0.3625,1,0.3601,1,0.3601,1,高障碍,高障碍,v0.8_gold
11876,11877,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3667,1,0.3667,1,0.3667,1,0.3667,1,高障碍,高障碍,v0.8_gold
11877,11878,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2376,1,0.2376,1,0.2433,1,0.2433,1,高障碍,高障碍,v0.8_gold
11878,11879,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2366,1,0.2366,1,0.2391,1,0.2391,1,高障碍,高障碍,v0.8_gold
11879,11880,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2387,1,0.2387,1,0.2424,1,0.2424,1,高障碍,高障碍,v0.8_gold
11880,11881,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2378,1,0.2378,1,0.2419,1,0.2419,1,高障碍,高障碍,v0.8_gold
11881,11882,10.1016/j.jhazmat.2025.137251,新疆,HM,0.232,1,0.232,1,0.2391,1,0.2391,1,高障碍,高障碍,v0.8_gold
11882,11883,10.1016/j.jhazmat.2025.137251,新疆,HM,0.215,1,0.215,1,0.2277,1,0.2277,1,高障碍,高障碍,v0.8_gold
11883,11884,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2083,1,0.2083,1,0.2119,1,0.2119,1,高障碍,高障碍,v0.8_gold
11884,11885,10.1016/j.jhazmat.2025.137251,新疆,HM,0.4962,1,0.4962,1,0.4928,1,0.4928,1,高障碍,高障碍,v0.8_gold
11885,11886,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3314,1,0.3314,1,0.3402,1,0.3402,1,高障碍,高障碍,v0.8_gold
11886,11887,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2179,1,0.2179,1,0.2217,1,0.2217,1,高障碍,高障碍,v0.8_gold
11887,11888,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3356,1,0.3356,1,0.3424,1,0.3424,1,高障碍,高障碍,v0.8_gold
11888,11889,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2398,1,0.2398,1,0.2417,1,0.2417,1,高障碍,高障碍,v0.8_gold
11889,11890,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3725,1,0.3725,1,0.3707,1,0.3707,1,高障碍,高障碍,v0.8_gold
11890,11891,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2449,1,0.2449,1,0.2457,1,0.2457,1,高障碍,高障碍,v0.8_gold
11891,11892,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2357,1,0.2357,1,0.2461,1,0.2461,1,高障碍,高障碍,v0.8_gold
11892,11893,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2293,1,0.2293,1,0.231,1,0.231,1,高障碍,高障碍,v0.8_gold
11893,11894,10.1016/j.jhazmat.2025.137251,新疆,HM,0.24,1,0.24,1,0.2441,1,0.2441,1,高障碍,高障碍,v0.8_gold
11894,11895,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2353,1,0.2353,1,0.239,1,0.239,1,高障碍,高障碍,v0.8_gold
11895,11896,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2242,1,0.2242,1,0.2357,1,0.2357,1,高障碍,高障碍,v0.8_gold
11896,11897,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2143,1,0.2143,1,0.2197,1,0.2197,1,高障碍,高障碍,v0.8_gold
11897,11898,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3541,1,0.3541,1,0.3589,1,0.3589,1,高障碍,高障碍,v0.8_gold
11898,11899,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3103,1,0.3103,1,0.313,1,0.313,1,高障碍,高障碍,v0.8_gold
11899,11900,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3348,1,0.3348,1,0.342,1,0.342,1,高障碍,高障碍,v0.8_gold
11900,11901,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2555,1,0.2555,1,0.2498,1,0.2498,1,高障碍,高障碍,v0.8_gold
11901,11902,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3871,1,0.3871,1,0.3969,1,0.3969,1,高障碍,高障碍,v0.8_gold
11902,11903,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2242,1,0.2242,1,0.2264,1,0.2264,1,高障碍,高障碍,v0.8_gold
11903,11904,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2878,1,0.2878,1,0.294,1,0.294,1,高障碍,高障碍,v0.8_gold
11904,11905,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2343,1,0.2343,1,0.2321,1,0.2321,1,高障碍,高障碍,v0.8_gold
11905,11906,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2686,1,0.2686,1,0.2694,1,0.2694,1,高障碍,高障碍,v0.8_gold
11906,11907,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2406,1,0.2406,1,0.2486,1,0.2486,1,高障碍,高障碍,v0.8_gold
11907,11908,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2367,1,0.2367,1,0.2381,1,0.2381,1,高障碍,高障碍,v0.8_gold
11908,11909,10.1016/j.jhazmat.2025.137251,新疆,HM,0.235,1,0.235,1,0.2422,1,0.2422,1,高障碍,高障碍,v0.8_gold
11909,11910,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2294,1,0.2294,1,0.2341,1,0.2341,1,高障碍,高障碍,v0.8_gold
11910,11911,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2346,1,0.2346,1,0.2359,1,0.2359,1,高障碍,高障碍,v0.8_gold
11911,11912,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2283,1,0.2283,1,0.239,1,0.239,1,高障碍,高障碍,v0.8_gold
11912,11913,10.1016/j.jhazmat.2025.137251,新疆,HM,0.223,1,0.223,1,0.2252,1,0.2252,1,高障碍,高障碍,v0.8_gold
11913,11914,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2981,1,0.2981,1,0.3103,1,0.3103,1,高障碍,高障碍,v0.8_gold
11914,11915,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2044,1,0.2044,1,0.2102,1,0.2102,1,高障碍,高障碍,v0.8_gold
11915,11916,10.1016/j.jhazmat.2025.137251,新疆,HM,0.5063,1,0.5063,1,0.4956,1,0.4956,1,高障碍,高障碍,v0.8_gold
11916,11917,10.1016/j.jhazmat.2025.137251,新疆,HM,0.4341,1,0.4341,1,0.4435,1,0.4435,1,高障碍,高障碍,v0.8_gold
11917,11918,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2177,1,0.2177,1,0.224,1,0.224,1,高障碍,高障碍,v0.8_gold
11918,11919,10.1016/j.jhazmat.2025.137251,新疆,HM,0.292,1,0.292,1,0.292,1,0.292,1,高障碍,高障碍,v0.8_gold
11919,11920,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3018,1,0.3018,1,0.3103,1,0.3103,1,高障碍,高障碍,v0.8_gold
11920,11921,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2199,1,0.2199,1,0.2238,1,0.2238,1,高障碍,高障碍,v0.8_gold
11921,11922,10.1016/j.jhazmat.2025.137251,新疆,HM,0.3024,1,0.3024,1,0.312,1,0.312,1,高障碍,高障碍,v0.8_gold
11922,11923,10.1016/j.jhazmat.2025.137251,新疆,HM,0.2153,1,0.2153,1,0.2196,1,0.2196,1,高障碍,高障碍,v0.8_gold
